Mr.	NP	Mr.
DR.	NP	Dr.
ILLINGWORTH	NP	Illingworth
(	(	(
rising	NN	rising
)	)	)
:	:	:
'	''	'
Our	PP$	our
point	NN	point
is	VBZ	be
that	IN/that	that
such	PDT	such
a	DT	a
collection	NN	collection
might	MD	might
have	VH	have
been	VBN	be
made	VVN	make
in	IN	in
other	JJ	other
places	NNS	place
than	IN	than
a	DT	a
prehistoric	JJ	prehistoric
plateau	NN	plateau
.	SENT	.
'	''	'
(	(	(
Applause	NP	Applause
.	SENT	.
)	)	)
""""	``	""""
PROFESSOR	NP	Professor
CHALLENGER	NP	Challenger
:	:	:
'	''	'
No	DT	no
doubt	NN	doubt
,	,	,
sir	NN	sir
,	,	,
we	PP	we
have	VHP	have
to	TO	to
bow	VV	bow
to	TO	to
your	PP$	your
scientific	JJ	scientific
authority	NN	authority
,	,	,
although	IN	although
I	PP	I
must	MD	must
admit	VV	admit
that	IN/that	that
the	DT	the
name	NN	name
is	VBZ	be
unfamiliar	JJ	unfamiliar
.	SENT	.
Passing	NN	passing
,	,	,
then	RB	then
,	,	,
both	CC	both
the	DT	the
photographs	NNS	photograph
and	CC	and
the	DT	the
entomological	JJ	entomological
collection	NN	collection
,	,	,
I	PP	I
come	VVP	come
to	TO	to
the	DT	the
varied	JJ	varied
and	CC	and
accurate	JJ	accurate
information	NN	information
which	WDT	which
we	PP	we
bring	VVP	bring
with	IN	with
us	PP	us
upon	IN	upon
points	NNS	point
which	WDT	which
have	VHP	have
never	RB	never
before	RB	before
been	VBN	be
elucidated	VVN	elucidate
.	SENT	.
For	IN	for
example	NN	example
,	,	,
upon	IN	upon
the	DT	the
domestic	JJ	domestic
habits	NNS	habit
of	IN	of
the	DT	the
pterodactyl	NN	pterodactyl
---	NN	---
'	''	'
(	(	(
A	DT	a
voice	NN	voice
:	:	:
'	''	'
Bosh	NP	Bosh
,	,	,
'	''	'
and	CC	and
uproar	NN	uproar
)	)	)
---	NN	---
'	''	'
I	PP	I
say	VVP	say
,	,	,
that	IN/that	that
upon	IN	upon
the	DT	the
domestic	JJ	domestic
habits	NNS	habit
of	IN	of
the	DT	the
pterodactyl	NN	pterodactyl
we	PP	we
can	MD	can
throw	VV	throw
a	DT	a
flood	NN	flood
of	IN	of
light	NN	light
.	SENT	.
I	PP	I
can	MD	can
exhibit	VV	exhibit
to	TO	to
you	PP	you
from	IN	from
my	PP$	my
portfolio	NN	portfolio
a	DT	a
picture	NN	picture
of	IN	of
that	DT	that
creature	NN	creature
taken	VVN	take
from	IN	from
life	NN	life
which	WDT	which
would	MD	would
convince	VV	convince
you	PP	you
---	NN	---
---	NN	---
'	POS	'
""""	``	""""
DR.	NP	Dr.
ILLINGWORTH	NP	Illingworth
:	:	:
'	''	'
No	DT	no
picture	NN	picture
could	MD	could
convince	VV	convince
us	PP	us
of	IN	of
anything	NN	anything
.	SENT	.
'	''	'
""""	``	""""
PROFESSOR	NP	Professor
CHALLENGER	NP	Challenger
:	:	:
'	''	'
You	PP	you
would	MD	would
require	VV	require
to	TO	to
see	VV	see
the	DT	the
thing	NN	thing
itself	PP	itself
?	SENT	?
'	''	'
""""	``	""""
DR.	NP	Dr.
ILLINGWORTH	NP	Illingworth
:	:	:
'	''	'
Undoubtedly	RB	undoubtedly
.	SENT	.
'	''	'
""""	``	""""
PROFESSOR	NP	Professor
CHALLENGER	NP	Challenger
:	:	:
'	''	'
And	CC	and
you	PP	you
would	MD	would
accept	VV	accept
that	DT	that
?	SENT	?
'	''	'
""""	``	""""
DR.	NP	Dr.
ILLINGWORTH	NP	Illingworth
(	(	(
laughing	JJ	laughing
)	)	)
:	:	:
'	''	'
Beyond	IN	beyond
a	DT	a
doubt	NN	doubt
.	SENT	.
'	''	'
""""	``	""""
It	PP	it
was	VBD	be
at	IN	at
this	DT	this
point	NN	point
that	IN/that	that
the	DT	the
sensation	NN	sensation
of	IN	of
the	DT	the
evening	NN	evening
arose	VVD	arise
---	NN	---
a	DT	a
sensation	NN	sensation
so	RB	so
dramatic	JJ	dramatic
that	IN/that	that
it	PP	it
can	MD	can
never	RB	never
have	VH	have
been	VBN	be
paralleled	VVN	parallel
in	IN	in
the	DT	the
history	NN	history
of	IN	of
scientific	JJ	scientific
gatherings	NNS	gathering
.	SENT	.
Professor	NP	Professor
Challenger	NP	Challenger
raised	VVD	raise
his	PP$	his
hand	NN	hand
in	IN	in
the	DT	the
air	NN	air
as	IN	as
a	DT	a
signal	NN	signal
,	,	,
and	CC	and
at	IN	at
once	IN	once
our	PP$	our
colleague	NN	colleague
,	,	,
Mr.	NP	Mr.
E	NP	E
.	SENT	.
D	LS	d
.	SENT	.
Malone	NP	Malone
,	,	,
was	VBD	be
observed	VVN	observe
to	TO	to
rise	VV	rise
and	CC	and
to	TO	to
make	VV	make
his	PP$	his
way	NN	way
to	TO	to
the	DT	the
back	NN	back
of	IN	of
the	DT	the
platform	NN	platform
.	SENT	.
An	DT	an
instant	NN	instant
later	RBR	later
he	PP	he
re-appeared	VVD	re-appeared
in	IN	in
company	NN	company
of	IN	of
a	DT	a
gigantic	JJ	gigantic
negro	NN	Negro
,	,	,
the	DT	the
two	CD	two
of	IN	of
them	PP	them
bearing	VVG	bear
between	IN	between
them	PP	them
a	DT	a
large	JJ	large
square	JJ	square
packing-case	NN	packing-case
.	SENT	.
It	PP	it
was	VBD	be
evidently	RB	evidently
of	IN	of
great	JJ	great
weight	NN	weight
,	,	,
and	CC	and
was	VBD	be
slowly	RB	slowly
carried	VVN	carry
forward	RB	forward
and	CC	and
placed	VVN	place
in	IN	in
front	NN	front
of	IN	of
the	DT	the
Professor	NP	Professor
's	POS	's
chair	NN	chair
.	SENT	.
All	DT	all
sound	NN	sound
had	VHD	have
hushed	VVN	hush
in	IN	in
the	DT	the
audience	NN	audience
and	CC	and
everyone	NN	everyone
was	VBD	be
absorbed	VVN	absorb
in	IN	in
the	DT	the
spectacle	NN	spectacle
before	IN	before
them	PP	them
.	SENT	.
Professor	NP	Professor
Challenger	NP	Challenger
drew	VVD	draw
off	RP	off
the	DT	the
top	NN	top
of	IN	of
the	DT	the
case	NN	case
,	,	,
which	WDT	which
formed	VVD	form
a	DT	a
sliding	VVG	slide
lid	NN	lid
.	SENT	.
Peering	VVG	peer
down	RP	down
into	IN	into
the	DT	the
box	NN	box
he	PP	he
snapped	VVD	snap
his	PP$	his
fingers	NNS	finger
several	JJ	several
times	NNS	time
and	CC	and
was	VBD	be
heard	VVN	hear
from	IN	from
the	DT	the
Press	NP	Press
seat	NN	seat
to	TO	to
say	VV	say
,	,	,
'	''	'
Come	VVN	come
,	,	,
then	RB	then
,	,	,
pretty	RB	pretty
,	,	,
pretty	RB	pretty
!	SENT	!
'	''	'
in	IN	in
a	DT	a
coaxing	VVG	coax
voice	NN	voice
.	SENT	.
An	DT	an
instant	NN	instant
later	RBR	later
,	,	,
with	IN	with
a	DT	a
scratching	VVG	scratch
,	,	,
rattling	VVG	rattle
sound	NN	sound
,	,	,
a	DT	a
most	RBS	most
horrible	JJ	horrible
and	CC	and
loathsome	JJ	loathsome
creature	NN	creature
appeared	VVD	appear
from	IN	from
below	RB	below
and	CC	and
perched	VVD	perch
itself	PP	itself
upon	IN	upon
the	DT	the
side	NN	side
of	IN	of
the	DT	the
case	NN	case
.	SENT	.
Even	RB	even
the	DT	the
unexpected	JJ	unexpected
fall	NN	fall
of	IN	of
the	DT	the
Duke	NP	Duke
of	IN	of
Durham	NP	Durham
into	IN	into
the	DT	the
orchestra	NN	orchestra
,	,	,
which	WDT	which
occurred	VVD	occur
at	IN	at
this	DT	this
moment	NN	moment
,	,	,
could	MD	could
not	RB	not
distract	VV	distract
the	DT	the
petrified	VVN	petrify
attention	NN	attention
of	IN	of
the	DT	the
vast	JJ	vast
audience	NN	audience
.	SENT	.
The	DT	the
face	NN	face
of	IN	of
the	DT	the
creature	NN	creature
was	VBD	be
like	IN	like
the	DT	the
wildest	JJS	wild
gargoyle	NN	gargoyle
that	IN/that	that
the	DT	the
imagination	NN	imagination
of	IN	of
a	DT	a
mad	JJ	mad
medieval	JJ	medieval
builder	NN	builder
could	MD	could
have	VH	have
conceived	VVN	conceive
.	SENT	.
It	PP	it
was	VBD	be
malicious	JJ	malicious
,	,	,
horrible	JJ	horrible
,	,	,
with	IN	with
two	CD	two
small	JJ	small
red	JJ	red
eyes	NNS	eye
as	IN	as
bright	JJ	bright
as	IN	as
points	NNS	point
of	IN	of
burning	VVG	burn
coal	NN	coal
.	SENT	.
Its	PP$	its
long	JJ	long
,	,	,
savage	JJ	savage
mouth	NN	mouth
,	,	,
which	WDT	which
was	VBD	be
held	VVN	hold
half-open	NN	half-open
,	,	,
was	VBD	be
full	JJ	full
of	IN	of
a	DT	a
double	JJ	double
row	NN	row
of	IN	of
shark-like	JJ	shark-like
teeth	NNS	tooth
.	SENT	.
Its	PP$	its
shoulders	NNS	shoulder
were	VBD	be
humped	VVN	hump
,	,	,
and	CC	and
round	RB	round
them	PP	them
were	VBD	be
draped	VVN	drape
what	WP	what
appeared	VVD	appear
to	TO	to
be	VB	be
a	DT	a
faded	VVN	fade
gray	JJ	gray
shawl	NN	shawl
.	SENT	.
It	PP	it
was	VBD	be
the	DT	the
devil	NN	devil
of	IN	of
our	PP$	our
childhood	NN	childhood
in	IN	in
person	NN	person
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
turmoil	NN	turmoil
in	IN	in
the	DT	the
audience	NN	audience
---	NN	---
someone	NN	someone
screamed	VVD	scream
,	,	,
two	CD	two
ladies	NNS	lady
in	IN	in
the	DT	the
front	JJ	front
row	NN	row
fell	VVD	fall
senseless	JJ	senseless
from	IN	from
their	PP$	their
chairs	NNS	chair
,	,	,
and	CC	and
there	EX	there
was	VBD	be
a	DT	a
general	JJ	general
movement	NN	movement
upon	IN	upon
the	DT	the
platform	NN	platform
to	TO	to
follow	VV	follow
their	PP$	their
chairman	NN	chairman
into	IN	into
the	DT	the
orchestra	NN	orchestra
.	SENT	.
For	IN	for
a	DT	a
moment	NN	moment
there	EX	there
was	VBD	be
danger	NN	danger
of	IN	of
a	DT	a
general	JJ	general
panic	NN	panic
.	SENT	.
Professor	NP	Professor
Challenger	NP	Challenger
threw	VVD	throw
up	RP	up
his	PP$	his
hands	NNS	hand
to	TO	to
still	RB	still
the	DT	the
commotion	NN	commotion
,	,	,
but	CC	but
the	DT	the
movement	NN	movement
alarmed	VVD	alarm
the	DT	the
creature	NN	creature
beside	IN	beside
him	PP	him
.	SENT	.
Its	PP$	its
strange	JJ	strange
shawl	NN	shawl
suddenly	RB	suddenly
unfurled	VVN	unfurl
,	,	,
spread	NN	spread
,	,	,
and	CC	and
fluttered	VVD	flutter
as	IN	as
a	DT	a
pair	NN	pair
of	IN	of
leathery	JJ	leathery
wings	NNS	wing
.	SENT	.
Its	PP$	its
owner	NN	owner
grabbed	VVD	grab
at	IN	at
its	PP$	its
legs	NNS	leg
,	,	,
but	CC	but
too	RB	too
late	JJ	late
to	TO	to
hold	VV	hold
it	PP	it
.	SENT	.
It	PP	it
had	VHD	have
sprung	VVN	spring
from	IN	from
the	DT	the
perch	NN	perch
and	CC	and
was	VBD	be
circling	VVG	circle
slowly	RB	slowly
round	VV	round
the	DT	the
Queen	NP	Queen
's	POS	's
Hall	NP	Hall
with	IN	with
a	DT	a
dry	JJ	dry
,	,	,
leathery	JJ	leathery
flapping	VVG	flap
of	IN	of
its	PP$	its
ten-foot	NN	ten-foot
wings	NNS	wing
,	,	,
while	IN	while
a	DT	a
putrid	JJ	putrid
and	CC	and
insidious	JJ	insidious
odor	NN	odor
pervaded	VVD	pervade
the	DT	the
room	NN	room
.	SENT	.
The	DT	the
cries	NNS	cry
of	IN	of
the	DT	the
people	NNS	people
in	IN	in
the	DT	the
galleries	NNS	gallery
,	,	,
who	WP	who
were	VBD	be
alarmed	VVN	alarm
at	IN	at
the	DT	the
near	JJ	near
approach	NN	approach
of	IN	of
those	DT	those
glowing	JJ	glowing
eyes	NNS	eye
and	CC	and
that	DT	that
murderous	JJ	murderous
beak	NN	beak
,	,	,
excited	VVD	excite
the	DT	the
creature	NN	creature
to	TO	to
a	DT	a
frenzy	NN	frenzy
.	SENT	.
Faster	JJR	fast
and	CC	and
faster	RBR	faster
it	PP	it
flew	VVD	fly
,	,	,
beating	VVG	beat
against	IN	against
walls	NNS	wall
and	CC	and
chandeliers	NNS	chandelier
in	IN	in
a	DT	a
blind	JJ	blind
frenzy	NN	frenzy
of	IN	of
alarm	NN	alarm
.	SENT	.
'	''	'
The	DT	the
window	NN	window
!	SENT	!
For	IN	for
heaven	NN	heaven
's	POS	's
sake	NN	sake
shut	VVD	shut
that	DT	that
window	NN	window
!	SENT	!
'	''	'
roared	VVD	roar
the	DT	the
Professor	NP	Professor
from	IN	from
the	DT	the
platform	NN	platform
,	,	,
dancing	VVG	dance
and	CC	and
wringing	VVG	wring
his	PP$	his
hands	NNS	hand
in	IN	in
an	DT	an
agony	NN	agony
of	IN	of
apprehension	NN	apprehension
.	SENT	.
Alas	UH	alas
,	,	,
his	PP$	his
warning	NN	warning
was	VBD	be
too	RB	too
late	JJ	late
!	SENT	!
In	IN	in
a	DT	a
moment	NN	moment
the	DT	the
creature	NN	creature
,	,	,
beating	VVG	beat
and	CC	and
bumping	VVG	bump
along	IN	along
the	DT	the
wall	NN	wall
like	IN	like
a	DT	a
huge	JJ	huge
moth	NN	moth
within	IN	within
a	DT	a
gas-shade	NN	gas-shade
,	,	,
came	VVD	come
upon	IN	upon
the	DT	the
opening	NN	opening
,	,	,
squeezed	VVD	squeeze
its	PP$	its
hideous	JJ	hideous
bulk	NN	bulk
through	IN	through
it	PP	it
,	,	,
and	CC	and
was	VBD	be
gone	VVN	go
.	SENT	.
Professor	NP	Professor
Challenger	NP	Challenger
fell	VVD	fall
back	RB	back
into	IN	into
his	PP$	his
chair	NN	chair
with	IN	with
his	PP$	his
face	NN	face
buried	VVN	bury
in	IN	in
his	PP$	his
hands	NNS	hand
,	,	,
while	IN	while
the	DT	the
audience	NN	audience
gave	VVD	give
one	CD	one
long	JJ	long
,	,	,
deep	JJ	deep
sigh	NN	sigh
of	IN	of
relief	NN	relief
as	IN	as
they	PP	they
realized	VVD	realize
that	IN/that	that
the	DT	the
incident	NN	incident
was	VBD	be
over	RP	over
.	SENT	.
""""	``	""""
Then	RB	then
---	JJ	---
oh	UH	oh
!	SENT	!
how	WRB	how
shall	MD	shall
one	PP	one
describe	VV	describe
what	WP	what
took	VVD	take
place	NN	place
then	RB	then
---	JJ	---
when	WRB	when
the	DT	the
full	JJ	full
exuberance	NN	exuberance
of	IN	of
the	DT	the
majority	NN	majority
and	CC	and
the	DT	the
full	JJ	full
reaction	NN	reaction
of	IN	of
the	DT	the
minority	NN	minority
united	VVN	unite
to	TO	to
make	VV	make
one	CD	one
great	JJ	great
wave	NN	wave
of	IN	of
enthusiasm	NN	enthusiasm
,	,	,
which	WDT	which
rolled	VVD	roll
from	IN	from
the	DT	the
back	NN	back
of	IN	of
the	DT	the
hall	NN	hall
,	,	,
gathering	VVG	gather
volume	NN	volume
as	IN	as
it	PP	it
came	VVD	come
,	,	,
swept	VVN	sweep
over	IN	over
the	DT	the
orchestra	NN	orchestra
,	,	,
submerged	VVD	submerge
the	DT	the
platform	NN	platform
,	,	,
and	CC	and
carried	VVD	carry
the	DT	the
four	CD	four
heroes	NNS	hero
away	RB	away
upon	IN	upon
its	PP$	its
crest	NN	crest
?	SENT	?
""""	''	""""
(	(	(
Good	JJ	good
for	IN	for
you	PP	you
,	,	,
Mac	NP	Mac
!	SENT	!
)	)	)
""""	``	""""
If	IN	if
the	DT	the
audience	NN	audience
had	VHD	have
done	VVN	do
less	JJR	less
than	IN	than
justice	NN	justice
,	,	,
surely	RB	surely
it	PP	it
made	VVD	make
ample	JJ	ample
amends	NN	amends
.	SENT	.
Every	DT	every
one	CD	one
was	VBD	be
on	IN	on
his	PP$	his
feet	NNS	foot
.	SENT	.
Every	DT	every
one	CD	one
was	VBD	be
moving	VVG	move
,	,	,
shouting	VVG	shout
,	,	,
gesticulating	VVG	gesticulate
.	SENT	.
A	DT	a
dense	JJ	dense
crowd	NN	crowd
of	IN	of
cheering	VVG	cheer
men	NNS	man
were	VBD	be
round	RB	round
the	DT	the
four	CD	four
travelers	NNS	traveler
.	SENT	.
'	''	'
Up	RB	up
with	IN	with
them	PP	them
!	SENT	!
up	RB	up
with	IN	with
them	PP	them
!	SENT	!
'	''	'
cried	VVD	cry
a	DT	a
hundred	CD	hundred
voices	NNS	voice
.	SENT	.
In	IN	in
a	DT	a
moment	NN	moment
four	CD	four
figures	NNS	figure
shot	VVD	shoot
up	RP	up
above	IN	above
the	DT	the
crowd	NN	crowd
.	SENT	.
In	IN	in
vain	JJ	vain
they	PP	they
strove	VVD	strive
to	TO	to
break	VV	break
loose	RB	loose
.	SENT	.
They	PP	they
were	VBD	be
held	VVN	hold
in	IN	in
their	PP$	their
lofty	JJ	lofty
places	NNS	place
of	IN	of
honor	NN	honor
.	SENT	.
It	PP	it
would	MD	would
have	VH	have
been	VBN	be
hard	JJ	hard
to	TO	to
let	VV	let
them	PP	them
down	RP	down
if	IN	if
it	PP	it
had	VHD	have
been	VBN	be
wished	VVN	wish
,	,	,
so	RB	so
dense	JJ	dense
was	VBD	be
the	DT	the
crowd	NN	crowd
around	IN	around
them	PP	them
.	SENT	.
'	''	'
Regent	NP	Regent
Street	NP	Street
!	SENT	!
Regent	NP	Regent
Street	NP	Street
!	SENT	!
'	''	'
sounded	VVD	sound
the	DT	the
voices	NNS	voice
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
swirl	NN	swirl
in	IN	in
the	DT	the
packed	JJ	packed
multitude	NN	multitude
,	,	,
and	CC	and
a	DT	a
slow	JJ	slow
current	NN	current
,	,	,
bearing	VVG	bear
the	DT	the
four	CD	four
upon	IN	upon
their	PP$	their
shoulders	NNS	shoulder
,	,	,
made	VVN	make
for	IN	for
the	DT	the
door	NN	door
.	SENT	.
Out	RB	out
in	IN	in
the	DT	the
street	NN	street
the	DT	the
scene	NN	scene
was	VBD	be
extraordinary	JJ	extraordinary
.	SENT	.
An	DT	an
assemblage	NN	assemblage
of	IN	of
not	RB	not
less	JJR	less
than	IN	than
a	DT	a
hundred	CD	hundred
thousand	CD	thousand
people	NNS	people
was	VBD	be
waiting	VVG	wait
.	SENT	.
The	DT	the
close-packed	JJ	close-packed
throng	NN	throng
extended	VVN	extend
from	IN	from
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
the	DT	the
Langham	NP	Langham
Hotel	NP	Hotel
to	TO	to
Oxford	NP	Oxford
Circus	NP	Circus
.	SENT	.
A	DT	a
roar	NN	roar
of	IN	of
acclamation	NN	acclamation
greeted	VVD	greet
the	DT	the
four	CD	four
adventurers	NNS	adventurer
as	IN	as
they	PP	they
appeared	VVD	appear
,	,	,
high	JJ	high
above	IN	above
the	DT	the
heads	NNS	head
of	IN	of
the	DT	the
people	NNS	people
,	,	,
under	IN	under
the	DT	the
vivid	JJ	vivid
electric	JJ	electric
lamps	NNS	lamp
outside	IN	outside
the	DT	the
hall	NN	hall
.	SENT	.
'	''	'
A	DT	a
procession	NN	procession
!	SENT	!
A	DT	a
procession	NN	procession
!	SENT	!
'	''	'
was	VBD	be
the	DT	the
cry	NN	cry
.	SENT	.
In	IN	in
a	DT	a
dense	JJ	dense
phalanx	NN	phalanx
,	,	,
blocking	VVG	block
the	DT	the
streets	NNS	street
from	IN	from
side	NN	side
to	TO	to
side	NN	side
,	,	,
the	DT	the
crowd	NN	crowd
set	VVD	set
forth	RB	forth
,	,	,
taking	VVG	take
the	DT	the
route	NN	route
of	IN	of
Regent	NP	Regent
Street	NP	Street
,	,	,
Pall	NP	Pall
Mall	NP	Mall
,	,	,
St.	NP	St.
James	NP	James
's	POS	's
Street	NP	Street
,	,	,
and	CC	and
Piccadilly	NP	Piccadilly
.	SENT	.
The	DT	the
whole	JJ	whole
central	JJ	central
traffic	NN	traffic
of	IN	of
London	NP	London
was	VBD	be
held	VVN	hold
up	RP	up
,	,	,
and	CC	and
many	JJ	many
collisions	NNS	collision
were	VBD	be
reported	VVN	report
between	IN	between
the	DT	the
demonstrators	NNS	demonstrator
upon	IN	upon
the	DT	the
one	CD	one
side	NN	side
and	CC	and
the	DT	the
police	NNS	police
and	CC	and
taxi-cabmen	NNS	taxi-cabmen
upon	IN	upon
the	DT	the
other	JJ	other
.	SENT	.
Finally	RB	finally
,	,	,
it	PP	it
was	VBD	be
not	RB	not
until	IN	until
after	IN	after
midnight	NN	midnight
that	IN/that	that
the	DT	the
four	CD	four
travelers	NNS	traveler
were	VBD	be
released	VVN	release
at	IN	at
the	DT	the
entrance	NN	entrance
to	TO	to
Lord	NP	Lord
John	NP	John
Roxton	NP	Roxton
's	POS	's
chambers	NNS	chamber
in	IN	in
the	DT	the
Albany	NP	Albany
,	,	,
and	CC	and
that	IN/that	that
the	DT	the
exuberant	JJ	exuberant
crowd	NN	crowd
,	,	,
having	VHG	have
sung	VVN	sing
'	''	'
They	PP	they
are	VBP	be
Jolly	NP	Jolly
Good	NP	Good
Fellows	NP	Fellows
'	POS	'
in	IN	in
chorus	NN	chorus
,	,	,
concluded	VVD	conclude
their	PP$	their
program	NN	program
with	IN	with
'	''	'
God	NP	God
Save	NP	Save
the	DT	the
King	NN	king
.	SENT	.
'	''	'
So	RB	so
ended	VVN	end
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
remarkable	JJ	remarkable
evenings	NNS	evening
that	WDT	that
London	NP	London
has	VHZ	have
seen	VVN	see
for	IN	for
a	DT	a
considerable	JJ	considerable
time	NN	time
.	SENT	.
""""	''	""""
So	RB	so
far	RB	far
my	PP$	my
friend	NN	friend
Macdona	NP	Macdona
;	:	;
and	CC	and
it	PP	it
may	MD	may
be	VB	be
taken	VVN	take
as	IN	as
a	DT	a
fairly	RB	fairly
accurate	JJ	accurate
,	,	,
if	IN	if
florid	JJ	florid
,	,	,
account	NN	account
of	IN	of
the	DT	the
proceedings	NNS	proceeding
.	SENT	.
As	IN	as
to	TO	to
the	DT	the
main	JJ	main
incident	NN	incident
,	,	,
it	PP	it
was	VBD	be
a	DT	a
bewildering	VVG	bewilder
surprise	NN	surprise
to	TO	to
the	DT	the
audience	NN	audience
,	,	,
but	CC	but
not	RB	not
,	,	,
I	PP	I
need	VVP	need
hardly	RB	hardly
say	VV	say
,	,	,
to	TO	to
us	PP	us
.	SENT	.
The	DT	the
reader	NN	reader
will	MD	will
remember	VV	remember
how	WRB	how
I	PP	I
met	VVD	meet
Lord	NP	Lord
John	NP	John
Roxton	NP	Roxton
upon	IN	upon
the	DT	the
very	JJ	very
occasion	NN	occasion
when	WRB	when
,	,	,
in	IN	in
his	PP$	his
protective	JJ	protective
crinoline	NN	crinoline
,	,	,
he	PP	he
had	VHD	have
gone	VVN	go
to	TO	to
bring	VV	bring
the	DT	the
""""	``	""""
Devil	NP	Devil
's	POS	's
chick	NN	chick
""""	``	""""
as	IN	as
he	PP	he
called	VVD	call
it	PP	it
,	,	,
for	IN	for
Professor	NP	Professor
Challenger	NP	Challenger
.	SENT	.
I	PP	I
have	VHP	have
hinted	VVN	hint
also	RB	also
at	IN	at
the	DT	the
trouble	NN	trouble
which	WDT	which
the	DT	the
Professor	NP	Professor
's	POS	's
baggage	NN	baggage
gave	VVD	give
us	PP	us
when	WRB	when
we	PP	we
left	VVD	leave
the	DT	the
plateau	NN	plateau
,	,	,
and	CC	and
had	VHD	have
I	PP	I
described	VVD	describe
our	PP$	our
voyage	NN	voyage
I	PP	I
might	MD	might
have	VH	have
said	VVN	say
a	DT	a
good	JJ	good
deal	NN	deal
of	IN	of
the	DT	the
worry	NN	worry
we	PP	we
had	VHD	have
to	TO	to
coax	VV	coax
with	IN	with
putrid	JJ	putrid
fish	NN	fish
the	DT	the
appetite	NN	appetite
of	IN	of
our	PP$	our
filthy	JJ	filthy
companion	NN	companion
.	SENT	.
If	IN	if
I	PP	I
have	VHP	have
not	RB	not
said	VVN	say
much	RB	much
about	IN	about
it	PP	it
before	RB	before
,	,	,
it	PP	it
was	VBD	be
,	,	,
of	IN	of
course	NN	course
,	,	,
that	IN/that	that
the	DT	the
Professor	NP	Professor
's	POS	's
earnest	JJ	earnest
desire	NN	desire
was	VBD	be
that	IN/that	that
no	DT	no
possible	JJ	possible
rumor	NN	rumor
of	IN	of
the	DT	the
unanswerable	JJ	unanswerable
argument	NN	argument
which	WDT	which
we	PP	we
carried	VVD	carry
should	MD	should
be	VB	be
allowed	VVN	allow
to	TO	to
leak	VV	leak
out	RP	out
until	IN	until
the	DT	the
moment	NN	moment
came	VVD	come
when	WRB	when
his	PP$	his
enemies	NNS	enemy
were	VBD	be
to	TO	to
be	VB	be
confuted	VVN	confute
.	SENT	.
One	CD	One
word	NN	word
as	IN	as
to	TO	to
the	DT	the
fate	NN	fate
of	IN	of
the	DT	the
London	NP	London
pterodactyl	NN	pterodactyl
.	SENT	.
Nothing	NN	nothing
can	MD	can
be	VB	be
said	VVN	say
to	TO	to
be	VB	be
certain	JJ	certain
upon	IN	upon
this	DT	this
point	NN	point
.	SENT	.
There	EX	there
is	VBZ	be
the	DT	the
evidence	NN	evidence
of	IN	of
two	CD	two
frightened	JJ	frightened
women	NNS	woman
that	IN/that	that
it	PP	it
perched	VVD	perch
upon	IN	upon
the	DT	the
roof	NN	roof
of	IN	of
the	DT	the
Queen	NP	Queen
's	POS	's
Hall	NP	Hall
and	CC	and
remained	VVD	remain
there	RB	there
like	IN	like
a	DT	a
diabolical	JJ	diabolical
statue	NN	statue
for	IN	for
some	DT	some
hours	NNS	hour
.	SENT	.
The	DT	the
next	JJ	next
day	NN	day
it	PP	it
came	VVD	come
out	RP	out
in	IN	in
the	DT	the
evening	NN	evening
papers	NNS	paper
that	IN/that	that
Private	NP	Private
Miles	NP	Miles
,	,	,
of	IN	of
the	DT	the
Coldstream	NP	Coldstream
Guards	NP	Guards
,	,	,
on	IN	on
duty	NN	duty
outside	IN	outside
Marlborough	NP	Marlborough
House	NP	House
,	,	,
had	VHD	have
deserted	VVN	desert
his	PP$	his
post	NN	post
without	IN	without
leave	NN	leave
,	,	,
and	CC	and
was	VBD	be
therefore	RB	therefore
courtmartialed	VVN	courtmartial
.	SENT	.
Private	NP	Private
Miles	NP	Miles
'	POS	'
account	NN	account
,	,	,
that	WDT	that
he	PP	he
dropped	VVD	drop
his	PP$	his
rifle	NN	rifle
and	CC	and
took	VVD	take
to	TO	to
his	PP$	his
heels	NNS	heel
down	IN	down
the	DT	the
Mall	NP	Mall
because	IN	because
on	IN	on
looking	VVG	look
up	IN	up
he	PP	he
had	VHD	have
suddenly	RB	suddenly
seen	VVN	see
the	DT	the
devil	NN	devil
between	IN	between
him	PP	him
and	CC	and
the	DT	the
moon	NN	moon
,	,	,
was	VBD	be
not	RB	not
accepted	VVN	accept
by	IN	by
the	DT	the
Court	NP	Court
,	,	,
and	CC	and
yet	RB	yet
it	PP	it
may	MD	may
have	VH	have
a	DT	a
direct	JJ	direct
bearing	NN	bearing
upon	IN	upon
the	DT	the
point	NN	point
at	IN	at
issue	NN	issue
.	SENT	.
The	DT	the
only	JJ	only
other	JJ	other
evidence	NN	evidence
which	WDT	which
I	PP	I
can	MD	can
adduce	VV	adduce
is	VBZ	be
from	IN	from
the	DT	the
log	NN	log
of	IN	of
the	DT	the
SS	NP	SS
.	SENT	.
Friesland	NP	Friesland
,	,	,
a	DT	a
Dutch-American	NP	Dutch-American
liner	NN	liner
,	,	,
which	WDT	which
asserts	VVZ	assert
that	IN/that	that
at	IN	at
nine	CD	nine
next	JJ	next
morning	NN	morning
,	,	,
Start	NP	Start
