Après	Vvc	Après
pour	S	POUR
le	Da	LE
roi	Nc	ROI
de	S	DE
Pont	Vvc	Pont
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
ordre	Nc	ORDRE
nouveau	Ag	NOUVEAU
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
ordre	Nc	ORDRE
nouveau	Ag	NOUVEAU
!	Fs	!
Quoi	Pt	QUE|QUOI
?	Fs	?
Se	Pp	IL
pourrait-il	Vvc	pourrait-il
faire	Vvn	FAIRE
Qu'	Vvc	Qu'
à	S	À
l'	Da	LE
oeuvre	Nc	UVRE
de	S	DE
ses	Ds	SON
mains	Nc	MAIN
Rome	Ag	Rome
devînt	Vvc	DEVENIR
contraire	Ag	CONTRAIRE
?	Fs	?
Que	Cs	QUE
ma	Ds	MON
grandeur	Nc	GRANDEUR
naissante	Ga	NAÎTRE
y	Pp	Y
fît	Vvc	FAIRE
quelques	Di	QUELQUE
jaloux	Nc	JALOUX
?	Fs	?
Que	Pt	QUE
présumez	Vvc	PRÉSUMER
-vous	Nc	-vous
,	Fw	,
prince	Nc	PRINCE
?	Fs	?
Et	Cc	ET
que	Cs	QUE
me	Pp	JE
dites	Vvc	DIRE
-vous	Nc	-vous
?	Fs	?
Vous	Pp	VOUS
-même	Vvc	-même
dites	Vvc	DIRE
-moi	Vvc	-moi
comme	Cs	COMME
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
j'	Pp	JE
explique	Vvc	EXPLIQUER
Cette	Ag	Cette
inégalité	Nc	INÉGALITÉ
de	S	DE
votre	Ds	VOTRE
république	Nc	RÉPUBLIQUE
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
l'	Pp	IL
expliquer	Vvn	EXPLIQUER
,	Fw	,
et	Cc	ET
veux	Vvc	VOULOIR
bien	Rg	BIEN
vous	Pp	VOUS
guérir	Vvn	GUÉRIR
D'	Nc	D'
une	Dn	UN
erreur	Nc	ERREUR
dangereuse	Ag	DANGEREUX
où	Pr	OÙ
vous	Pp	VOUS
semblez	Vvc	SEMBLER
courir	Vvn	COURIR
.	Fs	.
Rome	Vvc	Rome
,	Fw	,
qui	Pr	QUI
vous	Pp	VOUS
servait	Vvc	SERVIR
auprès	Rg	AUPRÈS
de	S	DE
Laodice	Nc	Laodice
,	Fw	,
Pour	Nc	POUR
vous	Pp	VOUS
donner	Vvn	DONNER
son	Ds	SON
trône	Nc	TRÔNE
eût	Vuc	AVOIR
fait	Ge	FAIRE
une	Dn	UN
injustice	Nc	INJUSTICE
:	Fw	:
Son	Ds	SON
amitié	Nc	AMITIÉ
pour	S	POUR
vous	Pp	VOUS
lui	Pp	IL
faisait	Vvc	FAIRE
cette	Dd	CE
loi	Nc	LOI
;	Fw	;
Mais	Vvc	Mais
par	S	PAR
d'	Dn	UN
autres	Ag	AUTRE
moyens	Nc	MOYEN|MOYENS
elle	Pp	IL
vous	Pp	VOUS
a	Vuc	AVOIR
fait	Ge	FAIRE
roi	Nc	ROI
;	Fw	;
Et	Vvc	Et
le	Da	LE
soin	Nc	SOIN
de	S	DE
sa	Ds	SON
gloire	Nc	GLOIRE
à	S	À
présent	Nc	PRÉSENT
la	Da	LE
dispense	Nc	DISPENSE|DISPENSÉ
De	Vvc	De
se	Pp	IL
porter	Vvn	PORTER
pour	S	POUR
vous	Pp	VOUS
à	S	À
cette	Dd	CE
violence	Nc	VIOLENCE
.	Fs	.
Laissez	Vvc	LAISSER
donc	Rg	DONC
cette	Dd	CE
reine	Nc	REINE|ROI
en	S	EN
pleine	Ag	PLEIN
liberté	Nc	LIBERTÉ
,	Fw	,
Et	Vvc	Et
tournez	Vvc	TOURNER
vos	Ds	VOTRE
désirs	Nc	DÉSIR
de	S	DE
quelque	Di	QUELQUE
autre	Ag	AUTRE
côté	Nc	CÔTÉ
.	Fs	.
Rome	Vvc	Rome
de	S	DE
votre	Ds	VOTRE
hymen	Nc	HYMEN
prendra	Vvc	PRENDRE
soin	Nc	SOIN
elle	Pp	IL
-même	Vvc	-même
.	Fs	.
Mais	Cc	MAIS
s'	Pp	SE
il	Pp	IL
arrive	Vvc	ARRIVER
enfin	Rg	ENFIN
que	Cs	QUE
Laodice	Nc	Laodice
m'	Pp	JE
aime	Vvc	AIMER
?	Fs	?
Ce	Pd	CE
serait	Vuc	ÊTRE
mettre	Vvn	METTRE
encore	Rg	ENCORE
Rome	Vvc	Rome
dans	S	DANS
le	Da	LE
hasard	Nc	HASARD
Que	Vvc	Que
l'	Pp	IL
on	Pp	ON
crût	Vvc	CROIRE|CROÎTRE
artifice	Nc	ARTIFICE
ou	Cc	OU
force	Nc	FORCE|FORCÉ
de	S	DE
sa	Ds	SON
part	Nc	PART
:	Fw	:
Cet	Dd	CE
hymen	Nc	HYMEN
jetterait	Vvc	JETER
une	Dn	UN
ombre	Nc	OMBRE
sur	S	SUR
sa	Ds	SON
gloire	Nc	GLOIRE
.	Fs	.
Prince	Nc	PRINCE
,	Fw	,
n'	Rp	NE
y	Pp	Y
pensez	Vvc	PENSER
plus	Rg	PLUS
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
m'	Pp	JE
en	Pp	EN
pouvez	Vvc	POUVOIR
croire	Vvn	CROIRE
;	Fw	;
Ou	Vvc	Ou
si	Rg	SI
de	S	DE
mes	Ds	MON
conseils	Nc	CONSEIL
vous	Pp	VOUS
faites	Vvc	FAIRE
peu	Rg	PEU
d'	S	DE
état	Nc	ÉTAT
,	Fw	,
N'	Vvc	N'
y	Pp	Y
pensez	Vvc	PENSER
plus	Rg	PLUS
du	S+Da	DE+LE
moins	Nc	MOINS
sans	S	SANS
l'	Da	LE
aveu	Nc	AVEU
du	S+Da	DE+LE
sénat	Nc	SÉNAT
.	Fs	.
À	Vvc	À
voir	Vvn	VOIR
quelle	Dt	QUEL
froideur	Nc	FROIDEUR
à	S	À
tant	Rg	TANT
d'	S	DE
amour	Nc	AMOUR
succède	Vvc	SUCCÉDER
,	Fw	,
Rome	Vvc	Rome
ne	Rp	NE
m'	Pp	JE
aime	Vvc	AIMER
pas	Rg	PAS
:	Fw	:
elle	Pp	IL
hait	Vvc	HAÏR
Nicomède	Vvc	Nicomède
;	Fw	;
Et	Vvc	Et
lorsqu'	Cs	LORSQUE
à	S	À
mes	Ds	MON
désirs	Nc	DÉSIR
elle	Pp	IL
a	Vuc	AVOIR
feint	Ge	FEINDRE
d'	S	DE
applaudir	Vvn	APPLAUDIR
,	Fw	,
Elle	Vvc	Elle
a	Vuc	AVOIR
voulu	Ge	VOULOIR
le	Da	LE
perdre	Vvn	PERDRE
,	Fw	,
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
m'	Pp	JE
agrandir	Vvn	AGRANDIR
.	Fs	.
Pour	S	POUR
ne	Rp	NE
vous	Pp	VOUS
faire	Vvn	FAIRE
pas	Rg	PAS
de	S	DE
réponse	Nc	RÉPONSE
trop	Rg	TROP
rude	Ag	RUDE
Sur	Nc	Sur
ce	Dd	CE
beau	Ag	BEAU
coup	Nc	COUP
d'	S	DE
essai	Nc	ESSAI
de	S	DE
votre	Ds	VOTRE
ingratitude	Nc	INGRATITUDE
,	Fw	,
Suivez	Vvc	SUIVRE
votre	Ds	VOTRE
caprice	Nc	CAPRICE
,	Fw	,
offensez	Vvc	OFFENSER
vos	Ds	VOTRE
amis	Nc	AMI
:	Fw	:
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
souverain	Ag	SOUVERAIN
,	Fw	,
et	Cc	ET
tout	Rg	TOUT
vous	Pp	VOUS
est	Vuc	ÊTRE
permis	Ge	PERMETTRE
;	Fw	;
Mais	Vvc	Mais
puisqu'enfin	Cs	puisqu'enfin
ce	Dd	CE
jour	Nc	JOUR
vous	Pp	VOUS
doit	Vvc	DEVOIR
faire	Vvn	FAIRE
connaître	Vvn	CONNAÎTRE
Que	Vvc	Que
Rome	Vvc	Rome
vous	Pp	VOUS
a	Vuc	AVOIR
fait	Ge	FAIRE
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
allez	Vvc	ALLER
être	Vun	ÊTRE
,	Fw	,
Que	Vvc	Que
perdant	Ga	PERDRE
son	Ds	SON
appui	Nc	APPUI
vous	Pp	VOUS
ne	Rp	NE
serez	Vuc	ÊTRE
plus	Rg	PLUS
rien	Pi	RIEN
,	Fw	,
Que	Vvc	Que
le	Da	LE
roi	Nc	ROI
vous	Pp	VOUS
l'	Pp	IL
a	Vuc	AVOIR
dit	Ge	DIRE
,	Fw	,
souvenez	Vvc	SOUVENIR
-vous	Nc	-vous
-en	Vvc	-en
bien	Rg	BIEN
.	Fs	.
Attale	Np	µATTALE
,	Fw	,
était	Vuc	ÊTRE
-ce	Vvc	-ce
ainsi	Rg	AINSI
que	Cs	QUE
régnaient	Vvc	RÉGNER
tes	Ds	TON
ancêtres	Nc	ANCÊTRE
?	Fs	?
Veux	Vvc	VOULOIR
-tu	Vvn	-tu
le	Da	LE
nom	Nc	NOM
de	S	DE
roi	Nc	ROI
pour	S	POUR
avoir	Vun	AVOIR
tant	Rg	TANT
de	S	DE
maîtres	Nc	MAÎTRE
?	Fs	?
Ah	I	AH
!	Fs	!
Ce	Dd	CE
titre	Nc	TITRE
à	S	À
ce	Dd	CE
prix	Nc	PRIX
déjà	Rg	DÉJÀ
m'	Pp	JE
est	Vuc	ÊTRE
importun	Ag	IMPORTUN
:	Fw	:
S'	Cs	SI
il	Pp	IL
nous	Pp	NOUS
en	Pp	EN
faut	Vvc	FAILLIR|FALLOIR
avoir	Vun	AVOIR
,	Fw	,
du	S+Da	DE+LE
moins	Nc	MOINS
n'	Rp	NE
en	Pp	EN
ayons	Vuc	AVOIR
qu'	Rg	QUE
un	Pi	UN
.	Fs	.
Le	Da	LE
ciel	Nc	CIEL
nous	Pp	NOUS
l'	Pp	IL
a	Vuc	AVOIR
donné	Ge	DONNER
trop	Rg	TROP
grand	Ag	GRAND
,	Fw	,
trop	Rg	TROP
magnanime	Ag	MAGNANIME
,	Fw	,
Pour	Nc	POUR
souffrir	Vvn	SOUFFRIR
qu'	Cs	QUE
aux	S+Da	À+LES
Romains	Nc	ROMAIN
il	Pp	IL
serve	Vvc	SERVIR
de	S	DE
victime	Nc	VICTIME
.	Fs	.
Montrons	Vvc	MONTRER
-leur	Nc	-leur
hautement	Rg	HAUTEMENT
que	Cs	QUE
nous	Pp	NOUS
avons	Vuc	AVOIR
des	Dn	UN
yeux	Nc	OEIL|YEUX
,	Fw	,
Et	Vvc	Et
d'	S	DE
un	Dn	UN
si	Rg	SI
rude	Ag	RUDE
joug	Nc	JOUG
affranchissons	Vvc	AFFRANCHIR
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
Puisqu'à	Cs	Puisqu'à
leurs	Ds	LEUR
intérêts	Nc	INTÉRÊT
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
ils	Pp	ILS
font	Vvc	FAIRE
s'	Pp	SE
applique	Vvc	APPLIQUER
,	Fw	,
Que	Vvc	Que
leur	Ds	LEUR
vaine	Ag	VAIN
amitié	Nc	AMITIÉ
cède	Vvc	CÉDER
à	S	À
leur	Ds	LEUR
politique	Nc	POLITIQUE
,	Fw	,
Soyons	Vvc	Soyons
à	S	À
notre	Ds	NOTRE
tour	Nc	TOUR
de	S	DE
leur	Ds	LEUR
grandeur	Nc	GRANDEUR
jaloux	Ag	JALOUX
,	Fw	,
Et	Vvc	Et
comme	Cs	COMME
ils	Pp	ILS
font	Vvc	FAIRE
pour	S	POUR
eux	Pp	EUX
faisons	Vvc	FAIRE
aussi	Rg	AUSSI
pour	S	POUR
nous	Pp	NOUS
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
prévu	Ge	PRÉVOIR
ce	Dd	CE
tumulte	Nc	TUMULTE
,	Fw	,
et	Cc	ET
n'	Rp	NE
en	Pp	EN
vois	Vvc	ALLER|VOIR
rien	Pi	RIEN
à	S	À
craindre	Vvn	CRAINDRE
:	Fw	:
Comme	Cs	COMME
un	Dn	UN
moment	Nc	MOMENT
l'	Pp	IL
allume	Vvc	ALLUMER
,	Fw	,
un	Dn	UN
moment	Nc	MOMENT
peut	Vvc	POUVOIR
l'	Pp	IL
éteindre	Vvn	ÉTEINDRE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
l'	Da	LE
obscurité	Nc	OBSCURITÉ
laisse	Vvc	LAISSER
croître	Vvn	CROÎTRE
ce	Dd	CE
bruit	Nc	BRUIT
,	Fw	,
Le	Vvc	Le
jour	Nc	JOUR
dissipera	Vvc	DISSIPER
les	Da	LE
vapeurs	Nc	VAPEUR
de	S	DE
la	Da	LE
nuit	Nc	NUIT
.	Fs	.
Je	Pp	JE
me	Pp	JE
fâche	Vvc	FÂCHER
bien	Rg	BIEN
moins	Rg	MOINS
qu'	Cs	QUE
un	Dn	UN
peuple	Nc	PEUPLE
se	Pp	IL
mutine	Vvc	MUTINER
,	Fw	,
Que	Vvc	Que
de	S	DE
voir	Vvn	VOIR
que	Cs	QUE
ton	Ds	TON
coeur	Nc	CUR
dans	S	DANS
son	Ds	SON
amour	Nc	AMOUR
s'	Pp	SE
obstine	Vvc	OBSTINER
,	Fw	,
Et	Vvc	Et
d'	S	DE
une	Dn	UN
indigne	Ag	INDIGNE
ardeur	Nc	ARDEUR
lâchement	Rg	LÂCHEMENT
embrasé	Ge	EMBRASER
,	Fw	,
Ne	Vvc	Ne
rend	Vvc	RENDRE
point	Rg	POINT
de	S	DE
mépris	Nc	MÉPRIS
à	S	À
qui	Pr	QUI
t'	Pp	TU
a	Vuc	AVOIR
méprisé	Ge	MÉPRISER
.	Fs	.
Venge	Vvc	VENGER
-toi	Vvc	-toi
d'	S	DE
une	Dn	UN
ingrate	Ag	INGRAT
,	Fw	,
et	Cc	ET
quitte	Vvc	QUITTER
une	Dn	UN
cruelle	Ag	CRUEL
,	Fw	,
À	Nc	À
présent	Ag	PRÉSENT
que	Pr	QUE
le	Da	LE
sort	Nc	SORT
t'	Pp	TU
a	Vuc	AVOIR
mis	Ge	METTRE
au-dessus	Rg	AU-DESSUS
d'	S	DE
elle	Pp	IL
.	Fs	.
Son	Ds	SON
trône	Nc	TRÔNE
,	Fw	,
et	Cc	ET
non	Rg	NON
ses	Ds	SON
yeux	Nc	OEIL|YEUX
,	Fw	,
avait	Vuc	AVOIR
dû	Ge	DEVOIR
te	Pp	TU
charmer	Vvn	CHARMER
:	Fw	:
Tu	Pp	TU
vas	Vvc	ALLER
régner	Vvn	RÉGNER
sans	S	SANS
elle	Pp	IL
;	Fw	;
à	S	À
quel	Dt	QUEL
propos	Nc	PROPOS
l'	Pp	IL
aimer	Vvn	AIMER
?	Fs	?
Porte	Vvc	PORTER
,	Fw	,
porte	Vvc	PORTER
ce	Dd	CE
coeur	Nc	CUR
à	S	À
de	Dn	UN
plus	Rg	PLUS
douces	Ag	DOUX
chaînes	Nc	CHAÎNE
.	Fs	.
Puisque	Cs	PUISQUE
te	Pp	TU
voilà	S	VOILÀ
roi	Nc	ROI
,	Fw	,
l'	Pp	IL
Asie	Vvc	Asie
a	S	À
d'	Dn	UN
autres	Ag	AUTRE
reines	Nc	REINE|ROI
,	Fw	,
Qui	Vvc	Qui
loin	Rg	LOIN
de	S	DE
te	Pp	TU
donner	Vvn	DONNER
des	Dn	UN
rigueurs	Nc	RIGUEUR
à	S	À
souffrir	Vvn	SOUFFRIR
,	Fw	,
T'	Vvc	T'
épargneront	Vvc	ÉPARGNER
bientôt	Rg	BIENTÔT
la	Da	LE
peine	Nc	PEINE
de	S	DE
t'	Pp	TU
offrir	Vvn	OFFRIR
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
madame	Nc	MADAME
...	Fs	...
Eh	Nc	Eh
bien	Rg	BIEN
!	Fs	!
Soit	Vuc	ÊTRE
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
qu'	Cs	QUE
elle	Pp	IL
se	Pp	IL
rende	Vvc	RENDRE
:	Fw	:
Prévois	Vvc	Prévois
-tu	Vvn	-tu
les	Da	LE
malheurs	Nc	MALHEUR
qu'	Pr	QUE
ensuite	Rg	ENSUITE
j'	Pp	JE
appréhende	Vvc	APPRÉHENDER
?	Fs	?
Sitôt	Vvc	Sitôt
que	Cs	QUE
d'	S	DE
Arménie	Nc	Arménie
elle	Pp	IL
t'	Pp	TU
aura	Vuc	AVOIR
fait	Ge	FAIRE
roi	Nc	ROI
,	Fw	,
Elle	Vvc	Elle
t'	Pp	TU
engagera	Vvc	ENGAGER
dans	S	DANS
sa	Ds	SON
haine	Nc	HAINE
pour	S	POUR
moi	Pp	JE
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
ô	I	OH
dieux	Nc	DIEU|DIEUX
!	Fs	!
Pourra-t-elle	Vvc	Pourra-t-elle
y	Pp	Y
borner	Vvn	BORNER
sa	Ds	SON
vengeance	Nc	VENGEANCE
?	Fs	?
Pourras	Vvc	POUVOIR
-tu	Vvn	-tu
dans	S	DANS
son	Ds	SON
lit	Nc	LIT
dormir	Vvn	DORMIR
en	S	EN
assurance	Nc	ASSURANCE
?	Fs	?
Et	Cc	ET
refusera-t-elle	Vvc	refusera-t-elle
à	S	À
son	Ds	SON
ressentiment	Nc	RESSENTIMENT
Le	Vvc	Le
fer	Nc	FER
ou	Cc	OU
le	Da	LE
poison	Nc	POISON
pour	S	POUR
venger	Vvn	VENGER
son	Ds	SON
amant	Nc	AMANT
?	Fs	?
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
en	S	EN
sa	Ds	SON
fureur	Nc	FUREUR
une	Dn	UN
femme	Nc	FEMME
n'	Rp	NE
essaie	Vvc	ESSAYER
?	Fs	?
Que	Cs	QUE
de	Dn	UN
fausses	Ag	FAUX
raisons	Nc	RAISON
pour	S	POUR
me	Pp	JE
cacher	Vvn	CACHER
la	Da	LE
vraie	Ag	VRAI
!	Fs	!
Rome	Vvc	Rome
,	Fw	,
qui	Pr	QUI
n'	Rp	NE
aime	Vvc	AIMER
pas	Rg	PAS
à	S	À
voir	Vvn	VOIR
un	Dn	UN
puissant	Ag	PUISSANT
roi	Nc	ROI
,	Fw	,
L'	Vvc	L'
a	Vuc	AVOIR
craint	Ge	CRAINDRE
en	Pp	EN
Nicomède	Vvc	Nicomède
,	Fw	,
et	Cc	ET
le	Pp	IL
craindrait	Vvc	CRAINDRE
en	S	EN
moi	Pp	JE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
dois	Vvc	DEVOIR
plus	Rg	PLUS
prétendre	Vvn	PRÉTENDRE
à	S	À
l'	Da	LE
hymen	Nc	HYMEN
d'	S	DE
une	Dn	UN
reine	Nc	REINE|ROI
,	Fw	,
Si	Vvc	Si
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
déplaire	Vvn	DÉPLAIRE
à	S	À
notre	Ds	NOTRE
souveraine	Nc	SOUVERAIN
;	Fw	;
Et	Vvc	Et
puisque	Cs	PUISQUE
la	Pp	IL
fâcher	Vvn	FÂCHER
ce	Pd	CE
serait	Vuc	ÊTRE
me	Pp	JE
trahir	Vvn	TRAHIR
,	Fw	,
Afin	Nc	Afin
qu'	Pr	QUE
elle	Pp	IL
me	Pp	JE
souffre	Vvc	SOUFFRIR
,	Fw	,
il	Pp	IL
vaut	Vvc	VALOIR
mieux	Rg	MIEUX
obéir	Vvn	OBÉIR
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
par	S	PAR
quels	Dt	QUEL
moyens	Nc	MOYEN|MOYENS
sa	Ds	SON
sagesse	Nc	SAGESSE
profonde	Ag	PROFOND
S'	Vvc	S'
achemine	Ge	ACHEMINER
à	S	À
grands	Ag	GRAND
pas	Rg	PAS
à	S	À
l'	Da	LE
empire	Nc	EMPIRE
du	S+Da	DE+LE
monde	Nc	MONDE
.	Fs	.
Aussitôt	Vvc	Aussitôt
qu'	Cs	QUE
un	Dn	UN
état	Nc	ÉTAT
devient	Vvc	DEVENIR|DÉVIER
un	Dn	UN
peu	Rg	PEU
trop	Rg	TROP
grand	Ag	GRAND
,	Fw	,
Sa	Vvc	Sa
chute	Nc	CHUTE
doit	Vvc	DEVOIR
guérir	Vvn	GUÉRIR
l'	Da	LE
ombrage	Nc	OMBRAGE
qu'	Pr	QUE
elle	Pp	IL
en	Pp	EN
prend	Vvc	PRENDRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
blesser	Vvn	BLESSER
les	Da	LE
Romains	Nc	ROMAIN
que	Pr	QUE
faire	Vvn	FAIRE
une	Dn	UN
conquête	Nc	CONQUÊTE
,	Fw	,
Que	Vvc	Que
mettre	Vvn	METTRE
trop	Rg	TROP
de	S	DE
bras	Nc	BRAS
sous	S	SOUS
une	Dn	UN
seule	Ag	SEUL
tête	Nc	TÊTE
;	Fw	;
Et	Vvc	Et
leur	Ds	LEUR
guerre	Nc	GUERRE
est	Vuc	ÊTRE
trop	Rg	TROP
juste	Ag	JUSTE
,	Fw	,
après	S	APRÈS
cet	Dd	CE
attentat	Nc	ATTENTAT
Que	Vvc	Que
fait	Ge	FAIRE
sur	S	SUR
leur	Ds	LEUR
grandeur	Nc	GRANDEUR
un	Dn	UN
tel	Ag	TEL
crime	Nc	CRIME
d'	S	DE
état	Nc	ÉTAT
.	Fs	.
Eux	Pp	EUX
,	Fw	,
qui	Pr	QUI
pour	S	POUR
gouverner	Vvn	GOUVERNER
sont	Vuc	ÊTRE
les	Da	LE
premiers	Nc	PREMIER
des	S+Da	DE+LE|DE+LES
hommes	Nc	HOMME
,	Fw	,
Veulent	Vvc	VOULOIR
que	Cs	QUE
sous	S	SOUS
leur	Ds	LEUR
ordre	Nc	ORDRE
on	Pp	ON
soit	Vuc	ÊTRE
ce	Pd	CE
que	Pr	QUE
nous	Pp	NOUS
sommes	Vuc	ÊTRE
,	Fw	,
Veulent	Vvc	VOULOIR
sur	S	SUR
tous	Di	TOUT
les	Da	LE
rois	Nc	ROI
un	Dn	UN
si	Rg	SI
haut	Ag	HAUT
ascendant	Nc	ASCENDANT
Que	Vvc	Que
leur	Ds	LEUR
empire	Nc	EMPIRE
seul	Ag	SEUL
demeure	Vvc	DEMEURER
indépendant	Ag	INDÉPENDANT
.	Fs	.
Je	Pp	JE
les	Pp	ILS
connais	Vvc	CONNAÎTRE
,	Fw	,
madame	Nc	MADAME
,	Fw	,
et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
cet	Dd	CE
ombrage	Nc	OMBRAGE
Détruire	Ag	Détruire
Antiochus	Vvc	Antiochus
,	Fw	,
et	Cc	ET
renverser	Vvn	RENVERSER
Carthage	Nc	Carthage
.	Fs	.
De	S	DE
peur	Nc	PEUR
de	S	DE
choir	Vvn	CHOIR
comme	S	COMME
eux	Pp	EUX
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
bien	Rg	BIEN
m'	Pp	JE
abaisser	Vvn	ABAISSER
,	Fw	,
Et	Vvc	Et
cède	Vvc	CÉDER
à	S	À
des	Dn	UN
raisons	Nc	RAISON
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
forcer	Vvn	FORCER
.	Fs	.
D'autant	Ga	D'autant
plus	Rg	PLUS
justement	Rg	JUSTEMENT
mon	Ds	MON
impuissance	Nc	IMPUISSANCE
y	Pp	Y
cède	Vvc	CÉDER
,	Fw	,
Que	Vvc	Que
je	Pp	JE
vois	Vvc	ALLER|VOIR
qu'	Cs	QUE
en	S	EN
leurs	Ds	LEUR
mains	Nc	MAIN
on	Pp	ON
livre	Nc	LIURE|LIVRE
Nicomède	Vvc	Nicomède
.	Fs	.
Un	Dn	UN
si	Rg	SI
grand	Ag	GRAND
ennemi	Nc	ENNEMI
leur	Pp	LEUR
répond	Vvc	RÉPONDRE
de	S	DE
ma	Ds	MON
foi	Nc	FOI
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
un	Dn	UN
lion	Nc	LION
tout	Rg	TOUT
prêt	Ag	PRÊT
à	S	À
déchaîner	Vvn	DÉCHAÎNER
sur	S	SUR
moi	Pp	JE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
quoi	Pr	QUE|QUOI
je	Pp	JE
voulais	Vvc	VOULOIR
vous	Pp	VOUS
faire	Vvn	FAIRE
confidence	Nc	CONFIDENCE
;	Fw	;
Mais	Vvc	Mais
vous	Pp	VOUS
me	Pp	JE
ravissez	Vvc	RAVIR
d'	S	DE
avoir	Vun	AVOIR
cette	Dd	CE
prudence	Nc	PRUDENCE
.	Fs	.
Le	Da	LE
temps	Nc	TEMPS
pourra	Vvc	POUVOIR
changer	Vvn	CHANGER
;	Fw	;
cependant	Rg	CEPENDANT
prenez	Vvc	PRENDRE
soin	Nc	SOIN
D'	Ag	D'
assurer	Vvn	ASSURER
des	Dn	UN
jaloux	Nc	JALOUX
dont	Pr	DONT
vous	Pp	VOUS
avez	Vuc	AVOIR
besoin	Nc	BESOIN
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
remporter	Vvn	REMPORTER
une	Dn	UN
haute	Ag	HAUT
victoire	Nc	VICTOIRE
Que	Vvc	Que
de	S	DE
rendre	Vvn	RENDRE
un	Dn	UN
amant	Nc	AMANT
capable	Ag	CAPABLE
de	S	DE
me	Pp	JE
croire	Vvn	CROIRE
:	Fw	:
J'	Pp	JE
ai	Vuc	AVOIR
su	Ge	SAVOIR
le	Da	LE
ramener	Vvn	RAMENER
aux	S+Da	À+LES
termes	Nc	TERME
du	S+Da	DE+LE
devoir	Nc	DEVOIR
,	Fw	,
Et	Vvc	Et
sur	S	SUR
lui	Pp	IL
la	Da	LE
raison	Nc	RAISON
a	Vuc	AVOIR
repris	Ge	REPRENDRE
son	Ds	SON
pouvoir	Nc	POUVOIR
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
voyez	Vvc	VOIR
donc	Rg	DONC
si	Cs	SI
vous	Pp	VOUS
serez	Vuc	ÊTRE
capable	Ag	CAPABLE
De	Vvc	De
rendre	Vvn	RENDRE
également	Rg	ÉGALEMENT
ce	Dd	CE
peuple	Nc	PEUPLE
raisonnable	Ag	RAISONNABLE
.	Fs	.
Le	Da	LE
mal	Nc	MAL
croît	Vvc	CROÎTRE
;	Fw	;
il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
d'	S	DE
agir	Vvn	AGIR
de	S	DE
votre	Ds	VOTRE
part	Nc	PART
,	Fw	,
Ou	Vvc	Ou
quand	Cs	QUAND
vous	Pp	VOUS
le	Pp	IL
voudrez	Vvc	VOULOIR
,	Fw	,
vous	Pp	VOUS
le	Pp	IL
voudrez	Vvc	VOULOIR
trop	Rg	TROP
tard	Rg	TARD
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
figurez	Vvc	FIGURER
plus	Rg	PLUS
que	Cs	QUE
ce	Pd	CE
soit	Vuc	ÊTRE
le	Da	LE
confondre	Nc	CONFONDRE
Que	Vvc	Que
de	S	DE
le	Pp	IL
laisser	Vvn	LAISSER
faire	Vvn	FAIRE
et	Cc	ET
ne	Rp	NE
lui	Pp	IL
point	Rg	POINT
répondre	Vvn	RÉPONDRE
.	Fs	.
Rome	Vvc	Rome
autrefois	Rg	AUTREFOIS
a	Vuc	AVOIR
vu	Ge	VOIR
de	S	DE
ces	Dd	CE
émotions	Nc	ÉMOTION
,	Fw	,
Sans	Vvc	Sans
embrasser	Vvn	EMBRASSER
jamais	Rg	JAMAIS
vos	Ds	VOTRE
résolutions	Nc	RÉSOLUTION
.	Fs	.
Quand	Cs	QUAND
il	Pp	IL
