Viens	Vvc	VENIR
de	S	DE
ces	Dd	CE
cruels	Ag	CRUEL
mérite	Nc	MÉRITE
qu'	Pr	QUE
on	Pp	ON
le	Da	LE
livre	Nc	LIURE|LIVRE
.	Fs	.
Mais	Cc	MAIS
tout	Rg	TOUT
ingrat	Ag	INGRAT
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
,	Fw	,
croyez	Vvc	CROIRE
-vous	Nc	-vous
aujourd'hui	Rg	AUJOURD'HUI
Qu'	Ag	Qu'
Amurat	Vvc	AMURER
ne	Rp	NE
soit	Vuc	ÊTRE
pas	Rg	PAS
plus	Rg	PLUS
à	S	À
craindre	Vvn	CRAINDRE
que	Cs	QUE
lui	Pp	IL
?	Fs	?
Et	Cc	ET
qui	Pr	QUI
sait	Vvc	SAVOIR
si	Rg	SI
déjà	Rg	DÉJÀ
quelque	Di	QUELQUE
bouche	Nc	BOUCHE
infidèle	Ag	INFIDÈLE
Ne	Vvc	Ne
l'	Pp	IL
a	Vuc	AVOIR
point	Rg	POINT
averti	Ge	AVERTIR
de	S	DE
votre	Ds	VOTRE
amour	Nc	AMOUR
nouvelle	Ag	NOUVEAU
?	Fs	?
Des	S+Da	DE+LE|DE+LES
cœurs	Nc	cœurs
comme	S	COMME
le	Da	LE
sien	Ps	SIEN
,	Fw	,
vous	Pp	VOUS
le	Pp	IL
savez	Vvc	SAVOIR
assez	Rg	ASSEZ
,	Fw	,
Ne	Vvc	Ne
se	Pp	IL
regagnent	Vvc	REGAGNER
plus	Rg	PLUS
,	Fw	,
quand	Cs	QUAND
ils	Pp	ILS
sont	Vuc	ÊTRE
offensés	Ge	OFFENSER
,	Fw	,
Et	Vvc	Et
la	Da	LE
plus	Rg	PLUS
prompte	Ag	PROMPT
mort	Nc	MORT
dans	S	DANS
ce	Dd	CE
moment	Nc	MOMENT
sévère	Ag	SÉVÈRE
Devient	Vvc	DEVENIR|DÉVIER
de	S	DE
leur	Ds	LEUR
amour	Nc	AMOUR
la	Da	LE
marque	Nc	MARQUE
la	Da	LE
plus	Rg	PLUS
chère	Ag	CHER
.	Fs	.
Avec	S	AVEC
quelle	Dt	QUEL
insolence	Nc	INSOLENCE
,	Fw	,
et	Cc	ET
quelle	Dt	QUEL
cruauté	Nc	CRUAUTÉ
,	Fw	,
Ils	Vvc	Ils
se	Pp	IL
jouaient	Vvc	JOUER
tous	Di	TOUT
deux	Nc	DEUX
de	S	DE
ma	Ds	MON
crédulité	Nc	CRÉDULITÉ
!	Fs	!
Quel	Dt	QUEL
penchant	Nc	PENCHANT
,	Fw	,
quel	Dt	QUEL
plaisir	Nc	PLAISIR
je	Pp	JE
sentais	Vvc	SENTIR
à	S	À
les	Pp	ILS
croire	Vvn	CROIRE
!	Fs	!
Tu	Pp	TU
ne	Rp	NE
remportais	Vvc	REMPORTER
pas	Rg	PAS
une	Dn	UN
grande	Ag	GRAND
victoire	Nc	VICTOIRE
,	Fw	,
Perfide	Nc	Perfide
,	Fw	,
en	S	EN
abusant	Ga	ABUSER
ce	Dd	CE
cœur	Nc	cœur
préoccupé	Ge	PRÉOCCUPER
,	Fw	,
Qui	Vvc	Qui
lui-même	Pp	LUI-MÊME
craignait	Vvc	CRAINDRE
de	S	DE
se	Pp	IL
voir	Vvn	VOIR
détrompé	Ge	DÉTROMPER
.	Fs	.
Moi	Pp	JE
!	Fs	!
Qui	Pr	QUI
de	S	DE
ce	Dd	CE
haut	Ag	HAUT
rang	Nc	RANG
qui	Pr	QUI
me	Pp	JE
rendait	Vvc	RENDRE
si	Rg	SI
fière	Ag	FIER
,	Fw	,
Dans	Vvc	Dans
le	Da	LE
sein	Nc	SEIN
du	S+Da	DE+LE
malheur	Nc	MALHEUR
t'	Pp	TU
ai	Vuc	AVOIR
cherché	Ge	CHERCHER
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
,	Fw	,
Pour	Nc	POUR
attacher	Vvn	ATTACHER
des	Dn	UN
jours	Nc	JOUR|JOURS
tranquilles	Ag	TRANQUILLE
,	Fw	,
fortunés	Ag	FORTUNÉ
,	Fw	,
Aux	Vvc	Aux
périls	Nc	PÉRIL
dont	Pr	DONT
tes	Ds	TON
jours	Nc	JOUR|JOURS
étaient	Vuc	ÊTRE
environnés	Ge	ENVIRONNER
,	Fw	,
Après	Vvc	Après
tant	Rg	TANT
de	S	DE
bonté	Nc	BONTÉ
,	Fw	,
de	S	DE
soin	Nc	SOIN
,	Fw	,
d'	S	DE
ardeurs	Nc	ARDEUR
extrêmes	Ag	EXTRÊME
,	Fw	,
Tu	Vvc	Tu
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
jamais	Rg	JAMAIS
prononcer	Vvn	PRONONCER
que	Cs	QUE
tu	Pp	TU
m'	Pp	JE
aimes	Vvc	AIMER
!	Fs	!
Mais	Cc	MAIS
dans	S	DANS
quel	Dt	QUEL
souvenir	Nc	SOUVENIR
me	Pp	JE
laissé	Ge	LAISSER
-je	Vvc	-je
égarer	Vvn	ÉGARER
?	Fs	?
Tu	Pp	TU
pleures	Vvc	PLEURER
malheureuse	Ag	MALHEUREUX
?	Fs	?
Ah	I	AH
!	Fs	!
Tu	Pp	TU
devais	Vvc	DEVOIR
pleurer	Vvn	PLEURER
,	Fw	,
Lorsque	Vvc	Lorsque
d'	S	DE
un	Dn	UN
vain	Ag	VAIN
désir	Nc	DÉSIR
à	S	À
ta	Ds	TON
perte	Nc	PERTE
poussée	Ge	POUSSER
,	Fw	,
Tu	Vvc	Tu
conçus	Ge	CONCEVOIR
de	S	DE
le	Pp	IL
voir	Vvn	VOIR
la	Da	LE
première	Ag	PREMIER
pensée	Nc	PENSÉE
.	Fs	.
Tu	Pp	TU
pleures	Vvc	PLEURER
?	Fs	?
Et	Cc	ET
l'	Da	LE
ingrat	Ag	INGRAT
tout	Nc	TOUT
prêt	Ag	PRÊT
à	S	À
te	Pp	TU
trahir	Vvn	TRAHIR
Prépare	Vvc	Prépare
les	Da	LE
discours	Nc	DISCOURS
dont	Pr	DONT
il	Pp	IL
veut	Vvc	VOULOIR
t'	Pp	TU
éblouir	Vvn	ÉBLOUIR
.	Fs	.
Pour	S	POUR
plaire	Vvn	PLAIRE
à	S	À
ta	Ds	TON
rivale	Nc	RIVAL
il	Pp	IL
prend	Vvc	PRENDRE
soin	Nc	SOIN
de	S	DE
sa	Ds	SON
vie	Nc	VIE
.	Fs	.
Ah	I	AH
!	Fs	!
Traître	Nc	Traître
,	Fw	,
tu	Pp	TU
mourras	Vvc	MOURIR
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Tu	Pp	TU
n'	Rp	NE
es	Vuc	ÊTRE
point	Rg	POINT
partie	Nc	PARTIE
?	Fs	?
Va	Vvc	ALLER
.	Fs	.
Mais	Cc	MAIS
nous	Pp	NOUS
-même	Vvc	-même
allons	Vvc	ALLER
,	Fw	,
précipitons	Vvc	PRÉCIPITER
nos	Ds	NOTRE
pas	Nc	PAS
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
voie	Vvc	ALLER|VOIR
attentive	Ag	ATTENTIF
au	S+Da	À+LE
soin	Nc	SOIN
de	S	DE
son	Ds	SON
trépas	Nc	TRÉPAS
,	Fw	,
Lui	Vvc	Lui
montrer	Vvn	MONTRER
à	S	À
la	Da	LE
fois	Nc	FOI|FOIS
,	Fw	,
et	Cc	ET
l'	Da	LE
ordre	Nc	ORDRE
de	S	DE
son	Ds	SON
frère	Nc	FRÈRE
,	Fw	,
Et	Vvc	Et
de	S	DE
sa	Ds	SON
trahison	Nc	TRAHISON
ce	Dd	CE
gage	Nc	GAGE
trop	Rg	TROP
sincère	Ag	SINCÈRE
.	Fs	.
Toi	Pp	TU
,	Fw	,
Zatime	Nc	Zatime
,	Fw	,
retiens	Vvc	RETENIR
ma	Ds	MON
rivale	Nc	RIVAL
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
ait	Vuc	AVOIR
en	S	EN
expirant	Ga	EXPIRER
que	Cs	QUE
ses	Ds	SON
cris	Nc	CRI
pour	S	POUR
adieux	Nc	ADIEU
.	Fs	.
Qu'	Cs	QUE
elle	Pp	IL
soit	Vuc	ÊTRE
cependant	Rg	CEPENDANT
fidèlement	Rg	FIDÈLEMENT
servie	Ge	SERVIR
.	Fs	.
Prends	Vvc	PRENDRE
soin	Nc	SOIN
d'	S	DE
elle	Pp	IL
.	Fs	.
Ma	Ds	MON
haine	Nc	HAINE
a	Vuc	AVOIR
besoin	Nc	BESOIN
de	S	DE
sa	Ds	SON
vie	Nc	VIE
.	Fs	.
Ah	I	AH
!	Fs	!
Si	Rg	SI
pour	S	POUR
son	Ds	SON
amant	Nc	AMANT
facile	Ag	FACILE
à	S	À
s'	Pp	SE
attendrir	Vvn	ATTENDRIR
La	Vvc	La
peur	Nc	PEUR
de	S	DE
son	Ds	SON
trépas	Nc	TRÉPAS
la	Pp	IL
fit	Vvc	FAIRE
presque	Rg	PRESQUE
mourir	Vvn	MOURIR
,	Fw	,
Quel	Vvc	Quel
surcroît	Nc	SURCROÎT
de	S	DE
vengeance	Nc	VENGEANCE
et	Cc	ET
de	S	DE
douceur	Nc	DOUCEUR
nouvelle	Ag	NOUVEAU
,	Fw	,
De	Vvc	De
le	Pp	IL
montrer	Vvn	MONTRER
bientôt	Rg	BIENTÔT
pâle	Ag	PÂLE
et	Cc	ET
mort	Ge	MOURIR
devant	S	DEVANT
elle	Pp	IL
,	Fw	,
De	Vvc	De
voir	Vvn	VOIR
sur	S	SUR
cet	Dd	CE
objet	Nc	OBJET
ses	Ds	SON
regards	Nc	REGARD
arrêtés	Ge	ARRÊTER
Me	Vvc	Me
payer	Vvn	PAYER
les	Da	LE
plaisirs	Nc	PLAISIR
que	Pr	QUE
je	Pp	JE
leur	Pp	LEUR
ai	Vuc	AVOIR
prêtés	Ge	PRÊTER
!	Fs	!
Va	Vvc	ALLER
,	Fw	,
retiens	Vvc	RETENIR
-la	Vvc	-la
.	Fs	.
Surtout	Rg	SURTOUT
garde	Nc	GARDE
bien	Rg	BIEN
le	Da	LE
silence	Nc	SILENCE
.	Fs	.
Moi	Pp	JE
...	Fs	...
Mais	Vvc	Mais
qui	Pr	QUI
vient	Vvc	VENIR
ici	Rg	ICI
différer	Vvn	DIFFÉRER
ma	Ds	MON
vengeance	Nc	VENGEANCE
?	Fs	?
Que	Pt	QUE
faites	Vvc	FAIRE
-vous	Nc	-vous
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
En	S	EN
quels	Dt	QUEL
retardements	Nc	RETARDEMENT
D'	Nc	D'
un	Dn	UN
jour	Nc	JOUR
si	Rg	SI
précieux	Ag	PRÉCIEUX
perdez	Vvc	PERDRE
-vous	Nc	-vous
les	Da	LE
moments	Nc	MOMENT
?	Fs	?
Byzance	Nc	Byzance
par	S	PAR
mes	Ds	MON
soins	Nc	SOIN
presque	Rg	PRESQUE
entière	Ag	ENTIER
assemblée	Nc	ASSEMBLÉE
Interroge	Vvc	INTERROGER
ses	Ds	SON
chefs	Nc	CHEF
,	Fw	,
de	S	DE
leur	Ds	LEUR
crainte	Nc	CRAINTE
troublée	Ge	TROUBLER
.	Fs	.
Et	Cc	ET
tous	Pi	TOUT
,	Fw	,
pour	S	POUR
s'	Pp	SE
expliquer	Vvn	EXPLIQUER
,	Fw	,
ainsi	Rg	AINSI
que	Cs	QUE
mes	Ds	MON
amis	Nc	AMI
,	Fw	,
Attendent	Vvc	ATTENDRE
le	Da	LE
signal	Nc	SIGNAL
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
aviez	Vuc	AVOIR
promis	Ge	PROMETTRE
.	Fs	.
D'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
que	Cs	QUE
sans	S	SANS
répondre	Vvn	RÉPONDRE
à	S	À
leur	Ds	LEUR
impatience	Nc	IMPATIENCE
,	Fw	,
Le	Vvc	Le
sérail	Nc	SÉRAIL
cependant	Rg	CEPENDANT
garde	Nc	GARDE
un	Dn	UN
triste	Ag	TRISTE
silence	Nc	SILENCE
?	Fs	?
Déclarez	Ag	Déclarez
-vous	Nc	-vous
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
sans	S	SANS
plus	Rg	PLUS
différer	Vvn	DIFFÉRER
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
vous	Pp	VOUS
serez	Vuc	ÊTRE
content	Ag	CONTENT
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
me	Pp	JE
déclarer	Vvn	DÉCLARER
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
quel	Dt	QUEL
regard	Nc	REGARD
,	Fw	,
et	Cc	ET
quelle	Dt	QUEL
voix	Nc	VOIX
sévère	Ag	SÉVÈRE
Malgré	Vvc	Malgré
votre	Ds	VOTRE
discours	Nc	DISCOURS
m'	Pp	JE
assure	Vvc	ASSURER
du	S+Da	DE+LE
contraire	Nc	CONTRAIRE
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Déjà	Vvc	Déjà
votre	Ds	VOTRE
amour	Nc	AMOUR
des	S+Da	DE+LE|DE+LES
obstacles	Nc	OBSTACLE
vaincu	Ge	VAINCRE
...	Fs	...
Bajazet	Nc	Bajazet
est	Vuc	ÊTRE
un	Dn	UN
traître	Nc	TRAÎTRE
,	Fw	,
et	Cc	ET
n'	Rp	NE
a	Vuc	AVOIR
que	Rg	QUE
trop	Rg	TROP
vécu	Ge	VIVRE
.	Fs	.
Lui	Pp	IL
!	Fs	!
Pour	S	POUR
moi	Pp	JE
,	Fw	,
pour	S	POUR
vous	Pp	VOUS
-même	Vvc	-même
également	Rg	ÉGALEMENT
perfide	Ag	PERFIDE
,	Fw	,
Il	Vvc	Il
nous	Pp	NOUS
trompait	Vvc	TROMPER
tous	Di	TOUT
deux	Nc	DEUX
.	Fs	.
Comment	Rt	COMMENT
?	Fs	?
Cette	Dd	CE
Atalide	Nc	Atalide
,	Fw	,
Qui	Vvc	Qui
même	Pi	MÊME
n'	Rp	NE
était	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
assez	Rg	ASSEZ
digne	Ag	DIGNE
prix	Nc	PRIX
,	Fw	,
De	Vvc	De
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
pour	S	POUR
lui	Pp	IL
vous	Pp	VOUS
avez	Vuc	AVOIR
entrepris	Ge	ENTREPRENDRE
...	Fs	...
Hé	Vvc	Hé
bien	Rg	BIEN
?	Fs	?
Lisez	Vvc	LIRE
.	Fs	.
Jugez	Vvc	JUGER
après	S	APRÈS
cette	Dd	CE
insolence	Nc	INSOLENCE
,	Fw	,
Si	Vvc	Si
nous	Pp	NOUS
devons	Vvc	DEVOIR
d'	S	DE
un	Dn	UN
traître	Nc	TRAÎTRE
embrasser	Vvn	EMBRASSER
la	Da	LE
défense	Nc	DÉFENSE
.	Fs	.
Obéissons	Vvc	Obéissons
plutôt	Rg	PLUTÔT
à	S	À
la	Da	LE
juste	Ag	JUSTE
rigueur	Nc	RIGUEUR
D'	Ag	D'
Amurat	Vvc	AMURER
qui	Pr	QUI
s'	Pp	SE
approche	Vvc	APPROCHER
et	Cc	ET
retourne	Vvc	RETOURNER
vainqueur	Nc	VAINQUEUR
,	Fw	,
Et	Vvc	Et
livrant	Ga	LIVRER
sans	S	SANS
regret	Nc	REGRET
un	Dn	UN
indigne	Ag	INDIGNE
complice	Nc	COMPLICE
,	Fw	,
Apaisons	Vvc	APAISER
le	Da	LE
sultan	Nc	SULTAN
par	S	PAR
un	Dn	UN
prompt	Ag	PROMPT
sacrifice	Nc	SACRIFICE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
puisque	Cs	PUISQUE
jusque	S	JUSQUE
-là	Vvc	-là
l'	Da	LE
ingrat	Nc	INGRAT
m'	Pp	JE
ose	Vvc	OSER
outrager	Vvn	OUTRAGER
,	Fw	,
Moi-même	Vvc	Moi-même
,	Fw	,
s'	Cs	SI
il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
,	Fw	,
je	Pp	JE
m'	Pp	JE
offre	Vvc	OFFRIR
à	S	À
vous	Pp	VOUS
venger	Vvn	VENGER
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
nous	Pp	NOUS
laver	Vvn	LAVER
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
Du	Vvc	Du
crime	Nc	CRIME
que	Cs	QUE
sa	Ds	SON
vie	Nc	VIE
a	Vuc	AVOIR
jeté	Ge	JETER
sur	S	SUR
la	Da	LE
nôtre	As#Ps	NÔTRE
.	Fs	.
Montrez	Vvc	MONTRER
-moi	Vvc	-moi
le	Da	LE
chemin	Nc	CHEMIN
,	Fw	,
j'	Pp	JE
y	Pp	Y
cours	Vvc	COURIR
.	Fs	.
Non	Rg	NON
,	Fw	,
Acomat	Vvc	Acomat
.	Fs	.
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
le	Da	LE
plaisir	Nc	PLAISIR
de	S	DE
confondre	Vvn	CONFONDRE
l'	Da	LE
ingrat	Nc	INGRAT
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
voir	Vvn	VOIR
son	Ds	SON
désordre	Nc	DÉSORDRE
,	Fw	,
et	Cc	ET
jouir	Vvn	JOUIR
de	S	DE
sa	Ds	SON
honte	Nc	HONTE
.	Fs	.
Je	Pp	JE
perdrais	Vvc	PERDRE
ma	Ds	MON
vengeance	Nc	VENGEANCE
en	S	EN
la	Da	LE
rendant	Nc	RENDANT
si	Rg	SI
prompte	Ag	PROMPT
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
tout	Rg	TOUT
préparer	Vvn	PRÉPARER
.	Fs	.
Vous	Pp	VOUS
cependant	Rg	CEPENDANT
allez	Vvc	ALLER
Disperser	Vvn	DISPERSER
promptement	Rg	PROMPTEMENT
vos	Ds	VOTRE
amis	Nc	AMI
assemblés	Ge	ASSEMBLER
.	Fs	.
Demeure	Vvc	DEMEURER
.	Fs	.
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
temps	Nc	TEMPS
,	Fw	,
cher	Ag	CHER
Osmin	Nc	Osmin
,	Fw	,
que	Cs	QUE
je	Pp	JE
sorte	Vvc	SORTIR
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Jusque	S	JUSQUE
-là	Nc	-là
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
votre	Ds	VOTRE
amour	Nc	AMOUR
vous	Pp	VOUS
transporte	Vvc	TRANSPORTER
?	Fs	?
N'	Rp	NE
avez	Vuc	AVOIR
-vous	Nc	-vous
pas	Rg	PAS
poussé	Ge	POUSSER
la	Da	LE
vengeance	Nc	VENGEANCE
assez	Rg	ASSEZ
loin	Rg	LOIN
?	Fs	?
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
de	S	DE
sa	Ds	SON
mort	Nc	MORT
être	Vun	ÊTRE
encor	Nc	encor
le	Da	LE
témoin	Nc	TÉMOIN
?	Fs	?
Que	Pt	QUE
veux	Vvc	VOULOIR
tu	Pp	TU
dire	Vvn	DIRE
?	Fs	?
Es	Vuc	ÊTRE
-tu	Vvc	-tu
toi-même	Pp	LUI-MÊME
si	Rg	SI
crédule	Ag	CRÉDULE
,	Fw	,
Que	Vvc	Que
de	S	DE
me	Pp	JE
soupçonner	Vvn	SOUPÇONNER
d'	S	DE
un	Dn	UN
courroux	Nc	COURROUX
ridicule	Ag	RIDICULE
;	Fw	;
Moi	Vvc	Moi
jaloux	Ag	JALOUX
?	Fs	?
Plut	Vvc	PLAIRE|PLEUVOIR
au	S+Da	À+LE
ciel	Nc	CIEL
qu'	Cs	QUE
en	S	EN
me	Pp	JE
manquant	Ga	MANQUER
de	S	DE
foi	Nc	FOI
,	Fw	,
L'	Vvc	L'
imprudent	Ag	IMPRUDENT
Bajazet	Nc	Bajazet
n'	Rp	NE
eut	Vuc	AVOIR
offensé	Ge	OFFENSER
que	Cs	QUE
moi	Pp	JE
!	Fs	!
Et	Cc	ET
pourquoi	Rt	POURQUOI
donc	Rg	DONC
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
au	S+Da	À+LE
lieu	Nc	LIEU
de	S	DE
le	Pp	IL
défendre	Vvn	DÉFENDRE
...	Fs	...
Et	Vvc	Et
la	Da	LE
sultane	Nc	SULTANE
est-elle	Ag	est-elle
en	S	EN
état	Nc	ÉTAT
de	S	DE
m'	Pp	JE
entendre	Vvn	ENTENDRE
?	Fs	?
Ne	Rp	NE
voyais	Vvc	VOIR
-tu	Vvn	-tu
pas	Rg	PAS
bien	Rg	BIEN
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
l'	Pp	IL
allais	Vvc	ALLER
trouver	Vvn	TROUVER
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
allais	Vvc	ALLER
avec	S	AVEC
lui	Pp	IL
me	Pp	JE
perdre	Vvn	PERDRE
,	Fw	,
ou	Cc	OU
me	Pp	JE
sauver	Vvn	SAUVER
?	Fs	?
Ah	I	AH
,	Fw	,
de	S	DE
tant	Rg	TANT
de	S	DE
conseils	Nc	CONSEIL
événement	Nc	ÉVÉNEMENT
sinistre	Ag	SINISTRE
!	Fs	!
Prince	Nc	PRINCE
aveugle	Ag	AVEUGLE
!	Fs	!
Ou	Cc	OU
plutôt	Rg	PLUTÔT
trop	Rg	TROP
aveugle	Ag	AVEUGLE
ministre	Nc	MINISTRE
!	Fs	!
Il	Pp	IL
te	Pp	TU
sied	Vvc	SEOIR
bien	Rg	BIEN
,	Fw	,
d'	S	DE
avoir	Vun	AVOIR
en	S	EN
de	Dn	UN
si	Rg	SI
jeunes	Ag	JEUNE
mains	Nc	MAIN
Chargé	Vvc	Chargé
d'	S	DE
ans	Nc	AN
,	Fw	,
et	Cc	ET
d'	S	DE
honneurs	Nc	HONNEUR
,	Fw	,
confié	Ge	CONFIER
tes	Ds	TON
desseins	Nc	DESSEIN
,	Fw	,
Et	Vvc	Et
laissé	Ge	LAISSER
d'	S	DE
un	Dn	UN
vizir	Nc	VIZIR
la	Da	LE
fortune	Nc	FORTUNE
flottante	Ga	FLOTTER
Suivre	Vvc	Suivre
de	S	DE
ces	Dd	CE
amants	Nc	AMANT
la	Da	LE
conduite	Nc	CONDUITE
imprudente	Ag	IMPRUDENT
.	Fs	.
Hé	Vvc	Hé
!	Fs	!
Laissez	Vvc	LAISSER
-les	Vvn	-les
entre	S	ENTRE
eux	Pp	EUX
exercer	Vvn	EXERCER
leur	Ds	LEUR
courroux	Nc	COURROUX
.	Fs	.
Bajazet	Nc	Bajazet
veut	Vvc	VOULOIR
périr	Vvn	PÉRIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
songez	Vvc	SONGER
à	S	À
vous	Pp	VOUS
.	Fs	.
Qui	Pt	QUI
peut	Vvc	POUVOIR
de	S	DE
vos	Ds	VOTRE
desseins	Nc	DESSEIN
révéler	Vvn	RÉVÉLER
le	Da	LE
mystere	Nc	MYSTÈRE
,	Fw	,
Sinon	Nc	Sinon
quelques	Di	QUELQUE
amis	Nc	AMI
engagés	Ge	ENGAGER
à	S	À
se	Pp	IL
taire	Vvn	TAIRE
?	Fs	?
Vous	Pp	VOUS
verrez	Vvc	VOIR
par	S	PAR
sa	Ds	SON
mort	Nc	MORT
le	Da	LE
sultan	Nc	SULTAN
adouci	Ge	ADOUCIR
.	Fs	.
Roxane	Vvc	Roxane
en	S	EN
sa	Ds	SON
fureur	Nc	FUREUR
peut	Vvc	POUVOIR
raisonner	Vvn	RAISONNER
ainsi	Rg	AINSI
;	Fw	;
Mais	Vvc	Mais
moi	Pp	JE
,	Fw	,
qui	Pr	QUI
vois	Vvc	ALLER|VOIR
plus	Rg	PLUS
loin	Rg	LOIN
,	Fw	,
qui	Pr	QUI
par	S	PAR
un	Dn	UN
long	Ag	LONG
usage	Nc	USAGE
Des	Vvc	Des
maximes	Nc	MAXIME
du	S+Da	DE+LE
trône	Nc	TRÔNE
ai	Vuc	AVOIR
fait	Ge	FAIRE
l'	Da	LE
apprentissage	Nc	APPRENTISSAGE
,	Fw	,
Qui	Vvc	Qui
d'	S	DE
emplois	Nc	EMPLOI
en	S	EN
emplois	Nc	EMPLOI
vieilli	Ge	VIEILLIR
sous	S	SOUS
trois	Nc	TROIS
sultans	Nc	SULTAN
,	Fw	,
Ai	Vvc	Ai
vu	Ge	VOIR
de	S	DE
mes	Ds	MON
pareils	Nc	PAREIL
les	Da	LE
malheurs	Nc	MALHEUR
éclatants	Ag	ÉCLATANT
,	Fw	,
Je	Vvc	Je
sais	Vvc	SAVOIR
,	Fw	,
sans	S	SANS
me	Pp	JE
flatter	Vvn	FLATTER
,	Fw	,
que	Cs	QUE
de	S	DE
sa	Ds	SON
seule	Ag	SEUL
audace	Nc	AUDACE
Un	Vvc	Un
homme	Nc	HOMME
tel	Ag	TEL
que	Pr	QUE
moi	Pp	JE
doit	Vvc	DEVOIR
attendre	Vvn	ATTENDRE
sa	Ds	SON
grâce	Nc	GRÂCE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
une	Dn	UN
mort	Nc	MORT
sanglante	Ag	SANGLANT
est	Vuc	ÊTRE
l'	Da	LE
unique	Ag	UNIQUE
traité	Nc	TRAITÉ
Qui	Vvc	Qui
reste	Nc	RESTE
entre	S	ENTRE
l'	Da	LE
esclave	Nc	ESCLAVE
,	Fw	,
et	Cc	ET
le	Da	LE
maître	Nc	MAÎTRE
irrité	Ge	IRRITER
.	Fs	.
Fuyez	Vvc	FUIR
donc	Rg	DONC
.	Fs	.
J'	Pp	JE
approuvais	Vvc	APPROUVER
tantôt	Rg	TANTÔT
cette	Dd	CE
pensée	Nc	PENSÉE
,	Fw	,
Mon	Nc	Mon
entreprise	Ge	ENTREPRENDRE
alors	Rg	ALORS
était	Vuc	ÊTRE
moins	Rg	MOINS
avancée	Ge	AVANCER
.	Fs	.
Mais	Cc	MAIS
il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
désormais	Rg	DÉSORMAIS
trop	Rg	TROP
dur	Ag	DUR
de	S	DE
reculer	Vvn	RECULER
.	Fs	.
Par	S	PAR
une	Dn	UN
belle	Ag	BEAU
chute	Nc	CHUTE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
me	Pp	JE
signaler	Vvn	SIGNALER
,	Fw	,
Et	Vvc	Et
laisser	Vvn	LAISSER
un	Dn	UN
débris	Nc	DÉBRIS
du	S+Da	DE+LE
moins	Nc	MOINS
après	S	APRÈS
ma	Ds	MON
fuite	Nc	FUITE
,	Fw	,
Qui	Vvc	Qui
de	S	DE
mes	Ds	MON
ennemis	Nc	ENNEMI
retarde	Vvc	RETARDER
la	Da	LE
poursuite	Nc	POURSUITE
.	Fs	.
Bajazet	Nc	Bajazet
vit	Vvc	VIVRE|VOIR
encor	Nc	encor
.	Fs	.
Pourquoi	Rt	POURQUOI
nous	Pp	NOUS
étonner	Vvn	ÉTONNER
?	Fs	?
Acomat	Vvc	Acomat
de	S	DE
plus	Rg	PLUS
loin	Rg	LOIN
a	Vuc	AVOIR
su	Ge	SAVOIR
le	Da	LE
ramener	Vvn	RAMENER
.	Fs	.
Sauvons-le	Vvc	Sauvons-le
,	Fw	,
malgré	S	MALGRÉ
lui	Pp	IL
,	Fw	,
de	S	DE
ce	Dd	CE
péril	Nc	PÉRIL
extrême	Ag	EXTRÊME
,	Fw	,
Pour	Nc	POUR
nous	Pp	NOUS
,	Fw	,
pour	S	POUR
nos	Ds	NOTRE
