Donne	Vvc	DONNER
,	Fw	,
et	Cc	ET
Marphise	Vvc	Marphise
a	Vuc	AVOIR
parlé	Ge	PARLER
.	Fs	.
Ce	Dd	CE
funeste	Ag	FUNESTE
secret	Nc	SECRET
est	Vuc	ÊTRE
enfin	Rg	ENFIN
révélé	Ge	RÉVÉLER
.	Fs	.
Réduit	Vvc	Réduit
à	S	À
confesser	Vvn	CONFESSER
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
voulais	Vvc	VOULOIR
taire	Vvn	TAIRE
,	Fw	,
Malgré	Vvc	Malgré
moi	Pp	JE
je	Pp	JE
vous	Pp	VOUS
montre	Vvc	MONTRER
un	Dn	UN
rival	Nc	RIVAL
téméraire	Ag	TÉMÉRAIRE
,	Fw	,
Qui	Vvc	Qui
ne	Rp	NE
peut	Vvc	POUVOIR
,	Fw	,
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
il	Pp	IL
fasse	Vvc	FAIRE
,	Fw	,
être	Vun	ÊTRE
assez	Rg	ASSEZ
généreux	Ag	GÉNÉREUX
Pour	Nc	POUR
voir	Vvn	VOIR
,	Fw	,
sans	S	SANS
en	Pp	EN
souffrir	Vvn	SOUFFRIR
,	Fw	,
ce	Pd	CE
qui	Pr	QUI
vous	Pp	VOUS
rend	Vvc	RENDRE
heureux	Ag	HEUREUX
.	Fs	.
Le	Da	LE
crime	Nc	CRIME
est	Vuc	ÊTRE
grand	Ag	GRAND
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
ordonnez	Vvc	ORDONNER
-en	Vvn	-en
la	Da	LE
peine	Nc	PEINE
,	Fw	,
Mais	Vvc	Mais
ne	Rp	NE
m'	Pp	JE
accablez	Vvc	ACCABLER
point	Rg	POINT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
de	S	DE
votre	Ds	VOTRE
haine	Nc	HAINE
.	Fs	.
Je	Pp	JE
sacrifie	Vvc	SACRIFIER
assez	Rg	ASSEZ
peut-être	Rg	PEUT-ÊTRE
à	S	À
l'	Da	LE
amitié	Nc	AMITIÉ
Pour	Ag	Pour
mériter	Vvn	MÉRITER
de	S	DE
vous	Pp	VOUS
un	Dn	UN
reste	Nc	RESTE
de	S	DE
pitié	Nc	PITIÉ
.	Fs	.
Non	Rg	NON
,	Fw	,
ne	Rp	NE
prétendez	Vvc	PRÉTENDRE
point	Rg	POINT
que	Cs	QUE
ce	Dd	CE
dur	Ag	DUR
sacrifice	Nc	SACRIFICE
De	Vvc	De
vos	Ds	VOTRE
déguisements	Nc	DÉGUISEMENT
efface	Vvc	EFFACER
l'	Da	LE
injustice	Nc	INJUSTICE
.	Fs	.
Sur	S	SUR
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
souffrez	Vvc	SOUFFRIR
en	S	EN
vain	Ag	VAIN
j'	Pp	JE
ouvre	Vvc	OUVRER|OUVRIR
les	Da	LE
yeux	Nc	OEIL|YEUX
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
puis	Vvc	POUVOIR
voir	Vvn	VOIR
en	S	EN
vous	Pp	VOUS
qu'	Cs	QUE
un	Dn	UN
rival	Nc	RIVAL
odieux	Ag	ODIEUX
.	Fs	.
J'	Pp	JE
ose	Vvc	OSER
tout	Pi	TOUT
,	Fw	,
je	Pp	JE
fais	Vvc	FAIRE
tout	Rg	TOUT
pour	S	POUR
vous	Pp	VOUS
sauver	Vvn	SAUVER
la	Da	LE
vie	Nc	VIE
,	Fw	,
Et	Vvc	Et
lorsqu'	Cs	LORSQUE
à	S	À
m'	Pp	JE
estimer	Vvn	ESTIMER
ce	Dd	CE
bienfait	Nc	BIENFAIT
vous	Pp	VOUS
convie	Vvc	CONVIER
,	Fw	,
Par	Nc	PAR
un	Dn	UN
silence	Nc	SILENCE
ingrat	Ag	INGRAT
vous	Pp	VOUS
faites	Vvc	FAIRE
vanité	Nc	VANITÉ
,	Fw	,
D'	Vvc	D'
être	Vun	ÊTRE
sans	S	SANS
confiance	Nc	CONFIANCE
et	Cc	ET
sans	S	SANS
sincérité	Nc	SINCÉRITÉ
?	Fs	?
La	Da	LE
vie	Nc	VIE
,	Fw	,
(	Fw	(
Hélas	Vvc	Hélas
!	Fs	!
Pourquoi	Rt	POURQUOI
me	Pp	JE
l'	Pp	IL
avez	Vuc	AVOIR
-vous	Nc	-vous
sauvée	Ge	SAUVER
?	Fs	?
)	Fw	)
Quand	Nc	Quand
j'	Pp	JE
attendais	Vvc	ATTENDRE
la	Da	LE
mort	Nc	MORT
par	S	PAR
vous	Pp	VOUS
m'	Pp	JE
est	Vuc	ÊTRE
conservée	Ge	CONSERVER
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
mais	Cc	MAIS
je	Pp	JE
puis	Vvc	POUVOIR
vous	Pp	VOUS
apprendre	Vvn	APPRENDRE
à	S	À
mon	Ds	MON
tour	Nc	TOUR
,	Fw	,
Que	Vvc	Que
ce	Dd	CE
bienfait	Nc	BIENFAIT
reçu	Ge	RECEVOIR
vous	Pp	VOUS
a	Vuc	AVOIR
sauvé	Ge	SAUVER
le	Da	LE
jour	Nc	JOUR
.	Fs	.
Plein	Ag	PLEIN
d'	S	DE
un	Dn	UN
jaloux	Ag	JALOUX
transport	Nc	TRANSPORT
qui	Pr	QUI
m'	Pp	JE
agite	Vvc	AGITER
,	Fw	,
me	Pp	JE
presse	Vvc	PRESSER
,	Fw	,
Pour	Nc	POUR
vous	Pp	VOUS
percer	Vvn	PERCER
le	Da	LE
coeur	Nc	CUR
,	Fw	,
je	Pp	JE
pars	Vvc	PARTIR
,	Fw	,
je	Pp	JE
vole	Vvc	VOLER
en	S	EN
Grèce	Nc	Grèce
.	Fs	.
Après	Vvc	Après
qu'	Cs	QUE
en	S	EN
vous	Pp	VOUS
cherchant	Ga	CHERCHER
j'	Pp	JE
ai	Vuc	AVOIR
porté	Ge	PORTER
mille	Nc	MILLE
coups	Nc	COUP
,	Fw	,
Que	Vvc	Que
ma	Ds	MON
haine	Nc	HAINE
eût	Vuc	AVOIR
voulu	Ge	VOULOIR
faire	Vvn	FAIRE
tomber	Vvn	TOMBER
sur	S	SUR
vous	Pp	VOUS
,	Fw	,
Malgré	Vvc	Malgré
cette	Dd	CE
fureur	Nc	FUREUR
de	S	DE
votre	Ds	VOTRE
sang	Nc	SANG
avide	Ag	AVIDE
,	Fw	,
Je	Vvc	Je
me	Pp	JE
rends	Vvc	RENDRE
tout	Rg	TOUT
à	S	À
coup	Nc	COUP
à	S	À
moi-même	Pp	LUI-MÊME
perfide	Ag	PERFIDE
;	Fw	;
Et	Vvc	Et
contre	S	CONTRE
mes	Ds	MON
serments	Nc	SERMENT
,	Fw	,
forcé	Ge	FORCER
de	S	DE
les	Pp	ILS
trahir	Vvn	TRAHIR
,	Fw	,
J'	Vvc	J'
ose	Vvc	OSER
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
vous	Pp	VOUS
vois	Vvc	ALLER|VOIR
,	Fw	,
cesser	Vvn	CESSER
de	S	DE
vous	Pp	VOUS
haïr	Vvn	HAÏR
.	Fs	.
Ah	I	AH
!	Fs	!
Si	Cs	SI
mon	Ds	MON
sang	Nc	SANG
pouvait	Vvc	POUVOIR
adoucir	Vvn	ADOUCIR
votre	Ds	VOTRE
peine	Nc	PEINE
,	Fw	,
Il	Vvc	Il
eût	Vuc	AVOIR
été	Ge	ÊTRE
plus	Rg	PLUS
beau	Ag	BEAU
de	S	DE
garder	Vvn	GARDER
votre	Ds	VOTRE
haine	Nc	HAINE
,	Fw	,
Que	Vvc	Que
de	S	DE
me	Pp	JE
déguiser	Vvn	DÉGUISER
par	S	PAR
quel	Dt	QUEL
bizarre	Ag	BIZARRE
sort	Nc	SORT
Vos	Nc	Vos
vous	Pp	VOUS
trouviez	Vvc	TROUVER
réduit	Vvc	RÉDUIRE
à	S	À
poursuivre	Vvn	POURSUIVRE
ma	Ds	MON
mort	Nc	MORT
.	Fs	.
Charmé	Vvc	Charmé
de	S	DE
voir	Vvn	VOIR
en	S	EN
vous	Pp	VOUS
une	Dn	UN
vertu	Nc	VERTU
brillante	Ga	BRILLER
,	Fw	,
J'	Vvc	J'
aurais	Vuc	AVOIR
pu	Ge	POUVOIR
me	Pp	JE
contraindre	Vvn	CONTRAINDRE
à	S	À
céder	Vvn	CÉDER
Bradamante	Ga	Bradamante
.	Fs	.
Tout	Di	TOUT
son	Ds	SON
mérite	Nc	MÉRITE
alors	Rg	ALORS
ne	Rp	NE
m'	Pp	JE
était	Vuc	ÊTRE
pas	Rg	PAS
connu	Ge	CONNAÎTRE
,	Fw	,
Mon	Nc	Mon
esprit	Nc	ESPRIT
de	S	DE
sa	Ds	SON
gloire	Nc	GLOIRE
était	Vuc	ÊTRE
seul	Rg	SEUL
prévenu	Ge	PRÉVENIR
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
coeur	Nc	CUR
libre	Ag	LIBRE
encor	Nc	encor
,	Fw	,
sans	S	SANS
trop	Rg	TROP
de	S	DE
violence	Nc	VIOLENCE
,	Fw	,
Aurait	Vvc	Aurait
quitté	Ge	QUITTER
peut-être	Rg	PEUT-ÊTRE
une	Dn	UN
douce	Ag	DOUX
espérance	Nc	ESPÉRANCE
.	Fs	.
Mais	Cc	MAIS
en	S	EN
cachant	Ga	CACHER
vos	Ds	VOTRE
feux	Nc	FEU|FEUX
,	Fw	,
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
sans	S	SANS
retour	Nc	RETOUR
Livré	Vvc	Livré
malgré	S	MALGRÉ
moi-même	Pp	LUI-MÊME
au	S+Da	À+LE
pouvoir	Nc	POUVOIR
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
.	Fs	.
Contre	S	CONTRE
vous	Pp	VOUS
,	Fw	,
contre	S	CONTRE
moi	Pp	JE
lui	Pp	IL
fournissant	Ga	FOURNIR
des	Dn	UN
armes	Nc	ARME|ARMÉ
,	Fw	,
Vous	Nc	Vous
m'	Pp	JE
avez	Vuc	AVOIR
laissé	Ge	LAISSER
voir	Vvn	VOIR
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
de	S	DE
charmes	Nc	CHARME
,	Fw	,
Et	Vvc	Et
de	S	DE
ses	Ds	SON
feux	Nc	FEU|FEUX
flatteurs	Ag	FLATTEUR
les	Da	LE
invincibles	Ag	INVINCIBLE
traits	Nc	TRAIT|TRAITS
M'	Ag	M'
ont	Vuc	AVOIR
fait	Ge	FAIRE
une	Dn	UN
blessure	Nc	BLESSURE
à	S	À
n'	Rp	NE
en	Pp	EN
guérir	Vvn	GUÉRIR
jamais	Rg	JAMAIS
.	Fs	.
Du	S+Da	DE+LE
bonheur	Nc	BONHEUR
de	S	DE
mes	Ds	MON
jours	Nc	JOUR|JOURS
je	Pp	JE
sens	Vvc	SENTIR
qu'	Cs	QUE
elle	Pp	IL
dispose	Vvc	DISPOSER
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
en	Pp	EN
vois	Vvc	ALLER|VOIR
plus	Rg	PLUS
qu'	Cs	QUE
en	S	EN
elle	Pp	IL
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
en	Pp	EN
êtes	Vuc	ÊTRE
cause	Nc	CAUSE
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
eussiez	Vuc	AVOIR
parlé	Ge	PARLER
,	Fw	,
vos	Ds	VOTRE
voeux	Nc	VU
seraient	Vuc	ÊTRE
contents	Ag	CONTENT
.	Fs	.
Pourquoi	Rt	POURQUOI
vous	Pp	VOUS
découvrir	Vvn	DÉCOUVRIR
quand	Cs	QUAND
il	Pp	IL
n'	Rp	NE
en	Pp	EN
est	Vuc	ÊTRE
plus	Rg	PLUS
temps	Nc	TEMPS
?	Fs	?
Pourquoi	Rt	POURQUOI
vouloir	Vvn	VOULOIR
...	Fs	...
Ingrat	Vvc	Ingrat
,	Fw	,
rendez	Vvc	RENDRE
-moi	Vvc	-moi
mon	Ds	MON
estime	Nc	ESTIME
,	Fw	,
Vous	Nc	Vous
me	Pp	JE
l'	Pp	IL
avez	Vuc	AVOIR
surprise	Ge	SURPRENDRE
,	Fw	,
et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
là	Rg	LÀ
votre	Ds	VOTRE
crime	Nc	CRIME
.	Fs	.
Qui	Pt	QUI
peut	Vvc	POUVOIR
me	Pp	JE
croire	Vvn	CROIRE
lâche	Ag	LÂCHE
,	Fw	,
injuste	Ag	INJUSTE
,	Fw	,
sans	S	SANS
pitié	Nc	PITIÉ
,	Fw	,
Ne	Vvc	Ne
saurait	Vvc	SAURER|SAVOIR
de	S	DE
Léon	Nc	Léon
mériter	Vvn	MÉRITER
l'	Da	LE
amitié	Nc	AMITIÉ
.	Fs	.
Plaignez	Vvc	PLAINDRE
-vous	Nc	-vous
du	S+Da	DE+LE
Destin	Nc	DESTIN
quand	Cs	QUAND
mon	Ds	MON
amour	Nc	AMOUR
éclate	Vvc	ÉCLATER
,	Fw	,
Mais	Vvc	Mais
ne	Rp	NE
m'	Pp	JE
accusez	Vvc	ACCUSER
point	Rg	POINT
d'	S	DE
avoir	Vun	AVOIR
une	Dn	UN
âme	Nc	ÂME
ingrate	Ag	INGRAT
.	Fs	.
Si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
votre	Ds	VOTRE
amitié	Nc	AMITIÉ
,	Fw	,
je	Pp	JE
la	Pp	IL
paye	Vvc	PAYER
assez	Rg	ASSEZ
cher	Ag	CHER
.	Fs	.
À	Vvc	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
pour	S	POUR
jamais	Rg	JAMAIS
j'	Pp	JE
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
me	Pp	JE
cacher	Vvn	CACHER
,	Fw	,
Et	Vvc	Et
cherchant	Ga	CHERCHER
loin	Rg	LOIN
de	S	DE
vous	Pp	VOUS
à	S	À
traîner	Vvn	TRAÎNER
une	Dn	UN
vie	Nc	VIE
Que	Vvc	Que
déjà	Rg	DÉJÀ
mes	Ds	MON
ennuis	Nc	ENNUI
devraient	Vvc	DEVOIR
m'	Pp	JE
avoir	Vun	AVOIR
ravie	Ge	RAVIR
,	Fw	,
J'	Vvc	J'
allais	Vvc	ALLER
vous	Pp	VOUS
épargner	Vvn	ÉPARGNER
l'	Da	LE
amertume	Nc	AMERTUME
des	S+Da	DE+LE|DE+LES
coups	Nc	COUP
Que	Ag	Que
souffre	Vvc	SOUFFRIR
un	Dn	UN
malheureux	Ag	MALHEUREUX
,	Fw	,
qui	Pr	QUI
ne	Rp	NE
l'	Pp	IL
est	Vuc	ÊTRE
que	Rg	QUE
par	S	PAR
vous	Pp	VOUS
.	Fs	.
Accablé	Vvc	Accablé
du	S+Da	DE+LE
triomphe	Nc	TRIOMPHE
où	Pr	OÙ
l'	Da	LE
amour	Nc	AMOUR
vous	Pp	VOUS
engage	Vvc	ENGAGER
,	Fw	,
Pour	Nc	POUR
vous	Pp	VOUS
le	Pp	IL
conserver	Vvn	CONSERVER
,	Fw	,
qu'	Pr	QUE
ai	Vuc	AVOIR
-je	Ge	-je
pu	Ge	POUVOIR
davantage	Rg	DAVANTAGE
?	Fs	?
Je	Pp	JE
partais	Vvc	PARTIR
,	Fw	,
je	Pp	JE
fuyais	Vvc	FUIR
,	Fw	,
pourquoi	Rt	POURQUOI
me	Pp	JE
rappeler	Vvn	RAPPELER
?	Fs	?
Me	Pp	JE
reprochera-t	Vvc	reprochera-t
-on	Nc	-on
d'	S	DE
avoir	Vun	AVOIR
osé	Ge	OSER
parler	Vvn	PARLER
?	Fs	?
Et	Cc	ET
si	Cs	SI
votre	Ds	VOTRE
intérêt	Nc	INTÉRÊT
ne	Rp	NE
vous	Pp	VOUS
eût	Vuc	AVOIR
pas	Rg	PAS
fait	Ge	FAIRE
croire	Vvn	CROIRE
,	Fw	,
Que	Vvc	Que
je	Pp	JE
pouvais	Vvc	POUVOIR
encor	Nc	encor
soutenir	Vvn	SOUTENIR
votre	Ds	VOTRE
gloire	Nc	GLOIRE
,	Fw	,
Malgré	Vvc	Malgré
l'	Da	LE
état	Nc	ÉTAT
funeste	Ag	FUNESTE
où	Pr	OÙ
mes	Ds	MON
jours	Nc	JOUR|JOURS
sont	Vuc	ÊTRE
réduits	Ge	RÉDUIRE
,	Fw	,
N'	Vvc	N'
auriez	Vuc	AVOIR
-vous	Ge	-vous
pas	Rg	PAS
toujours	Rg	TOUJOURS
ignoré	Ge	IGNORER
qui	Pr	QUI
je	Pp	JE
suis	Vuc	ÊTRE
?	Fs	?
Et	Cc	ET
qu'	Pr	QUE
importe	Vvc	IMPORTER
après	S	APRÈS
tout	Pi	TOUT
,	Fw	,
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
ait	Vuc	AVOIR
fait	Ge	FAIRE
connaître	Vvn	CONNAÎTRE
?	Fs	?
D'	S	DE
un	Dn	UN
hymen	Nc	HYMEN
glorieux	Ag	GLORIEUX
êtes	Vuc	ÊTRE
-vous	Ge	-vous
moins	Rg	MOINS
le	Da	LE
maître	Nc	MAÎTRE
?	Fs	?
Pour	S	POUR
goûter	Vvn	GOÛTER
le	Da	LE
plaisir	Nc	PLAISIR
qu'	Pr	QUE
on	Pp	ON
trouve	Vvc	TROUVER
à	S	À
se	Pp	IL
venger	Vvn	VENGER
?	Fs	?
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
ne	Rp	NE
pas	Rg	PAS
voir	Vvn	VOIR
Hippalque	Vvc	Hippalque
dans	S	DANS
Roger	Nc	Roger
.	Fs	.
N'	Rp	NE
y	Pp	Y
voyez	Vvc	VOIR
qu'	Cs	QUE
un	Dn	UN
rival	Nc	RIVAL
dont	Pr	DONT
la	Da	LE
flamme	Nc	FLAMME
insolente	Ag	INSOLENT
Ose	Vvc	OSER
vous	Pp	VOUS
dérober	Vvn	DÉROBER
le	Da	LE
coeur	Nc	CUR
de	S	DE
Bradamante	Ga	Bradamante
.	Fs	.
De	S	DE
ce	Dd	CE
triste	Ag	TRISTE
bonheur	Nc	BONHEUR
si	Cs	SI
vous	Pp	VOUS
êtes	Vuc	ÊTRE
jaloux	Ag	JALOUX
,	Fw	,
Ma	Vvc	Ma
peine	Nc	PEINE
vous	Pp	VOUS
doit	Vvc	DEVOIR
être	Vun	ÊTRE
un	Dn	UN
spectacle	Nc	SPECTACLE
assez	Rg	ASSEZ
doux	Ag	DOUX
.	Fs	.
Servez	Vvc	SERVIR
-vous	Nc	-vous
-en	Ag	-en
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
pour	S	POUR
redoubler	Vvn	REDOUBLER
la	Da	LE
joie	Nc	JOIE
Qu'	Vvc	Qu'
on	Pp	ON
ressent	Vvc	RESSENTIR
des	Dn	UN
grands	Ag	GRAND
biens	Nc	BIEN
quand	Cs	QUAND
le	Pp	IL
Ciel	Vvc	Ciel
les	Da	LE
envoie	Nc	ENVOYÉ
.	Fs	.
Ce	Dd	CE
spectacle	Nc	SPECTACLE
a	Vuc	AVOIR
de	S	DE
quoi	Pt	QUE|QUOI
satisfaire	Vvn	SATISFAIRE
vos	Ds	VOTRE
voeux	Nc	VU
,	Fw	,
Puisque	Vvc	Puisque
jamais	Rg	JAMAIS
rival	Nc	RIVAL
ne	Rp	NE
fut	Vuc	ÊTRE
si	Rg	SI
malheureux	Ag	MALHEUREUX
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
souffre	Vvc	SOUFFRIR
ce	Dd	CE
rival	Nc	RIVAL
,	Fw	,
j'	Pp	JE
y	Pp	Y
consens	Vvc	CONSENTIR
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
gémisse	Vvc	GÉMIR
.	Fs	.
À	Vvc	À
quelque	Di	QUELQUE
dur	Ag	DUR
excès	Nc	EXCÈS
que	Pr	QUE
monte	Vvc	MONTER
son	Ds	SON
supplice	Nc	SUPPLICE
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
égalera	Vvc	ÉGALER
point	Rg	POINT
la	Da	LE
peine	Nc	PEINE
que	Pr	QUE
je	Pp	JE
dois	Vvc	DEVOIR
À	Nc	À
qui	Pr	QUI
prétend	Vvc	PRÉTENDRE
avoir	Vun	AVOIR
plus	Rg	PLUS
de	S	DE
vertu	Nc	VERTU
que	Pr	QUE
moi	Pp	JE
.	Fs	.
Roger	Nc	Roger
,	Fw	,
je	Pp	JE
l'	Pp	IL
avouerai	Vvc	AVOUER
,	Fw	,
m'	Pp	JE
a	Vuc	AVOIR
cédé	Ge	CÉDER
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
.	Fs	.
Il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
pour	S	POUR
me	Pp	JE
servir	Vvn	SERVIR
,	Fw	,
armé	Ge	ARMER
contre	S	CONTRE
lui-même	Pp	LUI-MÊME
,	Fw	,
Mais	Vvc	Mais
s'	Cs	SI
il	Pp	IL
m'	Pp	JE
eût	Vuc	AVOIR
de	S	DE
son	Ds	SON
coeur	Nc	CUR
fait	Vvc	FAIRE
connaître	Vvn	CONNAÎTRE
l'	Da	LE
ennui	Nc	ENNUI
,	Fw	,
Ce	Vvc	Ce
qu'	Cs	QUE
il	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
moi	Pp	JE
,	Fw	,
je	Pp	JE
l'	Pp	IL
aurais	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
lui	Pp	IL
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
il	Pp	IL
m'	Pp	JE
ose	Vvc	OSER
croire	Vvn	CROIRE
et	Cc	ET
faible	Ag	FAIBLE
et	Cc	ET
sans	S	SANS
courage	Nc	COURAGE
,	Fw	,
D'	Nc	D'
un	Dn	UN
si	Rg	SI
bas	Ag	BAS
sentiment	Nc	SENTIMENT
souffrons	Vvc	SOUFFRIR
-lui	Nc	-lui
l'	Da	LE
avantage	Nc	AVANTAGE
.	Fs	.
Et	Cc	ET
par	S	PAR
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
peut	Vvc	POUVOIR
m'	Pp	JE
en	S	EN
laisser	Vvn	LAISSER
mieux	Rg	MIEUX
vengé	Ge	VENGER
,	Fw	,
Faisons-le	Vvc	Faisons-le
repentir	Vvn	REPENTIR
de	S	DE
m'	Pp	JE
avoir	Vun	AVOIR
outragé	Ge	OUTRAGER
.	Fs	.
Quel	Dt	QUEL
triomphe	Nc	TRIOMPHE
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
coûte	Vvc	COÛTER
à	S	À
mon	Ds	MON
âme	Nc	ÂME
abattue	Ge	ABATTRE
!	Fs	!
Si	Cs	SI
votre	Ds	VOTRE
espoir	Nc	ESPOIR
détruit	Vvc	DÉTRUIRE
est	Vuc	ÊTRE
un	Dn	UN
coup	Nc	COUP
qui	Pr	QUI
vous	Pp	VOUS
tue	Vvc	TUER
,	Fw	,
Qui	Vvc	Qui
fait	Ge	FAIRE
contre	S	CONTRE
un	Dn	UN
ami	Nc	AMI
ce	Pd	CE
qui	Pr	QUI
doit	Vvc	DEVOIR
l'	Pp	IL
accabler	Vvn	ACCABLER
,	Fw	,
Mérite	Vvc	Mérite
tous	Di	TOUT
les	Da	LE
maux	Nc	MAL
dont	Pr	DONT
l'	Da	LE
amour	Nc	AMOUR
peut	Vvc	POUVOIR
trembler	Vvn	TREMBLER
.	Fs	.
Achève	Vvc	Achève
,	Fw	,
Sort	Nc	SORT
cruel	Ag	CRUEL
,	Fw	,
et	Cc	ET
si	Cs	SI
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
endure	Vvc	ENDURER
N'	Nc	N'
est	Vuc	ÊTRE
pas	Rg	PAS
pour	S	POUR
ton	Ds	TON
caprice	Nc	CAPRICE
une	Dn	UN
peine	Nc	PEINE
assez	Rg	ASSEZ
dure	Ag	DUR
,	Fw	,
Invente	Vvc	INVENTER
des	Dn	UN
tourments	Nc	TOURMENT
dont	Pr	DONT
l'	Da	LE
affreuse	Ag	AFFREUX
rigueur	Nc	RIGUEUR
Ait	Vvc	Ait
encor	Nc	encor
plus	Rg	PLUS
de	S	DE
force	Nc	FORCE|FORCÉ
à	S	À
déchirer	Vvn	DÉCHIRER
mon	Ds	MON
coeur	Nc	CUR
.	Fs	.
Pour	S	POUR
plaire	Vvn	PLAIRE
à	S	À
l'	Da	LE
amitié	Nc	AMITIÉ
qui	Pr	QUI
le	Pp	IL
veut	Vvc	VOULOIR
,	Fw	,
qui	Pr	QUI
l'	Pp	IL
ordonne	Vvc	ORDONNER
,	Fw	,
Je	Vvc	Je
renonce	Nc	RENONCE
à	S	À
l'	Da	LE
espoir	Nc	ESPOIR
qu'	Cs	QUE
un	Dn	UN
tendre	Ag	TENDRE
amour	Nc	AMOUR
me	Pp	JE
donne	Vvc	DONNER
,	Fw	,
Et	Vvc	Et
par	S	PAR
le	Da	LE
plus	Rg	PLUS
funeste	Ag	FUNESTE
et	Cc	ET
surprenant	Ag	SURPRENANT
retour	Nc	RETOUR
J'	Ag	J'
offense	Vvc	OFFENSER
l'	Da	LE
amitié	Nc	AMITIÉ
quand	Cs	QUAND
je	Pp	JE
trahis	Vvc	TRAHIR
l'	Da	LE
amour	Nc	AMOUR
.	Fs	.
Que	Cs	QUE
me	Pp	JE
sert	Vvc	SERVIR
que	Cs	QUE
l'	Da	LE
honneur	Nc	HONNEUR
par	S	PAR
une	Dn	UN
loi	Nc	LOI
pressante	Ga	PRESSER
M'	Vvc	M'
ait	Vuc	AVOIR
forcé	Ge	FORCER
d'	S	DE
immoler	Vvn	IMMOLER
...	Fs	...
Ah	Vvc	Ah
,	Fw	,
Timante	Ga	Timante
,	Fw	,
Timante	Ga	Timante
.	Fs	.
Quel	Dt	QUEL
dur	Ag	DUR
revers	Nc	REVERS
!	Fs	!
Seigneur	Nc	SEIGNEUR
.	Fs	.
Quittons	Vvc	QUITTER
ces	Dd	CE
tristes	Ag	TRISTE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Où	Vvc	Où
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
la	Da	LE
terre	Nc	TERRE
a	Vuc	AVOIR
de	S	DE
plus	Rg	PLUS
odieux	Ag	ODIEUX
,	Fw	,
Les	Vvc	Les
chagrins	Ag	CHAGRIN
dévorants	Nc	DÉVORANT
,	Fw	,
le	Da	LE
désespoir	Nc	DÉSESPOIR
,	Fw	,
la	Da	LE
rage	Nc	RAGE
,	Fw	,
Font	Vvc	FAIRE
sous	S	SOUS
leurs	Ds	LEUR
durs	Ag	DUR
transports	Nc	TRANSPORT|TRANSPORTS
succomber	Vvn	SUCCOMBER
mon	Ds	MON
courage	Nc	COURAGE
.	Fs	.
Mais	Cc	MAIS
puisque	Cs	PUISQUE
Bradamante	Ga	Bradamante
a	Vuc	AVOIR
reçu	Ge	RECEVOIR
votre	Ds	VOTRE
foi	Nc	FOI
...	Fs	...
Quel	Vvc	Quel
bruit	Nc	BRUIT
fait	Ge	FAIRE
son	Ds	SON
hymen	Nc	HYMEN
,	Fw	,
et	Cc	ET
que	Pr	QUE
pense	Vvc	PENSER
le	Da	LE
Roi	Nc	ROI
?	Fs	?
Des	S+Da	DE+LE|DE+LES
Bulgares	Nc	BULGARE
,	Fw	,
dit	Vvc	DIRE
-on	Nc	-on
,	Fw	,
il	Pp	IL
résout	Vvc	RÉSOUDRE
l'	Da	LE
alliance	Nc	ALLIANCE
.	Fs	.
Leurs	Ds	LEUR
Députés	Nc	Députés
sur	S	SUR
l'	Da	LE
heure	Nc	HEURE|HURE
