Arrêtons	Vvc	Arrêtons
,	Fw	,
Rome	Vvc	Rome
me	Pp	JE
fit	Vvc	FAIRE
jurer	Vvn	JURER
de	S	DE
maintenir	Vvn	MAINTENIR
ses	Ds	SON
droits	Nc	DROIT|DROITS
;	Fw	;
Il	Vvc	Il
les	Pp	ILS
faut	Vvc	FAILLIR|FALLOIR
maintenir	Vvn	MAINTENIR
.	Fs	.
Déjà	Vvc	Déjà
plus	Rg	PLUS
d'	S	DE
une	Dn	UN
fois	Nc	FOI|FOIS
Rome	Ag	Rome
a	Vuc	AVOIR
de	S	DE
mes	Ds	MON
pareils	Ag	PAREIL
exercé	Ge	EXERCER
la	Da	LE
constance	Nc	CONSTANCE
.	Fs	.
Ah	I	AH
!	Fs	!
Si	Cs	SI
vous	Pp	VOUS
remontiez	Vvc	REMONTER
jusques	Nc	jusques
à	S	À
sa	Ds	SON
naissance	Nc	NAISSANCE
,	Fw	,
Vous	Nc	Vous
les	Pp	ILS
verriez	Vvc	VOIR
toujours	Rg	TOUJOURS
à	S	À
ses	Ds	SON
ordres	Nc	ORDRE
soumis	Ge	SOUMETTRE
.	Fs	.
L'	Da	LE
un	Pi	UN
jaloux	Ag	JALOUX
de	S	DE
sa	Ds	SON
foi	Nc	FOI
va	Vvc	ALLER
chez	S	CHEZ
les	Da	LE
ennemis	Nc	ENNEMI
Chercher	Nc	CHERCHER
avec	S	AVEC
la	Da	LE
mort	Nc	MORT
la	Da	LE
peine	Nc	PEINE
toute	Di	TOUT
prête	Nc	PRÊTÉ
.	Fs	.
D'	S	DE
un	Dn	UN
fils	Nc	FIL|FILS
victorieux	Ag	VICTORIEUX
l'	Da	LE
autre	Ag	AUTRE
proscrit	Nc	PROSCRIT
la	Da	LE
tête	Nc	TÊTE
.	Fs	.
L'	Da	LE
autre	Pi	AUTRE
avec	S	AVEC
des	Dn	UN
yeux	Nc	OEIL|YEUX
secs	Ag	SEC
,	Fw	,
et	Cc	ET
presque	Rg	PRESQUE
indifférents	Ag	INDIFFÉRENT
,	Fw	,
Voit	Vvc	VOIR
mourir	Vvn	MOURIR
ses	Ds	SON
deux	Nc	DEUX
fils	Nc	FIL|FILS
par	S	PAR
son	Ds	SON
ordre	Nc	ORDRE
expirants	Ag	EXPIRANT
.	Fs	.
Malheureux	Ag	MALHEUREUX
!	Fs	!
Mais	Cc	MAIS
toujours	Rg	TOUJOURS
la	Da	LE
patrie	Nc	PATRIE
et	Cc	ET
la	Da	LE
gloire	Nc	GLOIRE
Ont	Vvc	Ont
parmi	S	PARMI
les	Da	LE
Romains	Nc	ROMAIN
remporté	Ge	REMPORTER
la	Da	LE
victoire	Nc	VICTOIRE
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
qu'	Cs	QUE
en	S	EN
vous	Pp	VOUS
quittant	Ga	QUITTER
le	Da	LE
malheureux	Ag	MALHEUREUX
Titus	Nc	Titus
Passe	Vvc	PASSER
l'	Da	LE
austérité	Nc	AUSTÉRITÉ
de	S	DE
toutes	Di	TOUT
leurs	Ds	LEUR
vertus	Nc	VERTU
;	Fw	;
Qu'	Vvc	Qu'
elle	Pp	IL
n'	Rp	NE
approche	Vvc	APPROCHER
point	Rg	POINT
de	S	DE
cet	Dd	CE
effort	Nc	EFFORT
insigne	Nc	INSIGNE
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
après	S	APRÈS
tout	Pi	TOUT
,	Fw	,
me	Pp	JE
croyez	Vvc	CROIRE
-vous	Nc	-vous
indigne	Ag	INDIGNE
De	Vvc	De
laisser	Vvn	LAISSER
un	Dn	UN
exemple	Nc	EXEMPLE
à	S	À
la	Da	LE
postérité	Nc	POSTÉRITÉ
,	Fw	,
Qui	Vvc	Qui
sans	S	SANS
de	Dn	UN
grands	Ag	GRAND
efforts	Nc	EFFORT
ne	Rp	NE
puisse	Vvc	POUVOIR
être	Vun	ÊTRE
imité	Ge	IMITER
?	Fs	?
Non	Rg	NON
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
tout	Di	TOUT
facile	Ag	FACILE
à	S	À
votre	Ds	VOTRE
barbarie	Nc	BARBARIE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
crois	Vvc	CROIRE|CROÎTRE
digne	Ag	DIGNE
,	Fw	,
ingrat	Ag	INGRAT
,	Fw	,
de	S	DE
m'	Pp	JE
arracher	Vvn	ARRACHER
la	Da	LE
vie	Nc	VIE
.	Fs	.
De	S	DE
tous	Di	TOUT
vos	Ds	VOTRE
sentiments	Nc	SENTIMENT
mon	Ds	MON
coeur	Nc	CUR
est	Vuc	ÊTRE
éclairci	Ge	ÉCLAIRCIR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
parle	Vvc	PARLER
plus	Rg	PLUS
de	S	DE
me	Pp	JE
laisser	Vvn	LAISSER
ici	Rg	ICI
.	Fs	.
Qui	Pr	QUI
moi	Pp	JE
?	Fs	?
J'	Pp	JE
aurais	Vuc	AVOIR
voulu	Ge	VOULOIR
honteuse	Ag	HONTEUX
,	Fw	,
et	Cc	ET
méprisée	Ge	MÉPRISER
,	Fw	,
D'	Nc	D'
un	Dn	UN
peuple	Nc	PEUPLE
qui	Pr	QUI
me	Pp	JE
hait	Vvc	HAÏR
soutenir	Vvn	SOUTENIR
la	Da	LE
risée	Nc	RISÉE
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
vous	Pp	VOUS
pousser	Vvn	POUSSER
jusques	Nc	jusques
à	S	À
ce	Dd	CE
refus	Nc	REFUS
C'	Vvc	C'
en	Pp	EN
est	Vuc	ÊTRE
fait	Ge	FAIRE
,	Fw	,
et	Cc	ET
bientôt	Rg	BIENTÔT
vous	Pp	VOUS
ne	Rp	NE
me	Pp	JE
craindrez	Vvc	CRAINDRE
plus	Rg	PLUS
.	Fs	.
N'	Rp	NE
attendez	Vvc	ATTENDRE
pas	Rg	PAS
ici	Rg	ICI
que	Cs	QUE
j'	Pp	JE
éclate	Vvc	ÉCLATER
en	S	EN
injures	Nc	INJURE
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
atteste	Vvc	ATTESTER
le	Da	LE
ciel	Nc	CIEL
ennemi	Nc	ENNEMI
des	S+Da	DE+LE|DE+LES
parjures	Nc	PARJURE
.	Fs	.
Non	Rg	NON
,	Fw	,
si	Cs	SI
le	Da	LE
ciel	Nc	CIEL
encore	Rg	ENCORE
est	Vuc	ÊTRE
touché	Ge	TOUCHER
de	S	DE
mes	Ds	MON
pleurs	Nc	PLEUR
,	Fw	,
Je	Vvc	Je
le	Da	LE
prie	Nc	PRIE
en	S	EN
mourant	Ga	MOURIR
d'	S	DE
oublier	Vvn	OUBLIER
mes	Ds	MON
douleurs	Nc	DOULEUR
.	Fs	.
Si	Cs	SI
je	Pp	JE
forme	Vvc	FORMER
des	Dn	UN
voeux	Nc	VU
contre	S	CONTRE
votre	Ds	VOTRE
injustice	Nc	INJUSTICE
,	Fw	,
Si	Vvc	Si
devant	S	DEVANT
que	Rg	QUE
mourir	Vvn	MOURIR
la	Da	LE
triste	Ag	TRISTE
Bérénice	Nc	Bérénice
Vous	Nc	Vous
veut	Vvc	VOULOIR
de	S	DE
son	Ds	SON
trépas	Nc	TRÉPAS
laisser	Vvn	LAISSER
quelque	Di	QUELQUE
vengeur	Nc	VENGEUR
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
le	Pp	IL
cherche	Vvc	CHERCHER
,	Fw	,
ingrat	Ag	INGRAT
,	Fw	,
qu'	Cs	QUE
au	S+Da	À+LE
fond	Nc	FOND
de	S	DE
votre	Ds	VOTRE
coeur	Nc	CUR
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
que	Rg	QUE
tant	Rg	TANT
d'	S	DE
amour	Nc	AMOUR
n'	Rp	NE
en	Pp	EN
peut	Vvc	POUVOIR
être	Vun	ÊTRE
effacée	Ge	EFFACER
,	Fw	,
Que	Vvc	Que
ma	Ds	MON
douleur	Nc	DOULEUR
présente	Ag	PRÉSENT
,	Fw	,
et	Cc	ET
ma	Ds	MON
bonté	Nc	BONTÉ
passée	Ge	PASSER
,	Fw	,
Mon	Nc	Mon
sang	Nc	SANG
,	Fw	,
qu'	Cs	QUE
en	S	EN
ce	Dd	CE
palais	Nc	PALAIS
je	Pp	JE
veux	Vvc	VOULOIR
même	Rg	MÊME
verser	Vvn	VERSER
,	Fw	,
Sont	Vvc	Sont
autant	Rg	AUTANT
d'	S	DE
ennemis	Nc	ENNEMI
que	Pr	QUE
je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
laisser	Vvn	LAISSER
.	Fs	.
Et	Cc	ET
sans	S	SANS
me	Pp	JE
repentir	Vvn	REPENTIR
de	S	DE
ma	Ds	MON
persévérance	Nc	PERSÉVÉRANCE
,	Fw	,
Je	Vvc	Je
me	Pp	JE
remets	Vvc	REMETTRE
sur	S	SUR
eux	Pp	EUX
de	S	DE
toute	Di	TOUT
ma	Ds	MON
vengeance	Nc	VENGEANCE
.	Fs	.
Adieu	Nc	ADIEU
.	Fs	.
Dans	S	DANS
quel	Dt	QUEL
dessein	Nc	DESSEIN
vient-elle	Vvc	vient-elle
de	S	DE
sortir	Vvn	SORTIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
?	Fs	?
Est-elle	Vvc	Est-elle
enfin	Rg	ENFIN
disposée	Ge	DISPOSER
à	S	À
partir	Vvn	PARTIR
?	Fs	?
Paulin	Nc	Paulin
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
perdu	Ge	PERDRE
,	Fw	,
je	Pp	JE
n'	Rp	NE
y	Pp	Y
pourrai	Vvc	POUVOIR
survivre	Vvn	SURVIVRE
.	Fs	.
La	Da	LE
reine	Nc	REINE|ROI
veut	Vvc	VOULOIR
mourir	Vvn	MOURIR
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
la	Pp	IL
suivre	Vvn	SUIVRE
.	Fs	.
Courons	Vvc	COURIR
à	S	À
son	Ds	SON
secours	Nc	SECOURS
.	Fs	.
Hé	Vvc	Hé
quoi	Pt	QUE|QUOI
?	Fs	?
N'	Rp	NE
avez	Vuc	AVOIR
-vous	Nc	-vous
pas	Rg	PAS
Ordonné	Vvc	Ordonné
dès	S	DÈS
tantôt	Rg	TANTÔT
qu'	Cs	QUE
on	Pp	ON
observe	Vvc	OBSERVER
ses	Ds	SON
pas	Nc	PAS
?	Fs	?
Ses	Ds	SON
femmes	Nc	FEMME
à	S	À
toute	Di	TOUT
heure	Nc	HEURE|HURE
autour	Rg	AUTOUR
d'	S	DE
elle	Pp	IL
empressées	Ge	EMPRESSER
Sauront	Vvc	SAVOIR
la	Pp	IL
détourner	Vvn	DÉTOURNER
de	S	DE
ces	Dd	CE
tristes	Ag	TRISTE
pensées	Nc	PENSÉE
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
ne	Rp	NE
craignez	Vvc	CRAINDRE
rien	Pi	RIEN
.	Fs	.
Voilà	Vvc	Voilà
les	Da	LE
plus	Rg	PLUS
grands	Ag	GRAND
coups	Nc	COUP
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
continuez	Vvc	CONTINUER
,	Fw	,
la	Da	LE
victoire	Nc	VICTOIRE
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
sans	S	SANS
pitié	Nc	PITIÉ
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
pu	Ge	POUVOIR
l'	Da	LE
entendre	Vvn	ENTENDRE
;	Fw	;
Moi-même	Vvc	Moi-même
en	S	EN
la	Pp	IL
voyant	Ga	VOIR
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
m'	Pp	JE
en	Pp	EN
défendre	Vvn	DÉFENDRE
.	Fs	.
Mais	Cc	MAIS
regardez	Vvc	REGARDER
plus	Rg	PLUS
loin	Rg	LOIN
.	Fs	.
Songez	Vvc	SONGER
en	S	EN
ce	Dd	CE
malheur	Nc	MALHEUR
Quelle	Vvc	Quelle
gloire	Nc	GLOIRE
va	Vvc	ALLER
suivre	Vvn	SUIVRE
un	Dn	UN
moment	Nc	MOMENT
de	S	DE
douleur	Nc	DOULEUR
,	Fw	,
Quels	Vvc	Quels
applaudissements	Nc	APPLAUDISSEMENT
l'	Da	LE
univers	Nc	UNIVERS
vous	Pp	VOUS
prépare	Vvc	PRÉPARER
,	Fw	,
Quel	Vvc	Quel
rang	Nc	RANG
dans	S	DANS
l'	Da	LE
avenir	Nc	AVENIR
.	Fs	.
Non	Rg	NON
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
un	Dn	UN
barbare	Ag	BARBARE
.	Fs	.
Moi-même	Pp	Moi-même
je	Pp	JE
me	Pp	JE
hais	Vvc	HAÏR
.	Fs	.
Néron	Nc	Néron
tant	Rg	TANT
détesté	Ge	DÉTESTER
N'	Vvc	N'
a	Vuc	AVOIR
point	Rg	POINT
à	S	À
cet	Dd	CE
excès	Nc	EXCÈS
poussé	Ge	POUSSER
sa	Ds	SON
cruauté	Nc	CRUAUTÉ
.	Fs	.
Je	Pp	JE
ne	Rp	NE
souffrirai	Vvc	SOUFFRIR
point	Rg	POINT
que	Cs	QUE
Bérénice	Nc	Bérénice
expire	Vvc	EXPIRER
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
Rome	Vvc	Rome
en	Pp	EN
dira	Vvc	DIRE
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
en	Pp	EN
voudra	Vvc	VOULOIR
dire	Vvn	DIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Seigneur	Nc	SEIGNEUR
?	Fs	?
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
,	Fw	,
Paulin	Vvc	Paulin
,	Fw	,
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
dis	Vvc	DIRE
.	Fs	.
L'	Da	LE
excès	Nc	EXCÈS
de	S	DE
la	Da	LE
douleur	Nc	DOULEUR
accable	Vvc	ACCABLER
mes	Ds	MON
esprits	Nc	ESPRIT|ESPRITS
.	Fs	.
Ne	Rp	NE
troublez	Vvc	TROUBLER
point	Rg	POINT
le	Da	LE
cours	Nc	COUR|COURS|COURT
de	S	DE
votre	Ds	VOTRE
renommée	Nc	RENOMMÉE
.	Fs	.
Déjà	Vvc	Déjà
de	S	DE
vos	Ds	VOTRE
adieux	Nc	ADIEU
la	Da	LE
nouvelle	Nc	NOUVEAU|NOUVELLE
est	Vuc	ÊTRE
semée	Ge	SEMER
.	Fs	.
Rome	Vvc	Rome
qui	Pr	QUI
gémissait	Vvc	GÉMIR
,	Fw	,
triomphe	Vvc	TRIOMPHER
avec	S	AVEC
raison	Nc	RAISON
.	Fs	.
Tous	Di	TOUT
les	Da	LE
temples	Nc	TEMPLE
ouverts	Ge	OUVRIR
fument	Vvc	FUMER
en	S	EN
votre	Ds	VOTRE
nom	Nc	NOM
.	Fs	.
Et	Cc	ET
le	Da	LE
peuple	Nc	PEUPLE
élevant	Ga	ÉLEVER
vos	Ds	VOTRE
vertus	Nc	VERTU
jusqu'	S	JUSQUE
aux	S+Da	À+LES
nues	Nc	NUE
,	Fw	,
Va	Vvc	ALLER
partout	Rg	PARTOUT
de	S	DE
lauriers	Nc	LAURIER
couronner	Vvn	COURONNER
vos	Ds	VOTRE
statues	Nc	STATUE
.	Fs	.
Ah	I	AH
Rome	Ag	Rome
!	Fs	!
Ah	I	AH
Bérénice	Nc	Bérénice
!	Fs	!
Ah	I	AH
prince	Nc	PRINCE
malheureux	Ag	MALHEUREUX
!	Fs	!
Pourquoi	Pt	POURQUOI
suis	Vuc	ÊTRE
-je	Ge	-je
empereur	Nc	EMPEREUR
?	Fs	?
Pourquoi	Pt	POURQUOI
suis	Vuc	ÊTRE
-je	Nc	-je
amoureux	Ag	AMOUREUX
?	Fs	?
Qu'	Pt	QUE
avez	Vuc	AVOIR
-vous	Nc	-vous
fait	Ge	FAIRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
?	Fs	?
L'	Da	LE
aimable	Ag	AIMABLE
Bérénice	Nc	Bérénice
Va	Vvc	ALLER
peut-être	Rg	PEUT-ÊTRE
expirer	Vvn	EXPIRER
dans	S	DANS
les	Da	LE
bras	Nc	BRAS
de	S	DE
Phénice	Nc	Phénice
.	Fs	.
Elle	Pp	IL
n'	Rp	NE
entend	Vvc	ENTENDRE
ni	Cc	NI
pleurs	Nc	PLEUR
,	Fw	,
ni	Cc	NI
conseil	Nc	CONSEIL
,	Fw	,
ni	Cc	NI
raison	Nc	RAISON
.	Fs	.
Elle	Pp	IL
implore	Vvc	IMPLORER
à	S	À
grands	Ag	GRAND
cris	Nc	CRI
le	Da	LE
fer	Nc	FER
et	Cc	ET
le	Da	LE
poison	Nc	POISON
.	Fs	.
Vous	Pp	VOUS
seul	Ag	SEUL
vous	Pp	VOUS
lui	Pp	IL
pouvez	Vvc	POUVOIR
arracher	Vvn	ARRACHER
cette	Dd	CE
envie	Nc	ENVIE
.	Fs	.
On	Pp	ON
vous	Pp	VOUS
nomme	Vvc	NOMMER
,	Fw	,
et	Cc	ET
ce	Dd	CE
nom	Nc	NOM
la	Pp	IL
rappelle	Vvc	RAPPELER
à	S	À
la	Da	LE
vie	Nc	VIE
.	Fs	.
Ses	Ds	SON
yeux	Nc	OEIL|YEUX
toujours	Rg	TOUJOURS
tournés	Ge	TOURNER
vers	S	VERS
votre	Ds	VOTRE
appartement	Nc	APPARTEMENT
Semblent	Vvc	SEMBLER
vous	Pp	VOUS
demander	Vvn	DEMANDER
de	S	DE
moment	Nc	MOMENT
en	S	EN
moment	Nc	MOMENT
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
y	Pp	Y
puis	Vvc	POUVOIR
résister	Vvn	RÉSISTER
,	Fw	,
ce	Dd	CE
spectacle	Nc	SPECTACLE
me	Pp	JE
tue	Vvc	TUER
.	Fs	.
Que	Pt	QUE
tardez	Vvc	TARDER
-vous	Nc	-vous
?	Fs	?
Allez	Vvc	ALLER
vous	Pp	VOUS
montrer	Vvn	MONTRER
à	S	À
sa	Ds	SON
vue	Nc	VUE
.	Fs	.
Sauvez	Vvc	SAUVER
tant	Rg	TANT
de	S	DE
vertus	Nc	VERTU
,	Fw	,
de	S	DE
grâces	Nc	GRÂCE
,	Fw	,
de	S	DE
beauté	Nc	BEAUTÉ
,	Fw	,
Ou	Vvc	Ou
renoncez	Vvc	RENONCER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
à	S	À
toute	Di	TOUT
humanité	Nc	HUMANITÉ
.	Fs	.
Dites	Vvc	DIRE
un	Dn	UN
mot	Nc	MOT
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Quel	Dt	QUEL
mot	Nc	MOT
puis	Vvc	POUVOIR
-je	Vvc	-je
lui	Pp	IL
dire	Vvn	DIRE
?	Fs	?
Moi-même	Vvc	Moi-même
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
sais	Vvc	SAVOIR
-je	Vvn	-je
si	Cs	SI
je	Pp	JE
respire	Vvc	RESPIRER
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
tous	Di	TOUT
les	Da	LE
tribuns	Nc	TRIBUN
,	Fw	,
les	Da	LE
consuls	Nc	CONSUL
,	Fw	,
le	Pp	IL
Sénat	Vvc	Sénat
,	Fw	,
Viennent	Vvc	VENIR
vous	Pp	VOUS
demander	Vvn	DEMANDER
au	S+Da	À+LE
nom	Nc	NOM
de	S	DE
tout	Di	TOUT
l'	Da	LE
État	Nc	État
.	Fs	.
Un	Dn	UN
grand	Ag	GRAND
peuple	Nc	PEUPLE
les	Pp	ILS
suit	Vvc	SUIVRE
qui	Pr	QUI
plein	Ag	PLEIN
d'	S	DE
impatience	Nc	IMPATIENCE
Dans	Vvc	Dans
votre	Ds	VOTRE
appartement	Nc	APPARTEMENT
attend	Vvc	ATTENDRE
votre	Ds	VOTRE
présence	Nc	PRÉSENCE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
entends	Vvc	ENTENDRE
,	Fw	,
grands	Ag	GRAND
dieux	Nc	DIEU|DIEUX
.	Fs	.
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
rassurer	Vvn	RASSURER
Ce	Vvc	Ce
coeur	Nc	CUR
que	Pr	QUE
vous	Pp	VOUS
croyez	Vvc	CROIRE
tout	Di	TOUT
prêt	Ag	PRÊT
à	S	À
s'	Pp	SE
égarer	Vvn	ÉGARER
.	Fs	.
Venez	Vvc	VENIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
passons	Vvc	PASSER
dans	S	DANS
la	Da	LE
chambre	Nc	CHAMBRE
prochaine	Ag	PROCHAIN
,	Fw	,
Allons	Vvc	ALLER
voir	Vvn	VOIR
le	Da	LE
Sénat	Nc	Sénat
.	Fs	.
Ah	I	AH
!	Fs	!
Courez	Vvc	COURIR
chez	S	CHEZ
la	Da	LE
reine	Nc	REINE|ROI
.	Fs	.
Quoi	Pt	QUE|QUOI
vous	Pp	VOUS
pourriez	Vvc	POUVOIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
par	S	PAR
cette	Dd	CE
indignité	Nc	INDIGNITÉ
,	Fw	,
De	Vvc	De
l'	Da	LE
empire	Nc	EMPIRE
à	S	À
vos	Ds	VOTRE
pieds	Nc	PIED
fouler	Vvn	FOULER
la	Da	LE
majesté	Nc	MAJESTÉ
?	Fs	?
Rome	Vvc	Rome
...	Fs	...
Il	Vvc	Il
suffit	Vvc	SUFFIRE
,	Fw	,
Paulin	Vvc	Paulin
,	Fw	,
nous	Pp	NOUS
allons	Vvc	ALLER
les	Pp	ILS
entendre	Vvn	ENTENDRE
,	Fw	,
Prince	Vvc	Prince
de	S	DE
ce	Dd	CE
devoir	Nc	DEVOIR
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
me	Pp	JE
défendre	Vvn	DÉFENDRE
.	Fs	.
Voyez	Vvc	VOIR
la	Da	LE
reine	Nc	REINE|ROI
.	Fs	.
Allez	I	ALLEZ
.	Fs	.
J'	Pp	JE
espère	Vvc	ESPÉRER
à	S	À
mon	Ds	MON
retour	Nc	RETOUR
Qu'	Vvc	Qu'
elle	Pp	IL
ne	Rp	NE
pourra	Vvc	POUVOIR
plus	Rg	PLUS
douter	Vvn	DOUTER
de	S	DE
mon	Ds	MON
amour	Nc	AMOUR
.	Fs	.
Où	Vvc	Où
pourrai	Vvc	POUVOIR
-je	Vvc	-je
trouver	Vvn	TROUVER
ce	Dd	CE
prince	Nc	PRINCE
trop	Rg	TROP
fidèle	Ag	FIDÈLE
?	Fs	?
Ciel	Nc	CIEL
,	Fw	,
conduisez	Vvc	CONDUIRE
mes	Ds	MON
pas	Nc	PAS
,	Fw	,
et	Cc	ET
secondez	Vvc	SECONDER
mon	Ds	MON
zèle	Nc	ZÈLE
,	Fw	,
Faites	Vvc	FAIRE
qu'	Cs	QUE
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
je	Pp	JE
lui	Pp	IL
puisse	Vvc	POUVOIR
annoncer	Vvn	ANNONCER
Un	Vvc	Un
bonheur	Nc	BONHEUR
où	Pr	OÙ
peut-être	Rg	PEUT-ÊTRE
il	Pp	IL
n'	Rp	NE
ose	Vvc	OSER
plus	Rg	PLUS
penser	Vvn	PENSER
.	Fs	.
Ah	I	AH
quel	Dt	QUEL
heureux	Ag	HEUREUX
destin	Nc	DESTIN
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
vous	Pp	VOUS
renvoie	Vvc	RENVOYER
,	Fw	,
Seigneur	Nc	SEIGNEUR
?	Fs	?
Si	Cs	SI
mon	Ds	MON
retour	Nc	RETOUR
t'	Pp	TU
apporte	Vvc	APPORTER
quelque	Di	QUELQUE
joie	Nc	JOIE
,	Fw	,
Arsace	Vvc	Arsace
,	Fw	,
rends	Vvc	RENDRE
-en	Ag	-en
grâce	Nc	GRÂCE
à	S	À
mon	Ds	MON
seul	Ag	SEUL
désespoir	Nc	DÉSESPOIR
.	Fs	.
La	Da	LE
reine	Nc	REINE|ROI
part	Nc	PART
,	Fw	,
Seigneur	Nc	SEIGNEUR
.	Fs	.
Elle	Pp	IL
part	Vvc	PARTIR
?	Fs	?
Dès	Vvc	Dès
ce	Dd	CE
soir	Nc	SOIR
.	Fs	.
Ses	Ds	SON
ordres	Nc	ORDRE
sont	Vuc	ÊTRE
donnés	Ge	DONNER
.	Fs	.
Elle	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
offensée	Ge	OFFENSER
Que	Vvc	Que
Titus	Nc	Titus
à	S	À
ses	Ds	SON
pleurs	Nc	PLEUR
l'	Pp	IL
ait	Vuc	AVOIR
si	Rg	SI
longtemps	Rg	LONGTEMPS
laissée	Ge	LAISSER
.	Fs	.
Un	Dn	UN
généreux	Ag	GÉNÉREUX
dépit	Nc	DÉPIT
succède	Vvc	SUCCÉDER
à	S	À
sa	Ds	SON
fureur	Nc	FUREUR
.	Fs	.
Bérénice	Nc	Bérénice
renonce	Vvc	RENONCER
à	S	À
Rome	Nc	Rome
,	Fw	,
à	S	À
l'	Da	LE
empereur	Nc	EMPEREUR
,	Fw	,
Et	Vvc	Et
même	Pi	MÊME
veut	Vvc	VOULOIR
partir	Vvn	PARTIR
,	Fw	,
avant	S	AVANT
que	Pr	QUE
Rome	Vvc	Rome
instruite	Ge	INSTRUIRE
Puisse	Vvc	POUVOIR
voir	Vvn	VOIR
son	Ds	SON
désordre	Nc	DÉSORDRE
,	Fw	,
et	Cc	ET
jouir	Vvn	JOUIR
de	S	DE
sa	Ds	SON
fuite	Nc	FUITE
.	Fs	.
Elle	Pp	IL
écrit	Vvc	ÉCRIRE
à	S	À
César	Nc	César
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Qui	Pr	QUI
l'	Pp	IL
aurait	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
?	Fs	?
Et	Cc	ET
Titus	Nc	Titus
?	Fs	?
À	Vvc	À
ses	Ds	SON
yeux	Nc	OEIL|YEUX
Titus	Nc	Titus
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
paru	Ge	PARAÎTRE
.	Fs	.
Le	Da	LE
peuple	Nc	PEUPLE
avec	S	AVEC
transport	Nc	TRANSPORT
l'	Da	LE
arrête	Nc	ARRÊTÉ
,	Fw	,
et	Cc	ET
l'	Pp	IL
environne	Vvc	ENVIRONNER
,	Fw	,
Applaudissant	Ga	APPLAUDIR
aux	S+Da	À+LES
noms	Nc	NOM
que	Pr	QUE
le	Pp	IL
Sénat	Vvc	Sénat
lui	Pp	IL
donne	Vvc	DONNER
.	Fs	.
Et	Cc	ET
ces	Dd	CE
noms	Nc	NOM
,	Fw	,
ces	Dd	CE
respects	Nc	RESPECT
,	Fw	,
ces	Dd	CE
applaudissements	Nc	APPLAUDISSEMENT
,	Fw	,
Deviennent	Vvc	DEVENIR
pour	S	POUR
Titus	Nc	Titus
autant	Rg	AUTANT
d'	S	DE
engagements	Nc	ENGAGEMENT
,	Fw	,
Qui	Vvc	Qui
le	Da	LE
liant	Nc	LIANT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
d'	S	DE
une	Dn	UN
honorable	Ag	HONORABLE
chaîne	Nc	CHAÎNE
,	Fw	,
Malgré	Vvc	Malgré
tous	Di	TOUT
ses	Ds	SON
soupirs	Nc	SOUPIR
