Cesse	Vvc	CESSER
moi	Pp	JE
,	Fw	,
dans	S	DANS
ce	Dd	CE
péril	Nc	PÉRIL
extrême	Ag	EXTRÊME
,	Fw	,
De	Vvc	De
le	Pp	IL
voir	Vvn	VOIR
pour	S	POUR
ma	Ds	MON
gloire	Nc	GLOIRE
armé	Ge	ARMER
contre	S	CONTRE
lui-même	Pp	LUI-MÊME
!	Fs	!
Des	S+Da	DE+LE|DE+LES
postes	Nc	POSTE
différents	Ag	DIFFÉRENT
faussement	Rg	FAUSSEMENT
indiqués	Ge	INDIQUER
,	Fw	,
Qui	Vvc	Qui
,	Fw	,
selon	S	SELON
mon	Ds	MON
rapport	Nc	RAPPORT
,	Fw	,
pourraient	Vvc	POUVOIR
être	Vun	ÊTRE
attaqués	Ge	ATTAQUER
,	Fw	,
Aucun	Pi	AUCUN
ne	Rp	NE
me	Pp	JE
convient	Vvc	CONVENIR|CONVIER
;	Fw	;
mais	Cc	MAIS
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
par	S	PAR
la	Da	LE
ruse	Nc	RUSE
Disperser	Vvn	DISPERSER
les	Da	LE
soldats	Nc	SOLDAT
d'	S	DE
un	Dn	UN
sénat	Nc	SÉNAT
qu'	Pr	QUE
elle	Pp	IL
abuse	Vvc	ABUSER
.	Fs	.
Prends	Vvc	PRENDRE
garde	Nc	GARDE
cependant	Rg	CEPENDANT
qu'	Cs	QUE
à	S	À
des	Dn	UN
signes	Nc	SIGNE
certains	Di	CERTAIN
On	Nc	On
puisse	Vvc	POUVOIR
distinguer	Vvn	DISTINGUER
nos	Ds	NOTRE
soldats	Nc	SOLDAT
des	S+Da	DE+LE|DE+LES
romains	Nc	ROMAIN
.	Fs	.
Le	Da	LE
palais	Nc	PALAIS
de	S	DE
Sylla	Vvc	Sylla
,	Fw	,
notre	Ds	NOTRE
plus	Rg	PLUS
fort	Ag	FORT
asile	Nc	ASILE
,	Fw	,
Pourra	Vvc	POUVOIR
seul	Ag	SEUL
plus	Rg	PLUS
d'	S	DE
un	Dn	UN
jour	Nc	JOUR
tenir	Vvn	TENIR
contre	S	CONTRE
la	Da	LE
ville	Nc	VILLE
.	Fs	.
Céson	Nc	Céson
,	Fw	,
de	S	DE
Manlius	Nc	Manlius
devenu	Ge	DEVENIR
successeur	Nc	SUCCESSEUR
,	Fw	,
Avec	Vvc	Avec
sa	Ds	SON
légion	Nc	LÉGION
doit	Vvc	DEVOIR
servir	Vvn	SERVIR
ma	Ds	MON
fureur	Nc	FUREUR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
crains	Vvc	CRAINDRE
que	Rg	QUE
Rufus	Ag	Rufus
,	Fw	,
préfet	Nc	PRÉFET
de	S	DE
six	Nc	SIX
cohortes	Nc	COHORTE
Pleines	Vvc	Pleines
de	S	DE
vétérans	Nc	VÉTÉRAN
qui	Pr	QUI
défendent	Vvc	DÉFENDRE
les	Da	LE
portes	Nc	PORTE|PORTÉ
:	Fw	:
Rufus	Nc	Rufus
n'	Rp	NE
a	Vuc	AVOIR
de	S	DE
soutien	Nc	SOUTIEN
ni	Cc	NI
d'	S	DE
ami	Nc	AMI
que	Pr	QUE
Caton	Nc	Caton
,	Fw	,
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
convaincu	Ge	CONVAINCRE
ni	Cc	NI
lui	Pp	IL
ni	Cc	NI
Cicéron	Nc	Cicéron
.	Fs	.
Si	Rg	SI
Rufus	Ag	Rufus
,	Fw	,
dont	Pr	DONT
je	Pp	JE
crains	Vvc	CRAINDRE
le	Da	LE
courage	Nc	COURAGE
et	Cc	ET
l'	Da	LE
adresse	Nc	ADRESSE
,	Fw	,
Pénètre	Vvc	Pénètre
les	Da	LE
complots	Nc	COMPLOT
où	Pr	OÙ
Céson	Nc	Céson
s'	Pp	SE
intéresse	Vvc	INTÉRESSER
,	Fw	,
Rufus	Nc	Rufus
tentera	Vvc	TENTER
tout	Pi	TOUT
,	Fw	,
la	Da	LE
force	Nc	FORCE|FORCÉ
ou	Cc	OU
les	Da	LE
bienfaits	Nc	BIENFAIT
,	Fw	,
Pour	Nc	POUR
regagner	Vvn	REGAGNER
Céson	Nc	Céson
,	Fw	,
ou	Cc	OU
rompre	Vvn	ROMPRE
ses	Ds	SON
projets	Nc	PROJET
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
l'	Da	LE
unique	Ag	UNIQUE
moyen	Nc	MOYEN
de	S	DE
tromper	Vvn	TROMPER
notre	Ds	NOTRE
attente	Nc	ATTENTE
:	Fw	:
Mais	Cc	MAIS
ce	Dd	CE
péril	Nc	PÉRIL
nouveau	Ag	NOUVEAU
n'	Rp	NE
a	Vuc	AVOIR
rien	Pi	RIEN
qui	Pr	QUI
m'	Pp	JE
épouvante	Vvc	ÉPOUVANTER
.	Fs	.
Les	Da	LE
dangers	Nc	DANGER
que	Cs	QUE
pour	S	POUR
moi	Pp	JE
j'	Pp	JE
ai	Vuc	AVOIR
laissés	Ge	LAISSER
entrevoir	Vvn	ENTREVOIR
,	Fw	,
Malgré	Vvc	Malgré
tant	Rg	TANT
d'	S	DE
ennemis	Nc	ENNEMI
,	Fw	,
me	Pp	JE
flattent	Vvc	FLATTER
de	S	DE
l'	Da	LE
espoir	Nc	ESPOIR
Qu'	Vvc	Qu'
en	S	EN
des	Dn	UN
pièges	Nc	PIÈGE
nouveaux	Ag	NOUVEAU
je	Pp	JE
pourrai	Vvc	POUVOIR
les	Pp	ILS
surprendre	Vvn	SURPRENDRE
.	Fs	.
Soit	Vuc	ÊTRE
pour	S	POUR
s'	Pp	SE
en	S	EN
emparer	Vvn	EMPARER
,	Fw	,
ou	Pr	OÙ
soit	Vuc	ÊTRE
pour	S	POUR
le	Pp	IL
défendre	Vvn	DÉFENDRE
,	Fw	,
Autour	Nc	AUTOUR
de	S	DE
mon	Ds	MON
palais	Nc	PALAIS
ils	Pp	ILS
vont	Vvc	ALLER
tous	Pi	TOUT
accourir	Vvn	ACCOURIR
;	Fw	;
Que	Vvc	Que
ce	Pd	CE
soit	Vuc	ÊTRE
pour	S	POUR
ma	Ds	MON
perte	Nc	PERTE
ou	Cc	OU
pour	S	POUR
me	Pp	JE
secourir	Vvn	SECOURIR
,	Fw	,
Nos	Nc	NÔ
premiers	Ag	PREMIER
sénateurs	Nc	SÉNATEUR
viendront	Vvc	VENIR
le	Pp	IL
reconnaître	Vvn	RECONNAÎTRE
;	Fw	;
Cicéron	Nc	Cicéron
et	Cc	ET
Caton	Nc	Caton
s'	Pp	SE
y	Pp	Y
trouveront	Vvc	TROUVER
peut-être	Rg	PEUT-ÊTRE
.	Fs	.
Que	Cs	QUE
ce	Dd	CE
moment	Nc	MOMENT
me	Pp	JE
tarde	Vvc	TARDER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
serait	Vuc	ÊTRE
doux	Ag	DOUX
De	Vvc	De
pouvoir	Vvn	POUVOIR
d'	S	DE
un	Dn	UN
seul	Ag	SEUL
coup	Nc	COUP
les	Pp	ILS
sacrifier	Vvn	SACRIFIER
tous	Pi	TOUT
!	Fs	!
Adieu	Nc	ADIEU
,	Fw	,
cher	Ag	CHER
Céthégus	Nc	Céthégus
:	Fw	:
je	Pp	JE
vais	Vvc	ALLER
revoir	Vvn	REVOIR
Tullie	Vvc	Tullie
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
elle	Pp	IL
qui	Pr	QUI
nous	Pp	NOUS
perd	Vvc	PERDRE
.	Fs	.
Crois	Vvc	CROIRE|CROÎTRE
-tu	Vvn	-tu
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
oublie	Vvc	OUBLIER
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
pour	S	POUR
l'	Pp	IL
en	S	EN
punir	Vvn	PUNIR
,	Fw	,
employer	Vvn	EMPLOYER
à	S	À
mon	Ds	MON
tour	Nc	TOUR
Aux	Vvc	Aux
plus	Rg	PLUS
noirs	Ag	NOIR
attentats	Nc	ATTENTAT
ses	Ds	SON
soins	Nc	SOIN
et	Cc	ET
son	Ds	SON
amour	Nc	AMOUR
:	Fw	:
Va	Vvc	ALLER
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
à	S	À
moi	Pp	JE
,	Fw	,
dès	S	DÈS
qu'	Cs	QUE
il	Pp	IL
s'	Pp	SE
agit	Vvc	AGIR
d'	S	DE
offense	Nc	OFFENSE|OFFENSÉ
,	Fw	,
Que	Vvc	Que
l'	Pp	IL
on	Pp	ON
doive	Vvc	DEVOIR
donner	Vvn	DONNER
des	Dn	UN
leçons	Nc	LEÇON
de	S	DE
vengeance	Nc	VENGEANCE
;	Fw	;
De	Vvc	De
ce	Dd	CE
soin	Nc	SOIN
sur	S	SUR
mon	Ds	MON
cour	Nc	COUR
tu	Pp	TU
peux	Vvc	POUVOIR
te	Pp	TU
reposer	Vvn	REPOSER
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
aujourd'hui	Rg	AUJOURD'HUI
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
tout	Rg	TOUT
perdre	Vvn	PERDRE
et	Cc	ET
tout	Pi	TOUT
oser	Vvn	OSER
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
solliciter	Vvn	SOLLICITER
la	Da	LE
défense	Nc	DÉFENSE
des	S+Da	DE+LE|DE+LES
portes	Nc	PORTE|PORTÉ
,	Fw	,
Et	Vvc	Et
l'	Da	LE
ordre	Nc	ORDRE
d'	S	DE
y	Pp	Y
placer	Vvn	PLACER
de	S	DE
nouvelles	Ag	NOUVEAU
cohortes	Nc	COHORTE
,	Fw	,
Sur	Nc	Sur
le	Da	LE
prétexte	Nc	PRÉTEXTE
vain	Ag	VAIN
de	S	DE
quelque	Di	QUELQUE
affreux	Ag	AFFREUX
projet	Nc	PROJET
Dont	Vvc	Dont
je	Pp	JE
puis	Vvc	POUVOIR
avoir	Vun	AVOIR
seul	Ag	SEUL
pénétré	Ge	PÉNÉTRER
le	Da	LE
secret	Nc	SECRET
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
tout	Pi	TOUT
;	Fw	;
je	Pp	JE
veux	Vvc	VOULOIR
par	S	PAR
Tullie	Nc	Tullie
elle-même	Pp	ELLE-MÊME
M'	Vvc	M'
assurer	Vvn	ASSURER
cet	Dd	CE
emploi	Nc	EMPLOI
,	Fw	,
s'	Cs	SI
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
qu'	Cs	QUE
elle	Pp	IL
m'	Pp	JE
aime	Vvc	AIMER
:	Fw	:
Sur	S	SUR
ce	Dd	CE
fatal	Ag	FATAL
décret	Nc	DÉCRET
je	Pp	JE
vais	Vvc	ALLER
la	Pp	IL
prévenir	Vvn	PRÉVENIR
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
de	S	DE
son	Ds	SON
amour	Nc	AMOUR
seul	Ag	SEUL
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
l'	Pp	IL
obtenir	Vvn	OBTENIR
.	Fs	.
Dans	S	DANS
trois	Nc	TROIS
heures	Nc	HEURE|HURE
au	S+Da	À+LE
plus	Rg	PLUS
le	Da	LE
jour	Nc	JOUR
va	Vvc	ALLER
disparaître	Vvn	DISPARAÎTRE
:	Fw	:
Des	S+Da	DE+LE|DE+LES
postes	Nc	POSTE
d'	S	DE
alentour	Rg	ALENTOUR
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
te	Pp	TU
rendre	Vvn	RENDRE
maître	Nc	MAÎTRE
.	Fs	.
Probus	Nc	Probus
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
voir	Vvn	VOIR
qu'	Cs	QUE
un	Dn	UN
esprit	Nc	ESPRIT
chancelant	Ag	CHANCELANT
;	Fw	;
Prévenons	Vvc	Prévenons
les	Da	LE
retours	Nc	RETOUR
d'	S	DE
un	Dn	UN
conjuré	Nc	CONJURÉ
tremblant	Ag	TREMBLANT
,	Fw	,
Et	Vvc	Et
de	S	DE
la	Da	LE
même	Ag	MÊME
main	Nc	MAIN
songe	Vvc	SONGER
à	S	À
punir	Vvn	PUNIR
Fulvie	Vvc	Fulvie
De	Vvc	De
ses	Ds	SON
forfaits	Nc	FORFAIT
nouveaux	Ag	NOUVEAU
et	Cc	ET
de	S	DE
sa	Ds	SON
perfidie	Nc	PERFIDIE
.	Fs	.
Plus	Rg	PLUS
de	S	DE
ménagements	Nc	MÉNAGEMENT
,	Fw	,
de	S	DE
pitié	Nc	PITIÉ
,	Fw	,
ni	Cc	NI
d'	S	DE
égards	Nc	ÉGARD
:	Fw	:
Le	Da	LE
feu	Nc	FEU
,	Fw	,
le	Da	LE
fer	Nc	FER
,	Fw	,
le	Da	LE
sang	Nc	SANG
,	Fw	,
voilà	I	VOILÀ
mes	Ds	MON
étendards	Nc	ÉTENDARD
.	Fs	.
Caton	Nc	Caton
ne	Rp	NE
paraît	Vvc	PARAÎTRE
point	Rg	POINT
,	Fw	,
et	Cc	ET
la	Da	LE
nuit	Nc	NUIT
qui	Pr	QUI
s'	Pp	SE
avance	Vvc	AVANCER
Accroît	Vvc	Accroît
à	S	À
chaque	Di	CHAQUE
instant	Nc	INSTANT
l'	Da	LE
horreur	Nc	HORREUR
qui	Pr	QUI
la	Pp	IL
devance	Vvc	DEVANCER
.	Fs	.
Pétréius	Nc	Pétréius
,	Fw	,
invité	Ge	INVITER
de	S	DE
hâter	Vvn	HÂTER
son	Ds	SON
retour	Nc	RETOUR
,	Fw	,
Ne	Vvc	Ne
peut	Vvc	POUVOIR
plus	Rg	PLUS
arriver	Vvn	ARRIVER
avant	S	AVANT
la	Da	LE
fin	Nc	FIN
du	S+Da	DE+LE
jour	Nc	JOUR
;	Fw	;
Et	Vvc	Et
ce	Dd	CE
jour	Nc	JOUR
malheureux	Ag	MALHEUREUX
était	Vuc	ÊTRE
le	Da	LE
seul	Ag	SEUL
peut-être	Rg	PEUT-ÊTRE
Qui	Ag	Qui
pouvait	Vvc	POUVOIR
me	Pp	JE
flatter	Vvn	FLATTER
de	S	DE
triompher	Vvn	TRIOMPHER
d'	S	DE
un	Dn	UN
traître	Nc	TRAÎTRE
:	Fw	:
Plus	Rg	PLUS
sur	S	SUR
son	Ds	SON
innocence	Nc	INNOCENCE
il	Pp	IL
a	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
m'	Pp	JE
abuser	Vvn	ABUSER
,	Fw	,
Plus	Vvc	PLAIRE
mon	Ds	MON
cour	Nc	COUR
défiant	Ga	DÉFIER
s'	Pp	SE
obstine	Vvc	OBSTINER
à	S	À
l'	Pp	IL
accuser	Vvn	ACCUSER
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
qu'	Cs	QUE
à	S	À
Manlius	Nc	Manlius
il	Pp	IL
vient	Vvc	VENIR
d'	S	DE
ôter	Vvn	ÔTER
la	Da	LE
vie	Nc	VIE
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
pour	S	POUR
mieux	Rg	MIEUX
m'	Pp	JE
éblouir	Vvn	ÉBLOUIR
qu'	Cs	QUE
il	Pp	IL
nous	Pp	NOUS
le	Pp	IL
sacrifie	Vvc	SACRIFIER
.	Fs	.
Trop	Rg	TROP
heureux	Ag	HEUREUX
si	Cs	SI
je	Pp	JE
puis	Vvc	POUVOIR
à	S	À
mon	Ds	MON
tour	Nc	TOUR
lui	Pp	IL
cacher	Vvn	CACHER
Le	Vvc	Le
péril	Nc	PÉRIL
du	S+Da	DE+LE
décret	Nc	DÉCRET
qu'	Pr	QUE
il	Pp	IL
vient	Vvc	VENIR
de	S	DE
m'	Pp	JE
arracher	Vvn	ARRACHER
!	Fs	!
Mais	Cc	MAIS
nous	Pp	NOUS
sommes	Vuc	ÊTRE
perdus	Ge	PERDRE
si	Rg	SI
jamais	Rg	JAMAIS
il	Pp	IL
devine	Vvc	DEVINER
Qu'	Vvc	Qu'
en	S	EN
secret	Nc	SECRET
par	S	PAR
Céson	Nc	Céson
je	Pp	JE
trame	Vvc	TRAMER
sa	Ds	SON
ruine	Nc	RUINE
;	Fw	;
Des	Vvc	Des
pièges	Nc	PIÈGE
qu'	Pr	QUE
on	Pp	ON
lui	Pp	IL
tend	Vvc	TENDRE
habile	Ag	HABILE
à	S	À
se	Pp	IL
venger	Vvn	VENGER
,	Fw	,
Il	Vvc	Il
en	Pp	EN
ferait	Vvc	FAIRE|FERRER
sur	S	SUR
moi	Pp	JE
retomber	Vvn	RETOMBER
le	Da	LE
danger	Nc	DANGER
.	Fs	.
Rufus	Nc	Rufus
m'	Pp	JE
assure	Vvc	ASSURER
en	S	EN
vain	Ag	VAIN
d'	S	DE
une	Dn	UN
longue	Ag	LONG
défense	Nc	DÉFENSE
,	Fw	,
Céson	Nc	Céson
est	Vuc	ÊTRE
désormais	Rg	DÉSORMAIS
mon	Ds	MON
unique	Ag	UNIQUE
espérance	Nc	ESPÉRANCE
.	Fs	.
Quelle	Dt	QUEL
honte	Nc	HONTE
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
indomptables	Ag	INDOMPTABLE
romains	Nc	ROMAIN
,	Fw	,
De	Vvc	De
n'	Rp	NE
avoir	Vun	AVOIR
pour	S	POUR
appui	Nc	APPUI
que	Cs	QUE
de	S	DE
si	Rg	SI
faibles	Ag	FAIBLE
mains	Nc	MAIN
!	Fs	!
Ô	Vvc	Ô
toi	Pp	TU
,	Fw	,
qu'	Cs	QUE
en	S	EN
ses	Ds	SON
malheurs	Nc	MALHEUR
Rome	Vvc	Rome
toujours	Rg	TOUJOURS
implore	Ge	IMPLORER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
sans	S	SANS
te	Pp	TU
nommer	Vvn	NOMMER
en	S	EN
secret	Nc	SECRET
elle	Pp	IL
adore	Vvc	ADORER
;	Fw	;
Toi	Vvc	TAIRE
,	Fw	,
qui	Pr	QUI
devais	Vvc	DEVOIR
un	Dn	UN
jour	Nc	JOUR
,	Fw	,
couronnant	Ga	COURONNER
ses	Ds	SON
exploits	Nc	EXPLOIT
,	Fw	,
Soumettre	Nc	SOUMETTRE
à	S	À
son	Ds	SON
pouvoir	Nc	POUVOIR
les	Da	LE
peuples	Nc	PEUPLE
et	Cc	ET
les	Da	LE
rois	Nc	ROI
,	Fw	,
Daigne	Vvc	DAIGNER
aujourd'hui	Rg	AUJOURD'HUI
du	S+Da	DE+LE
moins	Nc	MOINS
,	Fw	,
favorable	Ag	FAVORABLE
génie	Nc	GÉNIE
,	Fw	,
La	Vvc	La
sauver	Vvn	SAUVER
de	S	DE
l'	Da	LE
opprobre	Nc	OPPROBRE
et	Cc	ET
de	S	DE
la	Da	LE
tyrannie	Nc	TYRANNIE
.	Fs	.
Caton	Nc	Caton
ne	Rp	NE
revient	Vvc	REVENIR
point	Rg	POINT
;	Fw	;
je	Pp	JE
crains	Vvc	CRAINDRE
que	Cs	QUE
son	Ds	SON
ardeur	Nc	ARDEUR
Plus	Vvc	PLAIRE
loin	Rg	LOIN
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
n'	Rp	NE
entraîne	Vvc	ENTRAÎNER
son	Ds	SON
grand	Ag	GRAND
cour	Nc	COUR
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
lui	Pp	IL
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
en	S	EN
armes	Nc	ARME|ARMÉ
?	Fs	?
Venez	Vvc	VENIR
-vous	Nc	-vous
redoubler	Vvn	REDOUBLER
,	Fw	,
ou	Cc	OU
calmer	Vvn	CALMER
nos	Ds	NOTRE
alarmes	Nc	ALARME
?	Fs	?
Je	Pp	JE
voudrais	Vvc	VOULOIR
vainement	Rg	VAINEMENT
,	Fw	,
dans	S	DANS
ce	Dd	CE
désordre	Nc	DÉSORDRE
affreux	Ag	AFFREUX
,	Fw	,
Vous	Vvc	Vous
promettre	Vvn	PROMETTRE
,	Fw	,
consul	Nc	CONSUL
,	Fw	,
quelque	Di	QUELQUE
succès	Nc	SUCCÈS
heureux	Ag	HEUREUX
:	Fw	:
Le	Da	LE
destin	Nc	DESTIN
du	S+Da	DE+LE
sénat	Nc	SÉNAT
est	Vuc	ÊTRE
d'autant	Ag	d'autant
plus	Rg	PLUS
terrible	Ag	TERRIBLE
Que	Vvc	Que
la	Da	LE
main	Nc	MAIN
qui	Pr	QUI
nous	Pp	NOUS
frappe	Vvc	FRAPPER
est	Vuc	ÊTRE
encore	Rg	ENCORE
invisible	Ag	INVISIBLE
;	Fw	;
Victorieux	Ag	VICTORIEUX
,	Fw	,
vaincu	Ge	VAINCRE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
combattu	Ge	COMBATTRE
longtemps	Rg	LONGTEMPS
Sans	Vvc	Sans
pouvoir	Vvn	POUVOIR
reconnaître	Vvn	RECONNAÎTRE
un	Dn	UN
seul	Ag	SEUL
des	S+Da	DE+LE|DE+LES
combattants	Nc	COMBATTANT
.	Fs	.
Nos	Ds	NOTRE
soldats	Nc	SOLDAT
étonnés	Ge	ÉTONNER
,	Fw	,
peu	Rg	PEU
touchés	Ge	TOUCHER
de	S	DE
leur	Ds	LEUR
gloire	Nc	GLOIRE
,	Fw	,
N'	Vvc	N'
ont	Vuc	AVOIR
plus	Rg	PLUS
ce	Dd	CE
noble	Ag	NOBLE
orgueil	Nc	ORGUEIL
garant	Ga	GARER
de	S	DE
la	Da	LE
victoire	Nc	VICTOIRE
:	Fw	:
J'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
non	Rg	NON
sans	S	SANS
frémir	Vvn	FRÉMIR
nos	Ds	NOTRE
premiers	Ag	PREMIER
vétérans	Nc	VÉTÉRAN
Muets	Ag	MUET
,	Fw	,
intimidés	Ge	INTIMIDER
,	Fw	,
abandonner	Vvn	ABANDONNER
les	Da	LE
rangs	Nc	RANG
.	Fs	.
La	Da	LE
nuit	Nc	NUIT
achèvera	Vvc	ACHEVER
bientôt	Rg	BIENTÔT
de	S	DE
tout	Pi	TOUT
confondre	Vvn	CONFONDRE
;	Fw	;
Et	Vvc	Et
Rufus	Ag	Rufus
de	S	DE
Céson	Nc	Céson
n'	Rp	NE
ose	Vvc	OSER
plus	Rg	PLUS
me	Pp	JE
répondre	Vvn	RÉPONDRE
.	Fs	.
Si	Cs	SI
Pétréius	Nc	Pétréius
enfin	Rg	ENFIN
ne	Rp	NE
vient	Vvc	VENIR
nous	Pp	NOUS
secourir	Vvn	SECOURIR
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
nous	Pp	NOUS
restera	Vvc	RESTER
que	Cs	QUE
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
mourir	Vvn	MOURIR
:	Fw	:
Mais	Cc	MAIS
si	Cs	SI
nous	Pp	NOUS
en	Pp	EN
croyons	Vvc	CROIRE
les	Da	LE
lenteurs	Nc	LENTEUR
de	S	DE
Pompée	Nc	Pompée
,	Fw	,
Notre	Nc	Notre
attente	Vvc	ATTENTER
sur	S	SUR
lui	Pp	IL
sera	Vuc	ÊTRE
toujours	Rg	TOUJOURS
trompée	Ge	TROMPER
:	Fw	:
Son	Ds	SON
lieutenant	Nc	LIEUTENANT
,	Fw	,
nourri	Ge	NOURRIR
dans	S	DANS
cet	Dd	CE
abus	Nc	ABUS
fatal	Ag	FATAL
,	Fw	,
N'	Vvc	N'
imitera	Vvc	IMITER
que	Rg	QUE
trop	Rg	TROP
ce	Dd	CE
tiède	Ag	TIÈDE
général	Nc	GÉNÉRAL
.	Fs	.
Cependant	Rg	CEPENDANT
il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
que	Pr	QUE
Pétréius	Nc	Pétréius
arrive	Vvc	ARRIVER
;	Fw	;
La	Vvc	La
chaleur	Nc	CHALEUR
du	S+Da	DE+LE
combat	Nc	COMBAT
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
plus	Rg	PLUS
vive	Ag	VIF
.	Fs	.
Le	Da	LE
fier	Ag	FIER
Catilina	Vvc	Catilina
,	Fw	,
revêtu	Ge	REVÊTIR
d'	S	DE
un	Dn	UN
emploi	Nc	EMPLOI
Dont	Vvc	Dont
vous	Pp	VOUS
avez	Vuc	AVOIR
voulu	Ge	VOULOIR
le	Da	LE
charger	Vvn	CHARGER
malgré	S	MALGRÉ
moi	Pp	JE
,	Fw	,
Sur	Nc	Sur
le	Da	LE
frivole	Ag	FRIVOLE
espoir	Nc	ESPOIR
de	S	DE
pouvoir	Nc	POUVOIR
le	Pp	IL
surprendre	Vvn	SURPRENDRE
Dans	Vvc	Dans
des	Dn	UN
pièges	Nc	PIÈGE
nouveaux	Ag	NOUVEAU
que	Pr	QUE
vous	Pp	VOUS
croyez	Vvc	CROIRE
lui	Pp	IL
tendre	Nc	TENDRE
,	Fw	,
L'	Vvc	L'
adroit	Ag	ADROIT
Catilina	Vvc	Catilina
vous	Pp	VOUS
aura	Vuc	AVOIR
pénétré	Ge	PÉNÉTRER
:	Fw	:
Aux	S+Da	À+LES
portes	Nc	PORTE|PORTÉ
de	S	DE
Préneste	Nc	Préneste
il	Pp	IL
ne	Rp	NE
s'	Pp	SE
est	Vuc	ÊTRE
point	Rg	POINT
montré	Ge	MONTRER
;	Fw	;
L'	Vvc	L'
intrépide	Ag	INTRÉPIDE
Rufus	Nc	Rufus
,	Fw	,
qui	Pr	QUI
s'	Pp	SE
en	Pp	EN
est	Vuc	ÊTRE
rendu	Ge	RENDRE
maître	Nc	MAÎTRE
,	Fw	,
À	Nc	À
ce	Dd	CE
poste	Nc	POSTE
du	S+Da	DE+LE
moins	Nc	MOINS
ne	Rp	NE
l'	Pp	IL
a	Vuc	AVOIR
point	Rg	POINT
vu	Ge	VOIR
paraître	Vvn	PARAÎTRE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
crains	Vvc	CRAINDRE
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
soit	Vuc	ÊTRE
au	S+Da	À+LE
palais	Nc	PALAIS
de	S	DE
Sylla	Vvc	Sylla
,	Fw	,
Car	Nc	CAR
j'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
vu	Ge	VOIR
sortir	Vvn	SORTIR
Célius	Nc	Célius
et	Cc	ET
Sura	Vvc	Sura
:	Fw	:
Pomponius	Nc	Pomponius
,	Fw	,
suivi	Ge	SUIVRE
d'	S	DE
une	Dn	UN
troupe	Nc	TROUPE
fidèle	Ag	FIDÈLE
,	Fw	,
L'	Vvc	L'
investit	Vvc	INVESTIR
,	Fw	,
et	Cc	ET
pour	S	POUR
vous	Pp	VOUS
rien	Pi	RIEN
n'	Rp	NE
égale	Vvc	ÉGALER
son	Ds	SON
zèle	Nc	ZÈLE
;	Fw	;
Il	Vvc	Il
a	Vuc	AVOIR
fait	Ge	FAIRE
mettre	Vvn	METTRE
aux	S+Da	À+LES
fers	Nc	FER|FERS
,	Fw	,
sur	S	SUR
l'	Da	LE
avis	Nc	AVIS
de	S	DE
Céson	Nc	Céson
,	Fw	,
Plusieurs	Ag	Plusieurs
séditieux	Nc	SÉDITIEUX
,	Fw	,
les	Da	LE
gaulois	Nc	GAULOIS
,	Fw	,
et	Cc	ET
Sunnon	Nc	Sunnon
.	Fs	.
Soit	Vuc	ÊTRE
haine	Nc	HAINE
,	Fw	,
soit	Vuc	ÊTRE
