Arrête	Vvc	Arrête
ai	Vuc	AVOIR
lu	Ge	LIRE
mon	Ds	MON
déshonneur	Nc	DÉSHONNEUR
.	Fs	.
Que	Pt	QUE
prétendez	Vvc	PRÉTENDRE
vous	Pp	VOUS
faire	Vvn	FAIRE
en	S	EN
cette	Dd	CE
conjoncture	Nc	CONJONCTURE
?	Fs	?
Ce	Pd	CE
que	Pr	QUE
veut	Vvc	VOULOIR
un	Dn	UN
affront	Nc	AFFRONT
de	S	DE
pareille	Ag	PAREIL
nature	Nc	NATURE
,	Fw	,
Ce	Vvc	Ce
que	Cs	QUE
le	Da	LE
point	Nc	POINT
d'	S	DE
honneur	Nc	HONNEUR
conseille	Vvc	CONSEILLER
aux	S+Da	À+LES
nobles	Ag	NOBLE
curs	Nc	CUR
;	Fw	;
Éteindre	Nc	Éteindre
dans	S	DANS
leur	Ds	LEUR
sang	Nc	SANG
leurs	Ds	LEUR
coupables	Ag	COUPABLE
ardeurs	Nc	ARDEUR
.	Fs	.
Joignez	Vvc	JOINDRE
le	Da	LE
jugement	Nc	JUGEMENT
avecque	Vvc	avecque
le	Da	LE
courage	Nc	COURAGE
:	Fw	:
Filemon	Nc	Filemon
doit	Vvc	DEVOIR
tout	Di	TOUT
seul	Ag	SEUL
périr	Vvn	PÉRIR
dans	S	DANS
cet	Dd	CE
orage	Nc	ORAGE
;	Fw	;
Les	Vvc	Les
autres	Pi	AUTRE
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
pour	S	POUR
supporter	Vvn	SUPPORTER
vos	Ds	VOTRE
coups	Nc	COUP
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
le	Da	LE
sujet	Nc	SUJET
se	Pp	IL
mesure	Vvc	MESURER
au	S+Da	À+LE
courroux	Nc	COURROUX
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
ait	Vuc	AVOIR
pareille	Ag	PAREIL
force	Nc	FORCE|FORCÉ
,	Fw	,
et	Cc	ET
que	Cs	QUE
la	Da	LE
résistance	Nc	RÉSISTANCE
Soit	Vvc	SAVOIR
cause	Nc	CAUSE
que	Cs	QUE
le	Da	LE
coup	Nc	COUP
ait	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
violence	Nc	VIOLENCE
;	Fw	;
Abandonnez	Vvc	ABANDONNER
Astrée	Vvc	Astrée
:	Fw	:
un	Dn	UN
généreux	Ag	GÉNÉREUX
dédain	Nc	DÉDAIN
,	Fw	,
Lui	Pd	Lui
sera	Vuc	ÊTRE
plus	Rg	PLUS
mortel	Ag	MORTEL
qu'	Cs	QUE
un	Dn	UN
coup	Nc	COUP
de	S	DE
votre	Ds	VOTRE
main	Nc	MAIN
.	Fs	.
J'	Pp	JE
écoute	Vvc	ÉCOUTER
votre	Ds	VOTRE
avis	Nc	AVIS
que	Pr	QUE
je	Pp	JE
pourrai	Vvc	POUVOIR
bien	Rg	BIEN
suivre	Vvn	SUIVRE
;	Fw	;
Mais	Vvc	Mais
mon	Ds	MON
perfide	Ag	PERFIDE
ami	Nc	AMI
demain	Rg	DEMAIN
ne	Rp	NE
doit	Vvc	DEVOIR
plus	Rg	PLUS
vivre	Vvn	VIVRE
.	Fs	.
Quelque	Di	QUELQUE
Dieu	Nc	DIEU
qu'	Cs	QUE
à	S	À
son	Ds	SON
aide	Nc	AIDE
il	Pp	IL
invoque	Vvc	INVOQUER
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
Mes	Vvc	Mes
sanglantes	Ag	SANGLANT
fureurs	Nc	FUREUR
doivent	Vvc	DEVOIR
fondre	Vvn	FONDRE
sur	S	SUR
lui	Pp	IL
.	Fs	.
Oui	Rg	OUI
le	Da	LE
juste	Ag	JUSTE
dessein	Nc	DESSEIN
de	S	DE
châtier	Vvn	CHÂTIER
ce	Dd	CE
traître	Nc	TRAÎTRE
,	Fw	,
Est	Vvc	Est
tout	Di	TOUT
prêt	Ag	PRÊT
d'	S	DE
éclater	Vvn	ÉCLATER
,	Fw	,
s'	Pp	SE
il	Pp	IL
savait	Vvc	SAVOIR
où	Pt	OÙ
paraître	Vvn	PARAÎTRE
.	Fs	.
Car	Cc	CAR
de	S	DE
me	Pp	JE
l'	Pp	IL
immoler	Vvn	IMMOLER
dedans	Rg	DEDANS
notre	Ds	NOTRE
maison	Nc	MAISON
,	Fw	,
Cet	Vvc	Cet
acte	Nc	ACTE
aurait	Vuc	AVOIR
des	Dn	UN
traits	Nc	TRAIT|TRAITS
de	S	DE
quelque	Di	QUELQUE
trahison	Nc	TRAHISON
.	Fs	.
Pour	S	POUR
perfide	Ag	PERFIDE
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
,	Fw	,
pour	S	POUR
lâche	Nc	LÂCHE|LÂCHÉ
qu'	Pr	QUE
on	Pp	ON
le	Pp	IL
nomme	Vvc	NOMMER
,	Fw	,
Je	Vvc	Je
le	Pp	IL
voudrais	Vvc	VOULOIR
pourtant	Rg	POURTANT
traiter	Vvn	TRAITER
en	S	EN
honnête	Ag	HONNÊTE
homme	Nc	HOMME
.	Fs	.
Le	Pp	IL
voir	Vvn	VOIR
hors	S	HORS
de	S	DE
chez	S	CHEZ
moi	Pp	JE
,	Fw	,
l'	Pp	IL
y	Pp	Y
punir	Vvn	PUNIR
,	Fw	,
me	Pp	JE
venger	Vvn	VENGER
;	Fw	;
Contenter	Vvn	CONTENTER
mon	Ds	MON
dépit	Nc	DÉPIT
,	Fw	,
ou	Cc	OU
du	S+Da	DE+LE
moins	Nc	MOINS
l'	Pp	IL
alléger	Vvn	ALLÉGER
.	Fs	.
Mais	Cc	MAIS
quoi	Pt	QUE|QUOI
ce	Dd	CE
criminel	Nc	CRIMINEL
,	Fw	,
si	Rg	SI
digne	Ag	DIGNE
de	S	DE
ma	Ds	MON
haine	Nc	HAINE
,	Fw	,
Est	Vvc	Est
par	S	PAR
cette	Dd	CE
raison	Nc	RAISON
à	S	À
couvert	Ge	COUVRIR
de	S	DE
sa	Ds	SON
peine	Nc	PEINE
.	Fs	.
Il	Pp	IL
ne	Rp	NE
sort	Vvc	SORTIR
point	Rg	POINT
du	S+Da	DE+LE
tout	Pi	TOUT
,	Fw	,
et	Cc	ET
simple	Ag	SIMPLE
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
moi-même	Pp	LUI-MÊME
ajouté	Ge	AJOUTER
ce	Dd	CE
comble	Nc	COMBLE
à	S	À
mes	Ds	MON
ennuis	Nc	ENNUI
!	Fs	!
Si	Cs	SI
c'	Pd	CE
est	Vuc	ÊTRE
ce	Dd	CE
sujet	Nc	SUJET
seul	Ag	SEUL
qui	Pr	QUI
s'	Pp	SE
oppose	Vvc	OPPOSER
au	S+Da	À+LE
tonnerre	Nc	TONNERRE
Dont	Vvc	Dont
l'	Da	LE
éclat	Nc	ÉCLAT
foudroyant	Ga	FOUDROYER
le	Pp	IL
doit	Vvc	DEVOIR
jeter	Vvn	JETER
par	S	PAR
terre	Nc	TERRE
;	Fw	;
Je	Vvc	Je
sais	Vvc	SAVOIR
et	Cc	ET
rien	Pi	RIEN
du	S+Da	DE+LE
tout	Pi	TOUT
ne	Rp	NE
l'	Pp	IL
en	Pp	EN
peut	Vvc	POUVOIR
garantir	Vvn	GARANTIR
,	Fw	,
L'	Vvc	L'
infaillible	Ag	INFAILLIBLE
moyen	Nc	MOYEN
de	S	DE
l'	Pp	IL
en	S	EN
faire	Vvn	FAIRE
sortir	Vvn	SORTIR
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
d'	S	DE
un	Dn	UN
seul	Ag	SEUL
moment	Nc	MOMENT
n'	Rp	NE
en	Pp	EN
différez	Vvc	DIFFÉRER
l'	Da	LE
issue	Nc	ISSUE
,	Fw	,
Vous	Nc	Vous
n'	Rp	NE
avez	Vuc	AVOIR
qu'	Rg	QUE
à	S	À
l'	Pp	IL
attendre	Vvn	ATTENDRE
en	S	EN
la	Da	LE
prochaine	Ag	PROCHAIN
rue	Nc	RUE
.	Fs	.
J'	Pp	JE
y	Pp	Y
vais	Vvc	ALLER
dans	S	DANS
le	Da	LE
dessein	Nc	DESSEIN
de	S	DE
ne	Rp	NE
rien	Pi	RIEN
pardonner	Vvn	PARDONNER
,	Fw	,
D'	Vvc	D'
y	Pp	Y
recevoir	Vvn	RECEVOIR
la	Da	LE
mort	Nc	MORT
,	Fw	,
ou	Cc	OU
bien	Rg	BIEN
de	S	DE
la	Pp	IL
donner	Vvn	DONNER
.	Fs	.
Courage	Nc	COURAGE
,	Fw	,
mon	Ds	MON
amour	Nc	AMOUR
augmente	Vvc	AUGMENTER
et	Cc	ET
persévère	Vvc	PERSÉVÉRER
:	Fw	:
La	Da	LE
fortune	Nc	FORTUNE
se	Pp	IL
rend	Vvc	RENDRE
,	Fw	,
tout	Rg	TOUT
me	Pp	JE
devient	Vvc	DEVENIR|DÉVIER
prospère	Ag	PROSPÈRE
.	Fs	.
Je	Pp	JE
touche	Vvc	TOUCHER
au	S+Da	À+LE
doux	Ag	DOUX
moment	Nc	MOMENT
si	Rg	SI
longtemps	Rg	LONGTEMPS
attendu	Ge	ATTENDRE
,	Fw	,
Je	Vvc	Je
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
tout	Rg	TOUT
gagner	Vvn	GAGNER
,	Fw	,
où	Pr	OÙ
j'	Pp	JE
avais	Vuc	AVOIR
tout	Rg	TOUT
perdu	Ge	PERDRE
.	Fs	.
Soit	Vuc	ÊTRE
que	Rg	QUE
Léandre	Nc	Léandre
tue	Vvc	TUER
,	Fw	,
ou	Pr	OÙ
soit	Vuc	ÊTRE
tué	Ge	TUER
lui	Pp	IL
même	Ag	MÊME
;	Fw	;
L'	Vvc	L'
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Ag	AUTRE
trépas	Nc	TRÉPAS
rend	Vvc	RENDRE
mon	Ds	MON
bon-heure	Nc	bon-heure
extrême	Ag	EXTRÊME
.	Fs	.
La	Da	LE
fin	Nc	FIN
de	S	DE
ce	Dd	CE
combat	Nc	COMBAT
ne	Rp	NE
peut	Vvc	POUVOIR
trahir	Vvn	TRAHIR
mes	Ds	MON
vux	Nc	VU
,	Fw	,
D'	Ag	D'
un	Pi	UN
et	Cc	ET
d'	S	DE
autre	Ag	AUTRE
côté	Nc	CÔTÉ
j'	Pp	JE
obtiens	Vvc	OBTENIR
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
.	Fs	.
S'	Pp	SE
il	Pp	IL
tue	Vvc	TUER
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
il	Pp	IL
fuie	Vvc	FUIR
,	Fw	,
et	Cc	ET
cependant	Rg	CEPENDANT
ma	Ds	MON
flamme	Nc	FLAMME
Pourra	Vvc	POUVOIR
tout	Rg	TOUT
à	S	À
loisir	Nc	LOISIR
solliciter	Vvn	SOLLICITER
sa	Ds	SON
femme	Nc	FEMME
.	Fs	.
S'	Pp	SE
il	Pp	IL
est	Vuc	ÊTRE
tué	Ge	TUER
,	Fw	,
mon	Ds	MON
sort	Nc	SORT
ne	Rp	NE
sera	Vuc	ÊTRE
pas	Rg	PAS
moins	Rg	MOINS
doux	Ag	DOUX
,	Fw	,
J'	Vvc	J'
aime	Vvc	AIMER
Astrée	Vvc	Astrée
et	Cc	ET
pourrais	Vvc	POUVOIR
devenir	Vvn	DEVENIR
son	Ds	SON
époux	Nc	ÉPOUX
.	Fs	.
Toi	Pp	TU
,	Fw	,
Sylvain	Nc	SYLVAIN
,	Fw	,
qui	Pr	QUI
tantôt	Rg	TANTÔT
reprenais	Vvc	REPRENDRE
ma	Ds	MON
conduite	Nc	CONDUITE
;	Fw	;
Tiens	Vvc	TENIR
un	Dn	UN
autre	Ag	AUTRE
discours	Nc	DISCOURS
,	Fw	,
admires	Vvc	ADMIRER
-en	Vvn	-en
la	Da	LE
suite	Nc	SUITE
;	Fw	;
Si	Vvc	Si
j'	Pp	JE
avais	Vuc	AVOIR
écouté	Ge	ÉCOUTER
tes	Ds	TON
conseils	Nc	CONSEIL
et	Cc	ET
ta	Ds	TON
peur	Nc	PEUR
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
me	Pp	JE
verrais	Vvc	VOIR
pas	Rg	PAS
si	Rg	SI
près	Rg	PRÈS
de	S	DE
mon	Ds	MON
bonheur	Nc	BONHEUR
.	Fs	.
On	Pp	ON
se	Pp	IL
trompe	Vvc	TROMPER
parfois	Rg	PARFOIS
,	Fw	,
et	Cc	ET
contre	S	CONTRE
l'	Da	LE
apparence	Nc	APPARENCE
,	Fw	,
Un	Vvc	Un
orage	Nc	ORAGE
imprévu	Ag	IMPRÉVU
détruit	Vvc	DÉTRUIRE
notre	Ds	NOTRE
espérance	Nc	ESPÉRANCE
.	Fs	.
On	Pp	ON
échoue	Vvc	ÉCHOUER
à	S	À
la	Da	LE
rade	Nc	RADE
,	Fw	,
et	Cc	ET
vos	Ds	VOTRE
pareils	Nc	PAREIL
souvent	Rg	SOUVENT
,	Fw	,
Croyant	Ga	CROIRE
tenir	Vvn	TENIR
un	Dn	UN
corps	Nc	CORPS
,	Fw	,
n'	Rp	NE
embrassent	Vvc	EMBRASSER
que	Rg	QUE
du	S+Da	DE+LE
vent	Nc	VENT
.	Fs	.
Quelque	Di	QUELQUE
soit	Vuc	ÊTRE
votre	Ds	VOTRE
joie	Nc	JOIE
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
mal	Rg	MAL
assurée	Ge	ASSURER
,	Fw	,
Et	Vvc	Et
crains	Vvc	CRAINDRE
qu'	Cs	QUE
elle	Pp	IL
ne	Rp	NE
soit	Vuc	ÊTRE
de	S	DE
fort	Rg	FORT
peu	Rg	PEU
de	S	DE
durée	Nc	DURÉE
.	Fs	.
Tais	Vvc	TAIRE
-toi	Vvc	-toi
,	Fw	,
tu	Pp	TU
me	Pp	JE
déplais	Vvc	DÉPLAIRE
de	S	DE
tenir	Vvn	TENIR
ce	Dd	CE
discours	Nc	DISCOURS
;	Fw	;
Tout	Vvc	Tout
me	Pp	JE
rit	Vvc	RIRE
,	Fw	,
j'	Pp	JE
aperçois	Vvc	APERCEVOIR
l'	Da	LE
objet	Nc	OBJET
de	S	DE
mes	Ds	MON
amours	Nc	AMOUR
.	Fs	.
Filemon	Nc	Filemon
la	Pp	IL
conduit	Vvc	CONDUIRE
,	Fw	,
feignons	Vvc	FEINDRE
de	S	DE
bonne	Ag	BON
grâce	Nc	GRÂCE
,	Fw	,
Et	Vvc	Et
l'	Pp	IL
obligeons	Vvc	OBLIGER
par	S	PAR
ruse	Nc	RUSE
à	S	À
nous	Pp	NOUS
céder	Vvn	CÉDER
la	Da	LE
place	Nc	PLACE|PLACÉ
.	Fs	.
Ah	I	AH
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
j'	Pp	JE
allais	Vvc	ALLER
,	Fw	,
il	Pp	IL
y	Pp	Y
va	Vvc	ALLER
,	Fw	,
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
,	Fw	,
Sans	Vvc	Sans
second	Nc	SECOND
,	Fw	,
on	Pp	ON
le	Pp	IL
dit	Vvc	DIRE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
su	Ge	SAVOIR
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
pour	S	POUR
tirer	Vvn	TIRER
raison	Nc	RAISON
d'	S	DE
une	Dn	UN
injure	Nc	INJURE
reçue	Ge	RECEVOIR
:	Fw	:
Ils	Pp	ILS
se	Pp	IL
doivent	Vvc	DEVOIR
trouver	Vvn	TROUVER
dans	S	DANS
la	Da	LE
prochaine	Ag	PROCHAIN
rue	Nc	RUE
,	Fw	,
Inhumain	Ag	INHUMAIN
envers	S	ENVERS
vous	Pp	VOUS
,	Fw	,
à	S	À
soi	Pp	IL
-même	Vvc	-même
cruel	Ag	CRUEL
Léandre	Nc	Léandre
.	Fs	.
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
donc	Rg	DONC
?	Fs	?
Va	Vvc	ALLER
se	Pp	IL
battre	Vvn	BATTRE
en	S	EN
duel	Nc	DUEL
,	Fw	,
Si	Vvc	Si
j'	Pp	JE
avais	Vuc	AVOIR
la	Da	LE
main	Nc	MAIN
libre	Ag	LIBRE
,	Fw	,
on	Pp	ON
verrait	Vvc	VOIR
mon	Ds	MON
épée	Nc	ÉPÉE
En	Vvc	En
cette	Dd	CE
occasion	Nc	OCCASION
volontiers	Rg	VOLONTIERS
occupée	Ge	OCCUPER
.	Fs	.
Il	Pp	IL
suffit	Vvc	SUFFIRE
de	S	DE
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
et	Cc	ET
d'	S	DE
un	Dn	UN
zèle	Nc	ZÈLE
aussi	Rg	AUSSI
grand	Ag	GRAND
Je	Nc	Je
ferai	Vvc	FAIRE|FERRER
repentir	Vvn	REPENTIR
quiconque	Pi	QUICONQUE
l'	Pp	IL
entreprend	Vvc	ENTREPRENDRE
.	Fs	.
Léandre	Nc	Léandre
a	Vuc	AVOIR
de	S	DE
l'	Da	LE
adresse	Nc	ADRESSE
autant	Rg	AUTANT
que	Cs	QUE
de	S	DE
courage	Nc	COURAGE
;	Fw	;
Mais	Vvc	Mais
le	Da	LE
sort	Nc	SORT
en	S	EN
ce	Dd	CE
point	Nc	POINT
imite	Vvc	IMITER
le	Da	LE
visage	Nc	VISAGE
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
paraît	Vvc	PARAÎTRE
différent	Ag	DIFFÉRENT
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
souvent	Rg	SOUVENT
trompeur	Nc	TROMPEUR
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
dément	Vvc	DÉMENTIR
la	Da	LE
pensée	Nc	PENSÉE
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
trahit	Vvc	TRAHIR
le	Da	LE
cur	Nc	CUR
!	Fs	!
Son	Ds	SON
bon	Ag	BON
droit	Nc	DROIT
maintenu	Ge	MAINTENIR
de	S	DE
la	Da	LE
faveur	Nc	FAVEUR
céleste	Ag	CÉLESTE
,	Fw	,
Détournera	Vvc	Détournera
de	S	DE
lui	Pp	IL
tout	Di	TOUT
accident	Nc	ACCIDENT
funeste	Ag	FUNESTE
.	Fs	.
Mais	Cc	MAIS
enfin	Rg	ENFIN
,	Fw	,
si	Cs	SI
le	Da	LE
Ciel	Nc	CIEL
permettait	Vvc	PERMETTRE
son	Ds	SON
trépas	Nc	TRÉPAS
?	Fs	?
Je	Pp	JE
le	Pp	IL
suivrais	Vvc	SUIVRE
de	S	DE
près	Rg	PRÈS
,	Fw	,
j'	Pp	JE
irais	Vvc	ALLER
dessus	S	DESSUS
ses	Ds	SON
pas	Nc	PAS
.	Fs	.
Quoi	Pt	QUE|QUOI
cédant	Ga	CÉDER
à	S	À
l'	Da	LE
excès	Nc	EXCÈS
d'	S	DE
une	Dn	UN
douleur	Nc	DOULEUR
profonde	Ag	PROFOND
,	Fw	,
D'	Nc	D'
un	Dn	UN
si	Rg	SI
rare	Ag	RARE
ornement	Nc	ORNEMENT
vous	Pp	VOUS
priveriez	Vvc	PRIVER
le	Da	LE
monde	Nc	MONDE
?	Fs	?
Vous	Pp	VOUS
laisseriez	Vvc	LAISSER
périr	Vvn	PÉRIR
tant	Rg	TANT
de	S	DE
divins	Ag	DIVIN
attraits	Nc	ATTRAIT
?	Fs	?
Toute	Di	TOUT
la	Da	LE
terre	Nc	TERRE
en	S	EN
deuil	Nc	DEUIL
en	Pp	EN
ferait	Vvc	FAIRE|FERRER
des	Dn	UN
regrets	Nc	REGRET
,	Fw	,
Tous	Nc	TOUX
les	Da	LE
yeux	Nc	OEIL|YEUX
pleureraient	Vvc	PLEURER
cette	Dd	CE
perte	Nc	PERTE
commune	Ag	COMMUN
,	Fw	,
Et	Vvc	Et
Charon	Nc	CHARRON
passerait	Vvc	PASSER
cent	Nc	CENT
milles	Nc	MILLE
âmes	Nc	ÂME
pour	S	POUR
une	Pi	UN
.	Fs	.
Formez	Vvc	FORMER
d'	S	DE
autres	Ag	AUTRE
desseins	Nc	DESSEIN
,	Fw	,
tenez	Vvc	TENIR
d'	S	DE
autres	Ag	AUTRE
discours	Nc	DISCOURS
,	Fw	,
Et	Vvc	Et
souhaitez	Vvc	SOUHAITER
plutôt	Rg	PLUTÔT
d'	S	DE
éterniser	Vvn	ÉTERNISER
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
.	Fs	.
De	S	DE
quelle	Dt	QUEL
vaine	Ag	VAIN
crainte	Nc	CRAINTE
êtes	Vuc	ÊTRE
vous	Pp	VOUS
alarmée	Ge	ALARMER
?	Fs	?
Une	Dn	UN
galante	Ag	GALANT
veuve	Nc	VEUF|VEUVE
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
estimée	Ge	ESTIMER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
un	Dn	UN
objet	Nc	OBJET
chérissable	Ag	chérissable
et	Cc	ET
chéri	Ge	CHÉRIR
,	Fw	,
Qui	Vvc	Qui
ne	Rp	NE
manque	Vvc	MANQUER
jamais	Rg	JAMAIS
d'	S	DE
amant	Nc	AMANT
ou	Cc	OU
de	S	DE
mari	Nc	MARI
.	Fs	.
Alcipe	Vvc	Alcipe
gardez	Vvc	GARDER
bien	Rg	BIEN
d'	S	DE
en	Pp	EN
dire	Vvn	DIRE
davantage	Rg	DAVANTAGE
.	Fs	.
De	S	DE
quel	Dt	QUEL
front	Nc	FRONT
osez	Vvc	OSER
vous	Pp	VOUS
me	Pp	JE
tenir	Vvn	TENIR
ce	Dd	CE
langage	Nc	LANGAGE
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
le	Da	LE
respect	Nc	RESPECT
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
promis	Ge	PROMETTRE
?	Fs	?
Qu'	Pt	QUE
est	Vuc	ÊTRE
devenu	Ge	DEVENIR
ce	Dd	CE
cur	Nc	CUR
si	Rg	SI
pur	Ag	PUR
et	Cc	ET
si	Rg	SI
soumis	Ge	SOUMETTRE
?	Fs	?
Vos	Ds	VOTRE
illicites	Ag	ILLICITE
feux	Nc	FEU|FEUX
se	Pp	IL
rallument	Vvc	RALLUMER
sans	S	SANS
doute	Nc	DOUTE
;	Fw	;
Vôtre	Nc	Vôtre
flamme	Ag	FLAMMÉ
renaît	Vvc	RENAÎTRE
;	Fw	;
mais	Cc	MAIS
étouffez	Vvc	ÉTOUFFER
la	Da	LE
toute	Pi	TOUT
.	Fs	.
Ma	Ds	MON
vertu	Nc	VERTU
continue	Vvc	CONTINUER
,	Fw	,
et	Cc	ET
mes	Ds	MON
sévérités	Nc	SÉVÉRITÉ
Vous	Nc	Vous
puniraient	Vvc	PUNIR
enfin	Rg	ENFIN
de	S	DE
vos	Ds	VOTRE
témérités	Nc	TÉMÉRITÉ
.	Fs	.
N'	Rp	NE
importe	Vvc	IMPORTER
,	Fw	,
à	S	À
votre	Ds	VOTRE
gré	Nc	GRÉ
soyez	Vuc	ÊTRE
douce	Ag	DOUX
ou	Cc	OU
sévère	Ag	SÉVÈRE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
ma	Ds	MON
flamme	Nc	FLAMME
renaît	Vvc	RENAÎTRE
,	Fw	,
elle	Pp	IL
croît	Vvc	CROÎTRE
,	Fw	,
et	Cc	ET
j'	Pp	JE
espère	Vvc	ESPÉRER
:	Fw	:
La	Da	LE
douceur	Nc	DOUCEUR
ne	Rp	NE
peut	Vvc	POUVOIR
rien	Pi	RIEN
,	Fw	,
la	Da	LE
force	Nc	FORCE|FORCÉ
pourra	Vvc	POUVOIR
tout	Pi	TOUT
,	Fw	,
J'	Vvc	J'
entreprends	Vvc	ENTREPRENDRE
rarement	Rg	RAREMENT
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
en	Pp	EN
vienne	Vvc	VENIR
à	S	À
bout	Nc	BOUT
.	Fs	.
Consentez	Vvc	CONSENTIR
...	Fs	...
Insolent	Vvc	INSOLER
!	Fs	!
Consentez	Vvc	CONSENTIR
ou	Pr	OÙ
...	Fs	...
Madame	Nc	MADAME
,	Fw	,
Rentrez	Vvc	RENTRER
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
sauvez	Vvc	SAUVER
des	Dn	UN
mains	Nc	MAIN
de	S	DE
cet	Dd	CE
infâme	Ag	INFÂME
.	Fs	.
Vous	Pp	VOUS
fuyez	Vvc	FUIR
;	Fw	;
mais	Cc	MAIS
en	S	EN
vain	Ag	VAIN
,	Fw	,
j'	Pp	JE
irais	Vvc	ALLER
pour	S	POUR
vous	Pp	VOUS
trouver	Vvn	TROUVER
,	Fw	,
Où	Vvc	Où
le	Da	LE
flambeau	Nc	FLAMBEAU
du	S+Da	DE+LE
jour	Nc	JOUR
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
arriver	Vvn	ARRIVER
.	Fs	.
Monsieur	Nc	MONSIEUR
.	Fs	.
Ne	Rp	NE
me	Pp	JE
dis	Vvc	DIRE
rien	Pi	RIEN
.	Fs	.
Mais	Cc	MAIS
Léandre	Nc	Léandre
peut	Vvc	POUVOIR
être	Vun	ÊTRE
...	Fs	...
Léandre	Nc	Léandre
ne	Rp	NE
vit	Vvc	VIVRE|VOIR
plus	Rg	PLUS
,	Fw	,
ou	Cc	OU
n'	Rp	NE
ose	Vvc	OSER
plus	Rg	PLUS
paraître	Vvn	PARAÎTRE
.	Fs	.
Pour	S	POUR
lier	Vvn	LIER
la	Da	LE
scène	Nc	SCÈNE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
Léandre	Nc	Léandre
paraisse	Vvc	PARAÎTRE
en	S	EN
un	Dn	UN
coin	Nc	COIN
du	S+Da	DE+LE
théâtre	Nc	THÉÂTRE
.	Fs	.
Je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
le	Da	LE
perfide	Ag	PERFIDE
,	Fw	,
il	Pp	IL
vient	Vvc	VENIR
le	Da	LE
suborneur	Nc	SUBORNEUR
.	Fs	.
Mourons	Vvc	MOURIR
dans	S	DANS
ce	Dd	CE
combat	Nc	COMBAT
,	Fw	,
ou	Cc	OU
vengeons	Vvc	VENGER
notre	Ds	NOTRE
honneur	Nc	HONNEUR
:	Fw	:
Défends	Nc	Défends
-toi	Vvc	-toi
,	Fw	,
lâche	Ag	LÂCHE
ami	Nc	AMI
.	Fs	.
Léandre	Nc	Léandre
.	Fs	.
L'	Da	LE
artifice	Nc	ARTIFICE
Ne	Ag	Ne
saurait	Vvc	SAURER|SAVOIR
d'	S	DE
un	Dn	UN
moment	Nc	MOMENT
reculer	Vvn	RECULER
ton	Ds	TON
supplice	Nc	SUPPLICE
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
méconnaissez	Vvc	MÉCONNAÎTRE
.	Fs	.
Non	Rg	NON
,	Fw	,
infidèle	Ag	INFIDÈLE
,	Fw	,
non	Rg	NON
.	Fs	.
Considérez	Vvc	Considérez
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
...	Fs	...
Le	Vvc	Le
traître	Ag	TRAÎTRE
Filemon	Nc	Filemon
.	Fs	.
Je	Pp	JE
m'	Pp	JE
offense	Vvc	OFFENSER
à	S	À
ce	Dd	CE
mot	Nc	MOT
