Impatients	Ag	IMPATIENT
de	S	DE
tant	Rg	TANT
de	S	DE
droits	Nc	DROIT|DROITS
en	S	EN
un	Dn	UN
jour	Nc	JOUR
violés	Ge	VIOLER
,	Fw	,
Sans	Vvc	Sans
que	Cs	QUE
de	S	DE
deux	Nc	DEUX
amants	Nc	AMANT
au	S+Da	À+LE
tyran	Nc	TYRAN
immolés	Ge	IMMOLER
,	Fw	,
Il	Vvc	Il
te	Pp	TU
reste	Vvc	RESTER
aucun	Di	AUCUN
fruit	Nc	FRUIT
que	Cs	QUE
la	Da	LE
honte	Nc	HONTE
et	Cc	ET
la	Da	LE
rage	Nc	RAGE
Qu'	Vvc	Qu'
un	Dn	UN
remords	Nc	REMORD
inutile	Ag	INUTILE
allume	Vvc	ALLUMER
en	S	EN
ton	Ds	TON
courage	Nc	COURAGE
.	Fs	.
Euphorbe	Nc	EUPHORBE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
l'	Da	LE
effet	Nc	EFFET
de	S	DE
tes	Ds	TON
lâches	Ag	LÂCHE
conseils	Nc	CONSEIL
,	Fw	,
Mais	Vvc	Mais
que	Cs	QUE
peut	Vvc	POUVOIR
-on	Nc	-on
attendre	Vvn	ATTENDRE
enfin	Rg	ENFIN
de	S	DE
tes	Ds	TON
pareils	Nc	PAREIL
?	Fs	?
Jamais	Rg	JAMAIS
un	Dn	UN
affranchi	Nc	AFFRANCHI
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
esclave	Nc	ESCLAVE
infâme	Ag	INFÂME
,	Fw	,
Bien	Vvc	Bien
qu'	Cs	QUE
il	Pp	IL
change	Vvc	CHANGER
d'	S	DE
état	Nc	ÉTAT
il	Pp	IL
ne	Rp	NE
change	Vvc	CHANGER
point	Rg	POINT
d'	S	DE
âme	Nc	ÂME
,	Fw	,
La	Vvc	La
tienne	Vvc	TENIR
,	Fw	,
encor	Nc	encor
servile	Ag	SERVILE
,	Fw	,
avec	S	AVEC
la	Da	LE
liberté	Nc	LIBERTÉ
N'	Ag	N'
a	Vuc	AVOIR
pu	Ge	POUVOIR
prendre	Vvn	PRENDRE
un	Dn	UN
rayon	Nc	RAYON
de	S	DE
générosité	Nc	GÉNÉROSITÉ
:	Fw	:
Tu	Pp	TU
m'	Pp	JE
as	Vuc	AVOIR
fait	Ge	FAIRE
relever	Vvn	RELEVER
une	Dn	UN
injuste	Ag	INJUSTE
puissance	Nc	PUISSANCE
,	Fw	,
Tu	Vvc	Tu
m'	Pp	JE
as	Vuc	AVOIR
fait	Ge	FAIRE
démentir	Vvn	DÉMENTIR
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
ma	Ds	MON
naissance	Nc	NAISSANCE
,	Fw	,
Mon	Nc	Mon
cœur	Ag	cœur
te	Pp	TU
résistait	Vvc	RÉSISTER
et	Cc	ET
tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
combattu	Ge	COMBATTRE
Jusqu'	S	JUSQUE
à	S	À
ce	Pd	CE
que	Pr	QUE
ta	Ds	TON
fourbe	Nc	FOURBE
ait	Vuc	AVOIR
souillé	Ge	SOUILLER
sa	Ds	SON
vertu	Nc	VERTU
,	Fw	,
Il	Vvc	Il
m'	Pp	JE
en	Pp	EN
coûte	Vvc	COÛTER
la	Da	LE
vie	Nc	VIE
,	Fw	,
il	Pp	IL
m'	Pp	JE
en	Pp	EN
coûte	Vvc	COÛTER
la	Da	LE
gloire	Nc	GLOIRE
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ai	Vuc	AVOIR
tout	Rg	TOUT
mérité	Ge	MÉRITER
pour	S	POUR
t'	Pp	TU
avoir	Vun	AVOIR
voulu	Ge	VOULOIR
croire	Vvn	CROIRE
.	Fs	.
Mais	Cc	MAIS
les	Da	LE
dieux	Nc	DIEU|DIEUX
permettront	Vvc	PERMETTRE
à	S	À
mes	Ds	MON
ressentiments	Nc	RESSENTIMENT
De	Vvc	De
te	Pp	TU
sacrifier	Vvn	SACRIFIER
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
des	S+Da	DE+LE|DE+LES
deux	Nc	DEUX
amants	Nc	AMANT
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ose	Vvc	OSER
m'	Pp	JE
assurer	Vvn	ASSURER
qu'	Cs	QUE
en	S	EN
dépit	Nc	DÉPIT
de	S	DE
mon	Ds	MON
crime	Nc	CRIME
Mon	Nc	Mon
sang	Nc	SANG
leur	Pp	LEUR
servira	Vvc	SERVIR
d'	S	DE
assez	Rg	ASSEZ
pure	Ag	PUR
victime	Nc	VICTIME
,	Fw	,
Si	Vvc	Si
dans	S	DANS
le	Da	LE
tien	Ps	TIEN
mon	Ds	MON
bras	Nc	BRAS
justement	Rg	JUSTEMENT
irrité	Ge	IRRITER
Peut	Vvc	POUVOIR
laver	Vvn	LAVER
le	Da	LE
forfait	Nc	FORFAIT
de	S	DE
t'	Pp	TU
avoir	Vun	AVOIR
écouté	Ge	ÉCOUTER
.	Fs	.
Prends	Vvc	PRENDRE
un	Dn	UN
siège	Nc	SIÈGE
,	Fw	,
Cinna	Vvc	Cinna
,	Fw	,
prends	Vvc	PRENDRE
,	Fw	,
et	Cc	ET
sur	S	SUR
toute	Di	TOUT
chose	Nc	CHOSE
Observe	Vvc	OBSERVER
exactement	Rg	EXACTEMENT
la	Da	LE
loi	Nc	LOI
que	Pr	QUE
je	Pp	JE
t'	Pp	TU
impose	Vvc	IMPOSER
.	Fs	.
Prête	Vvc	Prête
,	Fw	,
sans	S	SANS
me	Pp	JE
troubler	Vvn	TROUBLER
,	Fw	,
l'	Da	LE
oreille	Nc	OREILLE
à	S	À
mes	Ds	MON
discours	Nc	DISCOURS
,	Fw	,
D'	Ag	D'
aucun	Di	AUCUN
mot	Nc	MOT
,	Fw	,
d'	S	DE
aucun	Di	AUCUN
cri	Nc	CRI
,	Fw	,
n'	Rp	NE
en	Pp	EN
interromps	Vvc	INTERROMPRE
le	Da	LE
cours	Nc	COUR|COURS|COURT
,	Fw	,
Tiens	Vvc	TENIR
ta	Ds	TON
langue	Nc	LANGUE
captive	Ag	CAPTIF
,	Fw	,
et	Cc	ET
si	Cs	SI
ce	Dd	CE
grand	Ag	GRAND
silence	Nc	SILENCE
À	Nc	À
ton	Ds	TON
émotion	Nc	ÉMOTION
fait	Ge	FAIRE
quelque	Di	QUELQUE
violence	Nc	VIOLENCE
,	Fw	,
Tu	Vvc	Tu
pourras	Vvc	POUVOIR
me	Pp	JE
répondre	Vvn	RÉPONDRE
après	S	APRÈS
tout	Pi	TOUT
à	S	À
loisir	Nc	LOISIR
,	Fw	,
Sur	Nc	Sur
ce	Pd	CE
point	Rg	POINT
seulement	Rg	SEULEMENT
contente	Vvc	CONTENTER
mon	Ds	MON
désir	Nc	DÉSIR
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
obéirai	Vvc	OBÉIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
te	Pp	TU
souvienne	Vvc	SOUVENIR
De	Vvc	De
garder	Vvn	GARDER
ta	Ds	TON
parole	Nc	PAROLE
,	Fw	,
et	Cc	ET
je	Pp	JE
tiendrai	Vvc	TENIR
la	Da	LE
mienne	Ps	MIEN
.	Fs	.
Tu	Pp	TU
vois	Vvc	ALLER|VOIR
le	Da	LE
jour	Nc	JOUR
,	Fw	,
Cinna	Vvc	Cinna
,	Fw	,
mais	Cc	MAIS
ceux	Pd	CELUI
dont	Pr	DONT
tu	Pp	TU
le	Pp	IL
tiens	Vvc	TENIR
Furent	Vvc	Furent
les	Da	LE
ennemis	Nc	ENNEMI
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
et	Cc	ET
les	Da	LE
miens	Ps	MIEN
,	Fw	,
Ce	Vvc	Ce
fut	Vuc	ÊTRE
dedans	Rg	DEDANS
leur	Ds	LEUR
camp	Nc	CAMP
que	Pr	QUE
tu	Pp	TU
pris	Vvc	PRENDRE
la	Da	LE
naissance	Nc	NAISSANCE
,	Fw	,
Et	Vvc	Et
quand	Cs	QUAND
après	S	APRÈS
leur	Ds	LEUR
mort	Nc	MORT
tu	Pp	TU
vins	Vvc	VENIR
en	S	EN
ma	Ds	MON
puissance	Nc	PUISSANCE
,	Fw	,
Leur	Vvc	Leur
haine	Nc	HAINE
enracinée	Ge	ENRACINER
ayant	Ga	AVOIR
passé	Ge	PASSER
dans	S	DANS
toi	Pp	TU
T'	Vvc	T'
avait	Vuc	AVOIR
mis	Ge	METTRE
à	S	À
la	Da	LE
main	Nc	MAIN
les	Da	LE
armes	Nc	ARME|ARMÉ
contre	S	CONTRE
moi	Pp	JE
.	Fs	.
Tu	Pp	TU
fus	Vuc	ÊTRE
mon	Ds	MON
ennemi	Nc	ENNEMI
même	Ag	MÊME
avant	S	AVANT
que	Cs	QUE
de	S	DE
naître	Vvn	NAÎTRE
,	Fw	,
Et	Vvc	Et
tu	Pp	TU
le	Pp	IL
fus	Vuc	ÊTRE
encor	Nc	encor
quand	Cs	QUAND
tu	Pp	TU
me	Pp	JE
pus	Vvc	POUVOIR
connaître	Vvn	CONNAÎTRE
,	Fw	,
Et	Vvc	Et
le	Da	LE
sang	Nc	SANG
t'	Pp	TU
ayant	Ga	AVOIR
fait	Ge	FAIRE
du	S+Da	DE+LE
contraire	Ag	CONTRAIRE
parti	Nc	PARTI
Ton	Vvc	Ton
inclination	Nc	INCLINATION
ne	Rp	NE
l'	Pp	IL
a	Vuc	AVOIR
point	Rg	POINT
démenti	Ge	DÉMENTIR
.	Fs	.
Comme	Cs	COMME
elle	Pp	IL
l'	Pp	IL
a	Vuc	AVOIR
suivi	Ge	SUIVRE
,	Fw	,
les	Da	LE
effets	Nc	EFFET
l'	Pp	IL
ont	Vuc	AVOIR
suivie	Ge	SUIVRE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
vengé	Ge	VENGER
qu'	Cs	QUE
en	S	EN
te	Pp	TU
donnant	Ga	DONNER
la	Da	LE
vie	Nc	VIE
:	Fw	:
Je	Pp	JE
te	Pp	TU
fis	Vvc	FAIRE
prisonnier	Nc	PRISONNIER
pour	S	POUR
te	Pp	TU
combler	Vvn	COMBLER
de	S	DE
biens	Nc	BIEN
,	Fw	,
Ma	Vvc	Ma
Cour	Nc	COUR
fut	Vuc	ÊTRE
ta	Ds	TON
prison	Nc	PRISON
,	Fw	,
mes	Ds	MON
faveurs	Nc	FAVEUR
tes	Ds	TON
liens	Nc	LIEN
,	Fw	,
Je	Vvc	Je
te	Pp	TU
restituai	Vvc	RESTITUER
d'abord	Nc	d'abord
ton	Ds	TON
patrimoine	Nc	PATRIMOINE
,	Fw	,
Je	Vvc	Je
t'	Pp	TU
enrichis	Vvc	ENRICHIR
après	S	APRÈS
des	Dn	UN
dépouilles	Nc	DÉPOUILLE|DÉPOUILLÉ
d'	S	DE
Antoine	Nc	Antoine
,	Fw	,
Et	Vvc	Et
tu	Pp	TU
sais	Vvc	SAVOIR
que	Cs	QUE
depuis	S	DEPUIS
à	S	À
chaque	Di	CHAQUE
occasion	Nc	OCCASION
,	Fw	,
Je	Vvc	Je
suis	Vuc	ÊTRE
tombé	Ge	TOMBER
pour	S	POUR
toi	Pp	TU
dans	S	DANS
la	Da	LE
profusion	Nc	PROFUSION
.	Fs	.
Toutes	Di	TOUT
les	Da	LE
dignités	Nc	DIGNITÉ
que	Pr	QUE
tu	Pp	TU
m'	Pp	JE
as	Vuc	AVOIR
demandées	Ge	DEMANDER
,	Fw	,
Je	Vvc	Je
te	Pp	TU
les	Pp	ILS
ai	Vuc	AVOIR
sur	S	SUR
l'	Da	LE
heure	Nc	HEURE|HURE
et	Cc	ET
sans	S	SANS
peine	Nc	PEINE
accordées	Ge	ACCORDER
,	Fw	,
Je	Vvc	Je
t'	Pp	TU
ai	Vuc	AVOIR
préféré	Ge	PRÉFÉRER
même	Rg	MÊME
à	S	À
ceux	Pd	CELUI
dont	Pr	DONT
les	Da	LE
parents	Nc	PARENT
Ont	Vvc	Ont
jadis	Rg	JADIS
dans	S	DANS
mon	Ds	MON
camp	Nc	CAMP
tenu	Ge	TENIR
les	Da	LE
premiers	Ag	PREMIER
rangs	Nc	RANG
,	Fw	,
M'	Vvc	M'
ont	Vuc	AVOIR
conservé	Ge	CONSERVER
le	Da	LE
jour	Nc	JOUR
qu'	Cs	QUE
à	S	À
présent	Nc	PRÉSENT
je	Pp	JE
respire	Vvc	RESPIRER
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
ont	Vuc	AVOIR
de	S	DE
tout	Di	TOUT
leur	Ds	LEUR
sang	Nc	SANG
acheté	Ge	ACHETER
cet	Dd	CE
Empire	Nc	EMPIRE
,	Fw	,
De	Vvc	De
la	Da	LE
façon	Nc	FAÇON
enfin	Rg	ENFIN
qu'	Cs	QUE
avec	S	AVEC
toi	Pp	TU
j'	Pp	JE
ai	Vuc	AVOIR
vécu	Ge	VIVRE
Les	Vvc	Les
vainqueurs	Nc	VAINQUEUR
sont	Vuc	ÊTRE
jaloux	Ag	JALOUX
du	S+Da	DE+LE
bonheur	Nc	BONHEUR
du	S+Da	DE+LE
vaincu	Nc	VAINCU
.	Fs	.
Quand	Cs	QUAND
le	Da	LE
ciel	Nc	CIEL
me	Pp	JE
voulut	Vvc	VOULOIR
,	Fw	,
en	S	EN
rappelant	Ga	RAPPELER
Mécène	Vvc	Mécène
,	Fw	,
Après	Vvc	Après
tant	Rg	TANT
de	S	DE
travaux	Nc	TRAVAIL|TRAVAUX
montrer	Vvn	MONTRER
un	Dn	UN
peu	Rg	PEU
de	S	DE
haine	Nc	HAINE
,	Fw	,
Je	Vvc	Je
te	Pp	TU
donnai	Vvc	DONNER
sa	Ds	SON
place	Nc	PLACE|PLACÉ
en	S	EN
ce	Dd	CE
triste	Ag	TRISTE
accident	Nc	ACCIDENT
Et	Vvc	Et
te	Pp	TU
fis	Vvc	FAIRE
après	S	APRÈS
lui	Pp	IL
mon	Ds	MON
plus	Rg	PLUS
cher	Ag	CHER
confident	Nc	CONFIDENT
.	Fs	.
Aujourd'hui	Rg	AUJOURD'HUI
même	Ag	MÊME
encor	Nc	encor
mon	Ds	MON
âme	Nc	ÂME
irrésolue	Ag	IRRÉSOLU
Me	Vvc	Me
pressant	Ga	PRESSER
de	S	DE
quitter	Vvn	QUITTER
ma	Ds	MON
puissance	Nc	PUISSANCE
absolue	Ag	ABSOLU
,	Fw	,
De	Vvc	De
Maxime	Vvc	Maxime
et	Cc	ET
de	S	DE
toi	Pp	TU
j'	Pp	JE
ai	Vuc	AVOIR
pris	Ge	PRENDRE
les	Da	LE
seuls	Ag	SEUL
avis	Nc	AVIS
Et	Vvc	Et
ce	Pd	CE
sont	Vuc	ÊTRE
,	Fw	,
malgré	S	MALGRÉ
lui	Pp	IL
,	Fw	,
les	Pp	ILS
tiens	Vvc	TENIR
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
suivis	Ge	SUIVRE
.	Fs	.
Bien	Rg	BIEN
plus	Rg	PLUS
,	Fw	,
ce	Dd	CE
même	Ag	MÊME
jour	Nc	JOUR
je	Pp	JE
te	Pp	TU
donne	Vvc	DONNER
Émilie	Nc	Émilie
,	Fw	,
Le	Vvc	Le
digne	Ag	DIGNE
objet	Nc	OBJET
des	S+Da	DE+LE|DE+LES
vœux	Nc	vœux
de	S	DE
toute	Di	TOUT
l'	Da	LE
Italie	Nc	Italie
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
ont	Vuc	AVOIR
mise	Ge	METTRE|MISER
si	Rg	SI
haut	Nc	HAUT
mon	Ds	MON
amour	Nc	AMOUR
et	Cc	ET
mes	Ds	MON
soins	Nc	SOIN
Qu'	Vvc	Qu'
en	S	EN
te	Pp	TU
couronnant	Ga	COURONNER
roi	Nc	ROI
je	Pp	JE
t'	Pp	TU
aurais	Vuc	AVOIR
donné	Ge	DONNER
moins	Rg	MOINS
.	Fs	.
Tu	Pp	TU
t'	Pp	TU
en	Pp	EN
souviens	Vvc	SOUVENIR
,	Fw	,
Cinna	Vvc	Cinna
,	Fw	,
tant	Rg	TANT
d'	S	DE
heur	Nc	HEUR
et	Cc	ET
tant	Rg	TANT
de	S	DE
gloire	Nc	GLOIRE
Ne	Ag	Ne
peuvent	Vvc	POUVOIR
pas	Rg	PAS
sitôt	Rg	SITÔT
sortir	Vvn	SORTIR
de	S	DE
ta	Ds	TON
mémoire	Nc	MÉMOIRE
,	Fw	,
Mais	Vvc	Mais
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
pourrait	Vvc	POUVOIR
jamais	Rg	JAMAIS
s'	Pp	SE
imaginer	Vvn	IMAGINER
,	Fw	,
Cinna	Vvc	Cinna
,	Fw	,
tu	Pp	TU
t'	Pp	TU
en	Pp	EN
souviens	Vvc	SOUVENIR
et	Cc	ET
veux	Vvc	VOULOIR
m'	Pp	JE
assassiner	Vvn	ASSASSINER
.	Fs	.
Moi	Pp	JE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
moi	Pp	JE
,	Fw	,
que	Cs	QUE
j'	Pp	JE
eusse	Vuc	AVOIR
une	Dn	UN
âme	Nc	ÂME
si	Cs	SI
traîtresse	Nc	TRAÎTRE
!	Fs	!
Qu'	Cs	QUE
un	Dn	UN
si	Rg	SI
lâche	Ag	LÂCHE
dessein	Nc	DESSEIN
...	Fs	...
Tu	Vvc	Tu
tiens	Vvc	TENIR
mal	Rg	MAL
ta	Ds	TON
promesse	Nc	PROMESSE
,	Fw	,
Sied	Vvc	SEOIR
toi	Pp	TU
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
dit	Ge	DIRE
encor	Nc	encor
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
Tu	Vvc	Tu
te	Pp	TU
justifieras	Vvc	JUSTIFIER
après	S	APRÈS
si	Cs	SI
tu	Pp	TU
le	Pp	IL
peux	Vvc	POUVOIR
,	Fw	,
Écoute	Nc	Écoute
cependant	Rg	CEPENDANT
,	Fw	,
et	Cc	ET
tiens	Vvc	TENIR
mieux	Rg	MIEUX
ta	Ds	TON
parole	Nc	PAROLE
.	Fs	.
Tu	Pp	TU
veux	Vvc	VOULOIR
m'	Pp	JE
assassiner	Vvn	ASSASSINER
,	Fw	,
demain	Rg	DEMAIN
,	Fw	,
au	S+Da	À+LE
Capitole	Nc	CAPITOLE
,	Fw	,
Pendant	Ga	PENDRE
le	Da	LE
sacrifice	Nc	SACRIFICE
,	Fw	,
et	Cc	ET
ta	Ds	TON
main	Nc	MAIN
pour	S	POUR
signal	Nc	SIGNAL
Me	Ag	Me
doit	Vvc	DEVOIR
,	Fw	,
au	S+Da	À+LE
lieu	Nc	LIEU
d'	S	DE
encens	Nc	ENCENS
donner	Vvn	DONNER
le	Da	LE
coup	Nc	COUP
fatal	Ag	FATAL
:	Fw	:
La	Da	LE
moitié	Nc	MOITIÉ
de	S	DE
tes	Ds	TON
gens	Nc	GENS|GENT
doit	Vvc	DEVOIR
occuper	Vvn	OCCUPER
la	Da	LE
porte	Nc	PORTE|PORTÉ
,	Fw	,
L'	Vvc	L'
autre	Ag	AUTRE
moitié	Nc	MOITIÉ
te	Pp	TU
suivre	Vvn	SUIVRE
et	Cc	ET
te	Pp	TU
prêter	Vvn	PRÊTER
main-forte	Nc	MAIN-FORTE
Assurée	Vvc	Assurée
au	S+Da	À+LE
besoin	Nc	BESOIN
du	S+Da	DE+LE
secours	Nc	SECOURS
des	S+Da	DE+LE|DE+LES
premiers	Nc	PREMIER
.	Fs	.
Te	Pp	TU
dirai	Vvc	DIRE
-je	Vvn	-je
les	Da	LE
noms	Nc	NOM
de	S	DE
tous	Di	TOUT
ces	Dd	CE
meurtriers	Nc	MEURTRIER
?	Fs	?
Procule	Vvc	Procule
,	Fw	,
Glabrion	Nc	Glabrion
,	Fw	,
Virginian	Vvc	Virginian
,	Fw	,
Rutile	Vvc	RUTILER
,	Fw	,
Marcel	Nc	Marcel
,	Fw	,
Plaute	Vvc	Plaute
,	Fw	,
Lénas	Vvc	Lénas
,	Fw	,
Pompone	Vvc	POMPONNER
,	Fw	,
Albin	Nc	Albin
,	Fw	,
Icile	Vvc	Icile
,	Fw	,
Maxime	Vvc	Maxime
qu'	Cs	QUE
après	S	APRÈS
toi	Pp	TU
j'	Pp	JE
avais	Vuc	AVOIR
le	Da	LE
plus	Rg	PLUS
aimé	Ge	AIMER
;	Fw	;
Le	Vvc	Le
reste	Nc	RESTE
ne	Rp	NE
vaut	Vvc	VALOIR
pas	Rg	PAS
l'	Da	LE
honneur	Nc	HONNEUR
d'	S	DE
être	Vun	ÊTRE
nommé	Ge	NOMMER
,	Fw	,
Un	Vvc	Un
tas	Nc	TAS
d'	S	DE
hommes	Nc	HOMME
perdus	Ge	PERDRE
de	S	DE
dettes	Nc	DETTE
et	Cc	ET
de	S	DE
crimes	Nc	CRIME
Que	Ag	Que
pressent	Vvc	PRESSENTIR|PRESSER
de	S	DE
mes	Ds	MON
lois	Nc	LOI
les	Da	LE
ordres	Nc	ORDRE
légitimes	Ag	LÉGITIME
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
,	Fw	,
désespérant	Ga	DÉSESPÉRER
de	S	DE
les	Da	LE
plus	Rg	PLUS
éviter	Vvn	ÉVITER
Si	Vvc	Si
tout	Pi	TOUT
n'	Rp	NE
est	Vuc	ÊTRE
renversé	Ge	RENVERSER
ne	Rp	NE
sauraient	Vvc	SAURER|SAVOIR
subsister	Vvn	SUBSISTER
.	Fs	.
Tu	Pp	TU
te	Pp	TU
tais	Vvc	TAIRE
maintenant	Rg	MAINTENANT
et	Cc	ET
gardes	Nc	GARDE|GARDES
le	Da	LE
silence	Nc	SILENCE
Plus	Vvc	PLAIRE
par	S	PAR
confusion	Nc	CONFUSION
que	Cs	QUE
par	S	PAR
obéissance	Nc	OBÉISSANCE
.	Fs	.
Quel	Dt	QUEL
était	Vuc	ÊTRE
ton	Ds	TON
dessein	Nc	DESSEIN
,	Fw	,
et	Cc	ET
que	Pr	QUE
prétendais	Vvc	PRÉTENDRE
-tu	Ag	-tu
Après	Vvc	Après
m'	Pp	JE
avoir	Vun	AVOIR
au	S+Da	À+LE
Temple	Nc	TEMPLE
à	S	À
tes	Ds	TON
pieds	Nc	PIED
abattu	Ge	ABATTRE
?	Fs	?
Affranchir	Vvn	AFFRANCHIR
ton	Ds	TON
pays	Nc	PAYS
d'	S	DE
un	Dn	UN
pouvoir	Nc	POUVOIR
monarchique	Ag	MONARCHIQUE
?	Fs	?
Si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
bien	Rg	BIEN
entendu	Ge	ENTENDRE
tantôt	Rg	TANTÔT
ta	Ds	TON
politique	Nc	POLITIQUE
,	Fw	,
Son	Nc	SON
salut	Nc	SALUT
désormais	Rg	DÉSORMAIS
dépend	Vvc	DÉPENDRE
d'	S	DE
un	Dn	UN
souverain	Nc	SOUVERAIN
Qui	Vvc	Qui
pour	S	POUR
tout	Pi	TOUT
conserver	Vvn	CONSERVER
tienne	Vvc	TENIR
tout	Rg	TOUT
en	S	EN
sa	Ds	SON
main	Nc	MAIN
,	Fw	,
Et	Vvc	Et
si	Cs	SI
sa	Ds	SON
liberté	Nc	LIBERTÉ
te	Pp	TU
faisait	Vvc	FAIRE
entreprendre	Vvn	ENTREPRENDRE
Tu	Vvc	Tu
ne	Rp	NE
m'	Pp	JE
eusses	Vuc	AVOIR
jamais	Rg	JAMAIS
empêché	Ge	EMPÊCHER
de	S	DE
la	Pp	IL
rendre	Vvn	RENDRE
,	Fw	,
Tu	Vvc	Tu
l'	Pp	IL
aurais	Vuc	AVOIR
acceptée	Ge	ACCEPTER
au	S+Da	À+LE
nom	Nc	NOM
de	S	DE
tout	Di	TOUT
l'	Da	LE
État	Nc	État
,	Fw	,
Sans	Vvc	Sans
vouloir	Vvn	VOULOIR
l'	Da	LE
acquérir	Nc	ACQUÉRIR
par	S	PAR
un	Dn	UN
assassinat	Nc	ASSASSINAT
.	Fs	.
Quel	Dt	QUEL
était	Vuc	ÊTRE
donc	Rg	DONC
ton	Ds	TON
but	Nc	BUT
?	Fs	?
D'	S	DE
y	Pp	Y
régner	Vvn	RÉGNER
en	S	EN
ma	Ds	MON
place	Nc	PLACE|PLACÉ
?	Fs	?
D'	S	DE
un	Dn	UN
étrange	Ag	ÉTRANGE
malheur	Nc	MALHEUR
son	Ds	SON
destin	Nc	DESTIN
le	Da	LE
menace	Nc	MENACE
Si	Vvc	Si
pour	S	POUR
monter	Vvn	MONTER
au	S+Da	À+LE
trône	Nc	TRÔNE
et	Cc	ET
lui	Pp	IL
donner	Vvn	DONNER
la	Da	LE
loi	Nc	LOI
Tu	Vvc	Tu
ne	Rp	NE
trouves	Vvc	TROUVER
dans	S	DANS
Rome	Vvc	Rome
autre	Ag	AUTRE
obstacle	Nc	OBSTACLE
que	Pr	QUE
moi	Pp	JE
,	Fw	,
Si	Vvc	Si
jusques	Nc	jusques
à	S	À
ce	Dd	CE
point	Nc	POINT
son	Ds	SON
sort	Nc	SORT
est	Vuc	ÊTRE
déplorable	Ag	DÉPLORABLE
Que	Vvc	Que
tu	Pp	TU
sois	Vuc	ÊTRE
après	S	APRÈS
moi	Pp	JE
le	Da	LE
plus	Rg	PLUS
considérable	Ag	CONSIDÉRABLE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
ce	Dd	CE
grand	Ag	GRAND
fardeau	Nc	FARDEAU
de	S	DE
l'	Da	LE
Empire	Nc	EMPIRE
Romain	Ag	ROMAIN
Ne	Vvc	Ne
puisse	Vvc	POUVOIR
après	S	APRÈS
ma	Ds	MON
mort	Nc	MORT
tomber	Vvn	TOMBER
mieux	Rg	MIEUX
qu'	Cs	QUE
en	S	EN
ta	Ds	TON
main	Nc	MAIN
.	Fs	.
Apprends	Vvc	APPRENDRE
à	S	À
te	Pp	TU
connaître	Vvn	CONNAÎTRE
,	Fw	,
et	Cc	ET
descends	Vvc	DESCENDRE
en	Pp	EN
toi	Pp	TU
-même	Vvc	-même
.	Fs	.
On	Pp	ON
t'	Pp	TU
honore	Vvc	HONORER
dans	S	DANS
Rome	Nc	Rome
,	Fw	,
on	Pp	ON
te	Pp	TU
courtise	Vvc	COURTISER
,	Fw	,
on	Pp	ON
t'	Pp	TU
aime	Vvc	AIMER
,	Fw	,
Chacun	Ag	Chacun
tremble	Nc	TREMBLE|TREMBLÉ
sous	S	SOUS
toi	Pp	TU
,	Fw	,
chacun	Pi	CHACUN
t'	Pp	TU
offre	Vvc	OFFRIR
des	Dn	UN
vœux	Nc	vœux
,	Fw	,
Ta	Vvc	Ta
fortune	Nc	FORTUNE
est	Vuc	ÊTRE
bien	Rg	BIEN
haut	Ag	HAUT
,	Fw	,
tu	Pp	TU
peux	Vvc	POUVOIR
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
veux	Vvc	VOULOIR
,	Fw	,
Mais	Vvc	Mais
en	S	EN
un	Dn	UN
triste	Ag	TRISTE
état	Nc	ÉTAT
on	Pp	ON
la	Pp	IL
verrait	Vvc	VOIR
réduite	Ge	RÉDUIRE
Si	Vvc	Si
je	Pp	JE
t'	Pp	TU
abandonnais	Vvc	ABANDONNER
à	S	À
ton	Ds	TON
peu	Rg	PEU
de	S	DE
mérite	Nc	MÉRITE
.	Fs	.
Ose	Vvc	OSER
me	Pp	JE
démentir	Vvn	DÉMENTIR
,	Fw	,
dis	Vvc	DIRE
-moi	Vvc	-moi
ce	Pd	CE
que	Pr	QUE
