Regresaba	VLfin	regresar
planta	NC	planta
del	PDEL	del
Perú.»	NP	<unknown>
-«¿Su	NC	<unknown>
nombre	NC	nombre
?	FS	?
»	SYM	»
—	DASH	--
«Cryptodynama	VLfin	<unknown>
purpurea.»	NP	<unknown>
—	DASH	--
«¿Y	NP	<unknown>
es	VSfin	ser
posible	ADJ	posible
que	CQUE	que
esa	DM	ese
planta	NC	planta
contuviera	VLfin	contener
tal	QU	tal
veneno	NC	veneno
y	CC	y
escapara	VLfin	escapar
a	PREP	a
las	ART	el
investigaciones	NC	investigación
de	PREP	de
los	ART	el
químicos	ADJ	químico
y	CC	y
de	PREP	de
los	ART	el
fisiólogos	NC	<unknown>
?	FS	?
»	SYM	»
—	DASH	--
«Eso	NC	<unknown>
es	VSfin	ser
más	ADV	más
de	PREP	de
lo	ART	el
que	CQUE	que
yo	PPX	yo
sé	VLfin	saber|ser
;	SEMICOLON	;
pero	CCAD	pero
es	VSfin	ser
un	ART	un
hecho.»	NC	<unknown>
—	DASH	--
«¿Cuánto	NC	<unknown>
tiempo	NC	tiempo
han	VHfin	haber
durado	VLadj	durar
sus	PPO	suyo
relaciones	NC	relación
con	PREP	con
Nicanor	NP	<unknown>
?	FS	?
»	SYM	»
—	DASH	--
«Dos	NC	<unknown>
años	NC	año
;	SEMICOLON	;
y	CC	y
el	ART	el
muy	ADV	muy
pérfido	NC	<unknown>
me	PPX	yo
abandonó	VLfin	abandonar
cuando	CSUBX	cuando
su	PPO	suyo
presencia	NC	presencia
era	VSfin	ser
más	ADV	más
necesaria	ADJ	necesario
.	FS	.
Tres	CARD	tres
meses	NC	mes
después	ADV	después
,	CM	,
lo	PPC	él
atraje	VLfin	<unknown>
con	PREP	con
mis	PPO	mi
redes	NC	red
...	DOTS	...
¿	INT	?
Cree	VLfin	crear|creer
usted	PPX	usted
que	CQUE	que
yo	PPX	yo
poseía	VLfin	poseer
redes	NC	red
con	PREP	con
qué	INT	qué
atraerle	VLfin	<unknown>
?	FS	?
»—preguntó	VLfin	<unknown>
con	PREP	con
una	ART	un
coquetería	NC	<unknown>
más	ADV	más
natural	ADJ	natural
que	CQUE	que
estudiada	VLadj	estudiar
.	FS	.
—	DASH	--
«Pero	VLfin	<unknown>
un	ART	un
cuerpo	NC	cuerpo
no	NEG	no
se	SE	se
hace	VLfin	hacer
desaparecer	VLinf	desaparecer
así	ADV	así
no más	ADV	no~más
,	CM	,
porque	CSUBX	porque
se	SE	se
quiere	VLfin	querer
¿	FS	?
verdad	NC	verdad
?	FS	?
»	SYM	»
Clara	NP	<unknown>
me	PPX	yo
explicó	VLfin	explicar
sus	PPO	suyo
procedimientos	NC	procedimiento
,	CM	,
que	CQUE	que
me	PPX	yo
guardaré	VLfin	guardar
muy	ADV	muy
bien	ADV	bien
de	PREP	de
revelar	VLinf	revelar
,	CM	,
no	NEG	no
sea	VSfin	ser
que	CQUE	que
algún	QU	alguno
travieso	VLfin	travesar
quiera	VLfin	querer
imitarla	VLinf	<unknown>
,	CM	,
aunque	CSUBX	aunque
sea	VSfin	ser
por	PREP	por
vía	NC	vía
de	PREP	de
ensayo	NC	ensayo
.	FS	.
Por	PREP	por
lo	ART	el
demás	QU	demás
,	CM	,
ella	PPX	él
era	VEfin	ser
mucho	ADV	mucho
más	ADV	más
interesante	ADJ	interesante
que	CQUE	que
su	PPO	suyo
explicación	NC	explicación
.	FS	.
—	DASH	--
«Comprendo	VLger	<unknown>
su	PPO	suyo
venganza	NC	venganza
en	PREP	en
Nicanor	NP	<unknown>
;	SEMICOLON	;
¡	FS	!
pero	CCAD	pero
en	PREP	en
los	ART	el
otros	QU	otro
!	FS	!
»	SYM	»
—	DASH	--
«En	VLfin	<unknown>
él	PPX	él
,	CM	,
y	CC	y
en	PREP	en
todos	QU	todo
los	ART	el
que	CQUE	que
se	SE	se
le	PPC	él|le
parecieran.»	VLfin	<unknown>
—	DASH	--
«Y	NC	<unknown>
respecto de	PREP	respecto~de
Mariano	NP	Mariano
y	CC	y
de	PREP	de
Saturnino	NP	Saturnino
¿	FS	?
como	ADV	como
procedió	VLfin	proceder
usted	PPX	usted
?	FS	?
»	SYM	»
—	DASH	--
«Me	VLfin	<unknown>
trataron	VLfin	tratar
como	ADV	como
a	PREP	a
un	ART	un
hombre	NC	hombre
,	CM	,
y	CC	y
cuando	CSUBX	cuando
menos	ADV	menos
lo	PPC	él
pensaron	VLfin	pensar
,	CM	,
porque	CSUBX	porque
utilizaban	VLfin	utilizar
mis	PPO	mi
conocimientos	NC	conocimiento
de	PREP	de
Medicina	NP	<unknown>
,	CM	,
ajenos	ADJ	ajeno
a	PREP	a
los	ART	el
de	PREP	de
ellos	PPX	él
,	CM	,
lo	ART	el
que	CQUE	que
generó	VLfin	generar
la	ART	el
confianza	NC	confianza
y	CC	y
la	ART	el
amistad	NC	amistad
,	CM	,
apareció	VLfin	aparecer
de	PREP	de
pronto	ADV	pronto
la	ART	el
mujer»	NC	<unknown>
—	DASH	--
«¡La	VLfin	<unknown>
mujer	NP	mujer
!	FS	!
¿	FS	?
tal	QU	tal
como	CSUBX	como
está	VEfin	estar
ahora	ADV	ahora
?	FS	?
»	SYM	»
—	DASH	--
«Lo	VLfin	<unknown>
mismo.»	NP	<unknown>
—	DASH	--
«¿Exactamente	VLfin	<unknown>
lo	ART	el
mismo	ADJ	mismo
?	FS	?
»	SYM	»
—	DASH	--
«Exactamente.»	VLfin	<unknown>
—	DASH	--
«Entonces	VLfin	<unknown>
me	PPX	yo
explico.—¿Y	VLfin	<unknown>
al	PAL	al
conocerla	VCLIinf	conocer
como	CSUBX	como
tal	QU	tal
?	FS	?
»	SYM	»
—	DASH	--
«Se	NC	<unknown>
aturdieron	ADJ	<unknown>
,	CM	,
se	SE	se
marearon	VLfin	<unknown>
y	CC	y
vivieron	VLfin	vivir
en	PREP	en
mi	PPO	mi|mío
atmósfera	NC	atmósfera
como	ADV	como
esclavos	ADJ	esclavo
,	CM	,
sin	PREP	sin
voluntad	NC	voluntad
y	CC	y
sin	PREP	sin
ideas	NC	idea
.	FS	.
—	DASH	--
'	QT	'
Eres	VLfin	<unknown>
una	ART	un
Circe	NP	<unknown>
,	CM	,
Clara'—me	NP	<unknown>
decía	VLfin	decir
Mariano	NP	Mariano
con	PREP	con
frecuencia	NC	frecuencia
.	FS	.
La	ART	el
única	ADJ	único
voluntad	NC	voluntad
fue	VSfin	ser
la	ART	el
mía	PPO	mío
,	CM	,
y	CC	y
las	ART	el
promesas	NC	promesa
de	PREP	de
un	ART	un
amor	NC	amor
eterno	ADJ	eterno
se	SE	se
me	PPX	yo
prodigaron	VLfin	<unknown>
entonces	ADV	entonces
hasta	PREP	hasta
el	ART	el
exceso	NC	exceso
;	SEMICOLON	;
y	CC	y
cuando	CSUBX	cuando
pensaron	VLfin	pensar
que	CQUE	que
mi	PPO	mi|mío
corazón	NC	corazón
se	SE	se
ablandaba	VLfin	<unknown>
,	CM	,
que	CQUE	que
era	VSfin	ser
sensible	ADJ	sensible
,	CM	,
les	PPC	él
demostré	VLfin	<unknown>
que	CQUE	que
se	SE	se
equivocaban	VLfin	equivocar
...	DOTS	...
.	FS	.
y	CC	y
murieron	VLfin	morir
.	FS	.
El	ART	el
hombre	NC	hombre
enamorado	VLadj	enamorar
,	CM	,
y	CC	y
como	ADV	como
lo	PPC	él
estaban	VEfin	estar
éstos	DM	este
,	CM	,
parece	VLfin	parecer
un	ART	un
cretino	ADJ	cretino
.	FS	.
Mujer	NP	mujer
,	CM	,
pasé	VLfin	pasar
también	ADV	también
por	PREP	por
lo	ART	el
mismo	ADJ	mismo
,	CM	,
y	CC	y
ahora	ADV	ahora
,	CM	,
víctima	NC	víctima
de	PREP	de
un	ART	un
amor	NC	amor
excesivo	ADJ	excesivo
,	CM	,
mi	PPO	mi|mío
fin	NC	fin
puede	VMfin	poder
estar	VEinf	estar
más	ADV	más
o	CC	o
menos	ADV	menos
próximo	ADJ	próximo
;	SEMICOLON	;
pero	CCAD	pero
no	NEG	no
distante.»	VLfin	<unknown>
—	DASH	--
«Dígame	VLfin	<unknown>
,	CM	,
señorita	NC	señora
¿	FS	?
qué	INT	qué
se	SE	se
proponía	VLfin	proponer
usted	PPX	usted
al	PAL	al
eliminarles	ADJ	<unknown>
la	ART	el
cuarta	ORD	cuarto
costilla	NC	costilla
izquierda	ADJ	izquierdo
?	FS	?
»	SYM	»
—	DASH	--
«No	NC	<unknown>
sé	VLfin	saber|ser
;	SEMICOLON	;
era	VSfin	ser
un	ART	un
vértigo	NC	vértigo
,	CM	,
un	ART	un
ensañamiento	NC	<unknown>
,	CM	,
una	ART	un
neurosis.»	NC	<unknown>
—	DASH	--
«Pero	VLfin	<unknown>
esa	DM	ese
neurosis	NC	neurosis
dejó	VLfin	dejar
una	ART	un
cicatriz	NC	cicatriz
en	PREP	en
Saturnino.»	NP	<unknown>
—	DASH	--
«Se	NC	<unknown>
quejó	VLfin	quejar
cierto	QU	cierto
día	NC	día
de	PREP	de
una	ART	un
neuralgia	NC	<unknown>
,	CM	,
y	CC	y
yo	PPX	yo
le	PPC	él|le
propuse	VLfin	proponer
,	CM	,
como	CSUBX	como
remedio	NC	remedio
heroico	ADJ	heroico
que	CQUE	que
conocía	VLfin	conocer
,	CM	,
cortarle	VCLIinf	cortar
algunas	QU	alguno
fibras	NC	fibra
del	PDEL	del
nervio	NC	nervio
intercostal	ADJ	intercostal
dolorido	ADJ	<unknown>
;	SEMICOLON	;
y	CC	y
ciego	ADJ	ciego
,	CM	,
anulado	VLadj	anular
,	CM	,
cretinizado	ADJ	<unknown>
,	CM	,
aceptó	VLfin	aceptar
.	FS	.
El	ART	el
cloroformo	NC	<unknown>
produjo	VLfin	producir
su	PPO	suyo
efecto	NC	efecto
,	CM	,
y	CC	y
al	CSUBI	al
llevar	VLinf	llevar
a	PREP	a
cabo	NC	cabo
la	ART	el
operación	NC	operación
propuesta	NC	propuesta
...	DOTS	...
.»	NC	<unknown>
—	DASH	--
«¡Se	NC	<unknown>
le	PPC	él|le
fue	VLfin	ir|ser
la	ART	el
mano	NC	mano
!	FS	!
»	SYM	»
—	DASH	--
Casi	NP	<unknown>
.	FS	.
Pero	CCAD	pero
era	VSfin	ser
un	ART	un
vértigo	NC	vértigo
,	CM	,
y	CC	y
pronto	ADV	pronto
me	PPX	yo
di	VLfin	dar|decir
cuenta	NC	cuenta
de	PREP	de
lo	ART	el
que	CQUE	que
iba	VLfin	ir
a	PREP	a
hacer	VLinf	hacer
.	FS	.
¡	FS	!
Quería	VLfin	querer
arrancarle	VCLIinf	arrancar
vivo	ADJ	vivo
el	ART	el
corazón	NC	corazón
!	FS	!
»	SYM	»
—	DASH	--
«¿De	VLfin	<unknown>
modo	NC	modo
que	CQUE	que
si	CSUBX	si
mañana	ADV	mañana
yo	PPX	yo
debiera	VMfin	deber
jurar	VLinf	jurar
que	CQUE	que
era	VSfin	ser
un	ART	un
vértigo	NC	vértigo
...	DOTS	...
.	FS	.
?	FS	?
»	SYM	»
—	DASH	--
«Júrelo	VLfin	<unknown>
;	SEMICOLON	;
y	CC	y
si	CSUBX	si
ha de	VMfin	haber~de
caer	VLinf	caer
una	ART	un
maldición	NC	maldición
,	CM	,
ahora	ADV	ahora
o	CC	o
después	ADV	después
,	CM	,
caiga	VLfin	caer
sobre	PREP	sobre
mí	PPX	yo
,	CM	,
que	CQUE	que
la	PPC	él
recibiré	VLfin	recibir
sin	PREP	sin
temor	NC	temor
al	PAL	al
perjurio.»	NC	<unknown>
Antes	NP	<unknown>
de	CSUBI	de
formular	VLinf	formular
un	ART	un
juicio	NC	juicio
sobre	PREP	sobre
tus	PPO	tu
semejantes	ADJ	semejante
¡	FS	!
oh	NP	oh
paciente	ADJ	paciente
lector	NC	lector
!	FS	!
examina	VLfin	examinar
tu	PPO	tú
conciencia	NC	conciencia
,	CM	,
y	CC	y
,	CM	,
si	CSUBX	si
no	NEG	no
eres	VSfin	ser
médico	ADJ	médico
,	CM	,
no	NEG	no
formules	VLfin	<unknown>
nada	QU	nada
,	CM	,
porque	CSUBX	porque
las	ART	el
neurosis	NC	neurosis
no	NEG	no
tienen	VLfin	tener
explicación	NC	explicación
,	CM	,
ni	CCNEG	ni
tienen	VLfin	tener
principio	NC	principio
ni	CCNEG	ni
fin	NC	fin
;	SEMICOLON	;
son	VSfin	ser
como	ADV	como
la	ART	el
Eternidad	NC	eternidad
y	CC	y
el	ART	el
Infinito	NP	<unknown>
;	SEMICOLON	;
y	CC	y
si	CSUBX	si
a	PREP	a
todo	QU	todo
trance	VLfin	tranzar
quieres	VLfin	querer
limitarlas	VLinf	<unknown>
,	CM	,
imagínate	VCLIfin	imaginarse
que	CQUE	que
comienzan	VLfin	comenzar
por	PREP	por
la	ART	el
permutación	NC	permutación
de	PREP	de
un	ART	un
complejo	ADJ	complejo
indefinible	ADJ	<unknown>
,	CM	,
se	SE	se
desarrollan	VLfin	desarrollar
sin	PREP	sin
conocimiento	NC	conocimiento
del	PDEL	del
origen	NC	origen
,	CM	,
y	CC	y
terminan	VLfin	terminar
cuando	CSUBX	cuando
terminan	VLfin	terminar
...	DOTS	...
.	FS	.
porque	CSUBX	porque
sí	PPX	él
.	FS	.
Esto	DM	este
,	CM	,
y	CC	y
muchas	QU	mucho
otras	QU	otro
cosas	NC	cosa
que	CQUE	que
podrían	VMfin	poder
ser	VSinf	ser
tan	ADV	tan
razonables	ADJ	razonable
como	CSUBX	como
la	ART	el
mayor	ADJ	grande
parte	NC	parte
de	PREP	de
nuestras	PPO	nuestro
reflexiones	NC	reflexión
cuando	CSUBX	cuando
no	NEG	no
tenemos	VLfin	tener
cosas	NC	cosa
más	ADV	más
graves	ADJ	grave
de	PREP	de
qué	INT	qué
ocuparnos	VCLIinf	ocupar
,	CM	,
me	PPX	yo
distrajo	VLfin	<unknown>
el	ART	el
pensamiento	NC	pensamiento
,	CM	,
pero	CCAD	pero
no	NEG	no
los	ART	el
ojos	NC	ojo
.	FS	.
¿	FS	?
Y	CC	y
cómo	INT	cómo
era	VSfin	ser
posible	ADJ	posible
?	FS	?
Aquella	DM	aquel
mujer	NC	mujer
tan	ADV	tan
linda	ADJ	linda|lindo
,	CM	,
que	CQUE	que
por	PREP	por
vez	NC	vez
primera	ORD	primero
comtemplaba	VLfin	<unknown>
;	SEMICOLON	;
que	CQUE	que
no	NEG	no
volvería	VLfin	volver
jamás	ADV	jamás
a	PREP	a
ver	VLinf	ver
,	CM	,
penetraba	VLfin	penetrar
en	PREP	en
mis	PPO	mi
pupilas	NC	pupila
como	CSUBX	como
rayos	NC	rayo
de	PREP	de
una	ART	un
luz	NC	luz
para	PREP	para
siempre	ADV	siempre
;	SEMICOLON	;
como	CSUBX	como
la	ART	el
evocación	NC	evocación
de	PREP	de
una	ART	un
imagen	NC	imagen
complementaria	ADJ	complementario
y	CC	y
soñada	VLadj	soñar
que	CQUE	que
iba	VLfin	ir
a	PREP	a
perderse	VCLIinf	perderse
en	PREP	en
el	ART	el
crepúsculo	NC	crepúsculo
en	PREP	en
que	CQUE	que
se	SE	se
confunden	VLfin	confundir
las	ART	el
últimas	ADJ	último
realidades	NC	realidad
de	PREP	de
los	ART	el
ensueños	NC	ensueño
.	FS	.
Tomé	VLfin	tomar
una	ART	un
de	PREP	de
sus	PPO	suyo
manos	NC	mano
,	CM	,
blanda	ADJ	blando
y	CC	y
tibia	ADJ	tibio
,	CM	,
y	CC	y
la	PPC	él
miré	VLfin	mirar
en	PREP	en
el	ART	el
fondo	NC	fondo
de	PREP	de
los	ART	el
ojos	NC	ojo
.	FS	.
—	DASH	--
«Antes	ADJ	<unknown>
de	PREP	de
veinticuatro	CARD	veinticuatro
horas	NC	hora
,	CM	,
la	ART	el
Policía	NP	<unknown>
debe	VMfin	deber
estrellarse	VCLIinf	estrellarse
en	PREP	en
su	PPO	suyo
pesquisas	VLfin	pesquisar
!	FS	!
»	SYM	»
Clara	NP	<unknown>
se	SE	se
estremeció	VLfin	estremecer
.	FS	.
—	DASH	--
«Doble	ADJ	<unknown>
dosis	NC	dosis
para	PREP	para
usted	PPX	usted
...	DOTS	...
»	SYM	»
—	DASH	--
«¡Y	NP	<unknown>
estoy	VEfin	estar
perdida	VLadj	perder
!	FS	!
»	SYM	»
—	DASH	--
«¡Salvada	VLadj	<unknown>
!	FS	!
»	SYM	»
El	NP	<unknown>
Doctor	NP	<unknown>
Pineal	NP	<unknown>
estaba	VEfin	estar
impaciente	ADJ	impaciente
,	CM	,
como	CSUBX	como
de	PREP	de
costumbre	NC	costumbre
.	FS	.
—	DASH	--
«¿Nada	VLadj	<unknown>
nuevo	ADJ	nuevo
?	FS	?
»—me	VLfin	<unknown>
preguntaba	VLfin	preguntar
en	PREP	en
una	ART	un
tarjeta	NC	tarjeta
postal	NC	postal
.	FS	.
—	DASH	--
«¿Hay	VLfin	<unknown>
algo	QU	algo
?	FS	?
»—en	VLfin	<unknown>
otra	QU	otro
.	FS	.
—	DASH	--
«¿Cuándo	ADV	<unknown>
vienes	VLfin	venir
?	FS	?
—	DASH	--
por	PREP	por
carta	NC	carta
.	FS	.
Al	CSUBI	al
fin	NC	fin
sus	PPO	suyo
nervios	NC	nervio
se	SE	se
tranquilizaron	VLfin	<unknown>
,	CM	,
y	CC	y
la	ART	el
correspondencia	NC	correspondencia
,	CM	,
cada	QU	cada
vez	NC	vez
más	ADV	más
apaciguada	VLadj	<unknown>
,	CM	,
calmó	VLfin	calmar
de	PREP	de
pronto	ADV	pronto
.	FS	.
Los	ART	el
diarios	NC	diario
tuvieron	VLfin	tener
la	ART	el
culpa	VLfin	culpar
,	CM	,
como	CSUBX	como
se	SE	se
verá	VLfin	ver
luego	ADV	luego
.	FS	.
Manuel	NP	Manuel
me	PPX	yo
buscó	VLfin	buscar
por	PREP	por
todas	QU	todo
partes	NC	parte
.	FS	.
Sus	PPO	suyo
estudios	NC	estudio
frenológicos	ADJ	<unknown>
,	CM	,
realizados	VLadj	realizar
a	PREP	a
vapor	NC	vapor
en	PREP	en
el	ART	el
primer	ORD	nu|primero
momento	NC	momento
,	CM	,
se	SE	se
completarían	VLfin	completar
,	CM	,
andando	VLger	andar
el	ART	el
tiempo	NC	tiempo
,	CM	,
de	PREP	de
un	ART	un
modo	NC	modo
definitivo	ADJ	definitivo
,	CM	,
con	PREP	con
un	ART	un
nuevo	ADJ	nuevo
examen	NC	examen
de	PREP	de
los	ART	el
dos	CARD	dos
cráneos	NC	cráneo
.	FS	.
El	ART	el
éxito	NC	éxito
llegaría	VLfin	llegar
a	PREP	a
ser	VSinf	ser
asombroso	ADJ	asombroso
,	CM	,
determinando	VLger	determinar
no	NEG	no
sé	VLfin	saber|ser
cuantas	REL	cuanto
aptitudes	NC	aptitud
inadvertidas	ADJ	inadvertido
hasta	PREP	hasta
entonces	ADV	entonces
,	CM	,
y	CC	y
las	ART	el
facultades	NC	facultad
de	PREP	de
Mariano	NP	Mariano
y	CC	y
de	PREP	de
Nicanor	NP	<unknown>
,	CM	,
investigadas	VLadj	investigar
,	CM	,
tamizadas	VLadj	<unknown>
hasta	PREP	hasta
lo	ART	el
impalpable	ADJ	impalpable
,	CM	,
sólo	ADV	sólo
reclamarían	VLfin	<unknown>
la	ART	el
resurrección	NC	resurrección
de	PREP	de
los	ART	el
cuerpos	NC	cuerpo
para	CSUBI	para
ratificar	VLinf	ratificar
sus	PPO	suyo
afirmaciones	NC	afirmación
.	FS	.
Cuando	CSUBX	cuando
nos	PPX	nosotros
volvimos	VLfin	volver
a	PREP	a
encontrar	VLinf	encontrar
al día	ADV	al~día
siguiente	ADJ	siguiente
y	CC	y
le	PPC	él|le
referí	VLfin	referir
mi	PPO	mi|mío
entrevista	VLadj	entrever
con	PREP	con
Clara	NP	<unknown>
,	CM	,
su	PPO	suyo
rostro	NC	rostro
quedó	VLfin	quedar
iluminado	VLadj	iluminar
.	FS	.
—	DASH	--
«¿Quiere	VLfin	<unknown>
hacerme	VCLIinf	hacer
el	ART	el
servicio	NC	servicio
de	PREP	de
transportarse	VCLIinf	transportarse
mentalmente	ADV	mental
conmigo	PREP	conmigo
,	CM	,
y	CC	y
por	PREP	por
un	ART	un
instante	NC	instante
,	CM	,
a	PREP	a
la	ART	el
Grecia	NP	Grecia
antigua	ADJ	antiguo
?	FS	?
»—me	VLfin	<unknown>
preguntó	VLfin	preguntar
.	FS	.
—	DASH	--
«Es	VLfin	<unknown>
mi	PPO	mi|mío
deseo	NC	deseo
;	SEMICOLON	;
pero	CCAD	pero
ya	ADV	ya
sin	PREP	sin
ilusión.»	NC	<unknown>
—	DASH	--
«Usted	NC	<unknown>
agregará	VLfin	agregar
a	PREP	a
la	ART	el
Antología	NP	<unknown>
lo	PPC	él
que	CQUE	que
voy	VLfin	ir
a	PREP	a
decirle.»	NC	<unknown>
—	DASH	--
«De	NC	<unknown>
mil	CARD	mil
amores.»	NC	<unknown>
—	DASH	--
«No	NC	<unknown>
le	PPC	él|le
escriba	VLfin	escribir
mi	PPO	mi|mío
nombre	NC	nombre
al	CSUBI	al
pié	VLfin	piar
;	SEMICOLON	;
déle	VCLIfin	dar
un	ART	un
pseudónimo.»	NC	<unknown>
—	DASH	--
«Escucho.»	NC	<unknown>
—	DASH	--
«'Mientras	VLfin	<unknown>
Nictandro	NP	<unknown>
,	CM	,
lleno	ADJ	lleno
de	PREP	de
amor	NC	amor
por	PREP	por
Nidia	NC	<unknown>
,	CM	,
se	SE	se
revuelve	VLfin	revolver
en	PREP	en
ayunas	NC	<unknown>
en	PREP	en
el	ART	el
triclinio	NC	<unknown>
,	CM	,
disertando	VLger	<unknown>
sobre	PREP	sobre
el	ART	el
ideal	ADJ	ideal
,	CM	,
Erotófilo	NP	<unknown>
la	PPC	él
enjuga	VLfin	<unknown>
al	CSUBI	al
salir	VLinf	salir
del	PDEL	del
baño	NC	baño
,	CM	,
más	ADV	más
fresca	ADJ	fresco
y	CC	y
sonrosada	VLadj	<unknown>
que	CQUE	que
Afrodite'»	NP	<unknown>
Estreché	VLfin	<unknown>
su	PPO	suyo
mano	NC	mano
.	FS	.
—	DASH	--
«Si	VLfin	<unknown>
Planudio	NP	<unknown>
viviera	VLfin	vivir
,	CM	,
le	PPC	él|le
engarzaría	VLfin	<unknown>
esa	DM	ese
perlita	NC	<unknown>
en	PREP	en
su	PPO	suyo
ramillete	NC	<unknown>
.	FS	.
En	PREP	en
la	ART	el
Antología	NP	<unknown>
se	SE	se
recuerdan	VLfin	recordar
pensamientos	NC	pensamiento
menos	ADV	menos
expresivos	ADJ	expresivo
,	CM	,
El	VLger	<unknown>
suyo	PPO	suyo
es	VSfin	ser
de	PREP	de
corte	NC	corte
helénico	ADJ	<unknown>
,	CM	,
mas	CCAD	mas
peca	VLfin	pecar
por	PREP	por
la	ART	el
base	NC	base
:	COLON	:
no	NEG	no
se	SE	se
ha	VHfin	haber
enjugado	VLadj	<unknown>
a	PREP	a
nadie.»	NC	<unknown>
Las	NP	<unknown>
cartas	NC	carta
del	PDEL	del
Señor	NC	señor
Equis	NC	<unknown>
no	NEG	no
adelantaban	VLfin	adelantar
un	ART	un
punto	NC	punto
.	FS	.
La	ART	el
familia	NC	familia
de	PREP	de
Mariano	NP	Mariano
estaba	VEfin	estar
desesperada	VLadj	desesperar
;	SEMICOLON	;
pero	CCAD	pero
como	ADV	como
Mariano	NP	Mariano
era	VSfin	ser
un	ART	un
poco	ADV	poco
fantástico	ADJ	fantástico
,	CM	,
creía	VLfin	creer
que	CQUE	que
se	SE	se
hubiera	VHfin	haber
ido	VLadj	ir
al	PAL	al
Japón	NP	Japón
para	CSUBI	para
formar	VLinf	formar
colecciones	NC	colección
de	PREP	de
Crisántemos	NP	<unknown>
.	FS	.
El	ART	el
Otoño	NP	<unknown>
tiene	VLfin	tener
su	PPO	suyo
nota	NC	nota
de	PREP	de
colores	NC	color
¡	FS	!
y	CC	y
el	ART	el
Japón	NP	Japón
está	VEfin	estar
tan	ADV	tan
lejos	ADV	lejos
!	FS	!
—	DASH	--
«¿Y	VLfin	<unknown>
qué	INT	qué
hacemos	VLfin	hacer
con	PREP	con
esa	DM	ese
pobre	ADJ	pobre
señora	NC	señora
de	PREP	de
la	ART	el
calle	NC	calle
Europa	NP	Europa
?	FS	?
»	SYM	»
—	DASH	--
«Dígale	VLfin	<unknown>
que	CQUE	que
Nicanor	NP	<unknown>
se	SE	se
ha	VHfin	haber
ido	VLadj	ir
con	PREP	con
Mariano.»	NP	<unknown>
—	DASH	--
«Pero	ADJ	<unknown>
hombre	NC	hombre
,	CM	,
dejemos	VLfin	dejar
las	ART	el
bromas	NC	broma
a	PREP	a
un	ART	un
lado	NC	lado
.	FS	.
Hace	VLfin	hacer
tiempo	NC	tiempo
que	CQUE	que
deseo	NC	deseo
hacerle	VCLIinf	hacer
unas	ART	un
preguntas.»	NC	<unknown>
—	DASH	--
«Aquí	VLfin	<unknown>
me	PPX	yo
tiene.»	VLfin	<unknown>
—	DASH	--
«¿Cómo	NC	<unknown>
diablos	NC	diablo
ha	VHfin	haber
hecho	VLadj	hacer
usted	PPX	usted
para	CSUBI	para
llegar	VLinf	llegar
a	PREP	a
un	ART	un
resultado	NC	resultado
tan	ADV	tan
curioso	ADJ	curioso
?	FS	?
¿	FS	?
Se	SE	se
trazó	VLfin	trazar
usted	PPX	usted
un	ART	un
plan	NC	plan
antes	ADV	antes
de	PREP	de
lanzarse	VCLIinf	lanzarse
en	PREP	en
estas	DM	este
averiguaciones	NC	averiguación
?	FS	?
»	SYM	»
—	DASH	--
«Me	VLfin	<unknown>
extrañan	VLfin	extrañar
sus	PPO	suyo
preguntas	NC	pregunta
.	FS	.
Nadie	NC	nadie
mejor	ADJ	bueno|mejor
que	CQUE	que
usted	PPX	usted
conoce	VLfin	conocer
la	ART	el
marcha	NC	marcha
sucesiva	ADJ	sucesivo
de	PREP	de
los	ART	el
hechos	NC	hecho
,	CM	,
desde	PREP	desde
su	PPO	suyo
origen	NC	origen
hasta	PREP	hasta
su	PPO	suyo
desenlace	NC	desenlace
.	FS	.
El	ART	el
caso	NC	caso
es	VSfin	ser
muy	ADV	muy
simple	ADJ	simple
.	FS	.
Suponga	VLfin	suponer
usted	PPX	usted
que	CQUE	que
,	CM	,
en vez de	PREP	en~vez~de
dos	CARD	dos
esqueletos	NC	esqueleto
semejantes	ADJ	semejante
no	NEG	no
hubiese	VHfin	haber
habido	VHadj	haber
más	ADV	más
que	CQUE	que
uno	CARD	uno
.	FS	.
El	ART	el
único	ADJ	único
problema	NC	problema
se	SE	se
reducía	VLfin	reducir
entonces	ADV	entonces
a	PREP	a
averiguar	VLinf	averiguar
quién	INT	quién
era	VSfin	ser
el	ART	el
estudiante	NC	estudiante
que	CQUE	que
lo	PPC	él
olvidó	VLfin	olvidar
,	CM	,
cómo	ADV	cómo
se	SE	se
llamó	VLfin	llamar
en	PREP	en
vida	NC	vida
el	ART	el
esqueleto	NC	esqueleto
,	CM	,
y	CC	y
por qué	ADV	por~qué
motivo	NC	motivo
la	PPC	él
perdió	VLfin	perder
el	ART	el
cuerpo	NC	cuerpo
que	CQUE	que
antes	ADV	antes
integraba	VLfin	integrar
.	FS	.
El	ART	el
plan	NC	plan
es	VSfin	ser
sencillo	ADJ	sencillo
:	COLON	:
identificar	VLinf	identificar
al	PAL	al
estudiante	NC	estudiante
,	CM	,
encontrarle	VCLIinf	encontrar
y	CC	y
preguntarle	VCLIinf	preguntar
cómo	ADV	cómo
consiguió	VLfin	conseguir
el	ART	el
esqueleto	NC	esqueleto
.	FS	.
Contesta	VLfin	contestar
que	CQUE	que
se	SE	se
lo	PPC	él
compró	VLfin	comprar
en	PREP	en
tal	QU	tal
año	NC	año
al	PAL	al
