SCÈNES	Vvc	SCÈNES
de	S	DE
même	Rg	MÊME
la	Da	LE
soeur	Nc	SUR
,	Fw	,
si	Cs	SI
je	Pp	JE
voulais	Vvc	VOULOIR
m'	Pp	JE
en	S	EN
donner	Vvn	DONNER
la	Da	LE
peine	Nc	PEINE
.	Fs	.
Oh	I	OH
bien	Rg	BIEN
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
point	Rg	POINT
souffrir	Vvn	SOUFFRIR
qu'	Cs	QUE
une	Dn	UN
autre	Pi	AUTRE
prenne	Vvc	PRENDRE
ma	Ds	MON
place	Nc	PLACE|PLACÉ
.	Fs	.
Claudine	Vvc	Claudine
a	S	À
raison	Nc	RAISON
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
cela	Pd	CELA
ne	Rp	NE
se	Pp	IL
fait	Vvc	FAIRE
point	Rg	POINT
:	Fw	:
quand	Cs	QUAND
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
une	Dn	UN
servante	Nc	SERVANT|SERVANTE|SERVITEUR
dans	S	DANS
une	Dn	UN
hôtellerie	Nc	HÔTELLERIE
,	Fw	,
on	Pp	ON
ne	Rp	NE
doit	Vvc	DEVOIR
se	Pp	IL
servir	Vvn	SERVIR
que	Cs	QUE
d'	S	DE
elle	Pp	IL
;	Fw	;
et	Cc	ET
d'ailleurs	Ag	d'ailleurs
Claudine	Nc	Claudine
est	Vuc	ÊTRE
très	Rg	TRÈS
habile	Ag	HABILE
in	Ag	IN
utroque	Nc	utroque
,	Fw	,
c'est-à-dire	Nc	c'est-à-dire
qu'	Pr	QUE
elle	Pp	IL
fait	Vvc	FAIRE
aussi	Rg	AUSSI
bien	Rg	BIEN
une	Dn	UN
chambre	Nc	CHAMBRE
qu'	Cs	QUE
un	Dn	UN
ragoût	Nc	RAGOÛT
.	Fs	.
Je	Pp	JE
conviens	Vvc	CONVENIR
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
qu'	Cs	QUE
elle	Pp	IL
sait	Vvc	SAVOIR
parfaitement	Rg	PARFAITEMENT
bien	Rg	BIEN
son	Ds	SON
métier	Nc	MÉTIER
de	S	DE
fille	Nc	FILLE
;	Fw	;
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
petite	Ag	PETIT
imprudente	Nc	IMPRUDENT
,	Fw	,
qui	Pr	QUI
sert	Vvc	SERVIR
au	S+Da	À+LE
premier	Nc	PREMIER
venu	Ge	VENIR
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
ne	Rp	NE
devrait	Vvc	DEVOIR
servir	Vvn	SERVIR
qu'	Cs	QUE
à	S	À
moi	Pp	JE
seul	Ag	SEUL
.	Fs	.
N'	Rp	NE
ai	Vuc	AVOIR
-je	Ge	-je
pas	Rg	PAS
lieu	Nc	LIEU
de	S	DE
me	Pp	JE
plaindre	Vvn	PLAINDRE
?	Fs	?
Assurément	Vvc	Assurément
,	Fw	,
elle	Pp	IL
a	Vuc	AVOIR
tort	Nc	TORT
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
dirai	Vvc	DIRE
cependant	Rg	CEPENDANT
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
est	Vuc	ÊTRE
ici	Rg	ICI
fort	Rg	FORT
exact	Ag	EXACT
à	S	À
donner	Vvn	DONNER
aux	S+Da	À+LES
compagnies	Nc	COMPAGNIE
ce	Pd	CE
qu'	Pr	QUE
elles	Pp	ILS
demandent	Vvc	DEMANDER
.	Fs	.
Tout	Pi	TOUT
à	S	À
l'	Da	LE
heure	Nc	HEURE|HURE
encore	Rg	ENCORE
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
voulu	Ge	VOULOIR
donner	Vvn	DONNER
au	S+Da	À+LE
coche	Nc	COCHE
un	Dn	UN
chat	Nc	CHAT
de	S	DE
garenne	Nc	GARENNE
que	Cs	QUE
le	Da	LE
messager	Nc	MESSAGER
avait	Vuc	AVOIR
retenu	Ge	RETENIR
.	Fs	.
D'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
donc	Rg	DONC
,	Fw	,
coquine	Ag	COQUIN
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
faites	Vvc	FAIRE
de	S	DE
ces	Dd	CE
impertinences	Nc	IMPERTINENCE
-là	Vvc	-là
?	Fs	?
Moi	Pp	JE
,	Fw	,
servir	Vvn	SERVIR
à	S	À
un	Dn	UN
autre	Pi	AUTRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
promis	Ge	PROMETTRE
?	Fs	?
Dites	Vvc	DIRE
monsieur	Nc	MONSIEUR
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
pas	Rg	PAS
voulu	Ge	VOULOIR
vous	Pp	VOUS
contenter	Vvn	CONTENTER
de	S	DE
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
aviez	Vuc	AVOIR
choisi	Ge	CHOISIR
vous	Pp	VOUS
-même	Vvc	-même
,	Fw	,
et	Cc	ET
que	Cs	QUE
l'	Da	LE
appétit	Nc	APPÉTIT
vous	Pp	VOUS
est	Vuc	ÊTRE
venu	Ge	VENIR
en	S	EN
mangeant	Ga	MANGER
.	Fs	.
Pardi	Ge	Pardi
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
êtes	Vuc	ÊTRE
si	Rg	SI
fantasque	Ag	FANTASQUE
,	Fw	,
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
pas	Rg	PAS
moyen	Nc	MOYEN
de	S	DE
vous	Pp	VOUS
contenter	Vvn	CONTENTER
.	Fs	.
Voyez	Vvc	VOIR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
si	Cs	SI
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
assez	Rg	ASSEZ
pour	S	POUR
le	Da	LE
repas	Nc	REPAS
d'	S	DE
un	Dn	UN
homme	Nc	HOMME
seul	Ag	SEUL
je	Pp	JE
lui	Pp	IL
présente	Vvc	PRÉSENTER
une	Dn	UN
jeune	Ag	JEUNE
poularde	Nc	POULARDE
,	Fw	,
tendre	Ag	TENDRE
,	Fw	,
grasse	Ag	GRAS
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
des	S+Da	DE+LE|DE+LES
ongles	Nc	ONGLE
,	Fw	,
comme	Cs	COMME
moi	Pp	JE
;	Fw	;
monsieur	Nc	MONSIEUR
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
content	Ag	CONTENT
;	Fw	;
il	Pp	IL
en	Pp	EN
veut	Vvc	VOULOIR
encore	Rg	ENCORE
une	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Diable	Ag	DIABLE
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
comme	Cs	COMME
vous	Pp	VOUS
y	Pp	Y
allez	Vvc	ALLER
!	Fs	!
Il	Pp	IL
ne	Rp	NE
faudrait	Vvc	FAILLIR|FALLOIR
encore	Rg	ENCORE
qu'	Cs	QUE
un	Dn	UN
homme	Nc	HOMME
comme	S	COMME
vous	Pp	VOUS
pour	S	POUR
mettre	Vvn	METTRE
toute	Rg	TOUTE
une	Dn	UN
rôtisserie	Nc	RÔTISSERIE
à	S	À
feu	Nc	FEU
et	Cc	ET
à	S	À
sang	Nc	SANG
.	Fs	.
Hé	Vvc	Hé
!	Fs	!
Ne	Rp	NE
la	Pp	IL
croyez	Vvc	CROIRE
pas	Rg	PAS
.	Fs	.
Je	Pp	JE
me	Pp	JE
serais	Vuc	ÊTRE
fort	Rg	FORT
bien	Rg	BIEN
contenté	Ge	CONTENTER
de	S	DE
la	Da	LE
poularde	Nc	POULARDE
;	Fw	;
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
si	Rg	SI
grand	Ag	GRAND
mangeur	Nc	MANGEUR
:	Fw	:
mais	Cc	MAIS
je	Pp	JE
sais	Vvc	SAVOIR
qu'	Cs	QUE
on	Pp	ON
la	Pp	IL
présente	Vvc	PRÉSENTER
à	S	À
tout	Di	TOUT
venant	Nc	VENANT
;	Fw	;
on	Pp	ON
l'	Pp	IL
a	Vuc	AVOIR
déjà	Rg	DÉJÀ
servie	Ge	SERVIR
sur	S	SUR
vingt	Nc	VINGT
tables	Nc	TABLE
différentes	Ag	DIFFÉRENT
,	Fw	,
et	Cc	ET
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
homme	Nc	HOMME
à	S	À
m'	Pp	JE
accommoder	Vvn	ACCOMMODER
du	S+Da	DE+LE
reste	Nc	RESTE
de	S	DE
toute	Di	TOUT
la	Da	LE
terre	Nc	TERRE
.	Fs	.
Ah	I	AH
!	Fs	!
Parbleu	I	PARBLEU
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
prenez	Vvc	PRENDRE
garde	Nc	GARDE
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
à	S	À
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
dites	Vvc	DIRE
;	Fw	;
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
entends	Vvc	ENTENDRE
point	Rg	POINT
à	S	À
ce	Dd	CE
tripotage	Nc	TRIPOTAGE
-là	Vvc	-là
,	Fw	,
et	Cc	ET
l'	Pp	IL
on	Pp	ON
ne	Rp	NE
sert	Vvc	SERVIR
chez	S	CHEZ
moi	Pp	JE
que	Cs	QUE
des	Dn	UN
viandes	Nc	VIANDE
neuves	Ag	NEUF
.	Fs	.
Parlez	Nc	PARLÉ
,	Fw	,
a-t	Ag	a-t
-on	Nc	-on
jamais	Rg	JAMAIS
vu	Ge	VOIR
manger	Vvn	MANGER
ici	Rg	ICI
la	Da	LE
même	Ag	MÊME
poularde	Nc	POULARDE
deux	Nc	DEUX
fois	Nc	FOI|FOIS
?	Fs	?
Bon	Ag	BON
!	Fs	!
Ne	Rp	NE
voyez	Vvc	VOIR
-vous	Nc	-vous
pas	Rg	PAS
bien	Rg	BIEN
que	Cs	QUE
monsieur	Nc	MONSIEUR
ne	Rp	NE
sait	Vvc	SAVOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
dit	Vvc	DIRE
?	Fs	?
Jamais	Rg	JAMAIS
personne	Pi	PERSONNE
n'	Rp	NE
y	Pp	Y
avait	Vuc	AVOIR
touché	Ge	TOUCHER
;	Fw	;
c'	Pd	CE
était	Vuc	ÊTRE
une	Dn	UN
volaille	Nc	VOLAILLE
délicate	Ag	DÉLICAT
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
pris	Ge	PRENDRE
soin	Nc	SOIN
d'	S	DE
élever	Vvn	ÉLEVER
,	Fw	,
et	Cc	ET
que	Cs	QUE
je	Pp	JE
nourrissais	Vvc	NOURRIR
à	S	À
la	Da	LE
brochette	Nc	BROCHETTE
avec	S	AVEC
autant	Rg	AUTANT
de	S	DE
plaisir	Nc	PLAISIR
que	Cs	QUE
si	Cs	SI
c'	Pd	CE
eût	Vuc	AVOIR
été	Ge	ÊTRE
moi-même	Pp	LUI-MÊME
;	Fw	;
elle	Pp	IL
faisait	Vvc	FAIRE
envie	Nc	ENVIE
de	S	DE
manger	Vvn	MANGER
à	S	À
tous	Di	TOUT
ceux	Pd	CELUI
qui	Pr	QUI
la	Pp	IL
voyaient	Vvc	VOIR
,	Fw	,
et	Cc	ET
cependant	Rg	CEPENDANT
je	Pp	JE
ne	Rp	NE
la	Pp	IL
gardais	Vvc	GARDER
qu'	Cs	QUE
à	S	À
monsieur	Nc	MONSIEUR
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
cela	Pd	CELA
est	Vuc	ÊTRE
bien	Rg	BIEN
vilain	Ag	VILAIN
de	S	DE
reconnaître	Vvn	RECONNAÎTRE
si	Rg	SI
mal	Rg	MAL
les	Da	LE
soins	Nc	SOIN
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
prend	Vvc	PRENDRE
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
peut-être	Rg	PEUT-ÊTRE
que	Cs	QUE
vous	Pp	VOUS
n'	Rp	NE
aimez	Vvc	AIMER
pas	Rg	PAS
la	Da	LE
viande	Nc	VIANDE
bardée	Ge	BARDER
;	Fw	;
une	Dn	UN
autre	Ag	AUTRE
fois	Nc	FOI|FOIS
on	Pp	ON
vous	Pp	VOUS
la	Pp	IL
fera	Vvc	FAIRE|FERRER
larder	Vvn	LARDER
.	Fs	.
Bardé	Vvc	Bardé
,	Fw	,
lardé	Ge	LARDER
,	Fw	,
cela	Pd	CELA
m'	Pp	JE
est	Vuc	ÊTRE
indifférent	Ag	INDIFFÉRENT
:	Fw	:
quand	Cs	QUAND
les	Da	LE
choses	Nc	CHOSE
sont	Vuc	ÊTRE
bonnes	Ag	BON
,	Fw	,
je	Pp	JE
les	Pp	ILS
trouve	Vvc	TROUVER
telles	Ag	TEL
;	Fw	;
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
y	Pp	Y
laisse	Vvc	LAISSER
point	Rg	POINT
attraper	Vvn	ATTRAPER
.	Fs	.
Il	Pp	IL
faudrait	Vvc	FAILLIR|FALLOIR
,	Fw	,
pour	S	POUR
satisfaire	Vvn	SATISFAIRE
le	Da	LE
goût	Nc	GOÛT
de	S	DE
monsieur	Nc	MONSIEUR
,	Fw	,
lui	Pp	IL
servir	Vvn	SERVIR
quelque	Di	QUELQUE
vieille	Ag	VIEUX
volaille	Nc	VOLAILLE
racornie	Ge	RACORNIR
,	Fw	,
quelque	Di	QUELQUE
doyenne	Nc	DOYEN|DOYENNÉ
de	S	DE
basse-cour	Nc	BASSE-COUR
.	Fs	.
Oh	I	OH
!	Fs	!
Ce	Pd	CE
serait	Vuc	ÊTRE
là	Rg	LÀ
le	Da	LE
moyen	Nc	MOYEN
de	S	DE
gagner	Vvn	GAGNER
ses	Ds	SON
bonnes	Ag	BON
grâces	Nc	GRÂCE
.	Fs	.
Oh	I	OH
!	Fs	!
Parbleu	I	PARBLEU
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
aimez	Vvc	AIMER
la	Da	LE
viande	Nc	VIANDE
coriace	Ag	CORIACE
,	Fw	,
nous	Pp	NOUS
vous	Pp	VOUS
en	Pp	EN
donnerons	Vvc	DONNER
tout	Di	TOUT
votre	Ds	VOTRE
soûl	Ag	SOÛL
.	Fs	.
Eh	I	EH
,	Fw	,
monsieur	Nc	MONSIEUR
!	Fs	!
J'	Pp	JE
ai	Vuc	AVOIR
une	Dn	UN
oie	Nc	OIE
qui	Pr	QUI
me	Pp	JE
sert	Vvc	SERVIR
depuis	S	DEPUIS
trois	Nc	TROIS
mois	Nc	MOI|MOIS
à	S	À
faire	Vvn	FAIRE
mes	Ds	MON
soupes	Nc	SOUPE
;	Fw	;
vous	Pp	VOUS
en	Pp	EN
aurez	Vuc	AVOIR
la	Da	LE
fleur	Nc	FLEUR
.	Fs	.
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
point	Rg	POINT
encore	Rg	ENCORE
eu	Ge	AVOIR
de	S	DE
postillon	Nc	POSTILLON
assez	Rg	ASSEZ
hardi	Ag	HARDI
pour	S	POUR
mettre	Vvn	METTRE
la	Da	LE
dent	Nc	DENT
dessus	S	DESSUS
.	Fs	.
Voilà	Vvc	Voilà
justement	Rg	JUSTEMENT
l'	Da	LE
affaire	Nc	AFFAIRE|AFFAIRÉ
de	S	DE
monsieur	Nc	MONSIEUR
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
taisez	Vvc	TAIRE
-vous	Nc	-vous
;	Fw	;
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
entende	Vvc	ENTENDRE
pas	Rg	PAS
souffler	Vvn	SOUFFLER
;	Fw	;
rentrez	Vvc	RENTRER
là-dedans	Rg	LÀ-DEDANS
.	Fs	.
Je	Pp	JE
vois	Vvc	ALLER|VOIR
bien	Rg	BIEN
que	Cs	QUE
monsieur	Nc	MONSIEUR
ne	Rp	NE
se	Pp	IL
connaît	Vvc	CONNAÎTRE
pas	Rg	PAS
mieux	Rg	MIEUX
en	S	EN
servantes	Nc	SERVANT|SERVANTE|SERVITEUR
qu'	Cs	QUE
en	S	EN
poulardes	Nc	POULARDE
:	Fw	:
on	Pp	ON
vous	Pp	VOUS
mettra	Vvc	METTRE
une	Dn	UN
aile	Nc	AILE
de	S	DE
boeuf	Nc	BUF
sur	S	SUR
le	Da	LE
gril	Nc	GRIL
.	Fs	.
Scènes	Nc	Scènes
italiennes	Ag	ITALIEN
.	Fs	.
Rien	Pi	RIEN
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
vrai	Ag	VRAI
que	Cs	QUE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
.	Fs	.
Ce	Dd	CE
gentilhomme	Nc	GENTILHOMME
,	Fw	,
appelé	Ge	APPELER
Cinthio	Nc	Cinthio
,	Fw	,
qui	Pr	QUI
vous	Pp	VOUS
aimait	Vvc	AIMER
,	Fw	,
qui	Pr	QUI
vous	Pp	VOUS
jurait	Vvc	JURER
un	Dn	UN
amour	Nc	AMOUR
éternel	Ag	ÉTERNEL
,	Fw	,
m'	Pp	JE
en	Pp	EN
a	Vuc	AVOIR
dit	Ge	DIRE
tout	Rg	TOUT
autant	Rg	AUTANT
;	Fw	;
et	Cc	ET
sans	S	SANS
la	Da	LE
connaissance	Nc	CONNAISSANCE
que	Pr	QUE
vous	Pp	VOUS
me	Pp	JE
donnez	Vvc	DONNER
de	S	DE
son	Ds	SON
infidélité	Nc	INFIDÉLITÉ
,	Fw	,
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
si	Rg	SI
dans	S	DANS
la	Da	LE
suite	Nc	SUITE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
aurait	Vuc	AVOIR
pas	Rg	PAS
un	Dn	UN
peu	Rg	PEU
écorné	Ge	ÉCORNER
le	Da	LE
coeur	Nc	CUR
.	Fs	.
Est-il	Vvc	Est-il
possible	Ag	POSSIBLE
,	Fw	,
mademoiselle	Nc	MONSIEUR
,	Fw	,
que	Cs	QUE
tant	Rg	TANT
d'	S	DE
amour	Nc	AMOUR
soit	Vuc	ÊTRE
suivi	Ge	SUIVRE
de	S	DE
tant	Rg	TANT
de	S	DE
perfidie	Nc	PERFIDIE
?	Fs	?
Non	Rg	NON
,	Fw	,
je	Pp	JE
ne	Rp	NE
croirai	Vvc	CROIRE
jamais	Rg	JAMAIS
que	Cs	QUE
les	Da	LE
hommes	Nc	HOMME
soient	Vuc	ÊTRE
infidèles	Ag	INFIDÈLE
jusqu'	S	JUSQUE
à	S	À
ce	Dd	CE
point	Nc	POINT
-là	Vvc	-là
.	Fs	.
Les	Da	LE
hommes	Nc	HOMME
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
bien	Rg	BIEN
la	Da	LE
plus	Rg	PLUS
maudite	Ge	MAUDIRE
engeance	Nc	ENGEANCE
!	Fs	!
...	Fs	...
Je	Vvc	Je
ne	Rp	NE
sais	Vvc	SAVOIR
qu'	Rg	QUE
un	Dn	UN
secret	Nc	SECRET
pour	S	POUR
n'	Rp	NE
en	Pp	EN
être	Vun	ÊTRE
point	Rg	POINT
trompée	Ge	TROMPER
;	Fw	;
c'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
les	Pp	ILS
tromper	Vvn	TROMPER
les	Da	LE
premiers	Nc	PREMIER
.	Fs	.
Le	Da	LE
perfide	Ag	PERFIDE
!	Fs	!
Après	Vvc	Après
m'	Pp	JE
avoir	Vun	AVOIR
engagé	Ge	ENGAGER
son	Ds	SON
coeur	Nc	CUR
par	S	PAR
une	Dn	UN
promesse	Nc	PROMESSE
de	S	DE
mariage	Nc	MARIAGE
!	Fs	!
Promesse	Nc	PROMESSE
de	S	DE
mariage	Nc	MARIAGE
?	Fs	?
Ah	I	AH
!	Fs	!
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
croirai	Vvc	CROIRE
jamais	Rg	JAMAIS
.	Fs	.
Trébuchet	Nc	Trébuchet
à	S	À
dupes	Nc	DUPE
,	Fw	,
trébuchet	Nc	TRÉBUCHET
à	S	À
dupes	Nc	DUPE
.	Fs	.
Il	Pp	IL
fut	Vuc	ÊTRE
obligé	Ge	OBLIGER
de	S	DE
me	Pp	JE
quitter	Vvn	QUITTER
pour	S	POUR
un	Dn	UN
duel	Nc	DUEL
,	Fw	,
où	Pr	OÙ
il	Pp	IL
tua	Vvc	TUER
son	Ds	SON
ennemi	Nc	ENNEMI
:	Fw	:
l'	Da	LE
amour	Nc	AMOUR
me	Pp	JE
fit	Vvc	FAIRE
voler	Vvn	VOLER
sur	S	SUR
ses	Ds	SON
pas	Nc	PAS
;	Fw	;
je	Pp	JE
suis	Vuc	ÊTRE
venue	Ge	VENIR
à	S	À
Paris	Nc	PARI
;	Fw	;
je	Pp	JE
me	Pp	JE
suis	Vuc	ÊTRE
déguisée	Ge	DÉGUISER
sous	S	SOUS
l'	Da	LE
habit	Nc	HABIT
d'	S	DE
une	Dn	UN
servante	Nc	SERVANT|SERVANTE|SERVITEUR
;	Fw	;
et	Cc	ET
sous	S	SOUS
le	Da	LE
nom	Nc	NOM
de	S	DE
Claudine	Nc	Claudine
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
venue	Ge	VENIR
demeurer	Vvn	DEMEURER
dans	S	DANS
cette	Dd	CE
hôtellerie	Nc	HÔTELLERIE
,	Fw	,
où	Pr	OÙ
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
revu	Ge	REVOIR
avec	S	AVEC
plaisir	Nc	PLAISIR
,	Fw	,
dans	S	DANS
le	Da	LE
temps	Nc	TEMPS
que	Pr	QUE
je	Pp	JE
devais	Vvc	DEVOIR
l'	Pp	IL
oublier	Vvn	OUBLIER
pour	S	POUR
toujours	Rg	TOUJOURS
;	Fw	;
mais	Cc	MAIS
,	Fw	,
hélas	I	HÉLAS
!	Fs	!
Le	Da	LE
moyen	Nc	MOYEN
,	Fw	,
quand	Cs	QUAND
on	Pp	ON
a	Vuc	AVOIR
le	Da	LE
coeur	Nc	CUR
sincère	Ag	SINCÈRE
et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
née	Ge	NAÎTRE
scélérate	Ag	SCÉLÉRAT
!	Fs	!
Oh	I	OH
!	Fs	!
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
le	Pp	IL
devenir	Vvn	DEVENIR
;	Fw	;
on	Pp	ON
ne	Rp	NE
fait	Vvc	FAIRE
rien	Pi	RIEN
en	S	EN
amour	Nc	AMOUR
autrement	Rg	AUTREMENT
;	Fw	;
et	Cc	ET
la	Da	LE
vertu	Nc	VERTU
la	Da	LE
plus	Rg	PLUS
nécessaire	Ag	NÉCESSAIRE
à	S	À
une	Dn	UN
femme	Nc	FEMME
,	Fw	,
dans	S	DANS
le	Da	LE
siècle	Nc	SIÈCLE
où	Pr	OÙ
nous	Pp	NOUS
sommes	Vuc	ÊTRE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
d'	S	DE
inconstance	Nc	INCONSTANCE
,	Fw	,
assaisonnée	Ge	ASSAISONNER
quelquefois	Rg	QUELQUEFOIS
de	S	DE
perfidie	Nc	PERFIDIE
.	Fs	.
D'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
donc	Rg	DONC
,	Fw	,
mademoiselle	Nc	MONSIEUR
,	Fw	,
qu'	Cs	QUE
avec	S	AVEC
toutes	Di	TOUT
vos	Ds	VOTRE
connaissances	Nc	CONNAISSANCE
,	Fw	,
vous	Pp	VOUS
vous	Pp	VOUS
êtes	Vuc	ÊTRE
laissé	Ge	LAISSER
attraper	Vvn	ATTRAPER
comme	S	COMME
une	Dn	UN
novice	Nc	NOVICE
?	Fs	?
Car	Cc	CAR
il	Pp	IL
me	Pp	JE
paraît	Vvc	PARAÎTRE
,	Fw	,
dans	S	DANS
votre	Ds	VOTRE
histoire	Nc	HISTOIRE
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
été	Ge	ÊTRE
un	Dn	UN
peu	Rg	PEU
maltraitée	Ge	MALTRAITER
.	Fs	.
J'	Pp	JE
avoue	Vvc	AVOUER
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
en	Pp	EN
ai	Vuc	AVOIR
pas	Rg	PAS
été	Ge	ÊTRE
quitte	Vvc	QUITTER
à	S	À
meilleur	Ag	MEILLEUR
marché	Nc	MARCHÉ
que	Pr	QUE
vous	Pp	VOUS
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
savais	Vvc	SAVOIR
pas	Rg	PAS
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
sais	Vvc	SAVOIR
,	Fw	,
et	Cc	ET
avec	S	AVEC
le	Da	LE
temps	Nc	TEMPS
je	Pp	JE
me	Pp	JE
rendrai	Vvc	RENDRE
encore	Rg	ENCORE
plus	Rg	PLUS
connaisseuse	Nc	CONNAISSEUR
.	Fs	.
C'est-à-dire	Nc	C'est-à-dire
,	Fw	,
mademoiselle	Nc	MONSIEUR
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
ne	Rp	NE
prétendez	Vvc	PRÉTENDRE
pas	Rg	PAS
en	S	EN
demeurer	Vvn	DEMEURER
là	Rg	LÀ
,	Fw	,
et	Cc	ET
que	Cs	QUE
vous	Pp	VOUS
ne	Rp	NE
voulez	Vvc	VOULOIR
pas	Rg	PAS
être	Vun	ÊTRE
fille	Nc	FILLE
à	S	À
une	Dn	UN
aventure	Nc	AVENTURE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
quitté	Ge	QUITTER
Rome	Vvc	Rome
,	Fw	,
comme	Cs	COMME
vous	Pp	VOUS
,	Fw	,
pour	S	POUR
suivre	Vvn	SUIVRE
un	Dn	UN
amant	Nc	AMANT
infidèle	Ag	INFIDÈLE
appelé	Ge	APPELER
Octave	Vvc	Octave
.	Fs	.
Cinthio	Nc	Cinthio
est	Vuc	ÊTRE
venu	Ge	VENIR
à	S	À
la	Da	LE
traverse	Nc	TRAVERSE
pour	S	POUR
prendre	Vvn	PRENDRE
parti	Nc	PARTI
sous	S	SOUS
mes	Ds	MON
étendards	Nc	ÉTENDARD
;	Fw	;
et	Cc	ET
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
ne	Rp	NE
me	Pp	JE
l'	Pp	IL
aviez	Vuc	AVOIR
fait	Ge	FAIRE
connaître	Vvn	CONNAÎTRE
pour	S	POUR
un	Dn	UN
déserteur	Nc	DÉSERTEUR
de	S	DE
profession	Nc	PROFESSION
,	Fw	,
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
si	Cs	SI
je	Pp	JE
ne	Rp	NE
l'	Pp	IL
aurais	Vuc	AVOIR
pas	Rg	PAS
enrôlé	Ge	ENRÔLER
.	Fs	.
Dame	Nc	DAME
!	Fs	!
En	S	EN
temps	Nc	TEMPS
de	S	DE
guerre	Nc	GUERRE
on	Pp	ON
