Nuit-Blanche	Nc	Nuit-Blanche
un	Dn	UN
miracle	Nc	MIRACLE
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
un	Dn	UN
songe	Nc	SONGE
?	Fs	?
...	Fs	...
J'	Vvc	J'
avoue	Vvc	AVOUER
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
jusqu'	S	JUSQUE
ici	Rg	ICI
avoir	Vun	AVOIR
quelque	Rg	QUELQUE
petit	Ag	PETIT
mérite	Nc	MÉRITE
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
pensais	Vvc	PENSER
pas	Rg	PAS
en	S	EN
avoir	Vun	AVOIR
à	S	À
ce	Dd	CE
point	Nc	POINT
-là	Vvc	-là
.	Fs	.
Écoutez	Vvc	Écoutez
bien	Rg	BIEN
:	Fw	:
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
parce	Vvc	parce
que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
du	Dp	DU
mérite	Nc	MÉRITE
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
vous	Pp	VOUS
traite	Vvc	TRAITER
ainsi	Rg	AINSI
;	Fw	;
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
afin	S	AFIN
que	Cs	QUE
vous	Pp	VOUS
en	Pp	EN
ayez	Vuc	AVOIR
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
.	Fs	.
Ah	I	AH
çà	Nc	çà
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
parlé	Ge	PARLER
assez	Rg	ASSEZ
longtemps	Rg	LONGTEMPS
de	S	DE
vos	Ds	VOTRE
affaires	Nc	AFFAIRE|AFFAIRÉ
;	Fw	;
venons	Vvc	VENIR
aux	S+Da	À+LES
miennes	Ps	MIEN
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
rends	Vvc	RENDRE
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
,	Fw	,
un	Dn	UN
assez	Rg	ASSEZ
joli	Ag	JOLI
service	Nc	SERVICE
;	Fw	;
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
me	Pp	JE
récompenser	Vvn	RÉCOMPENSER
.	Fs	.
Parlez	Nc	PARLÉ
:	Fw	:
le	Da	LE
service	Nc	SERVICE
est	Vuc	ÊTRE
si	Rg	SI
récent	Ag	RÉCENT
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
pas	Rg	PAS
moyen	Ag	MOYEN
que	Cs	QUE
je	Pp	JE
sois	Vuc	ÊTRE
ingrat	Ag	INGRAT
.	Fs	.
Mon	Ds	MON
père	Nc	PÈRE
a	Vuc	AVOIR
chaussé	Ge	CHAUSSER
dans	S	DANS
sa	Ds	SON
tête	Nc	TÊTE
de	S	DE
me	Pp	JE
faire	Vvn	FAIRE
madame	Nc	MADAME
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
:	Fw	:
on	Pp	ON
dresse	Vvc	DRESSER
actuellement	Rg	ACTUELLEMENT
le	Da	LE
contrat	Nc	CONTRAT
,	Fw	,
c'est-à-dire	Nc	c'est-à-dire
mon	Ds	MON
arrêt	Nc	ARRÊT
de	S	DE
mort	Nc	MORT
.	Fs	.
Jugez	Vvc	JUGER
de	S	DE
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
puisque	Cs	PUISQUE
j'	Pp	JE
ai	Vuc	AVOIR
perdu	Ge	PERDRE
toute	Di	TOUT
ma	Ds	MON
gaieté	Nc	GAIETÉ
:	Fw	:
cependant	Rg	CEPENDANT
je	Pp	JE
suis	Vuc	ÊTRE
si	Rg	SI
bonne	Ag	BON
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
pensé	Ge	PENSER
à	S	À
vos	Ds	VOTRE
affaires	Nc	AFFAIRE|AFFAIRÉ
avant	S	AVANT
que	Cs	QUE
de	S	DE
régler	Vvn	RÉGLER
les	Da	LE
miennes	Ps	MIEN
.	Fs	.
Le	Da	LE
moment	Nc	MOMENT
fatal	Ag	FATAL
arrive	Vvc	ARRIVER
,	Fw	,
la	Da	LE
tête	Nc	TÊTE
commence	Vvc	COMMENCER
à	S	À
me	Pp	JE
tourner	Vvn	TOURNER
;	Fw	;
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
plus	Rg	PLUS
que	Cs	QUE
devenir	Vvn	DEVENIR
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
que	Pt	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
fasse	Vvc	FAIRE
?	Fs	?
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
sais	Vvc	SAVOIR
rien	Pi	RIEN
;	Fw	;
mais	Cc	MAIS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
sois	Vuc	ÊTRE
pas	Rg	PAS
madame	Nc	MADAME
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
.	Fs	.
Ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
il	Pp	IL
faudra	Vvc	FAILLIR|FALLOIR
voir	Vvn	VOIR
cette	Dd	CE
affaire	Nc	AFFAIRE|AFFAIRÉ
-là	Vvc	-là
.	Fs	.
On	Pp	ON
lavera	Vvc	LAVER
la	Da	LE
tête	Nc	TÊTE
au	S+Da	À+LE
président	Nc	PRÉSIDENT
.	Fs	.
Je	Pp	JE
lui	Pp	IL
parlerai	Vvc	PARLER
,	Fw	,
je	Pp	JE
lui	Pp	IL
parlerai	Vvc	PARLER
,	Fw	,
et	Cc	ET
du	S+Da	DE+LE
bon	Ag	BON
ton	Nc	TON
:	Fw	:
oui	Ge	OUÏR
,	Fw	,
fiez	Vvc	FIER
-vous	Nc	-vous
à	S	À
moi	Pp	JE
.	Fs	.
Mais	Cc	MAIS
quand	Cs	QUAND
viendra	Vvc	VENIR
la	Da	LE
fée	Nc	FÉE
aux	S+Da	À+LES
diamants	Nc	DIAMANT
et	Cc	ET
à	S	À
l'	Da	LE
argent	Nc	ARGENT
comptant	Ga	COMPTER
?	Fs	?
Elle	Pp	IL
a	Vuc	AVOIR
plus	Rg	PLUS
d'	S	DE
envie	Nc	ENVIE
de	S	DE
vous	Pp	VOUS
voir	Vvn	VOIR
que	Cs	QUE
vous	Pp	VOUS
n'	Rp	NE
en	Pp	EN
avez	Vuc	AVOIR
de	S	DE
la	Pp	IL
remercier	Vvn	REMERCIER
:	Fw	:
elle	Pp	IL
viendra	Vvc	VENIR
bientôt	Rg	BIENTÔT
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
jure	Vvc	JURER
.	Fs	.
Vous	Pp	VOUS
savez	Vvc	SAVOIR
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
court	Vvc	COURIR
après	S	APRÈS
son	Ds	SON
argent	Nc	ARGENT
;	Fw	;
mais	Cc	MAIS
ceux	Pd	CELUI
qui	Pr	QUI
l'	Pp	IL
ont	Vuc	AVOIR
reçu	Ge	RECEVOIR
sont	Vuc	ÊTRE
d'	S	DE
ordinaire	Ag	ORDINAIRE
fort	Rg	FORT
tranquilles	Ag	TRANQUILLE
.	Fs	.
Adieu	Nc	ADIEU
;	Fw	;
je	Pp	JE
vais	Vvc	ALLER
chercher	Vvn	CHERCHER
une	Dn	UN
femme	Nc	FEMME
qui	Pr	QUI
vous	Pp	VOUS
aime	Vvc	AIMER
:	Fw	:
servez	Vvc	SERVIR
-moi	Vvc	-moi
seulement	Rg	SEULEMENT
contre	S	CONTRE
un	Dn	UN
homme	Nc	HOMME
que	Pr	QUE
je	Pp	JE
n'	Rp	NE
aime	Vvc	AIMER
point	Rg	POINT
.	Fs	.
Monsieur	Nc	MONSIEUR
de	S	DE
l'	Da	LE
Étrier	Nc	Étrier
,	Fw	,
il	Pp	IL
arrive	Vvc	ARRIVER
d'	S	DE
étranges	Ag	ÉTRANGE
choses	Nc	CHOSE
dans	S	DANS
la	Da	LE
vie	Nc	VIE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
et	Cc	ET
surtout	Rg	SURTOUT
aux	S+Da	À+LES
étranges	Ag	ÉTRANGE
gens	Nc	GENS|GENT
,	Fw	,
monseigneur	Nc	MONSEIGNEUR
.	Fs	.
Ne	Rp	NE
gratte-t	Vvc	gratte-t
-on	Nc	-on
pas	Rg	PAS
à	S	À
la	Da	LE
porte	Nc	PORTE|PORTÉ
?	Fs	?
Oui	Rg	OUI
,	Fw	,
monseigneur	Nc	MONSEIGNEUR
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
sans	S	SANS
doute	Nc	DOUTE
celle	Pd	CELUI
à	S	À
qui	Pr	QUI
j'	Pp	JE
ai	Vuc	AVOIR
tourné	Ge	TOURNER
la	Da	LE
tête	Nc	TÊTE
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
avoue	Vvc	AVOUER
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
quelque	Di	QUELQUE
curiosité	Nc	CURIOSITÉ
de	S	DE
la	Pp	IL
voir	Vvn	VOIR
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
sans	S	SANS
doute	Nc	DOUTE
elle	Pp	IL
qui	Pr	QUI
se	Pp	IL
cache	Vvc	CACHER
dans	S	DANS
ses	Ds	SON
coiffes	Nc	COIFFE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
donc	Rg	DONC
ici	Rg	ICI
la	Da	LE
maison	Nc	MAISON
du	S+Da	DE+LE
président	Nc	PRÉSIDENT
Bodin	Ag	Bodin
?	Fs	?
Oui	Rg	OUI
,	Fw	,
la	Da	LE
vieille	Nc	VIEILLE|VIEUX
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
maison	Nc	MAISON
du	S+Da	DE+LE
président	Nc	PRÉSIDENT
Bodin	Ag	Bodin
;	Fw	;
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
ici	Rg	ICI
chez	S	CHEZ
monsieur	Nc	MONSIEUR
le	Da	LE
comte	Nc	COMTE|COMTÉ
.	Fs	.
Ah	I	AH
!	Fs	!
Mon	Ds	MON
petit	Ag	PETIT
comte	Nc	COMTE|COMTÉ
,	Fw	,
vois	Vvc	ALLER|VOIR
-tu	Vvn	-tu
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
tu	Pp	TU
secoures	Vvc	SECOURIR
ici	Rg	ICI
une	Dn	UN
pauvre	Nc	PAUVRE
affligée	Ge	AFFLIGER
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
à	S	À
vos	Ds	VOTRE
genoux	Nc	GENOU
...	Fs	...
Non	Vvc	Non
,	Fw	,
mon	Ds	MON
cher	Ag	CHER
enfant	Nc	ENFANT
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
à	S	À
moi	Pp	JE
de	S	DE
me	Pp	JE
jeter	Vvn	JETER
aux	S+Da	À+LES
tiens	Ps	TIEN
.	Fs	.
Elle	Pp	IL
a	Vuc	AVOIR
raison	Nc	RAISON
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Qu'	Cs	QUE
elle	Pp	IL
est	Vuc	ÊTRE
laide	Ag	LAID
!	Fs	!
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
donc	Rg	DONC
vous	Pp	VOUS
qui	Pr	QUI
avez	Vuc	AVOIR
bien	Rg	BIEN
voulu	Ge	VOULOIR
me	Pp	JE
faire	Vvn	FAIRE
des	Dn	UN
avances	Nc	AVANCE
si	Rg	SI
solides	Ag	SOLIDE
,	Fw	,
et	Cc	ET
qui	Pt	QUI
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
mon	Ds	MON
ami	Nc	AMI
,	Fw	,
je	Pp	JE
te	Pp	TU
fais	Vvc	FAIRE
toutes	Di	TOUT
les	Da	LE
avances	Nc	AVANCE
.	Fs	.
Est-il	Vvc	Est-il
bien	Rg	BIEN
vrai	Ag	VRAI
que	Cs	QUE
mon	Ds	MON
petit	Ag	PETIT
traître	Nc	TRAÎTRE
est	Vuc	ÊTRE
dans	S	DANS
la	Da	LE
maison	Nc	MAISON
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Madame	Nc	MADAME
!	Fs	!
Quel	Dt	QUEL
traître	Nc	TRAÎTRE
?	Fs	?
De	S	DE
qui	Pr	QUI
me	Pp	JE
parlez	Vvc	PARLER
-vous	Nc	-vous
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
de	S	DE
moi	Pp	JE
?	Fs	?
Mon	Ds	MON
traître	Nc	TRAÎTRE
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
traître	Nc	TRAÎTRE
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
mari	Nc	MARI
:	Fw	:
on	Pp	ON
dit	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
ici	Rg	ICI
.	Fs	.
Votre	Ds	VOTRE
mari	Nc	MARI
?	Fs	?
Eh	I	EH
!	Fs	!
S'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
comment	Rt	COMMENT
nommez	Vvc	NOMMER
-vous	Vvn	-vous
ce	Dd	CE
pauvre	Ag	PAUVRE
homme	Nc	HOMME
-là	Vvc	-là
?	Fs	?
Monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
,	Fw	,
monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
.	Fs	.
Eh	I	EH
mais	Nc	MAI|MAÏS
!	Fs	!
Oui	Rg	OUI
,	Fw	,
madame	Nc	MADAME
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
qu'	Cs	QUE
oui	Rg	OUI
;	Fw	;
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
ici	Rg	ICI
.	Fs	.
Tu	Pp	TU
crois	Vvc	CROIRE|CROÎTRE
qu'	Cs	QUE
oui	Rg	OUI
!	Fs	!
...	Fs	...
Me	Vvc	Me
voilà	S	VOILÀ
la	Da	LE
femme	Nc	FEMME
de	S	DE
la	Da	LE
terre	Nc	TERRE
habitable	Ag	HABITABLE
la	Da	LE
plus	Rg	PLUS
heureuse	Ag	HEUREUX
.	Fs	.
J'	Pp	JE
aurai	Vuc	AVOIR
le	Da	LE
plaisir	Nc	PLAISIR
de	S	DE
dévisager	Vvn	DÉVISAGER
ce	Dd	CE
fripon	Ag	FRIPON
-là	Nc	-là
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
joli	Ag	JOLI
!	Fs	!
Il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
vingt	Nc	VINGT
ans	Nc	AN
qu'	Pr	QUE
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
abandonnée	Ge	ABANDONNER
,	Fw	,
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
vingt	Nc	VINGT
ans	Nc	AN
que	Pr	QUE
je	Pp	JE
le	Pp	IL
cherche	Vvc	CHERCHER
:	Fw	:
je	Pp	JE
le	Pp	IL
trouve	Vvc	TROUVER
;	Fw	;
voilà	S	VOILÀ
qui	Pr	QUI
est	Vuc	ÊTRE
fait	Ge	FAIRE
.	Fs	.
Où	Vvc	Où
est-il	Ag	est-il
?	Fs	?
Qu'	Cs	QUE
on	Pp	ON
me	Pp	JE
le	Pp	IL
montre	Vvc	MONTRER
!	Fs	!
Qu'	Cs	QUE
on	Pp	ON
me	Pp	JE
le	Pp	IL
montre	Vvc	MONTRER
!	Fs	!
Quoi	Pt	QUE|QUOI
!	Fs	!
sérieusement	Rg	SÉRIEUSEMENT
,	Fw	,
vous	Pp	VOUS
seriez	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
madame	Nc	MADAME
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
?	Fs	?
Oui	Rg	OUI
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
fripon	Nc	FRIPON
;	Fw	;
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
tantôt	Rg	TANTÔT
cinquante	Nc	CINQUANTE
ans	Nc	AN
.	Fs	.
Écoutez	Nc	Écoutez
:	Fw	:
vous	Pp	VOUS
arrivez	Vvc	ARRIVER
fort	Rg	FORT
mal	Rg	MAL
à	S	À
propos	Nc	PROPOS
pour	S	POUR
moi	Pp	JE
,	Fw	,
mais	Cc	MAIS
encore	Rg	ENCORE
plus	Rg	PLUS
mal	Rg	MAL
à	S	À
propos	Nc	PROPOS
pour	S	POUR
lui	Pp	IL
.	Fs	.
Il	Pp	IL
va	Vvc	ALLER
se	Pp	IL
marier	Vvn	MARIER
à	S	À
la	Da	LE
fille	Nc	FILLE
du	S+Da	DE+LE
président	Nc	PRÉSIDENT
Bodin	Ag	Bodin
.	Fs	.
Lui	Pp	IL
,	Fw	,
épouser	Vvn	ÉPOUSER
une	Dn	UN
fille	Nc	FILLE
du	S+Da	DE+LE
président	Nc	PRÉSIDENT
!	Fs	!
Non	Rg	NON
,	Fw	,
mort	Nc	MORT
de	S	DE
ma	Ds	MON
vie	Nc	VIE
!	Fs	!
Je	Pp	JE
l'	Pp	IL
en	Pp	EN
empêcherai	Vvc	EMPÊCHER
bien	Rg	BIEN
.	Fs	.
Et	Cc	ET
pourquoi	Rt	POURQUOI
?	Fs	?
J'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
bien	Rg	BIEN
épousé	Ge	ÉPOUSER
une	Pi	UN
,	Fw	,
moi	Pp	JE
qui	Pr	QUI
vous	Pp	VOUS
parle	Vvc	PARLER
.	Fs	.
Il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
vingt	Nc	VINGT
ans	Nc	AN
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
joue	Vvc	JOUER
de	S	DE
ces	Dd	CE
tours	Nc	TOUR|TOURD
-là	Vvc	-là
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
va	Vvc	ALLER
épousant	Ga	ÉPOUSER
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
.	Fs	.
Il	Pp	IL
me	Pp	JE
fit	Vvc	FAIRE
mettre	Vvn	METTRE
dans	S	DANS
un	Dn	UN
couvent	Nc	COUVENT
après	S	APRÈS
deux	Nc	DEUX
ans	Nc	AN
de	S	DE
mariage	Nc	MARIAGE
,	Fw	,
à	S	À
cause	Nc	CAUSE
d'	S	DE
un	Dn	UN
certain	Ag	CERTAIN
régiment	Nc	RÉGIMENT
de	S	DE
dragons	Nc	DRAGON
qui	Pr	QUI
vint	Vvc	VENIR
alors	Rg	ALORS
à	S	À
Bayonne	Nc	Bayonne
,	Fw	,
et	Cc	ET
qui	Pr	QUI
était	Vuc	ÊTRE
extrêmement	Rg	EXTRÊMEMENT
galant	Nc	GALANT
:	Fw	:
mais	Cc	MAIS
nous	Pp	NOUS
avons	Vuc	AVOIR
sauté	Ge	SAUTER
les	Da	LE
murs	Nc	MUR|MURS
,	Fw	,
nous	Pp	NOUS
nous	Pp	NOUS
sommes	Vuc	ÊTRE
vengé	Ge	VENGER
!	Fs	!
Ah	I	AH
!	Fs	!
Que	Cs	QUE
nous	Pp	NOUS
nous	Pp	NOUS
sommes	Vuc	ÊTRE
vengé	Ge	VENGER
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
freluquet	Nc	FRELUQUET
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
donc	Rg	DONC
vous	Pp	VOUS
,	Fw	,
ma	Ds	MON
bonne	Ag	BON
,	Fw	,
qui	Pr	QUI
m'	Pp	JE
avez	Vuc	AVOIR
envoyé	Ge	ENVOYER
...	Fs	...
Moi	Vvc	Moi
,	Fw	,
je	Pp	JE
ne	Rp	NE
t'	Pp	TU
ai	Vuc	AVOIR
rien	Pi	RIEN
envoyé	Ge	ENVOYER
que	Cs	QUE
je	Pp	JE
sache	Vvc	SAVOIR
:	Fw	:
je	Pp	JE
viens	Vvc	VENIR
chercher	Vvn	CHERCHER
mon	Ds	MON
traître	Nc	TRAÎTRE
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Mon	Ds	MON
destin	Nc	DESTIN
sera-t-il	Vvc	sera-t-il
toujours	Rg	TOUJOURS
d'	S	DE
être	Vun	ÊTRE
importuné	Ge	IMPORTUNER
!	Fs	!
M'	Pp	JE
amie	Ag	AMI
,	Fw	,
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
ici	Rg	ICI
deux	Nc	DEUX
affaires	Nc	AFFAIRE|AFFAIRÉ
importantes	Ag	IMPORTANT
:	Fw	:
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
est	Vuc	ÊTRE
un	Dn	UN
rendez-vous	Nc	RENDEZ-VOUS
que	Pr	QUE
vous	Pp	VOUS
venez	Vvc	VENIR
interrompre	Vvn	INTERROMPRE
;	Fw	;
la	Da	LE
seconde	Nc	SECOND|SECONDE
est	Vuc	ÊTRE
le	Da	LE
mariage	Nc	MARIAGE
de	S	DE
Monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
,	Fw	,
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
serai	Vuc	ÊTRE
pas	Rg	PAS
fâché	Ge	FÂCHER
d'	S	DE
empêcher	Vvn	EMPÊCHER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
brutal	Nc	BRUTAL
;	Fw	;
il	Pp	IL
est	Vuc	ÊTRE
bon	Ag	BON
de	S	DE
le	Pp	IL
mortifier	Vvn	MORTIFIER
un	Dn	UN
peu	Rg	PEU
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
prends	Vvc	PRENDRE
sous	S	SOUS
ma	Ds	MON
protection	Nc	PROTECTION
.	Fs	.
Retirez	Vvc	RETIRER
-vous	Nc	-vous
un	Dn	UN
peu	Rg	PEU
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
.	Fs	.
Holà	Vvc	Holà
!	Fs	!
Hé	Vvc	Hé
!	Fs	!
Quelqu'un	Pi	QUELQU'UN
!	Fs	!
Monsieur	Nc	MONSIEUR
de	S	DE
l'	Da	LE
Étrier	Nc	Étrier
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
ait	Vuc	AVOIR
soin	Nc	SOIN
de	S	DE
madame	Nc	MADAME
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
ma	Ds	MON
bonne	Ag	BON
,	Fw	,
on	Pp	ON
vous	Pp	VOUS
présentera	Vvc	PRÉSENTER
à	S	À
Monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
dans	S	DANS
l'	Da	LE
occasion	Nc	OCCASION
.	Fs	.
Tu	Pp	TU
me	Pp	JE
parais	Vvc	PARAÎTRE|PARER
tant	Rg	TANT
soit	Vuc	ÊTRE
peu	Rg	PEU
impertinent	Ag	IMPERTINENT
;	Fw	;
mais	Cc	MAIS
puisque	Cs	PUISQUE
tu	Pp	TU
me	Pp	JE
rends	Vvc	RENDRE
service	Nc	SERVICE
de	S	DE
si	Rg	SI
bon	Ag	BON
coeur	Nc	CUR
,	Fw	,
je	Pp	JE
te	Pp	TU
le	Pp	IL
pardonne	Vvc	PARDONNER
.	Fs	.
Serai	Vuc	ÊTRE
-je	Ge	-je
enfin	Rg	ENFIN
libre	Ag	LIBRE
un	Dn	UN
moment	Nc	MOMENT
?	Fs	?
Oh	I	OH
ciel	Nc	CIEL
!	Fs	!
Encore	Rg	ENCORE
un	Dn	UN
importun	Nc	IMPORTUN
!	Fs	!
Ah	I	AH
!	Fs	!
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
puis	Vvc	POUVOIR
plus	Rg	PLUS
tenir	Vvn	TENIR
;	Fw	;
j'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
quitter	Vvn	QUITTER
la	Da	LE
partie	Nc	PARTIE
.	Fs	.
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
.	Fs	.
À	Nc	À
qui	Pr	QUI
diable	Ag	DIABLE
en	S	EN
a-t-il	V	AVOIR
donc	Rg	DONC
de	S	DE
s'	Pp	SE
enfuir	Vvn	ENFUIR
?	Fs	?
Et	Cc	ET
vous	Pp	VOUS
,	Fw	,
à	S	À
qui	Pr	QUI
diable	Nc	DIABLE
en	Pp	EN
avez	Vuc	AVOIR
-vous	Nc	-vous
de	S	DE
ne	Rp	NE
vouloir	Vvn	VOULOIR
pas	Rg	PAS
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
parle	Vvc	PARLER
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
affaire	Nc	AFFAIRE|AFFAIRÉ
ici	Rg	ICI
:	Fw	:
retirez	Vvc	RETIRER
-vous	Nc	-vous
,	Fw	,
vous	Pp	VOUS
dis	Vvc	DIRE
-je	Nc	-je
;	Fw	;
songez	Vvc	SONGER
seulement	Rg	SEULEMENT
à	S	À
éloigner	Vvn	ÉLOIGNER
Monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
.	Fs	.
Mais	Cc	MAIS
quelle	Dt	QUEL
affaire	Nc	AFFAIRE|AFFAIRÉ
si	Rg	SI
pressante	Ga	PRESSER
?	Fs	?
...	Fs	...
Croyez	Vvc	CROIRE
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
ici	Rg	ICI
d'	S	DE
autres	Ag	AUTRE
intérêts	Nc	INTÉRÊT
à	S	À
ménager	Nc	MÉNAGER
que	Cs	QUE
les	Da	LE
vôtres	As#Ps	VÔTRE
?	Fs	?
Vous	Pp	VOUS
me	Pp	JE
désespérez	Vvc	DÉSESPÉRER
.	Fs	.
.	Fs	.
Vous	Pp	VOUS
m'	Pp	JE
excédez	Vvc	EXCÉDER
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
savoir	Vvn	SAVOIR
absolument	Rg	ABSOLUMENT
...	Fs	...
Absolument	Vvc	Absolument
vous	Pp	VOUS
ne	Rp	NE
saurez	Vvc	SAURER|SAVOIR
rien	Pi	RIEN
.	Fs	.
Je	Pp	JE
resterai	Vvc	RESTER
jusqu'	S	JUSQUE
à	S	À
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
voie	Vvc	ALLER|VOIR
de	S	DE
quoi	Pr	QUE|QUOI
il	Pp	IL
s'	Pp	SE
agit	Vvc	AGIR
.	Fs	.
Oh	I	OH
!	Fs	!
Oh	I	OH
!	Fs	!
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
être	Vun	ÊTRE
jaloux	Ag	JALOUX
.	Fs	.
Non	Rg	NON
,	Fw	,
mais	Cc	MAIS
je	Pp	JE
suis	Vuc	ÊTRE
curieux	Ag	CURIEUX
.	Fs	.
Je	Pp	JE
n'	Rp	NE
aime	Vvc	AIMER
ni	Cc	NI
les	Da	LE
curieux	Ag	CURIEUX
ni	Cc	NI
les	Da	LE
jaloux	Nc	JALOUX
,	Fw	,
