Hé	Vvc	Hé
Isabelle	Nc	Isabelle
devant	S	DEVANT
le	Da	LE
dieu	Nc	DIEU
de	S	DE
l'	Da	LE
Hyménée	Nc	Hyménée
.	Fs	.
Et	Cc	ET
comment	Pt	COMMENT
m'	Pp	JE
y	Pp	Y
prendre	Vvn	PRENDRE
?	Fs	?
La	Da	LE
profession	Nc	PROFESSION
d'	S	DE
avocat	Nc	AVOCAT
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
si	Rg	SI
aisée	Ag	AISÉ
.	Fs	.
Bon	Ag	BON
!	Fs	!
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
rien	Pi	RIEN
au	S+Da	À+LE
monde	Nc	MONDE
de	S	DE
si	Rg	SI
aisé	Ag	AISÉ
.	Fs	.
À	Vvc	À
part	Nc	PART
.	Fs	.
Il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
prendre	Vvn	PRENDRE
par	S	PAR
la	Da	LE
gueule	Nc	GUEULE
.	Fs	.
Haut	Nc	HAUT
.	Fs	.
Un	Dn	UN
avocat	Nc	AVOCAT
va	Vvc	ALLER
le	Da	LE
matin	Nc	MATIN|MÂTIN
en	S	EN
robe	Nc	ROBE
au	S+Da	À+LE
palais	Nc	PALAIS
.	Fs	.
Dès	Vvc	Dès
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
est	Vuc	ÊTRE
,	Fw	,
il	Pp	IL
entre	Vvc	ENTRER
à	S	À
la	Da	LE
buvette	Nc	BUVETTE
,	Fw	,
où	Pr	OÙ
il	Pp	IL
mange	Vvc	MANGER
des	Dn	UN
saucisses	Nc	SAUCISSE
,	Fw	,
des	S+Da	DE+LE|DE+LES
rognons	Nc	ROGNON
,	Fw	,
des	S+Da	DE+LE|DE+LES
langues	Nc	LANGUE
,	Fw	,
et	Cc	ET
boit	Vvc	BOIRE
du	S+Da	DE+LE
meilleur	Ag	MEILLEUR
.	Fs	.
Un	Dn	UN
avocat	Nc	AVOCAT
mange	Vvc	MANGER
des	Dn	UN
saucisses	Nc	SAUCISSE
?	Fs	?
Oh	I	OH
!	Fs	!
Si	Cs	SI
cela	Pd	CELA
est	Vuc	ÊTRE
,	Fw	,
je	Pp	JE
serai	Vuc	ÊTRE
avocat	Nc	AVOCAT
,	Fw	,
et	Cc	ET
bon	Ag	BON
avocat	Nc	AVOCAT
;	Fw	;
car	Cc	CAR
je	Pp	JE
mangerai	Vvc	MANGER
plus	Rg	PLUS
de	S	DE
saucisses	Nc	SAUCISSE
qu'	Cs	QUE
un	Dn	UN
autre	Pi	AUTRE
:	Fw	:
je	Pp	JE
les	Pp	ILS
aime	Vvc	AIMER
à	S	À
la	Da	LE
folie	Nc	FOLIE
.	Fs	.
D'abord	Nc	D'abord
,	Fw	,
tu	Pp	TU
commenceras	Vvc	COMMENCER
ton	Ds	TON
plaidoyer	Nc	PLAIDOYER
en	S	EN
disant	Ga	DIRE
:	Fw	:
messieurs	Nc	MONSIEUR
,	Fw	,
je	Pp	JE
parle	Vvc	PARLER
pour	S	POUR
Mademoiselle	Ag	Mademoiselle
Isabelle	Nc	Isabelle
,	Fw	,
contre	S	CONTRE
son	Ds	SON
mari	Nc	MARI
,	Fw	,
qui	Pr	QUI
est	Vuc	ÊTRE
un	Dn	UN
débauché	Nc	DÉBAUCHÉ
,	Fw	,
un	Dn	UN
puant	Ag	PUANT
,	Fw	,
un	Dn	UN
fou	Ag	FOU
,	Fw	,
et	Cc	ET
autres	Ag	AUTRE
choses	Nc	CHOSE
semblables	Ag	SEMBLABLE
.	Fs	.
Laisse	Vvc	LAISSER
-moi	Vvc	-moi
faire	Vvn	FAIRE
,	Fw	,
pourvu	Ge	POURVOIR
que	Cs	QUE
les	Da	LE
saucisses	Nc	SAUCISSE
marchent	Vvc	MARCHER
...	Fs	...
Oh	Nc	Oh
!	Fs	!
Cela	Pd	CELA
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
sans	S	SANS
dire	Vvn	DIRE
.	Fs	.
Oh	I	OH
!	Fs	!
çà	Nc	çà
,	Fw	,
prends	Vvc	PRENDRE
que	Cs	QUE
je	Pp	JE
sois	Vuc	ÊTRE
le	Da	LE
juge	Nc	JUGE
;	Fw	;
commence	Vvc	COMMENCER
par	S	PAR
plaider	Vvn	PLAIDER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
pas	Rg	PAS
.	Fs	.
Et	Cc	ET
d'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
encore	Rg	ENCORE
été	Ge	ÊTRE
à	S	À
la	Da	LE
buvette	Nc	BUVETTE
.	Fs	.
Nous	Pp	NOUS
irons	Vvc	ALLER
après	Rg	APRÈS
:	Fw	:
répétons	Vvc	RÉPÉTER
toujours	Rg	TOUJOURS
auparavant	Rg	AUPARAVANT
.	Fs	.
Mais	Cc	MAIS
répétons	Vvc	RÉPÉTER
donc	Rg	DONC
aussi	Rg	AUSSI
la	Da	LE
buvette	Nc	BUVETTE
.	Fs	.
Voilà	Vvc	Voilà
une	Dn	UN
buvette	Nc	BUVETTE
qui	Pr	QUI
te	Pp	TU
tient	Vvc	TENIR
bien	Rg	BIEN
au	S+Da	À+LE
coeur	Nc	CUR
!	Fs	!
Tiens	Vvc	TENIR
,	Fw	,
prends	Vvc	PRENDRE
que	Cs	QUE
je	Pp	JE
sois	Vuc	ÊTRE
le	Da	LE
juge	Nc	JUGE
.	Fs	.
Il	Pp	IL
fait	Vvc	FAIRE
semblant	Nc	SEMBLANT
de	S	DE
s'	Pp	SE
asseoir	Vvn	ASSEOIR
dans	S	DANS
un	Dn	UN
fauteuil	Nc	FAUTEUIL
,	Fw	,
puis	Vvc	POUVOIR
dit	Ge	DIRE
:	Fw	:
Avocat	Nc	AVOCAT
,	Fw	,
plaidez	Vvc	PLAIDER
.	Fs	.
Messieurs	Nc	MONSIEUR
...	Fs	...
Fort	Vvc	Fort
bien	Rg	BIEN
.	Fs	.
Messieurs	Nc	MONSIEUR
...	Fs	...
Messieurs	Nc	MONSIEUR
...	Fs	...
Messieurs	Nc	MONSIEUR
,	Fw	,
je	Pp	JE
conclus	Vvc	CONCLURE
...	Fs	...
À	Nc	À
quoi	Pr	QUE|QUOI
concluez	Vvc	CONCLURE
-vous	Nc	-vous
?	Fs	?
Je	Pp	JE
conclus	Vvc	CONCLURE
à	S	À
ce	Pd	CE
que	Pr	QUE
nous	Pp	NOUS
allions	Vvc	ALLER|ALLIER
manger	Vvn	MANGER
les	Da	LE
saucisses	Nc	SAUCISSE
,	Fw	,
avant	S	AVANT
qu'	Cs	QUE
elles	Pp	ILS
refroidissent	Vvc	REFROIDIR
.	Fs	.
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
,	Fw	,
Mezzetin	Nc	Mezzetin
court	Vvc	COURIR
après	Rg	APRÈS
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Que	Cs	QUE
t'	Pp	TU
a	Vuc	AVOIR
dit	Ge	DIRE
Monsieur	Ag	Monsieur
De	Nc	DÉ
La	Ag	La
Griffe	Vvc	GRIFFER
,	Fw	,
mon	Ds	MON
avocat	Nc	AVOCAT
?	Fs	?
Viendra-t-il	Vvc	Viendra-t-il
bientôt	Rg	BIENTÔT
?	Fs	?
Monsieur	Nc	MONSIEUR
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
malade	Ag	MALADE
;	Fw	;
il	Pp	IL
ne	Rp	NE
pourra	Vvc	POUVOIR
pas	Rg	PAS
venir	Vvn	VENIR
:	Fw	:
en	S	EN
taillant	Ga	TAILLER
sa	Ds	SON
plume	Nc	PLUME
,	Fw	,
il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
coupé	Ge	COUPER
un	Dn	UN
peu	Rg	PEU
le	Da	LE
doigt	Nc	DOIGT
;	Fw	;
il	Pp	IL
dit	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
pourra	Vvc	POUVOIR
pas	Rg	PAS
plaider	Vvn	PLAIDER
dans	S	DANS
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
il	Pp	IL
est	Vuc	ÊTRE
.	Fs	.
Comment	Rt	COMMENT
!	Fs	!
Est-il	Vvc	Est-il
fou	Ag	FOU
?	Fs	?
Il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
qu'	Cs	QUE
il	Pp	IL
allait	Vvc	ALLER
envoyer	Vvn	ENVOYER
un	Dn	UN
jeune	Ag	JEUNE
homme	Nc	HOMME
en	S	EN
sa	Ds	SON
place	Nc	PLACE|PLACÉ
,	Fw	,
qui	Pr	QUI
plaide	Vvc	PLAIDER
comme	S	COMME
un	Dn	UN
diable	Nc	DIABLE
,	Fw	,
et	Cc	ET
qui	Pr	QUI
vous	Pp	VOUS
fera	Vvc	FAIRE|FERRER
aussi	Rg	AUSSI
bien	Rg	BIEN
perdre	Vvn	PERDRE
votre	Ds	VOTRE
procès	Nc	PROCÈS
que	Pr	QUE
lui	Pp	IL
-même	Vvc	-même
.	Fs	.
Cette	Dd	CE
affaire	Nc	AFFAIRE|AFFAIRÉ
-là	Vvc	-là
me	Pp	JE
fera	Vvc	FAIRE|FERRER
mourir	Vvn	MOURIR
;	Fw	;
je	Pp	JE
n'	Rp	NE
en	Pp	EN
sortirai	Vvc	SORTIR
jamais	Rg	JAMAIS
à	S	À
mon	Ds	MON
honneur	Nc	HONNEUR
.	Fs	.
Ma	Ds	MON
femme	Nc	FEMME
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
assigner	Vvn	ASSIGNER
devant	S	DEVANT
le	Da	LE
dieu	Nc	DIEU
d'	S	DE
Hymen	Nc	HYMEN
;	Fw	;
on	Pp	ON
n'	Rp	NE
est	Vuc	ÊTRE
guère	Rg	GUÈRE
favorable	Ag	FAVORABLE
aux	S+Da	À+LES
maris	Nc	MARI
à	S	À
ce	Dd	CE
tribunal	Nc	TRIBUNAL
-là	Vvc	-là
.	Fs	.
Ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
fâche	Vvc	FÂCHER
le	Da	LE
plus	Rg	PLUS
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
me	Pp	JE
fera	Vvc	FAIRE|FERRER
rendre	Vvn	RENDRE
vingt	Nc	VINGT
mille	Nc	MILLE
écus	Nc	ÉCU|ÉCUS
que	Pr	QUE
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
reçus	Ge	RECEVOIR
.	Fs	.
Allons	Vvc	ALLER
.	Fs	.
Hé	Vvc	Hé
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
consolez	Vvc	CONSOLER
-vous	Nc	-vous
:	Fw	:
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
bien	Rg	BIEN
des	Dn	UN
gens	Nc	GENS|GENT
qui	Pr	QUI
voudroient	Vvc	VOULOIR
être	Vun	ÊTRE
quittes	Ge	QUITTER
de	S	DE
leurs	Ds	LEUR
femmes	Nc	FEMME
à	S	À
ce	Dd	CE
prix	Nc	PRIX
-là	Vvc	-là
.	Fs	.
Le	Da	LE
théâtre	Nc	THÉÂTRE
représente	Vvc	REPRÉSENTER
le	Da	LE
temple	Nc	TEMPLE
de	S	DE
l'	Da	LE
Hyménée	Nc	Hyménée
,	Fw	,
au	S+Da	À+LE
milieu	Nc	MILIEU
duquel	S+Dr	DE+LEQUEL
est	Vuc	ÊTRE
un	Dn	UN
tribunal	Nc	TRIBUNAL
soutenu	Ge	SOUTENIR
de	S	DE
bois	Nc	BOIS
de	S	DE
cerfs	Nc	CERF
et	Cc	ET
de	S	DE
cornes	Nc	CORNE
d'	S	DE
abondance	Nc	ABONDANCE
.	Fs	.
Le	Da	LE
dieu	Nc	DIEU
de	S	DE
l'	Da	LE
Hymen	Nc	HYMEN
,	Fw	,
vêtu	Ge	VÊTIR
de	S	DE
jaune	Nc	JAUNE
,	Fw	,
avec	S	AVEC
une	Dn	UN
très	Rg	TRÈS
grande	Ag	GRAND
mante	Nc	MANTE
,	Fw	,
doublée	Ge	DOUBLER
de	S	DE
souci	Nc	SOUCI
et	Cc	ET
parsemée	Ge	PARSEMER
de	S	DE
petits	Nc	PETIT
croissants	Ga	CROÎTRE
,	Fw	,
sort	Nc	SORT
au	S+Da	À+LE
son	Nc	SON
des	S+Da	DE+LE|DE+LES
instruments	Nc	INSTRUMENT
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
précédé	Ge	PRÉCÉDER
de	S	DE
la	Da	LE
joie	Nc	JOIE
et	Cc	ET
des	S+Da	DE+LE|DE+LES
plaisirs	Nc	PLAISIR
,	Fw	,
et	Cc	ET
suivi	Ge	SUIVRE
du	S+Da	DE+LE
chagrin	Ag	CHAGRIN
et	Cc	ET
de	S	DE
la	Da	LE
tristesse	Nc	TRISTESSE
.	Fs	.
Après	Vvc	Après
qu'	Cs	QUE
il	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
le	Da	LE
tour	Nc	TOUR
du	S+Da	DE+LE
théâtre	Nc	THÉÂTRE
,	Fw	,
il	Pp	IL
va	Vvc	ALLER
se	Pp	IL
mettre	Vvn	METTRE
sur	S	SUR
son	Ds	SON
tribunal	Nc	TRIBUNAL
,	Fw	,
qui	Pr	QUI
est	Vuc	ÊTRE
entouré	Ge	ENTOURER
tout	Rg	TOUT
aussitôt	Rg	AUSSITÔT
par	S	PAR
une	Dn	UN
infinité	Nc	INFINITÉ
d'	S	DE
enfants	Nc	ENFANT
et	Cc	ET
de	S	DE
nourrices	Nc	NOURRICE
,	Fw	,
qui	Pr	QUI
tiennent	Vvc	TENIR
des	Dn	UN
berceaux	Nc	BERCEAU
,	Fw	,
des	S+Da	DE+LE|DE+LES
poêlons	Nc	POÊLON
,	Fw	,
des	S+Da	DE+LE|DE+LES
langes	Nc	LANGE
,	Fw	,
et	Cc	ET
autres	Ag	AUTRE
ustensiles	Nc	USTENSILE
qui	Pr	QUI
servent	Vvc	SERVIR
à	S	À
élever	Vvn	ÉLEVER
les	Da	LE
petits	Ag	PETIT
enfants	Nc	ENFANT
.	Fs	.
Pour	S	POUR
Messire	Nc	MESSIRE
Mathurin-Blaise	Vvc	Mathurin-Blaise
Sotinet	Nc	Sotinet
,	Fw	,
sous-fermier	Nc	sous-fermier
,	Fw	,
contre	S	CONTRE
la	Da	LE
dame	Nc	DAME
Sotinet	Ag	Sotinet
,	Fw	,
sa	Ds	SON
femme	Nc	FEMME
,	Fw	,
demanderesse	Vvc	demanderesse
en	S	EN
séparation	Nc	SÉPARATION
.	Fs	.
Je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
surpris	Ge	SURPRENDRE
,	Fw	,
messieurs	Nc	MONSIEUR
,	Fw	,
de	S	DE
voir	Vvn	VOIR
à	S	À
ce	Dd	CE
nouveau	Ag	NOUVEAU
tribunal	Nc	TRIBUNAL
une	Dn	UN
femme	Nc	FEMME
qui	Pr	QUI
veut	Vvc	VOULOIR
secouer	Vvn	SECOUER
le	Da	LE
joug	Nc	JOUG
d'	S	DE
un	Dn	UN
mari	Nc	MARI
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
m'	Pp	JE
étonne	Vvc	ÉTONNER
de	S	DE
n'	Rp	NE
y	Pp	Y
pas	Rg	PAS
voir	Vvn	VOIR
avec	S	AVEC
elle	Pp	IL
la	Da	LE
moitié	Nc	MOITIÉ
des	S+Da	DE+LE|DE+LES
femmes	Nc	FEMME
de	S	DE
Paris	Nc	PARI
.	Fs	.
Donnez	Vvc	DONNER
-vous	Nc	-vous
un	Dn	UN
peu	Rg	PEU
de	S	DE
patience	Nc	PATIENCE
;	Fw	;
nous	Pp	NOUS
n'	Rp	NE
aurons	Vuc	AVOIR
pas	Rg	PAS
plus	Rg	PLUS
tôt	Rg	TÔT
démarié	Ge	DÉMARIER
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
,	Fw	,
qu'	Cs	QUE
elles	Pp	ILS
y	Pp	Y
viendront	Vvc	VENIR
toutes	Di	TOUT
les	Da	LE
unes	Pi	UN
après	S	APRÈS
les	Da	LE
autres	Pi	AUTRE
.	Fs	.
En	S	EN
effet	Nc	EFFET
,	Fw	,
messieurs	Nc	MONSIEUR
,	Fw	,
une	Dn	UN
jeune	Ag	JEUNE
femme	Nc	FEMME
qui	Pr	QUI
épouse	Vvc	ÉPOUSER
un	Dn	UN
vieillard	Nc	VIEILLARD
,	Fw	,
dans	S	DANS
l'	Da	LE
espérance	Nc	ESPÉRANCE
de	S	DE
l'	Pp	IL
enterrer	Vvn	ENTERRER
six	Nc	SIX
mois	Nc	MOI|MOIS
après	S	APRÈS
,	Fw	,
n'	Rp	NE
est-elle	V	est-elle
pas	Rg	PAS
en	S	EN
droit	Nc	DROIT
de	S	DE
lui	Pp	IL
demander	Vvn	DEMANDER
raison	Nc	RAISON
de	S	DE
son	Ds	SON
retardement	Nc	RETARDEMENT
;	Fw	;
et	Cc	ET
n'	Rp	NE
est-elle	V	est-elle
pas	Rg	PAS
bien	Rg	BIEN
fondée	Ge	FONDER
à	S	À
faire	Vvn	FAIRE
rompre	Vvn	ROMPRE
son	Ds	SON
mariage	Nc	MARIAGE
,	Fw	,
puisque	Cs	PUISQUE
son	Ds	SON
mari	Nc	MARI
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
satisfait	Ge	SATISFAIRE
à	S	À
l'	Da	LE
article	Nc	ARTICLE
le	Da	LE
plus	Rg	PLUS
essentiel	Ag	ESSENTIEL
du	S+Da	DE+LE
contrat	Nc	CONTRAT
,	Fw	,
par	S	PAR
lequel	Pr	LEQUEL
il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
obligé	Ge	OBLIGER
tacitement	Rg	TACITEMENT
à	S	À
ne	Rp	NE
pas	Rg	PAS
passer	Vvn	PASSER
l'	Da	LE
année	Nc	ANNÉE
?	Fs	?
Celui	Pd	CELUI
pour	S	POUR
qui	Pr	QUI
je	Pp	JE
parle	Vvc	PARLER
,	Fw	,
après	S	APRÈS
avoir	Vun	AVOIR
longtemps	Rg	LONGTEMPS
contemplé	Ge	CONTEMPLER
du	S+Da	DE+LE
port	Nc	PORT
les	Da	LE
naufrages	Nc	NAUFRAGE
de	S	DE
tant	Rg	TANT
de	S	DE
malheureux	Ag	MALHEUREUX
époux	Nc	ÉPOUX
,	Fw	,
s'	Pp	SE
embarqua	Vvc	EMBARQUER
enfin	Rg	ENFIN
sur	S	SUR
la	Da	LE
mer	Nc	MER
orageuse	Ag	ORAGEUX
du	S+Da	DE+LE
mariage	Nc	MARIAGE
;	Fw	;
et	Cc	ET
quand	Cs	QUAND
il	Pp	IL
fit	Vvc	FAIRE
ce	Dd	CE
solécisme	Nc	SOLÉCISME
en	S	EN
conduite	Nc	CONDUITE
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
souffrit	Vvc	SOUFFRIR
cette	Dd	CE
léthargie	Nc	LÉTHARGIE
de	S	DE
bon	Ag	BON
sens	Nc	SENS
,	Fw	,
cette	Dd	CE
éclipse	Nc	ÉCLIPSE
de	S	DE
raison	Nc	RAISON
,	Fw	,
s'	Cs	SI
il	Pp	IL
se	Pp	IL
fût	Vuc	ÊTRE
mis	Ge	METTRE
une	Dn	UN
corde	Nc	CORDE|CORDÉ
au	S+Da	À+LE
cou	Nc	COU
,	Fw	,
ou	Cc	OU
qu'	Cs	QUE
il	Pp	IL
se	Pp	IL
fût	Vuc	ÊTRE
jeté	Ge	JETER
dans	S	DANS
la	Da	LE
rivière	Nc	RIVIÈRE
,	Fw	,
il	Pp	IL
n'	Rp	NE
auroit	Vuc	AVOIR
jamais	Rg	JAMAIS
tant	Rg	TANT
gagné	Ge	GAGNER
en	S	EN
un	Dn	UN
jour	Nc	JOUR
.	Fs	.
Ni	Cc	NI
sa	Ds	SON
femme	Nc	FEMME
aussi	Rg	AUSSI
.	Fs	.
Il	Pp	IL
fit	Vvc	FAIRE
ce	Pd	CE
qu'	Pr	QUE
ont	Vuc	AVOIR
accoutumé	Ge	ACCOUTUMER
de	S	DE
faire	Vvn	FAIRE
les	Da	LE
gens	Nc	GENS|GENT
sur	S	SUR
le	Da	LE
retour	Nc	RETOUR
,	Fw	,
quand	Cs	QUAND
ils	Pp	ILS
épousent	Vvc	ÉPOUSER
de	S	DE
jeunes	Ag	JEUNE
filles	Nc	FILLE
,	Fw	,
c'est-à-dire	Nc	c'est-à-dire
qu'	Pr	QUE
il	Pp	IL
confessa	Vvc	CONFESSER
avoir	Vun	AVOIR
reçu	Ge	RECEVOIR
vingt	Nc	VINGT
mille	Nc	MILLE
écus	Nc	ÉCU|ÉCUS
,	Fw	,
quoiqu'elle	Cs	quoiqu'elle
ne	Rp	NE
lui	Pp	IL
eût	Vuc	AVOIR
jamais	Rg	JAMAIS
apporté	Ge	APPORTER
en	S	EN
mariage	Nc	MARIAGE
qu'	Cs	QUE
un	Dn	UN
fonds	Nc	FOND|FONDS
de	S	DE
galanterie	Nc	GALANTERIE
outrée	Ge	OUTRER
,	Fw	,
et	Cc	ET
une	Dn	UN
fureur	Nc	FUREUR
effrénée	Ag	EFFRÉNÉ
pour	S	POUR
le	Da	LE
jeu	Nc	JEU
:	Fw	:
voilà	S	VOILÀ
la	Da	LE
dot	Nc	DOT
de	S	DE
la	Da	LE
Dame	Nc	DAME
.	Fs	.
Cornichon	Ag	CORNICHON
.	Fs	.
Avec	S	AVEC
votre	Ds	VOTRE
permission	Nc	PERMISSION
,	Fw	,
Maître	Nc	Maître
Braillardet	Ag	Braillardet
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
vous	Pp	VOUS
tiendrez	Vvc	TENIR
pas	Rg	PAS
pour	S	POUR
interrompu	Ge	INTERROMPRE
si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
que	Cs	QUE
vous	Pp	VOUS
en	Pp	EN
avez	Vuc	AVOIR
menti	Ge	MENTIR
:	Fw	:
il	Pp	IL
a	Vuc	AVOIR
reçu	Ge	RECEVOIR
vingt	Nc	VINGT
mille	Nc	MILLE
bons	Ag	BON
écus	Nc	ÉCU|ÉCUS
.	Fs	.
Des	S+Da	DE+LE|DE+LES
démentis	Nc	DÉMENTI
,	Fw	,
messieurs	Nc	MONSIEUR
,	Fw	,
des	S+Da	DE+LE|DE+LES
démentis	Nc	DÉMENTI
!	Fs	!
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
que	Cs	QUE
voilà	S	VOILÀ
le	Da	LE
style	Nc	STYLE
ordinaire	Ag	ORDINAIRE
de	S	DE
Maître	Nc	Maître
Cornichon	Nc	CORNICHON
.	Fs	.
Eh	I	EH
!	Fs	!
Allez	I	ALLEZ
,	Fw	,
allez	Vvc	ALLER
votre	Ds	VOTRE
chemin	Nc	CHEMIN
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
vois	Vvc	ALLER|VOIR
venir	Vvn	VENIR
avec	S	AVEC
vos	Ds	VOTRE
suppositions	Nc	SUPPOSITION
.	Fs	.
Une	Dn	UN
fureur	Nc	FUREUR
pour	S	POUR
le	Da	LE
jeu	Nc	JEU
!	Fs	!
Une	Dn	UN
femme	Nc	FEMME
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
vingt	Nc	VINGT
ans	Nc	AN
,	Fw	,
une	Dn	UN
fureur	Nc	FUREUR
pour	S	POUR
le	Da	LE
jeu	Nc	JEU
!	Fs	!
Oui	Rg	OUI
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
messieurs	Nc	MONSIEUR
;	Fw	;
quand	Cs	QUAND
je	Pp	JE
dis	Vvc	DIRE
que	Cs	QUE
voilà	S	VOILÀ
la	Da	LE
dot	Nc	DOT
de	S	DE
la	Da	LE
Dame	Nc	DAME
Sotinet	Ag	Sotinet
,	Fw	,
je	Pp	JE
n'	Rp	NE
avance	Vvc	AVANCER
rien	Pi	RIEN
que	Cs	QUE
de	S	DE
véritable	Ag	VÉRITABLE
;	Fw	;
mais	Cc	MAIS
ne	Rp	NE
croyez	Vvc	CROIRE
pas	Rg	PAS
que	Rg	QUE
,	Fw	,
parcequ'elle	Vvc	parcequ'elle
n'	Rp	NE
a	Vuc	AVOIR
rien	Pi	RIEN
eu	Ge	AVOIR
en	S	EN
mariage	Nc	MARIAGE
,	Fw	,
elle	Pp	IL
en	Pp	EN
dépense	Vvc	DÉPENSER
moins	Rg	MOINS
en	S	EN
se	Pp	IL
mariant	Ga	MARIER
.	Fs	.
Les	Da	LE
jeunes	Ag	JEUNE
filles	Nc	FILLE
qui	Pr	QUI
se	Pp	IL
vendent	Vvc	VENDRE
à	S	À
des	Dn	UN
vieillards	Nc	VIEILLARD
achètent	Vvc	ACHETER
en	S	EN
même	Ag	MÊME
temps	Nc	TEMPS
le	Da	LE
droit	Nc	DROIT
de	S	DE
les	Pp	ILS
envoyer	Vvn	ENVOYER
à	S	À
l'	Da	LE
hôpital	Nc	HÔPITAL
promptement	Rg	PROMPTEMENT
,	Fw	,
par	S	PAR
leurs	Ds	LEUR
dépenses	Nc	DÉPENSE
extravagantes	Ag	EXTRAVAGANT
:	Fw	:
c'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qu'	Pr	QUE
a	Vuc	AVOIR
presque	Rg	PRESQUE
fait	Ge	FAIRE
la	Da	LE
Dame	Nc	DAME
Sotinet	Ag	Sotinet
;	Fw	;
car	Cc	CAR
enfin	Rg	ENFIN
le	Da	LE
pauvre	Ag	PAUVRE
homme	Nc	HOMME
ne	Rp	NE
fut	Vuc	ÊTRE
pas	Rg	PAS
plus	Rg	PLUS
tôt	Rg	TÔT
marié	Ge	MARIER
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
vit	Vvc	VIVRE|VOIR
bien	Rg	BIEN
comme	Cs	COMME
presque	Rg	PRESQUE
tous	Di	TOUT
les	Da	LE
autres	Pi	AUTRE
qui	Pr	QUI
s'	Pp	SE
enrôlent	Vvc	ENRÔLER
dans	S	DANS
cette	Dd	CE
milice	Nc	MILICE
qu'	Pr	QUE
il	Pp	IL
avait	Vuc	AVOIR
fait	Ge	FAIRE
une	Dn	UN
sottise	Nc	SOTTISE
;	Fw	;
que	Cs	QUE
le	Da	LE
mariage	Nc	MARIAGE
est	Vuc	ÊTRE
une	Dn	UN
affaire	Nc	AFFAIRE|AFFAIRÉ
à	S	À
laquelle	Pr	LEQUEL
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
songer	Vvn	SONGER
toute	Di	TOUT
sa	Ds	SON
vie	Nc	VIE
;	Fw	;
qu'	Cs	QUE
un	Dn	UN
bon	Ag	BON
singe	Nc	SINGE
et	Cc	ET
la	Da	LE
meilleure	Ag	MEILLEUR
femme	Nc	FEMME
sont	Vuc	ÊTRE
souvent	Rg	SOUVENT
deux	Nc	DEUX
méchants	Ag	MÉCHANT
animaux	Nc	ANIMAL
;	Fw	;
et	Cc	ET
que	Cs	QUE
ce	Dd	CE
grand	Ag	GRAND
philosophe	Nc	PHILOSOPHE
avait	Vuc	AVOIR
bien	Rg	BIEN
raison	Nc	RAISON
de	S	DE
s'	Pp	SE
écrier	Vvn	ÉCRIER
,	Fw	,
en	S	EN
voyant	Ga	VOIR
trois	Nc	TROIS
ou	Cc	OU
quatre	Nc	QUATRE
