Crispe	Vvc	CRISPER
toi	Pp	TU
Et	Vvc	Et
tu	Pp	TU
me	Pp	JE
dois	Vvc	DEVOIR
ainsi	Rg	AINSI
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
te	Pp	TU
dois	Vvc	DEVOIR
.	Fs	.
L'	Da	LE
impudence	Nc	IMPUDENCE
et	Cc	ET
l'	Da	LE
orgueil	Nc	ORGUEIL
suivent	Vvc	SUIVRE
les	Da	LE
impostures	Nc	IMPOSTURE
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
exposez	Vvc	EXPOSER
plus	Rg	PLUS
à	S	À
ce	Dd	CE
torrent	Nc	TORRENT
d'	S	DE
injures	Nc	INJURE
,	Fw	,
Qui	Vvc	Qui
,	Fw	,
ne	Rp	NE
faisant	Ga	FAIRE
qu'	Cs	QUE
aigrir	Vvn	AIGRIR
votre	Ds	VOTRE
ressentiment	Nc	RESSENTIMENT
,	Fw	,
Vous	Nc	Vous
donne	Vvc	DONNER
peu	Rg	PEU
de	S	DE
jour	Nc	JOUR
pour	S	POUR
ce	Dd	CE
discernement	Nc	DISCERNEMENT
.	Fs	.
Laissez	Vvc	LAISSER
-la	Nc	-la
-moi	Vvc	-moi
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
quelques	Di	QUELQUE
moments	Nc	MOMENT
en	S	EN
garde	Nc	GARDE
.	Fs	.
Puisque	Cs	PUISQUE
j'	Pp	JE
ai	Vuc	AVOIR
commencé	Ge	COMMENCER
,	Fw	,
le	Da	LE
reste	Nc	RESTE
me	Pp	JE
regarde	Vvc	REGARDER
;	Fw	;
Malgré	Vvc	Malgré
l'	Da	LE
obscurité	Nc	OBSCURITÉ
de	S	DE
son	Ds	SON
illusion	Nc	ILLUSION
,	Fw	,
J'	Vvc	J'
espère	Vvc	ESPÉRER
démêler	Vvn	DÉMÊLER
cette	Dd	CE
confusion	Nc	CONFUSION
.	Fs	.
Vous	Pp	VOUS
savez	Vvc	SAVOIR
à	S	À
quel	Dt	QUEL
point	Nc	POINT
l'	Da	LE
affaire	Nc	AFFAIRE|AFFAIRÉ
m'	Pp	JE
intéresse	Vvc	INTÉRESSER
.	Fs	.
Achève	Vvc	Achève
,	Fw	,
si	Cs	SI
tu	Pp	TU
peux	Vvc	POUVOIR
,	Fw	,
par	S	PAR
force	Nc	FORCE|FORCÉ
ou	Cc	OU
par	S	PAR
adresse	Nc	ADRESSE
,	Fw	,
Exupère	Vvc	Exupère
,	Fw	,
et	Cc	ET
sois	Vuc	ÊTRE
sûr	Ag	SÛR
que	Cs	QUE
je	Pp	JE
te	Pp	TU
devrai	Vvc	DEVOIR
tout	Pi	TOUT
,	Fw	,
Si	Vvc	Si
l'	Da	LE
ardeur	Nc	ARDEUR
de	S	DE
ton	Ds	TON
zèle	Nc	ZÈLE
en	Pp	EN
peut	Vvc	POUVOIR
venir	Vvn	VENIR
à	S	À
bout	Nc	BOUT
.	Fs	.
Je	Pp	JE
saurai	Vvc	SAURER|SAVOIR
cependant	Rg	CEPENDANT
prendre	Vvn	PRENDRE
à	S	À
part	Nc	PART
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
,	Fw	,
Et	Vvc	Et
peut-être	Rg	PEUT-ÊTRE
qu'	Cs	QUE
enfin	Rg	ENFIN
nous	Pp	NOUS
trouverons	Vvc	TROUVER
le	Da	LE
nôtre	As#Ps	NÔTRE
.	Fs	.
Agis	Vvc	AGIR
de	S	DE
ton	Ds	TON
côté	Nc	CÔTÉ
,	Fw	,
je	Pp	JE
la	Pp	IL
laisse	Vvc	LAISSER
avec	S	AVEC
toi	Pp	TU
;	Fw	;
Gêne	Vvc	Gêne
,	Fw	,
flatte	Vvc	FLATTER
,	Fw	,
surprends	Vvc	SURPRENDRE
.	Fs	.
Vous	Pp	VOUS
autres	Ag	AUTRE
,	Fw	,
suivez	Vvc	SUIVRE
-moi	Vvc	-moi
.	Fs	.
On	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
nous	Pp	NOUS
entendre	Vvn	ENTENDRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
juste	Ag	JUSTE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Que	Vvc	Que
je	Pp	JE
vous	Pp	VOUS
ouvre	Vvc	OUVRER|OUVRIR
enfin	Rg	ENFIN
jusqu'	S	JUSQUE
au	S+Da	À+LE
fond	Nc	FOND
de	S	DE
mon	Ds	MON
âme	Nc	ÂME
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
passer	Vvn	PASSER
trop	Rg	TROP
longtemps	Rg	LONGTEMPS
pour	S	POUR
traître	Nc	TRAÎTRE
auprès	Rg	AUPRÈS
de	S	DE
vous	Pp	VOUS
.	Fs	.
Vous	Pp	VOUS
haïssez	Vvc	HAÏR
Phocas	Vvc	Phocas
,	Fw	,
nous	Pp	NOUS
le	Pp	IL
haïssons	Vvc	HAÏR
tous	Pi	TOUT
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
bien	Rg	BIEN
lui	Pp	IL
montrer	Vvn	MONTRER
ta	Ds	TON
haine	Nc	HAINE
et	Cc	ET
ta	Ds	TON
colère	Nc	COLÈRE
,	Fw	,
Que	Vvc	Que
lui	Pp	IL
vendre	Vvn	VENDRE
ton	Ds	TON
prince	Nc	PRINCE
et	Cc	ET
le	Da	LE
sang	Nc	SANG
de	S	DE
ton	Ds	TON
père	Nc	PÈRE
.	Fs	.
L'	Da	LE
apparence	Nc	APPARENCE
vous	Pp	VOUS
trompe	Vvc	TROMPER
,	Fw	,
et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
en	S	EN
effet	Nc	EFFET
...	Fs	...
L'	Vvc	L'
homme	Nc	HOMME
le	Da	LE
plus	Rg	PLUS
méchant	Ag	MÉCHANT
que	Cs	QUE
la	Da	LE
nature	Nc	NATURE
ait	Vuc	AVOIR
fait	Ge	FAIRE
.	Fs	.
Ce	Pd	CE
qui	Pr	QUI
passe	Vvc	PASSER
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
pour	S	POUR
une	Dn	UN
perfidie	Nc	PERFIDIE
...	Fs	...
Cache	Vvc	CACHER
une	Dn	UN
intention	Nc	INTENTION
fort	Rg	FORT
noble	Ag	NOBLE
et	Cc	ET
fort	Rg	FORT
hardie	Ag	HARDI
!	Fs	!
Pouvez	Vvc	POUVOIR
-vous	Nc	-vous
en	S	EN
juger	Vvn	JUGER
,	Fw	,
puisque	Cs	PUISQUE
vous	Pp	VOUS
l'	Pp	IL
ignorez	Vvc	IGNORER
?	Fs	?
Considérez	Vvc	Considérez
l'	Da	LE
état	Nc	ÉTAT
de	S	DE
tous	Di	TOUT
nos	Ds	NOTRE
conjurés	Nc	CONJURÉ
:	Fw	:
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
aucun	Pi	AUCUN
de	S	DE
nous	Pp	NOUS
à	S	À
qui	Pr	QUI
sa	Ds	SON
violence	Nc	VIOLENCE
N'	Ag	N'
ait	Vuc	AVOIR
donné	Ge	DONNER
trop	Rg	TROP
de	S	DE
lieu	Nc	LIEU
d'	S	DE
une	Dn	UN
juste	Ag	JUSTE
vengeance	Nc	VENGEANCE
,	Fw	,
Et	Vvc	Et
nous	Pp	NOUS
en	S	EN
croyant	Ga	CROIRE
tous	Pi	TOUT
dans	S	DANS
notre	Ds	NOTRE
âme	Nc	ÂME
indignés	Ge	INDIGNER
,	Fw	,
Le	Vvc	Le
tyran	Nc	TYRAN
du	S+Da	DE+LE
palais	Nc	PALAIS
nous	Pp	NOUS
a	Vuc	AVOIR
éloignés	Ge	ÉLOIGNER
.	Fs	.
Il	Pp	IL
y	Pp	Y
fallait	Vvc	FALLOIR
rentrer	Vvn	RENTRER
par	S	PAR
quelque	Di	QUELQUE
grand	Ag	GRAND
service	Nc	SERVICE
.	Fs	.
Et	Cc	ET
tu	Pp	TU
crois	Vvc	CROIRE|CROÎTRE
m'	Pp	JE
éblouir	Vvn	ÉBLOUIR
avec	S	AVEC
cet	Dd	CE
artifice	Nc	ARTIFICE
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
apprenez	Vvc	APPRENDRE
tout	Pi	TOUT
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
rien	Pi	RIEN
hasardé	Ge	HASARDER
.	Fs	.
Vous	Pp	VOUS
savez	Vvc	SAVOIR
de	S	DE
quel	Dt	QUEL
nombre	Nc	NOMBRE
il	Pp	IL
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
gardé	Ge	GARDER
;	Fw	;
Pouvions-nous	Vvc	Pouvions-nous
le	Pp	IL
surprendre	Vvn	SURPRENDRE
,	Fw	,
ou	Cc	OU
forcer	Vvn	FORCER
les	Da	LE
cohortes	Nc	COHORTE
Qui	Vvc	Qui
de	S	DE
jour	Nc	JOUR
et	Cc	ET
de	S	DE
nuit	Nc	NUIT
tiennent	Vvc	TENIR
toutes	Di	TOUT
ses	Ds	SON
portes	Nc	PORTE|PORTÉ
?	Fs	?
Pouvions-nous	Vvc	Pouvions-nous
mieux	Rg	MIEUX
sans	S	SANS
bruit	Nc	BRUIT
nous	Pp	NOUS
approcher	Vvn	APPROCHER
de	S	DE
lui	Pp	IL
?	Fs	?
Vous	Pp	VOUS
voyez	Vvc	VOIR
la	Da	LE
posture	Nc	POSTURE
où	Pr	OÙ
j'	Pp	JE
y	Pp	Y
suis	Vuc	ÊTRE
aujourd'hui	Rg	AUJOURD'HUI
:	Fw	:
Il	Pp	IL
me	Pp	JE
parle	Vvc	PARLER
,	Fw	,
il	Pp	IL
m'	Pp	JE
écoute	Vvc	ÉCOUTER
,	Fw	,
il	Pp	IL
me	Pp	JE
croit	Vvc	CROIRE|CROÎTRE
,	Fw	,
et	Cc	ET
lui-même	Pp	LUI-MÊME
Se	Vvc	Se
livre	Nc	LIURE|LIVRE
entre	S	ENTRE
mes	Ds	MON
mains	Nc	MAIN
,	Fw	,
aide	Vvc	AIDER
à	S	À
mon	Ds	MON
stratagème	Nc	STRATAGÈME
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
par	S	PAR
mes	Ds	MON
seuls	Ag	SEUL
conseils	Nc	CONSEIL
qu'	Pr	QUE
il	Pp	IL
veut	Vvc	VOULOIR
publiquement	Rg	PUBLIQUEMENT
Du	Ag	Du
prince	Nc	PRINCE
Héraclius	Nc	Héraclius
faire	Vvn	FAIRE
le	Da	LE
châtiment	Nc	CHÂTIMENT
,	Fw	,
Que	Vvc	Que
sa	Ds	SON
milice	Nc	MILICE
,	Fw	,
éparse	Ag	ÉPARS
à	S	À
chaque	Di	CHAQUE
coin	Nc	COIN
des	S+Da	DE+LE|DE+LES
rues	Nc	RUE
,	Fw	,
A	Vvc	A
laissé	Ge	LAISSER
du	S+Da	DE+LE
palais	Nc	PALAIS
les	Da	LE
portes	Nc	PORTE|PORTÉ
presque	Rg	PRESQUE
nues	Ag	NU
;	Fw	;
Je	Vvc	Je
puis	Cs	PUIS
en	S	EN
un	Dn	UN
moment	Nc	MOMENT
m'	Pp	JE
y	Pp	Y
rendre	Vvn	RENDRE
le	Da	LE
plus	Rg	PLUS
fort	Ag	FORT
;	Fw	;
Mes	Vvc	Mes
amis	Nc	AMI
sont	Vuc	ÊTRE
tout	Rg	TOUT
prêts	Ag	PRÊT
;	Fw	;
c'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
fait	Ge	FAIRE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
mort	Ge	MOURIR
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
userai	Vvc	USER
si	Rg	SI
bien	Rg	BIEN
de	S	DE
l'	Da	LE
accès	Nc	ACCÈS
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
donne	Vvc	DONNER
Qu'	Vvc	Qu'
aux	S+Da	À+LES
pieds	Nc	PIED
d'	S	DE
Héraclius	Nc	Héraclius
je	Pp	JE
mettrai	Vvc	METTRE
sa	Ds	SON
couronne	Nc	COURONNE
.	Fs	.
Mais	Cc	MAIS
après	S	APRÈS
mes	Ds	MON
desseins	Nc	DESSEIN
pleinement	Rg	PLEINEMENT
découverts	Ge	DÉCOUVRIR
,	Fw	,
De	Vvc	De
grâce	Nc	GRÂCE
,	Fw	,
faites	Vvc	FAIRE
-moi	Vvc	-moi
connaître	Vvn	CONNAÎTRE
qui	Pr	QUI
je	Pp	JE
sers	Vvc	SERVIR
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
le	Pp	IL
cachez	Vvc	CACHER
plus	Rg	PLUS
à	S	À
ce	Dd	CE
cœur	Nc	cœur
qui	Pr	QUI
n'	Rp	NE
aspire	Vvc	ASPIRER
Qu'	Nc	Qu'
à	S	À
le	Pp	IL
rendre	Vvn	RENDRE
aujourd'hui	Rg	AUJOURD'HUI
maître	Nc	MAÎTRE
de	S	DE
tout	Di	TOUT
l'	Da	LE
empire	Nc	EMPIRE
.	Fs	.
Esprit	Nc	ESPRIT
lâche	Ag	LÂCHE
et	Cc	ET
grossier	Ag	GROSSIER
,	Fw	,
quelle	Dt	QUEL
brutalité	Nc	BRUTALITÉ
Te	Vvc	Te
fait	Ge	FAIRE
juger	Vvn	JUGER
en	S	EN
moi	Pp	JE
tant	Rg	TANT
de	S	DE
crédulité	Nc	CRÉDULITÉ
?	Fs	?
Va	Vvc	ALLER
,	Fw	,
d'	S	DE
un	Dn	UN
piège	Nc	PIÈGE
si	Rg	SI
lourd	Rg	LOURD
l'	Da	LE
appât	Nc	APPÂT
est	Vuc	ÊTRE
inutile	Ag	INUTILE
,	Fw	,
Traître	Nc	Traître
,	Fw	,
et	Cc	ET
si	Cs	SI
tu	Pp	TU
n'	Rp	NE
as	Vuc	AVOIR
point	Rg	POINT
de	S	DE
ruse	Nc	RUSE
plus	Rg	PLUS
subtile	Ag	SUBTIL
...	Fs	...
Je	Vvc	Je
vous	Pp	VOUS
dis	Vvc	DIRE
vrai	Ag	VRAI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
dirai	Vvc	DIRE
de	S	DE
plus	Rg	PLUS
...	Fs	...
Ne	Vvc	Ne
me	Pp	JE
fais	Vvc	FAIRE
point	Rg	POINT
ici	Rg	ICI
de	S	DE
contes	Nc	CONTE|CONTÉ
superflus	Ag	SUPERFLU
;	Fw	;
L'	Vvc	L'
effet	Nc	EFFET
à	S	À
tes	Ds	TON
discours	Nc	DISCOURS
ôte	Vvc	ÔTER
toute	Di	TOUT
croyance	Nc	CROYANCE
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Demeurez	Vvc	DEMEURER
donc	Rg	DONC
dans	S	DANS
votre	Ds	VOTRE
défiance	Nc	DÉFIANCE
:	Fw	:
Je	Pp	JE
ne	Rp	NE
demande	Vvc	DEMANDER
plus	Rg	PLUS
,	Fw	,
et	Cc	ET
ne	Rp	NE
vous	Pp	VOUS
dis	Vvc	DIRE
plus	Rg	PLUS
rien	Pi	RIEN
;	Fw	;
Gardez	Vvc	GARDER
votre	Ds	VOTRE
secret	Nc	SECRET
,	Fw	,
je	Pp	JE
garderai	Vvc	GARDER
le	Da	LE
mien	Ps	MIEN
;	Fw	;
Puisque	Nc	Puisque
je	Pp	JE
passe	Vvc	PASSER
encor	Nc	encor
pour	S	POUR
homme	Nc	HOMME
à	S	À
vous	Pp	VOUS
séduire	Vvn	SÉDUIRE
,	Fw	,
Venez	Vvc	VENIR
dans	S	DANS
la	Da	LE
prison	Nc	PRISON
où	Pr	OÙ
je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
conduire	Vvn	CONDUIRE
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
ne	Rp	NE
me	Pp	JE
croyez	Vvc	CROIRE
,	Fw	,
craignez	Vvc	CRAINDRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
puis	Vvc	POUVOIR
.	Fs	.
Avant	S	AVANT
la	Da	LE
fin	Nc	FIN
du	S+Da	DE+LE
jour	Nc	JOUR
vous	Pp	VOUS
saurez	Vvc	SAURER|SAVOIR
qui	Pr	QUI
je	Pp	JE
suis	Vuc	ÊTRE
.	Fs	.
Quelle	Dt	QUEL
confusion	Nc	CONFUSION
étrange	Ag	ÉTRANGE
De	Vvc	De
deux	Nc	DEUX
princes	Nc	PRINCE
fait	Ge	FAIRE
un	Dn	UN
mélange	Nc	MÉLANGE
Qui	Ag	Qui
met	Vvc	METTRE
en	S	EN
discord	Nc	discord
deux	Nc	DEUX
amis	Nc	AMI
!	Fs	!
Un	Dn	UN
père	Nc	PÈRE
ne	Rp	NE
sait	Vvc	SAVOIR
où	Pt	OÙ
se	Pp	IL
prendre	Vvn	PRENDRE
,	Fw	,
Et	Vvc	Et
plus	Rg	PLUS
tous	Di	TOUT
deux	Nc	DEUX
s'	Pp	SE
osent	Vvc	OSER
défendre	Vvn	DÉFENDRE
Du	Vvc	Du
titre	Nc	TITRE
infâme	Ag	INFÂME
de	S	DE
son	Ds	SON
fils	Nc	FIL|FILS
,	Fw	,
Plus	Vvc	PLAIRE
eux-mêmes	Pp	EUX-MÊME
cessent	Vvc	CESSER
d'	S	DE
entendre	Vvn	ENTENDRE
Les	Vvc	Les
secrets	Ag	SECRET
qu'	Cs	QUE
on	Pp	ON
leur	Pp	LEUR
a	Vuc	AVOIR
commis	Ge	COMMETTRE
.	Fs	.
Léontine	Vvc	Léontine
avec	S	AVEC
tant	Rg	TANT
de	S	DE
ruse	Nc	RUSE
Ou	Vvc	Ou
me	Pp	JE
favorise	Vvc	FAVORISER
ou	Cc	OU
m'	Pp	JE
abuse	Vvc	ABUSER
,	Fw	,
Qu'	Vvc	Qu'
elle	Pp	IL
brouille	Vvc	BROUILLER
tout	Di	TOUT
notre	Ds	NOTRE
sort	Nc	SORT
;	Fw	;
Ce	Vvc	Ce
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
eus	Vuc	AVOIR
de	S	DE
connaissance	Nc	CONNAISSANCE
Brave	Vvc	BRAVER
une	Dn	UN
orgueilleuse	Ag	ORGUEILLEUX
puissance	Nc	PUISSANCE
Qui	Vvc	Qui
n'	Rp	NE
en	Pp	EN
croit	Vvc	CROIRE|CROÎTRE
pas	Rg	PAS
mon	Ds	MON
vain	Ag	VAIN
effort	Nc	EFFORT
,	Fw	,
Et	Vvc	Et
je	Pp	JE
doute	Vvc	DOUTER
de	S	DE
ma	Ds	MON
naissance	Nc	NAISSANCE
Quand	Ag	Quand
on	Pp	ON
me	Pp	JE
refuse	Vvc	REFUSER
la	Da	LE
mort	Nc	MORT
.	Fs	.
Ce	Dd	CE
fier	Ag	FIER
tyran	Nc	TYRAN
qui	Pr	QUI
me	Pp	JE
caresse	Vvc	CARESSER
Montre	Vvc	MONTRER
pour	S	POUR
moi	Pp	JE
tant	Rg	TANT
de	S	DE
tendresse	Nc	TENDRESSE
Que	Vvc	Que
mon	Ds	MON
cœur	Nc	cœur
s'	Pp	SE
en	Pp	EN
laisse	Vvc	LAISSER
alarmer	Vvn	ALARMER
;	Fw	;
Lorsqu'	Vvc	Lorsqu'
il	Pp	IL
me	Pp	JE
prie	Vvc	PRIER
et	Cc	ET
me	Pp	JE
conjure	Vvc	CONJURER
,	Fw	,
Son	Nc	SON
amitié	Nc	AMITIÉ
paraît	Vvc	PARAÎTRE
si	Rg	SI
pure	Ag	PUR
,	Fw	,
Que	Vvc	Que
je	Pp	JE
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
présumer	Vvn	PRÉSUMER
Si	Vvc	Si
c'	Pd	CE
est	Vuc	ÊTRE
par	S	PAR
instinct	Nc	INSTINCT
de	S	DE
nature	Nc	NATURE
,	Fw	,
Ou	Vvc	Ou
par	S	PAR
coutume	Nc	COUTUME
de	S	DE
m'	Pp	JE
aimer	Vvn	AIMER
.	Fs	.
Dans	S	DANS
cette	Dd	CE
croyance	Nc	CROYANCE
incertaine	Ag	INCERTAIN
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
pour	S	POUR
lui	Pp	IL
des	Dn	UN
transports	Nc	TRANSPORT|TRANSPORTS
de	S	DE
haine	Nc	HAINE
Que	Vvc	Que
je	Pp	JE
ne	Rp	NE
conserve	Vvc	CONSERVER
pas	Rg	PAS
bien	Rg	BIEN
;	Fw	;
Cette	Vvc	Cette
grâce	Nc	GRÂCE
qu'	Pr	QUE
il	Pp	IL
veut	Vvc	VOULOIR
me	Pp	JE
faire	Vvn	FAIRE
Étonne	Nc	Étonne
et	Cc	ET
trouble	Nc	TROUBLE
ma	Ds	MON
colère	Nc	COLÈRE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
ose	Vvc	OSER
résoudre	Vvn	RÉSOUDRE
rien	Pi	RIEN
,	Fw	,
Quand	Nc	Quand
je	Pp	JE
trouve	Vvc	TROUVER
un	Dn	UN
amour	Nc	AMOUR
de	S	DE
père	Nc	PÈRE
En	Vvc	En
celui	Pd	CELUI
qui	Pr	QUI
m'	Pp	JE
ôta	Vvc	ÔTER
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Retiens	Vvc	RETENIR
,	Fw	,
grande	Ag	GRAND
ombre	Nc	OMBRE
de	S	DE
Maurice	Nc	Maurice
,	Fw	,
Mon	Nc	Mon
âme	Nc	ÂME
au	S+Da	À+LE
bord	Nc	BORD
du	S+Da	DE+LE
précipice	Nc	PRÉCIPICE
Que	Vvc	Que
cette	Dd	CE
obscurité	Nc	OBSCURITÉ
lui	Pp	IL
fait	Vvc	FAIRE
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
aide	Vvc	AIDER
à	S	À
faire	Vvn	FAIRE
mieux	Rg	MIEUX
connaître	Vvn	CONNAÎTRE
Qu'	Vvc	Qu'
en	S	EN
ton	Ds	TON
fils	Nc	FIL|FILS
Dieu	Nc	DIEU
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
fait	Ge	FAIRE
naître	Vvn	NAÎTRE
Un	Vvc	Un
prince	Nc	PRINCE
à	S	À
ce	Dd	CE
point	Nc	POINT
imparfait	Ag	IMPARFAIT
,	Fw	,
Ou	Vvc	Ou
que	Cs	QUE
je	Pp	JE
méritais	Vvc	MÉRITER
de	S	DE
l'	Pp	IL
être	Vun	ÊTRE
,	Fw	,
Si	Vvc	Si
je	Pp	JE
ne	Rp	NE
le	Pp	IL
suis	Vuc	ÊTRE
en	S	EN
effet	Nc	EFFET
.	Fs	.
Soutiens	Vvc	SOUTENIR
ma	Ds	MON
haine	Nc	HAINE
qui	Pr	QUI
chancelle	Vvc	CHANCELER
,	Fw	,
Et	Vvc	Et
redoublant	Nc	REDOUBLANT
pour	S	POUR
ta	Ds	TON
querelle	Nc	QUERELLE
Cette	Vvc	Cette
noble	Ag	NOBLE
ardeur	Nc	ARDEUR
de	S	DE
mourir	Vvn	MOURIR
,	Fw	,
Fais	Vvc	FAIRE
voir	Vvn	VOIR
...	Fs	...
Mais	Vvc	Mais
il	Pp	IL
m'	Pp	JE
exauce	Vvc	EXAUCER
,	Fw	,
on	Pp	ON
vient	Vvc	VENIR
me	Pp	JE
secourir	Vvn	SECOURIR
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Quel	Dt	QUEL
bon	Ag	BON
démon	Nc	DÉMON
devers	S	DEVERS
moi	Pp	JE
vous	Pp	VOUS
envoie	Vvc	ENVOYER
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Le	Da	LE
tyran	Nc	TYRAN
,	Fw	,
qui	Pr	QUI
veut	Vvc	VOULOIR
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
voie	Vvc	ALLER|VOIR
,	Fw	,
Et	Vvc	Et
met	Vvc	METTRE
tout	Rg	TOUT
en	S	EN
usage	Nc	USAGE
afin	S	AFIN
de	S	DE
s'	Pp	SE
éclaircir	Vvn	ÉCLAIRCIR
.	Fs	.
Par	S	PAR
vous	Pp	VOUS
-même	Vvc	-même
en	S	EN
ce	Dd	CE
trouble	Nc	TROUBLE
il	Pp	IL
pense	Vvc	PENSER
réussir	Vvn	RÉUSSIR
!	Fs	!
Il	Pp	IL
le	Pp	IL
pense	Vvc	PENSER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
et	Cc	ET
ce	Dd	CE
brutal	Nc	BRUTAL
espère	Vvc	ESPÉRER
Mieux	Ag	Mieux
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
trouve	Vvc	TROUVER
un	Dn	UN
fils	Nc	FIL|FILS
que	Pr	QUE
je	Pp	JE
découvre	Vvc	DÉCOUVRIR
un	Dn	UN
frère	Nc	FRÈRE
;	Fw	;
Comme	Vvc	Comme
si	Cs	SI
j'	Pp	JE
étais	Vuc	ÊTRE
fille	Nc	FILLE
à	S	À
ne	Rp	NE
lui	Pp	IL
rien	Pi	RIEN
celer	Vvn	CELER
De	Vvc	De
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
le	Da	LE
sang	Nc	SANG
pourrait	Vvc	POUVOIR
me	Pp	JE
révéler	Vvn	RÉVÉLER
!	Fs	!
Puisse-t-il	Vvc	Puisse-t-il
par	S	PAR
un	Dn	UN
trait	Nc	TRAIT
de	S	DE
lumière	Nc	LUMIÈRE
fidèle	Ag	FIDÈLE
Vous	Vvc	Vous
le	Da	LE
mieux	Rg	MIEUX
révéler	Vvn	RÉVÉLER
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
me	Pp	JE
le	Pp	IL
révèle	Vvc	RÉVÉLER
!	Fs	!
Aidez	Vvc	AIDER
-moi	Vvc	-moi
cependant	Rg	CEPENDANT
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
à	S	À
repousser	Vvn	REPOUSSER
Les	Vvc	Les
indignes	Ag	INDIGNE
frayeurs	Nc	FRAYEUR
dont	Pr	DONT
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
presser	Vvn	PRESSER
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Prince	Nc	PRINCE
,	Fw	,
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
point	Rg	POINT
d'	S	DE
assurance	Nc	ASSURANCE
plus	Rg	PLUS
claire	Ag	CLAIR
:	Fw	:
Si	Cs	SI
vous	Pp	VOUS
craignez	Vvc	CRAINDRE
la	Da	LE
mort	Nc	MORT
,	Fw	,
vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
point	Rg	POINT
mon	Ds	MON
frère	Nc	FRÈRE
;	Fw	;
Ces	Vvc	Ces
indignes	Ag	INDIGNE
frayeurs	Nc	FRAYEUR
vous	Pp	VOUS
ont	Vuc	AVOIR
trop	Rg	TROP
découvert	Ge	DÉCOUVRIR
.	Fs	.
Moi	Pp	JE
,	Fw	,
la	Pp	IL
craindre	Vvn	CRAINDRE
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Ah	I	AH
!	Fs	!
je	Pp	JE
m'	Pp	JE
y	Pp	Y
suis	Vuc	ÊTRE
offert	Ge	OFFRIR
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
traite	Vvc	TRAITER
en	S	EN
tyran	Nc	TYRAN
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
envoie	Vvc	ENVOYER
au	S+Da	À+LE
supplice	Nc	SUPPLICE
,	Fw	,
Je	Vvc	Je
suis	Vuc	ÊTRE
Héraclius	Nc	Héraclius
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
fils	Nc	FIL|FILS
de	S	DE
