Écoutez	Nc	Écoutez
pleurs	Nc	PLEUR
involontaires	Ag	INVOLONTAIRE
.	Fs	.
Que	Pt	QUE
dites	Vvc	DIRE
-vous	Nc	-vous
?	Fs	?
Elle	Pp	IL
voulait	Vvc	VOULOIR
en	S	EN
vain	Ag	VAIN
Me	Vvc	Me
les	Pp	ILS
cacher	Vvn	CACHER
de	S	DE
sa	Ds	SON
charmante	Ag	CHARMANT
main	Nc	MAIN
:	Fw	:
Dans	S	DANS
cet	Dd	CE
état	Nc	ÉTAT
,	Fw	,
sa	Ds	SON
grâce	Nc	GRÂCE
attendrissante	Ga	ATTENDRIR
Enhardissait	Vvc	ENHARDIR
mon	Ds	MON
ardeur	Nc	ARDEUR
imprudente	Ag	IMPRUDENT
;	Fw	;
Et	Vvc	Et
,	Fw	,
tout	Di	TOUT
honteux	Ag	HONTEUX
de	S	DE
ma	Ds	MON
stupidité	Nc	STUPIDITÉ
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
prendre	Vvn	PRENDRE
un	Dn	UN
peu	Rg	PEU
de	S	DE
liberté	Nc	LIBERTÉ
.	Fs	.
Ciel	Nc	CIEL
!	Fs	!
comme	Cs	COMME
elle	Pp	IL
a	Vuc	AVOIR
tancé	Ge	TANCER
ma	Ds	MON
hardiesse	Nc	HARDIESSE
!	Fs	!
Oui	Rg	OUI
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
voir	Vvn	VOIR
une	Dn	UN
chaste	Ag	CHASTE
déesse	Nc	DÉESSE
Qui	Ag	Qui
rejetait	Vvc	REJETER
de	S	DE
son	Ds	SON
auguste	Ag	AUGUSTE
autel	Nc	AUTEL
L'	Vvc	L'
impur	Ag	IMPUR
encens	Nc	ENCENS
qu'	Pr	QUE
offrait	Vvc	OFFRIR
un	Dn	UN
criminel	Nc	CRIMINEL
.	Fs	.
Ah	I	AH
!	Fs	!
Poursuivez	Vvc	POURSUIVRE
.	Fs	.
Comment	Pt	COMMENT
se	Pp	IL
peut-il	Rg	peut-il
faire	Vvn	FAIRE
Qu'	Vvc	Qu'
ayant	Ga	AVOIR
vécu	Ge	VIVRE
presque	Rg	PRESQUE
dans	S	DANS
la	Da	LE
misère	Nc	MISÈRE
,	Fw	,
Dans	Vvc	Dans
la	Da	LE
bassesse	Nc	BASSESSE
,	Fw	,
et	Cc	ET
dans	S	DANS
l'	Da	LE
obscurité	Nc	OBSCURITÉ
,	Fw	,
Elle	Vvc	Elle
ait	Vuc	AVOIR
cet	Dd	CE
air	Nc	AIR
et	Cc	ET
cette	Dd	CE
dignité	Nc	DIGNITÉ
,	Fw	,
Ces	Vvc	Ces
sentiments	Nc	SENTIMENT
,	Fw	,
cet	Dd	CE
esprit	Nc	ESPRIT
,	Fw	,
ce	Dd	CE
langage	Nc	LANGAGE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
dis	Vvc	DIRE
pas	Rg	PAS
au-dessus	Rg	AU-DESSUS
du	S+Da	DE+LE
village	Nc	VILLAGE
,	Fw	,
De	Vvc	De
son	Ds	SON
état	Nc	ÉTAT
,	Fw	,
de	S	DE
son	Ds	SON
nom	Nc	NOM
,	Fw	,
de	S	DE
son	Ds	SON
sang	Nc	SANG
,	Fw	,
Mais	Vvc	Mais
convenable	Ag	CONVENABLE
au	S+Da	À+LE
plus	Rg	PLUS
illustre	Ag	ILLUSTRE
rang	Nc	RANG
?	Fs	?
Non	Rg	NON
,	Fw	,
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
de	S	DE
mère	Nc	MÈRE
respectable	Ag	RESPECTABLE
Qui	Vvc	Qui
,	Fw	,
condamnant	Ga	CONDAMNER
l'	Da	LE
erreur	Nc	ERREUR
d'	S	DE
un	Dn	UN
fils	Nc	FIL|FILS
coupable	Ag	COUPABLE
,	Fw	,
Le	Vvc	Le
rappelât	Vvc	RAPPELER
avec	S	AVEC
plus	Rg	PLUS
de	S	DE
bonté	Nc	BONTÉ
A	Vvc	A
la	Da	LE
vertu	Nc	VERTU
dont	Pr	DONT
il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
écarté	Ge	ÉCARTER
;	Fw	;
N'	Vvc	N'
employant	Ga	EMPLOYER
point	Rg	POINT
l'	Da	LE
aigreur	Nc	AIGREUR
et	Cc	ET
la	Da	LE
colère	Nc	COLÈRE
,	Fw	,
Fière	Vvc	Fière
et	Cc	ET
décente	Ag	DÉCENT
,	Fw	,
et	Cc	ET
plus	Rg	PLUS
sage	Ag	SAGE
qu'	Cs	QUE
austère	Ag	AUSTÈRE
.	Fs	.
De	S	DE
vous	Pp	VOUS
surtout	Rg	SURTOUT
elle	Pp	IL
a	Vuc	AVOIR
parlé	Ge	PARLER
longtemps	Rg	LONGTEMPS
.	Fs	.
De	S	DE
moi	Pp	JE
?	Fs	?
...	Fs	...
Montrant	Ga	MONTRER
à	S	À
mes	Ds	MON
égarements	Nc	ÉGAREMENT
Votre	Nc	Votre
vertu	Nc	VERTU
,	Fw	,
qui	Pr	QUI
devait	Vvc	DEVOIR
,	Fw	,
disait-elle	Vvc	disait-elle
,	Fw	,
Être	Nc	Être
à	S	À
jamais	Rg	JAMAIS
ma	Ds	MON
honte	Nc	HONTE
ou	Cc	OU
mon	Ds	MON
modèle	Nc	MODÈLE
.	Fs	.
Tout	Di	TOUT
interdit	Nc	INTERDIT
,	Fw	,
plein	Ag	PLEIN
d'	S	DE
un	Dn	UN
secret	Ag	SECRET
respect	Nc	RESPECT
,	Fw	,
Que	Vvc	Que
je	Pp	JE
n'	Rp	NE
avais	Vuc	AVOIR
senti	Ge	SENTIR
qu'	Cs	QUE
à	S	À
son	Ds	SON
aspect	Nc	ASPECT
,	Fw	,
Je	Vvc	Je
suis	Vuc	ÊTRE
honteux	Ag	HONTEUX
;	Fw	;
mes	Ds	MON
fureurs	Nc	FUREUR
se	Pp	IL
captivent	Vvc	CAPTIVER
.	Fs	.
Dans	S	DANS
ce	Dd	CE
moment	Nc	MOMENT
les	Da	LE
deux	Nc	DEUX
dames	Nc	DAME
arrivent	Vvc	ARRIVER
;	Fw	;
Et	Vvc	Et
,	Fw	,
me	Pp	JE
voyant	Ga	VOIR
maître	Nc	MAÎTRE
de	S	DE
leur	Ds	LEUR
logis	Nc	LOGIS
,	Fw	,
Avec	Vvc	Avec
Acanthe	Nc	ACANTHE
et	Cc	ET
deux	Nc	DEUX
ou	Pr	OÙ
trois	Vvc	TRAIRE
bandits	Nc	BANDIT
,	Fw	,
D'	Nc	D'
un	Dn	UN
juste	Ag	JUSTE
effroi	Nc	EFFROI
leur	Ds	LEUR
âme	Nc	ÂME
s'	Pp	SE
est	Vuc	ÊTRE
remplie	Ge	REMPLIR
La	Vvc	La
plus	Rg	PLUS
âgée	Ag	ÂGÉ
en	S	EN
tombe	Nc	TOMBE
évanouie	Ge	ÉVANOUIR
.	Fs	.
Acanthe	Nc	ACANTHE
en	S	EN
pleurs	Nc	PLEUR
la	Pp	IL
presse	Vvc	PRESSER
dans	S	DANS
ses	Ds	SON
bras	Nc	BRAS
Elle	Ag	Elle
revient	Vvc	REVENIR
des	Dn	UN
portes	Nc	PORTE|PORTÉ
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
;	Fw	;
Alors	Nc	Alors
sur	S	SUR
moi	Pp	JE
fixant	Ga	FIXER
sa	Ds	SON
triste	Ag	TRISTE
vue	Nc	VUE
,	Fw	,
Elle	Vvc	Elle
retombe	Vvc	RETOMBER
,	Fw	,
et	Cc	ET
s'	Pp	SE
écrie	Vvc	ÉCRIER
éperdue	Ge	ÉPERDRE
:	Fw	:
«	Fw	«
Ah	Vvc	Ah
!	Fs	!
Je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
voir	Vvn	VOIR
Gernance	Nc	Gernance
...	Fs	...
c'	Pd	CE
est	Vuc	ÊTRE
son	Ds	SON
fils	Nc	FIL|FILS
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
lui	Pp	IL
...	Fs	...
je	Pp	JE
meurs	Vvc	MOURIR
...	Fw	...
»	Fw	»
À	Nc	À
ces	Dd	CE
mots	Nc	MOT|MOTS
je	Pp	JE
frémis	Vvc	FRÉMIR
;	Fw	;
Et	Vvc	Et
la	Da	LE
douleur	Nc	DOULEUR
,	Fw	,
l'	Da	LE
effroi	Nc	EFFROI
de	S	DE
cette	Dd	CE
dame	Nc	DAME
,	Fw	,
Au	Vvc	Au
même	Ag	MÊME
instant	Nc	INSTANT
ont	Vuc	AVOIR
passé	Ge	PASSER
dans	S	DANS
mon	Ds	MON
âme	Nc	ÂME
.	Fs	.
Je	Pp	JE
tombe	Vvc	TOMBER
aux	S+Da	À+LES
pieds	Nc	PIED
de	S	DE
Dormène	Nc	Dormène
,	Fw	,
et	Cc	ET
je	Pp	JE
sors	Vvc	SORTIR
,	Fw	,
Confus	Ag	CONFUS
,	Fw	,
soumis	Ge	SOUMETTRE
,	Fw	,
pénétré	Ge	PÉNÉTRER
de	S	DE
remords	Nc	REMORD
.	Fs	.
Ce	Dd	CE
repentir	Nc	REPENTIR
dont	Pr	DONT
votre	Ds	VOTRE
âme	Nc	ÂME
est	Vuc	ÊTRE
saisie	Ge	SAISIR
Charme	Vvc	CHARMER
mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
et	Cc	ET
nous	Pp	NOUS
réconcilie	Vvc	RÉCONCILIER
.	Fs	.
Tenez	Vvc	TENIR
,	Fw	,
prenez	Vvc	PRENDRE
ce	Dd	CE
paquet	Nc	PAQUET
important	Ag	IMPORTANT
,	Fw	,
Lisez-le	Vvc	Lisez-le
seul	Ag	SEUL
,	Fw	,
pesez-le	Ga	pesez-le
mûrement	Rg	MÛREMENT
Et	Vvc	Et
si	Rg	SI
pour	S	POUR
moi	Pp	JE
vous	Pp	VOUS
conservez	Vvc	CONSERVER
,	Fw	,
Gernance	Nc	Gernance
,	Fw	,
Quelque	Vvc	Quelque
amitié	Nc	AMITIÉ
,	Fw	,
quelque	Di	QUELQUE
condescendance	Nc	CONDESCENDANCE
,	Fw	,
Promettez	Vvc	PROMETTRE
-moi	Vvc	-moi
,	Fw	,
lorsque	Cs	LORSQUE
Acanthe	Nc	ACANTHE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
Pourra	Vvc	POUVOIR
paraître	Vvn	PARAÎTRE
à	S	À
vos	Ds	VOTRE
coupables	Ag	COUPABLE
yeux	Nc	OEIL|YEUX
,	Fw	,
D'	Vvc	D'
avoir	Vun	AVOIR
sur	S	SUR
vous	Pp	VOUS
un	Dn	UN
assez	Rg	ASSEZ
grand	Ag	GRAND
empire	Nc	EMPIRE
Pour	Ag	Pour
lui	Pp	IL
cacher	Vvn	CACHER
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
allez	Vvc	ALLER
lire	Vvn	LIRE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
le	Pp	IL
promets	Vvc	PROMETTRE
,	Fw	,
oui	Ge	OUÏR
.	Fs	.
Vous	Pp	VOUS
verrez	Vvc	VOIR
L'	Ag	L'
abîme	Nc	ABÎME
affreux	Ag	AFFREUX
d'	S	DE
où	Pr	OÙ
vos	Ds	VOTRE
pas	Nc	PAS
sont	Vuc	ÊTRE
tirés	Ge	TIRER
.	Fs	.
Comment	Rt	COMMENT
?	Fs	?
Allez	I	ALLEZ
,	Fw	,
vous	Pp	VOUS
tremblerez	Vvc	TREMBLER
,	Fw	,
vous	Pp	VOUS
dis	Vvc	DIRE
-je	Nc	-je
.	Fs	.
Quel	Dt	QUEL
jour	Nc	JOUR
pour	S	POUR
moi	Pp	JE
?	Fs	?
Tout	Rg	TOUT
m'	Pp	JE
étonne	Vvc	ÉTONNER
et	Cc	ET
m'	Pp	JE
afflige	Vvc	AFFLIGER
.	Fs	.
La	Da	LE
belle	Ag	BEAU
Acanthe	Nc	ACANTHE
est	Vuc	ÊTRE
donc	Rg	DONC
de	S	DE
ma	Ds	MON
maison	Nc	MAISON
!	Fs	!
Mais	Cc	MAIS
sa	Ds	SON
naissance	Nc	NAISSANCE
avait	Vuc	AVOIR
flétri	Ge	FLÉTRIR
son	Ds	SON
nom	Nc	NOM
;	Fw	;
Son	Nc	SON
noble	Ag	NOBLE
sang	Nc	SANG
fut	Vuc	ÊTRE
souillé	Ge	SOUILLER
par	S	PAR
son	Ds	SON
père	Nc	PÈRE
;	Fw	;
Rien	Vvc	Rien
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
beau	Ag	BEAU
que	Cs	QUE
le	Da	LE
nom	Nc	NOM
de	S	DE
la	Da	LE
mère	Nc	MÈRE
;	Fw	;
Mais	Vvc	Mais
ce	Dd	CE
beau	Ag	BEAU
nom	Nc	NOM
a	Vuc	AVOIR
perdu	Ge	PERDRE
tous	Di	TOUT
ses	Ds	SON
droits	Ag	DROIT
Par	Nc	PAR
un	Dn	UN
hymen	Nc	HYMEN
que	Pr	QUE
réprouvent	Vvc	RÉPROUVER
nos	Ds	NOTRE
lois	Nc	LOI
.	Fs	.
La	Da	LE
triste	Ag	TRISTE
Laure	Nc	LAURE
,	Fw	,
ô	I	OH
pensée	Nc	PENSÉE
accablante	Ag	ACCABLANT
!	Fs	!
Fut	Vuc	ÊTRE
criminelle	Ag	CRIMINEL
en	S	EN
faisant	Ga	FAIRE
naître	Vvn	NAÎTRE
Acanthe	Nc	ACANTHE
;	Fw	;
Je	Vvc	Je
le	Pp	IL
sais	Vvc	SAVOIR
trop	Rg	TROP
,	Fw	,
l'	Da	LE
hymen	Nc	HYMEN
fut	Vuc	ÊTRE
condamné	Ge	CONDAMNER
;	Fw	;
L'	Vvc	L'
amant	Nc	AMANT
de	S	DE
Laure	Nc	LAURE
est	Vuc	ÊTRE
mort	Ge	MOURIR
assassiné	Ge	ASSASSINER
.	Fs	.
De	S	DE
maux	Nc	MAL
cruels	Ag	CRUEL
quel	Dt	QUEL
tissu	Nc	TISSU
lamentable	Ag	LAMENTABLE
!	Fs	!
Acanthe	Nc	ACANTHE
,	Fw	,
hélas	I	HÉLAS
!	Fs	!
N'	Rp	NE
en	Pp	EN
est	Vuc	ÊTRE
pas	Rg	PAS
moins	Rg	MOINS
aimable	Ag	AIMABLE
,	Fw	,
Moins	Vvc	Moins
vertueuse	Ag	VERTUEUX
;	Fw	;
et	Cc	ET
je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
son	Ds	SON
coeur	Nc	CUR
Est	Vvc	Est
respectable	Ag	RESPECTABLE
au	S+Da	À+LE
sein	Nc	SEIN
du	S+Da	DE+LE
déshonneur	Nc	DÉSHONNEUR
;	Fw	;
Il	Vvc	Il
ennoblit	Vvc	ENNOBLIR
la	Da	LE
honte	Nc	HONTE
de	S	DE
ses	Ds	SON
pères	Nc	PÈRE
;	Fw	;
Et	Vvc	Et
cependant	Rg	CEPENDANT
,	Fw	,
ô	I	OH
préjugés	Nc	PRÉJUGÉ
sévères	Ag	SÉVÈRE
!	Fs	!
Ô	Vvc	Ô
loi	Nc	LOI
du	S+Da	DE+LE
monde	Nc	MONDE
!	Fs	!
Injuste	Ag	INJUSTE
et	Cc	ET
dure	Ag	DUR
loi	Nc	LOI
!	Fs	!
Vous	Pp	VOUS
l'	Pp	IL
emportez	Vvc	EMPORTER
...	Fs	...
Madame	Nc	MADAME
,	Fw	,
instruisez	Vvc	INSTRUIRE
-moi	Vvc	-moi
;	Fw	;
Parlez	Vvc	PARLER
,	Fw	,
madame	Nc	MADAME
;	Fw	;
avez	Vuc	AVOIR
-vous	Nc	-vous
vu	Ge	VOIR
son	Ds	SON
frère	Nc	FRÈRE
Oui	Vvc	Oui
,	Fw	,
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
;	Fw	;
sa	Ds	SON
douleur	Nc	DOULEUR
est	Vuc	ÊTRE
sincère	Ag	SINCÈRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
étourdi	Ge	ÉTOURDIR
;	Fw	;
mais	Cc	MAIS
,	Fw	,
entre	S	ENTRE
nous	Pp	NOUS
,	Fw	,
Son	Nc	SON
coeur	Nc	CUR
est	Vuc	ÊTRE
bon	Ag	BON
;	Fw	;
il	Pp	IL
est	Vuc	ÊTRE
conduit	Vvc	CONDUIRE
par	S	PAR
vous	Pp	VOUS
.	Fs	.
Eh	I	EH
!	Fs	!
Mais	Cc	MAIS
Acanthe	Nc	ACANTHE
!	Fs	!
Elle	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
connaître	Vvn	CONNAÎTRE
Jusqu'	S	JUSQUE
à	S	À
présent	Nc	PRÉSENT
le	Da	LE
sang	Nc	SANG
qui	Pr	QUI
la	Pp	IL
fit	Vvc	FAIRE
naître	Vvn	NAÎTRE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Sa	Ds	SON
naissance	Nc	NAISSANCE
illégitime	Ag	ILLÉGITIME
!	Fs	!
...	Fs	...
Hélas	Vvc	Hélas
!	Fs	!
Il	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
vrai	Ag	VRAI
.	Fs	.
Non	Rg	NON
,	Fw	,
elle	Pp	IL
ne	Rp	NE
l'	Pp	IL
est	Vuc	ÊTRE
pas	Rg	PAS
.	Fs	.
Que	Pt	QUE
dites	Vvc	DIRE
-vous	Nc	-vous
?	Fs	?
Sa	Ds	SON
mère	Nc	MÈRE
était	Vuc	ÊTRE
sans	S	SANS
crime	Nc	CRIME
;	Fw	;
Sa	Vvc	Sa
mère	Nc	MÈRE
au	S+Da	À+LE
moins	Nc	MOINS
crut	Vvc	CROIRE|CROÎTRE
l'	Da	LE
hymen	Nc	HYMEN
légitime	Ag	LÉGITIME
;	Fw	;
On	Vvc	On
la	Pp	IL
trompa	Vvc	TROMPER
;	Fw	;
son	Ds	SON
destin	Nc	DESTIN
fut	Vuc	ÊTRE
affreux	Ag	AFFREUX
.	Fs	.
Ah	I	AH
!	Fs	!
Quelquefois	Rg	QUELQUEFOIS
le	Da	LE
ciel	Nc	CIEL
moins	Rg	MOINS
rigoureux	Ag	RIGOUREUX
Daigne	Vvc	DAIGNER
approuver	Vvn	APPROUVER
ce	Pd	CE
qu'	Pr	QUE
un	Dn	UN
monde	Nc	MONDE
profane	Vvc	PROFANER
Sans	Ag	Sans
connaissance	Nc	CONNAISSANCE
avec	S	AVEC
fureur	Nc	FUREUR
condamne	Vvc	CONDAMNER
.	Fs	.
Laure	Nc	LAURE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
coupable	Ag	COUPABLE
,	Fw	,
et	Cc	ET
ses	Ds	SON
parents	Nc	PARENT
Se	Ag	Se
sont	Vuc	ÊTRE
conduits	Ge	CONDUIRE
avec	S	AVEC
elle	Pp	IL
en	S	EN
tyrans	Nc	TYRAN
.	Fs	.
Mais	Cc	MAIS
marier	Vvn	MARIER
sa	Ds	SON
fille	Nc	FILLE
en	S	EN
un	Dn	UN
village	Nc	VILLAGE
!	Fs	!
À	Vvc	À
ce	Dd	CE
beau	Ag	BEAU
sang	Nc	SANG
faire	Vvn	FAIRE
un	Dn	UN
pareil	Nc	PAREIL
outrage	Nc	OUTRAGE
!	Fs	!
Elle	Pp	IL
est	Vuc	ÊTRE
sans	S	SANS
biens	Nc	BIEN
;	Fw	;
l'	Da	LE
âge	Nc	ÂGE
,	Fw	,
la	Da	LE
pauvreté	Nc	PAUVRETÉ
,	Fw	,
Un	Vvc	Un
long	Ag	LONG
malheur	Nc	MALHEUR
abaisse	Vvc	ABAISSER
la	Da	LE
fierté	Nc	FIERTÉ
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
sans	S	SANS
biens	Nc	BIEN
!	Fs	!
Votre	Ds	VOTRE
noble	Ag	NOBLE
courage	Nc	COURAGE
La	Ag	La
recueillit	Vvc	RECUEILLIR
.	Fs	.
Sa	Ds	SON
misère	Nc	MISÈRE
partage	Nc	PARTAGE
Le	Vvc	Le
peu	Rg	PEU
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
.	Fs	.
Vous	Pp	VOUS
trouvez	Vvc	TROUVER
le	Da	LE
moyen	Nc	MOYEN
,	Fw	,
Ayant	Ga	AVOIR
si	Rg	SI
peu	Rg	PEU
,	Fw	,
de	S	DE
faire	Vvn	FAIRE
encor	Nc	encor
du	S+Da	DE+LE
bien	Nc	BIEN
.	Fs	.
Riches	Ag	RICHE
et	Cc	ET
grands	Ag	GRAND
,	Fw	,
que	Cs	QUE
le	Da	LE
monde	Nc	MONDE
contemple	Vvc	CONTEMPLER
,	Fw	,
Imitez	Vvc	IMITER
donc	Rg	DONC
un	Dn	UN
si	Rg	SI
touchant	Ag	TOUCHANT
exemple	Nc	EXEMPLE
.	Fs	.
Nous	Pp	NOUS
contentons	Vvc	CONTENTER
à	S	À
grands	Ag	GRAND
frais	Nc	FRAI|FRAIS
nos	Ds	NOTRE
désirs	Nc	DÉSIR
;	Fw	;
Sachons	Vvc	SAVOIR
goûter	Vvn	GOÛTER
de	S	DE
plus	Rg	PLUS
nobles	Ag	NOBLE
plaisirs	Nc	PLAISIR
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Pour	S	POUR
aider	Vvn	AIDER
l'	Da	LE
amitié	Nc	AMITIÉ
,	Fw	,
la	Da	LE
misère	Nc	MISÈRE
,	Fw	,
Dormène	Vvc	Dormène
a	Vuc	AVOIR
pu	Ge	POUVOIR
s'	Pp	SE
ôter	Vvn	ÔTER
le	Da	LE
nécessaire	Ag	NÉCESSAIRE
;	Fw	;
Et	Vvc	Et
vous	Pp	VOUS
n'	Rp	NE
osez	Vvc	OSER
donner	Vvn	DONNER
le	Da	LE
superflu	Nc	SUPERFLU
!	Fs	!
Ô	Vvc	Ô
juste	Ag	JUSTE
ciel	Nc	CIEL
!	Fs	!
Qu'	Pt	QUE
avez	Vuc	AVOIR
-vous	Nc	-vous
résolu	Ge	RÉSOUDRE
?	Fs	?
Que	Pt	QUE
faire	Vvn	FAIRE
enfin	Rg	ENFIN
?	Fs	?
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
juste	Ag	JUSTE
et	Cc	ET
sage	Ag	SAGE
.	Fs	.
Votre	Ds	VOTRE
famille	Nc	FAMILLE
a	Vuc	AVOIR
fait	Ge	FAIRE
plus	Rg	PLUS
d'	S	DE
un	Dn	UN
outrage	Nc	OUTRAGE
Au	Vvc	Au
sang	Nc	SANG
de	S	DE
Laure	Nc	LAURE
;	Fw	;
et	Cc	ET
ce	Dd	CE
sang	Nc	SANG
généreux	Ag	GÉNÉREUX
Fut	Vvc	Fut
par	S	PAR
vous	Pp	VOUS
seuls	Ag	SEUL
jusqu'	S	JUSQUE
ici	Rg	ICI
malheureux	Ag	MALHEUREUX
.	Fs	.
Comment	Rt	COMMENT
?	Fs	?
Comment	Rt	COMMENT
?	Fs	?
Le	Da	LE
comte	Nc	COMTE|COMTÉ
votre	Ds	VOTRE
père	Nc	PÈRE
,	Fw	,
Homme	Nc	HOMME
inflexible	Ag	INFLEXIBLE
en	S	EN
son	Ds	SON
humeur	Nc	HUMEUR
sévère	Ag	SÉVÈRE
,	Fw	,
Opprima	Vvc	OPPRIMER
Laure	Nc	LAURE
,	Fw	,
et	Cc	ET
fit	Vvc	FAIRE
par	S	PAR
son	Ds	SON
crédit	Nc	CRÉDIT
Casser	Vvn	CASSER
l'	Da	LE
hymen	Nc	HYMEN
;	Fw	;
et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
lui	Pp	IL
qui	Pr	QUI
ravit	Vvc	RAVIR
À	Nc	À
cette	Dd	CE
Acanthe	Nc	ACANTHE
,	Fw	,
à	S	À
cette	Dd	CE
infortunée	Ag	INFORTUNÉ
,	Fw	,
Les	Vvc	Les
nobles	Ag	NOBLE
droits	Nc	DROIT|DROITS
du	S+Da	DE+LE
sang	Nc	SANG
dont	Pr	DONT
elle	Pp	IL
est	Vuc	ÊTRE
née	Ge	NAÎTRE
.	Fs	.
Ah	I	AH
!	Fs	!
C'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
trop	Rg	TROP
...	Fs	...
Mon	Nc	Mon
coeur	Nc	CUR
est	Vuc	ÊTRE
ulcéré	Ge	ULCÉRER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
crime	Nc	CRIME
...	Fs	...
Il	Vvc	Il
sera	Vuc	ÊTRE
réparé	Ge	RÉPARER
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
le	Da	LE
jure	Nc	JURÉ
.	Fs	.
Et	Cc	ET
que	Pr	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
faire	Vvn	FAIRE
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
...	Fs	...
Quoi	Vvc	Quoi
donc	Rg	DONC
?	Fs	?
Mais	Cc	MAIS
...	Fw	...
lui	Pp	IL
servir	Vvn	SERVIR
de	S	DE
père	Nc	PÈRE
.	Fs	.
Elle	Pp	IL
en	Pp	EN
est	Vuc	ÊTRE
digne	Ag	DIGNE
.	Fs	.
Oui	Rg	OUI
...	Fs	...
mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
dois	Vvc	DEVOIR
pas	Rg	PAS
Aller	Vvn	ALLER
trop	Rg	TROP
loin	Rg	LOIN
.	Fs	.
Comment	Rt	COMMENT
,	Fw	,
trop	Rg	TROP
loin	Rg	LOIN
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
...	Fs	...
Madame	Nc	MADAME
,	Fw	,
un	Dn	UN
mot	Nc	MOT
;	Fw	;
conseillez	Vvc	CONSEILLER
-moi	Vvc	-moi
de	S	DE
grâce	Nc	GRÂCE
;	Fw	;
Que	Vvc	Que
feriez	Ag	FÉRIÉ
-vous	Nc	-vous
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
à	S	À
ma	Ds	MON
place	Nc	PLACE|PLACÉ
?	Fs	?
En	S	EN
tous	Di	TOUT
les	Da	LE
temps	Nc	TEMPS
je	Pp	JE
me	Pp	JE
ferais	Vvc	FAIRE|FERRER
honneur	Nc	HONNEUR
De	Vvc	De
consulter	Vvn	CONSULTER
votre	Ds	VOTRE
esprit	Nc	ESPRIT
,	Fw	,
votre	Ds	VOTRE
coeur	Nc	CUR
.	Fs	.
Ah	I	AH
!	Fs	!
...	Fs	...
Qu'	Vvc	Qu'
avez	Vuc	AVOIR
-vous	Nc	-vous
?	Fs	?
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
rien	Pi	RIEN
...	Fs	...
Mais	Vvc	Mais
,	Fw	,
madame	Nc	MADAME
,	Fw	,
En	Vvc	En
quel	Dt	QUEL
état	Nc	ÉTAT
est	Vuc	ÊTRE
Acanthe	Nc	ACANTHE
?	Fs	?
Son	Ds	SON
âme	Nc	ÂME
Est	Vvc	Est
dans	S	DANS
le	Da	LE
trouble	Nc	TROUBLE
,	Fw	,
et	Cc	ET
ses	Ds	SON
yeux	Nc	OEIL|YEUX
dans	S	DANS
les	Da	LE
pleurs	Nc	PLEUR
.	Fs	.
Daignez	Vvc	DAIGNER
m'	Pp	JE
aider	Vvn	AIDER
à	S	À
calmer	Vvn	CALMER
ses	Ds	SON
douleurs	Nc	DOULEUR
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
pris	Ge	PRENDRE
mon	Ds	MON
parti	Nc	PARTI
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
