Clorinde	Vvc	Clorinde
de	S	DE
l'	Da	LE
autre	Pi	AUTRE
un	Dn	UN
Poulet	Nc	POULET
;	Fw	;
Jamais	Vvc	Jamais
invention	Nc	INVENTION
ne	Rp	NE
fut	Vuc	ÊTRE
mieux	Rg	MIEUX
terminée	Ge	TERMINER
;	Fw	;
Il	Vvc	Il
a	Vuc	AVOIR
lu	Ge	LIRE
celle	Pd	CELUI
-ci	Vvc	-ci
,	Fw	,
mais	Cc	MAIS
l'	Da	LE
autre	Pi	AUTRE
il	Pp	IL
la	Pp	IL
signée	Ge	SIGNER
;	Fw	;
Seulement	Nc	Seulement
sur	S	SUR
mon	Ds	MON
gant	Nc	GANT
j'	Pp	JE
ai	Vuc	AVOIR
tourné	Ge	TOURNER
le	Da	LE
papier	Nc	PAPIER
;	Fw	;
Faussaires	Nc	FAUSSAIRE
,	Fw	,
apprenez	Vvc	APPRENDRE
de	S	DE
moi	Pp	JE
votre	Ds	VOTRE
métier	Nc	MÉTIER
;	Fw	;
Quelque	Vvc	Quelque
subtilité	Nc	SUBTILITÉ
qu'	Cs	QUE
à	S	À
vos	Ds	VOTRE
esprits	Nc	ESPRIT|ESPRITS
l'	Pp	IL
on	Pp	ON
donne	Vvc	DONNER
,	Fw	,
Ce	Vvc	Ce
tour	Nc	TOUR
auprès	Rg	AUPRÈS
de	S	DE
vous	Pp	VOUS
mérite	Vvc	MÉRITER
une	Dn	UN
couronne	Nc	COURONNE
.	Fs	.
Mais	Cc	MAIS
coupons	Vvc	COUPER
ces	Dd	CE
feuillets	Nc	FEUILLET
qui	Pr	QUI
sont	Vuc	ÊTRE
si	Rg	SI
différents	Ag	DIFFÉRENT
:	Fw	:
Quel	Dt	QUEL
service	Nc	SERVICE
,	Fw	,
Clytie	Nc	Clytie
,	Fw	,
aujourd'hui	Rg	AUJOURD'HUI
je	Pp	JE
te	Pp	TU
rends	Vvc	RENDRE
!	Fs	!
Tandis	Vvc	Tandis
qu'	Cs	QUE
il	Pp	IL
s'	Pp	SE
applique	Vvc	APPLIQUER
à	S	À
couper	Vvn	COUPER
la	Da	LE
feuille	Nc	FEUILLE|FEUILLÉ
de	S	DE
papier	Nc	PAPIER
,	Fw	,
et	Cc	ET
plier	Vvn	PLIER
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Ag	AUTRE
feuillet	Nc	FEUILLET
.	Fs	.
Voici	I	VOICI
votre	Ds	VOTRE
ennemi	Nc	ENNEMI
,	Fw	,
mais	Cc	MAIS
qui	Pr	QUI
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
à	S	À
craindre	Vvn	CRAINDRE
:	Fw	:
Le	Da	LE
respect	Nc	RESPECT
de	S	DE
mon	Ds	MON
nom	Nc	NOM
enfin	Rg	ENFIN
l'	Pp	IL
a	Vuc	AVOIR
su	Ge	SAVOIR
contraindre	Vvn	CONTRAINDRE
:	Fw	:
Il	Pp	IL
est	Vuc	ÊTRE
brave	Ag	BRAVE
pourtant	Rg	POURTANT
,	Fw	,
je	Pp	JE
l'	Pp	IL
aime	Vvc	AIMER
infiniment	Rg	INFINIMENT
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
lui	Pp	IL
porter	Vvn	PORTER
pour	S	POUR
vous	Pp	VOUS
ce	Dd	CE
compliment	Nc	COMPLIMENT
.	Fs	.
Abordant	Ga	ABORDER
Beaurocher	Nc	Beaurocher
.	Fs	.
Des	S+Da	DE+LE|DE+LES
papiers	Nc	PAPIER|PAPIERS
?	Fs	?
Une	Dn	UN
plume	Nc	PLUME
?	Fs	?
Ô	Vvc	Ô
Dieu	Nc	DIEU
!	Fs	!
L'	Da	LE
homme	Nc	HOMME
d'	S	DE
affaire	Nc	AFFAIRE|AFFAIRÉ
!	Fs	!
Beaurocher	Nc	Beaurocher
deviendra	Vvc	DEVENIR
de	S	DE
Courtisan	Nc	Courtisan
Notaire	Ag	Notaire
.	Fs	.
J'	Pp	JE
en	Pp	EN
viens	Vvc	VENIR
de	S	DE
pratiquer	Vvn	PRATIQUER
au	S+Da	À+LE
moins	Rg	MOINS
une	Dn	UN
action	Nc	ACTION
;	Fw	;
Qu'	Vvc	Qu'
on	Pp	ON
ne	Rp	NE
saura	Vvc	SAURER|SAVOIR
qu'	Rg	QUE
au	S+Da	À+LE
point	Nc	POINT
de	S	DE
sa	Ds	SON
perfection	Nc	PERFECTION
.	Fs	.
Mais	Cc	MAIS
parlons	Vvc	PARLER
de	S	DE
vous	Pp	VOUS
-même	Vvc	-même
:	Fw	:
et	Cc	ET
bien	Rg	BIEN
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
votre	Ds	VOTRE
homme	Nc	HOMME
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
ai	Vuc	AVOIR
,	Fw	,
comme	Cs	COMME
un	Dn	UN
enfant	Nc	ENFANT
,	Fw	,
apaisé	Ge	APAISER
d'	S	DE
une	Dn	UN
pomme	Nc	POMME
;	Fw	;
Il	Vvc	Il
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
que	Rg	QUE
flatter	Vvn	FLATTER
un	Dn	UN
peu	Rg	PEU
cet	Dd	CE
Arrogant	Nc	ARROGANT
,	Fw	,
Vous	Nc	Vous
le	Pp	IL
rendez	Vvc	RENDRE
traitable	Ag	TRAITABLE
et	Cc	ET
plus	Rg	PLUS
souple	Ag	SOUPLE
qu'	Cs	QUE
un	Dn	UN
gant	Nc	GANT
;	Fw	;
Le	Vvc	Le
parti	Nc	PARTI
serait	Vuc	ÊTRE
riche	Ag	RICHE
:	Fw	:
et	Cc	ET
vous	Pp	VOUS
savez	Vvc	SAVOIR
la	Da	LE
mode	Nc	MODE
;	Fw	;
On	Vvc	On
souffre	Vvc	SOUFFRIR
pour	S	POUR
le	Da	LE
bien	Rg	BIEN
quelque	Di	QUELQUE
humeur	Nc	HUMEUR
incommode	Ag	INCOMMODE
La	Vvc	La
plus	Rg	PLUS
fine	Ag	FIN
à	S	À
ce	Dd	CE
jeu	Nc	JEU
sait	Vvc	SAVOIR
élire	Vvn	ÉLIRE
le	Da	LE
sien	Ps	SIEN
,	Fw	,
L'	Vvc	L'
une	Dn	UN
épouse	Nc	ÉPOUSE|ÉPOUX
un	Dn	UN
Mari	Nc	MARI
,	Fw	,
l'	Da	LE
autre	Ag	AUTRE
épouse	Nc	ÉPOUSE|ÉPOUX
le	Da	LE
bien	Nc	BIEN
;	Fw	;
On	Vvc	On
mettra	Vvc	METTRE
celui	Pd	CELUI
-ci	Vvc	-ci
doucement	Rg	DOUCEMENT
dans	S	DANS
la	Da	LE
route	Nc	ROUTE
.	Fs	.
Tu	Pp	TU
dis	Vvc	DIRE
vrai	Ag	VRAI
;	Fw	;
le	Da	LE
voilà	I	VOILÀ
;	Fw	;
parle	Vvc	PARLER
bas	Rg	BAS
;	Fw	;
il	Pp	IL
écoute	Vvc	ÉCOUTER
.	Fs	.
Je	Pp	JE
ferai	Vvc	FAIRE|FERRER
bien	Rg	BIEN
jouer	Vvn	JOUER
le	Da	LE
reste	Nc	RESTE
des	S+Da	DE+LE|DE+LES
ressorts	Nc	RESSORT
:	Fw	:
Il	Pp	IL
vous	Pp	VOUS
attend	Vvc	ATTENDRE
;	Fw	;
adieu	Nc	ADIEU
;	Fw	;
l'	Da	LE
heure	Nc	HEURE|HURE
presse	Vvc	PRESSER
;	Fw	;
je	Pp	JE
sors	Vvc	SORTIR
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
mon	Ds	MON
Gentilhomme	Nc	GENTILHOMME
.	Fs	.
Une	Dn	UN
affaire	Nc	AFFAIRE|AFFAIRÉ
l'	Pp	IL
appelle	Vvc	APPELER
.	Fs	.
Sans	S	SANS
doute	Nc	DOUTE
un	Dn	UN
coup	Nc	COUP
d'	S	DE
épée	Nc	ÉPÉE
,	Fw	,
ou	Cc	OU
quelque	Di	QUELQUE
autre	Ag	AUTRE
querelle	Nc	QUERELLE
?	Fs	?
Son	Ds	SON
courage	Nc	COURAGE
toujours	Rg	TOUJOURS
le	Da	LE
porte	Nc	PORTE|PORTÉ
dans	S	DANS
les	Da	LE
coups	Nc	COUP
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
de	S	DE
nos	Ds	NOTRE
amis	Nc	AMI
,	Fw	,
et	Cc	ET
vaillant	Ag	VAILLANT
comme	S	COMME
vous	Pp	VOUS
;	Fw	;
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
d'	S	DE
escrimeur	Nc	ESCRIMEUR
qui	Pr	QUI
sous	S	SOUS
vous	Pp	VOUS
deux	Nc	DEUX
ne	Rp	NE
tremble	Vvc	TREMBLER
;	Fw	;
Et	Vvc	Et
je	Pp	JE
l'	Pp	IL
aime	Vvc	AIMER
bien	Rg	BIEN
plus	Rg	PLUS
,	Fw	,
d'autant	Ag	d'autant
qu'	Cs	QUE
il	Pp	IL
vous	Pp	VOUS
ressemble	Vvc	RESSEMBLER
.	Fs	.
Quelle	Dt	QUEL
Dame	Nc	DAME
eut	Vuc	AVOIR
jamais	Rg	JAMAIS
le	Da	LE
sentiment	Nc	SENTIMENT
plus	Rg	PLUS
sain	Ag	SAIN
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
l'	Da	LE
esprit	Nc	ESPRIT
aussi	Rg	AUSSI
beau	Ag	BEAU
que	Cs	QUE
le	Da	LE
sein	Nc	SEIN
,	Fw	,
Vos	Nc	Vos
vertus	Nc	VERTU
sont	Vuc	ÊTRE
l'	Da	LE
honneur	Nc	HONNEUR
du	S+Da	DE+LE
sexe	Nc	SEXE
et	Cc	ET
notre	Ds	NOTRE
âge	Nc	ÂGE
;	Fw	;
Quoi	Vvc	Quoi
?	Fs	?
Vous	Pp	VOUS
estimez	Vvc	ESTIMER
donc	Rg	DONC
les	Da	LE
hommes	Nc	HOMME
de	S	DE
courage	Nc	COURAGE
?	Fs	?
Ah	I	AH
!	Fs	!
Ventre	Nc	VENTRE
!	Fs	!
Voici	I	VOICI
bien	Ag	BIEN
chaussure	Nc	CHAUSSURE
à	S	À
votre	Ds	VOTRE
point	Nc	POINT
:	Fw	:
Moi	Pp	JE
,	Fw	,
qu'	Cs	QUE
en	Pp	EN
chemise	Vvc	CHEMISER
on	Pp	ON
voit	Vvc	VOIR
plus	Rg	PLUS
souvent	Rg	SOUVENT
qu'	Cs	QUE
en	S	EN
pourpoint	Nc	POURPOINT
,	Fw	,
Qui	Vvc	Qui
gâte	Vvc	GÂTER
plus	Rg	PLUS
de	S	DE
près	Rg	PRÈS
à	S	À
faire	Vvn	FAIRE
boucherie	Nc	BOUCHERIE
Qu'	Vvc	Qu'
on	Pp	ON
n'	Rp	NE
en	Pp	EN
mange	Vvc	MANGER
par	S	PAR
an	Nc	AN
dans	S	DANS
la	Da	LE
grande	Ag	GRAND
Écurie	Nc	Écurie
:	Fw	:
Ma	Ds	MON
dextre	Nc	DEXTRE
,	Fw	,
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
égale	Nc	ÉGAL
ni	Cc	NI
de	S	DE
prix	Nc	PRIX
,	Fw	,
Souffre	Vvc	SOUFFRIR
à	S	À
peine	Nc	PEINE
sa	Ds	SON
Soeur	Nc	SUR
,	Fw	,
et	Cc	ET
la	Pp	IL
tient	Vvc	TENIR
à	S	À
mépris	Nc	MÉPRIS
:	Fw	:
Cent	Nc	CENT
fois	Nc	FOI|FOIS
elle	Pp	IL
l'	Pp	IL
aurait	Vuc	AVOIR
inutile	Ag	INUTILE
coupée	Nc	COUPÉE
,	Fw	,
Sinon	Nc	Sinon
qu'	Pr	QUE
elle	Pp	IL
me	Pp	JE
sert	Vvc	SERVIR
à	S	À
mieux	Rg	MIEUX
tenir	Vvn	TENIR
l'	Da	LE
épée	Nc	ÉPÉE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
étant	Ga	ÊTRE
du	S+Da	DE+LE
côté	Nc	CÔTÉ
qui	Pr	QUI
demande	Vvc	DEMANDER
,	Fw	,
(	Fw	(
En	Vvc	En
veux	Vvc	VOULOIR
-tu	Vvn	-tu
?	Fs	?
)	Fw	)
Par	Nc	PAR
droit	Ag	DROIT
de	S	DE
voisinage	Nc	VOISINAGE
elle	Pp	IL
a	Vuc	AVOIR
quelque	Di	QUELQUE
vertu	Nc	VERTU
.	Fs	.
Tout	Pi	TOUT
respire	Vvc	RESPIRER
sur	S	SUR
vous	Pp	VOUS
valeur	Nc	VALEUR
,	Fw	,
guerre	Nc	GUERRE
,	Fw	,
et	Cc	ET
bataille	Nc	BATAILLE
:	Fw	:
Que	Cs	QUE
j'	Pp	JE
admire	Vvc	ADMIRER
ce	Dd	CE
port	Nc	PORT
!	Fs	!
Que	Cs	QUE
j'	Pp	JE
aime	Vvc	AIMER
cette	Dd	CE
taille	Nc	TAILLE
!	Fs	!
Ce	Dd	CE
visage	Nc	VISAGE
de	S	DE
feu	Nc	FEU
,	Fw	,
ce	Dd	CE
front	Nc	FRONT
,	Fw	,
ces	Dd	CE
yeux	Nc	OEIL|YEUX
ardents	Ag	ARDENT
Montrent	Vvc	MONTRER
qu'	Cs	QUE
un	Dn	UN
grand	Ag	GRAND
courage	Nc	COURAGE
est	Vuc	ÊTRE
enclos	Ge	ENCLORE
au-dedans	Rg	AU-DEDANS
.	Fs	.
Ah	I	AH
!	Fs	!
Ce	Dd	CE
trait	Nc	TRAIT
délicat	Ag	DÉLICAT
me	Pp	JE
chatouille	Vvc	CHATOUILLER
et	Cc	ET
me	Pp	JE
pince	Vvc	PINCER
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
l'	Da	LE
air	Nc	AIR
Royal	Ag	ROYAL
,	Fw	,
et	Cc	ET
la	Da	LE
jambe	Nc	JAMBE
d'	S	DE
un	Dn	UN
Prince	Nc	PRINCE
.	Fs	.
Qu'	Cs	QUE
elle	Pp	IL
découvre	Vvc	DÉCOUVRIR
bien	Rg	BIEN
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
de	S	DE
beau	Ag	BEAU
!	Fs	!
Que	Cs	QUE
ce	Dd	CE
corps	Nc	CORPS
de	S	DE
Géant	Ga	Géant
remplirait	Vvc	REMPLIR
un	Dn	UN
tableau	Nc	TABLEAU
!	Fs	!
Appelons	Vvc	APPELER
Ferdinand	Nc	Ferdinand
,	Fw	,
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
fasse	Vvc	FAIRE
peindre	Vvn	PEINDRE
!	Fs	!
Je	Pp	JE
doute	Vvc	DOUTER
s'	Cs	SI
il	Pp	IL
pourrait	Vvc	POUVOIR
à	S	À
vos	Ds	VOTRE
grâces	Nc	GRÂCE
atteindre	Vvn	ATTEINDRE
:	Fw	:
Allons	Vvc	ALLER
à	S	À
cet	Dd	CE
effet	Nc	EFFET
l'	Pp	IL
attendre	Vvn	ATTENDRE
au	S+Da	À+LE
cabinet	Nc	CABINET
.	Fs	.
Il	Pp	IL
faudrait	Vvc	FAILLIR|FALLOIR
pour	S	POUR
me	Pp	JE
peindre	Vvn	PEINDRE
un	Dn	UN
second	Nc	SECOND
Fréminet	Ag	Fréminet
.	Fs	.
Ne	Rp	NE
me	Pp	JE
vends	Vvc	VENDRE
point	Rg	POINT
si	Rg	SI
cher	Rg	CHER
ma	Ds	MON
fortune	Nc	FORTUNE
à	S	À
l'	Pp	IL
attendre	Vvn	ATTENDRE
;	Fw	;
Le	Vvc	Le
vent	Nc	VENT
est-il	Ag	est-il
heureux	Ag	HEUREUX
?	Fs	?
Dis	Vvc	DIRE
,	Fw	,
que	Pr	QUE
puis	Vvc	POUVOIR
-je	Vvc	-je
prétendre	Vvn	PRÉTENDRE
?	Fs	?
Que	Pt	QUE
faut-il	Vvc	faut-il
espérer	Vvn	ESPÉRER
?	Fs	?
Ce	Pd	CE
qu'	Pr	QUE
un	Dn	UN
Victorieux	Ag	VICTORIEUX
Qui	Nc	Qui
soumet	Vvc	SOUMETTRE
une	Dn	UN
Ville	Nc	VILLE
à	S	À
son	Ds	SON
joug	Nc	JOUG
glorieux	Ag	GLORIEUX
:	Fw	:
Cette	Dd	CE
place	Nc	PLACE|PLACÉ
rendue	Ge	RENDRE
ouvre	Vvc	OUVRER|OUVRIR
à	S	À
vos	Ds	VOTRE
voeux	Nc	VU
la	Da	LE
porte	Nc	PORTE|PORTÉ
;	Fw	;
Même	Vvc	Même
en	S	EN
voici	S	VOICI
la	Da	LE
clef	Nc	CLEF
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
apporte	Vvc	APPORTER
;	Fw	;
Lui	Nc	Lui
montrant	Ga	MONTRER
une	Dn	UN
lettre	Nc	LETTRE|LETTRÉ
.	Fs	.
Clytie	Nc	Clytie
en	S	EN
ce	Dd	CE
papier	Nc	PAPIER
vous	Pp	VOUS
engage	Vvc	ENGAGER
sa	Ds	SON
foi	Nc	FOI
.	Fs	.
Et	Cc	ET
je	Pp	JE
puis	Vvc	POUVOIR
adorer	Vvn	ADORER
un	Dn	UN
autre	Ag	AUTRE
Dieu	Nc	DIEU
que	Pr	QUE
toi	Pp	TU
?	Fs	?
Que	Cs	QUE
d'	S	DE
assauts	Nc	ASSAUT
de	S	DE
ma	Ds	MON
part	Nc	PART
!	Fs	!
Combien	Rg	COMBIEN
de	S	DE
résistance	Nc	RÉSISTANCE
!	Fs	!
Voici	I	VOICI
qui	Pr	QUI
vous	Pp	VOUS
dira	Vvc	DIRE
ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
et	Cc	ET
sa	Ds	SON
constance	Nc	CONSTANCE
.	Fs	.
Quel	Dt	QUEL
excès	Nc	EXCÈS
de	S	DE
bonheur	Nc	BONHEUR
!	Fs	!
Ah	I	AH
!	Fs	!
Je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
saisir	Vvn	SAISIR
,	Fw	,
Et	Vvc	Et
je	Pp	JE
manque	Vvc	MANQUER
de	S	DE
vie	Nc	VIE
à	S	À
force	Nc	FORCE|FORCÉ
de	S	DE
plaisir	Nc	PLAISIR
:	Fw	:
Un	Dn	UN
peu	Rg	PEU
d'	S	DE
eau	Nc	EAU
sur	S	SUR
le	Da	LE
feu	Nc	FEU
d'	S	DE
une	Dn	UN
amoureuse	Ag	AMOUREUX
joie	Nc	JOIE
.	Fs	.
L'	Da	LE
orage	Nc	ORAGE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
loin	Rg	LOIN
;	Fw	;
garde	Nc	GARDE
qu'	Pr	QUE
il	Pp	IL
ne	Rp	NE
te	Pp	TU
noie	Vvc	NAÎTRE|NOYER
.	Fs	.
LETTRE	Nc	LETTRE|LETTRÉ
SUPPOSÉE	Ag	SUPPOSÉE
DEClorinde	Vvc	DEClorinde
à	S	À
Amédor	Nc	Amédor
.	Fs	.
Que	Rg	QUE
Clarimand	Ag	Clarimand
lit	Nc	LIT
haut	Ag	HAUT
.	Fs	.
Si	Cs	SI
ma	Ds	MON
honte	Nc	HONTE
ne	Rp	NE
cédait	Vvc	CÉDER
à	S	À
vos	Ds	VOTRE
charmes	Nc	CHARME
,	Fw	,
et	Cc	ET
si	Cs	SI
mon	Ds	MON
amour	Nc	AMOUR
n'	Rp	NE
était	Vuc	ÊTRE
plus	Rg	PLUS
puissante	Ag	PUISSANT
que	Cs	QUE
ma	Ds	MON
crainte	Nc	CRAINTE
,	Fw	,
vous	Pp	VOUS
n'	Rp	NE
auriez	Vuc	AVOIR
pas	Rg	PAS
ce	Dd	CE
témoignage	Nc	TÉMOIGNAGE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
envoie	Vvc	ENVOYER
de	S	DE
votre	Ds	VOTRE
victoire	Nc	VICTOIRE
entière	Ag	ENTIER
sur	S	SUR
mes	Ds	MON
sens	Nc	SENS
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
eu	Ge	AVOIR
pourtant	Rg	POURTANT
dans	S	DANS
ce	Dd	CE
combat	Nc	COMBAT
moins	Rg	MOINS
de	S	DE
force	Nc	FORCE|FORCÉ
à	S	À
me	Pp	JE
vaincre	Vvn	VAINCRE
,	Fw	,
que	Cs	QUE
moi	Pp	JE
de	S	DE
volonté	Nc	VOLONTÉ
d'	S	DE
être	Vun	ÊTRE
vaincue	Ge	VAINCRE
:	Fw	:
et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
cette	Dd	CE
assurance	Nc	ASSURANCE
encore	Rg	ENCORE
de	S	DE
vous	Pp	VOUS
appeler	Vvn	APPELER
à	S	À
mes	Ds	MON
dépouilles	Nc	DÉPOUILLE|DÉPOUILLÉ
et	Cc	ET
à	S	À
votre	Ds	VOTRE
proie	Nc	PROIE
.	Fs	.
Venez	Vvc	VENIR
donc	Rg	DONC
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
sur	S	SUR
le	Da	LE
Midi	Nc	MIDI
,	Fw	,
cueillir	Vvn	CUEILLIR
les	Da	LE
fruits	Nc	FRUIT
d'	S	DE
une	Dn	UN
amour	Nc	AMOUR
que	Cs	QUE
mon	Ds	MON
Frère	Nc	Frère
Clarimand	Ag	Clarimand
n'	Rp	NE
approuve	Vvc	APPROUVER
point	Rg	POINT
,	Fw	,
que	Cs	QUE
l'	Da	LE
honneur	Nc	HONNEUR
me	Pp	JE
défend	Vvc	DÉFENDRE
,	Fw	,
mais	Cc	MAIS
que	Cs	QUE
ma	Ds	MON
passion	Nc	PASSION
plus	Rg	PLUS
forte	Ag	FORT
ne	Rp	NE
peut	Vvc	POUVOIR
refuser	Vvn	REFUSER
à	S	À
Amédor	Nc	Amédor
.	Fs	.
AMÉDOR	Nc	AMÉDOR
?	Fs	?
*	Vvc	*
*	Ag	*
*	Nc	*
*	Vvc	*
*	Ag	*
*	Nc	*
*	Vvc	*
Quel	Ag	Quel
Astre	Nc	ASTRE|ÂTRE
,	Fw	,
quel	Dt	QUEL
Démon	Nc	Démon
,	Fw	,
quel	Dt	QUEL
sort	Nc	SORT
malicieux	Ag	MALICIEUX
Me	Vvc	Me
fait	Ge	FAIRE
lire	Vvn	LIRE
ma	Ds	MON
honte	Nc	HONTE
,	Fw	,
et	Cc	ET
l'	Da	LE
expose	Nc	EXPOSÉ
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
?	Fs	?
Traître	Nc	Traître
,	Fw	,
tu	Pp	TU
changes	Vvc	CHANGER
donc	Rg	DONC
la	Da	LE
faveur	Nc	FAVEUR
en	S	EN
outrage	Nc	OUTRAGE
?	Fs	?
Il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
quelque	Di	QUELQUE
temps	Nc	TEMPS
laisser	Vvn	LAISSER
en	S	EN
cet	Dd	CE
orage	Nc	ORAGE
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
Ce	Dd	CE
billet	Nc	BILLET
recherche	Vvc	RECHERCHER
un	Dn	UN
autre	Ag	AUTRE
possesseur	Nc	POSSESSEUR
?	Fs	?
Il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
promis	Ge	PROMETTRE
Clytie	Nc	Clytie
,	Fw	,
et	Cc	ET
lui	Pp	IL
livre	Vvc	LIVRER
ma	Ds	MON
Soeur	Nc	SUR
;	Fw	;
Et	Vvc	Et
par	S	PAR
l'	Da	LE
effet	Nc	EFFET
honteux	Ag	HONTEUX
d'	S	DE
une	Dn	UN
vaine	Ag	VAIN
assurance	Nc	ASSURANCE
Je	Ag	Je
vois	Vvc	ALLER|VOIR
le	Da	LE
fruit	Nc	FRUIT
d'	S	DE
un	Dn	UN
autre	Pi	AUTRE
où	Pr	OÙ
fut	Vuc	ÊTRE
mon	Ds	MON
espérance	Nc	ESPÉRANCE
?	Fs	?
Ah	I	AH
!	Fs	!
Perfide	Ag	PERFIDE
;	Fw	;
les	Da	LE
traits	Nc	TRAIT|TRAITS
de	S	DE
mon	Ds	MON
ressentiments	Nc	RESSENTIMENT
...	Fs	...
Pour	Nc	POUR
moi	Pp	JE
se	Pp	IL
changeront	Vvc	CHANGER
que	Cs	QUE
l'	Da	LE
heure	Nc	HEURE|HURE
en	S	EN
compliment	Nc	COMPLIMENT
!	Fs	!
Lui	Pp	IL
montrant	Ga	MONTRER
une	Dn	UN
autre	Ag	AUTRE
lettre	Nc	LETTRE|LETTRÉ
.	Fs	.
Voici	I	VOICI
qui	Pr	QUI
vous	Pp	VOUS
va	Vvc	ALLER
rendre	Vvn	RENDRE
et	Cc	ET
l'	Da	LE
espoir	Nc	ESPOIR
,	Fw	,
et	Cc	ET
la	Da	LE
vie	Nc	VIE
,	Fw	,
Que	Vvc	Que
ce	Dd	CE
premier	Ag	PREMIER
billet	Nc	BILLET
vous	Pp	VOUS
a	Vuc	AVOIR
presque	Rg	PRESQUE
ravie	Ge	RAVIR
,	Fw	,
Clytie	Nc	Clytie
en	S	EN
ses	Ds	SON
faveurs	Nc	FAVEUR
dissipera	Vvc	DISSIPER
ce	Dd	CE
fiel	Nc	FIEL
;	Fw	;
Souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
après	S	APRÈS
l'	Da	LE
Enfer	Nc	ENFER
je	Pp	JE
vous	Pp	VOUS
ouvre	Vvc	OUVRER|OUVRIR
le	Da	LE
Ciel	Nc	CIEL
;	Fw	;
Il	Vvc	Il
fallait	Vvc	FALLOIR
modérer	Vvn	MODÉRER
l'	Da	LE
excès	Nc	EXCÈS
de	S	DE
vos	Ds	VOTRE
délices	Nc	DÉLICE
:	Fw	:
Et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
à	S	À
dessein	Nc	DESSEIN
ces	Dd	CE
petites	Ag	PETIT
malices	Nc	MALICE
Je	Ag	Je
vois	Vvc	ALLER|VOIR
tous	Di	TOUT
mes	Ds	MON
plaisirs	Nc	PLAISIR
sous	S	SOUS
une	Dn	UN
autre	Ag	AUTRE
couleur	Nc	COULEUR
;	Fw	;
Las	Vvc	Las
!	Fs	!
Ils	Pp	ILS
ne	Rp	NE
couvrent	Vvc	COUVRIR
pas	Rg	PAS
la	Da	LE
moitié	Nc	MOITIÉ
du	S+Da	DE+LE
malheur	Nc	MALHEUR
;	Fw	;
Le	Vvc	Le
feu	Nc	FEU
de	S	DE
ces	Dd	CE
Amants	Nc	AMANT
est	Vuc	ÊTRE
de	S	DE
l'	Da	LE
eau	Nc	EAU
pour	S	POUR
ma	Ds	MON
flamme	Nc	FLAMME
;	Fw	;
Puis	Vvc	POUVOIR
-je	Vvc	-je
approuver	Vvn	APPROUVER
en	S	EN
moi	Pp	JE
ce	Dd	CE
point	Nc	POINT
qu'	Pr	QUE
en	Pp	EN
eux	Pp	EUX
je	Pp	JE
blâme	Vvc	BLÂMER
?	Fs	?
Ce	Dd	CE
poulet	Nc	POULET
dans	S	DANS
vos	Ds	VOTRE
mains	Nc	MAIN
,	Fw	,
et	Cc	ET
n'	Rp	NE
étant	Ga	ÊTRE
pas	Rg	PAS
donné	Ge	DONNER
;	Fw	;
Pourquoi	Vvc	Pourquoi
faire	Vvn	FAIRE
si	Rg	SI
fort	Rg	FORT
le	Da	LE
froid	Ag	FROID
et	Cc	ET
l'	Da	LE
étonné	Ge	ÉTONNER
?	Fs	?
Je	Pp	JE
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
chargé	Ge	CHARGER
,	Fw	,
qu'	Cs	QUE
à	S	À
fin	Nc	FIN
de	S	DE
vous	Pp	VOUS
le	Pp	IL
rendre	Vvn	RENDRE
,	Fw	,
