Pendant	S	PENDANT
mal	Rg	MAL
,	Fw	,
mon	Ds	MON
maître	Nc	MAÎTRE
y	Pp	Y
rentrera	Vvc	RENTRER
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
dans	S	DANS
l'	Da	LE
erreur	Nc	ERREUR
,	Fw	,
bon	Ag	BON
.	Fs	.
Haut	Nc	HAUT
.	Fs	.
Pour	S	POUR
ton	Ds	TON
maître	Nc	MAÎTRE
on	Pp	ON
verra	Vvc	VOIR
,	Fw	,
Mais	Vvc	Mais
à	S	À
toi	Pp	TU
,	Fw	,
jusqu'	S	JUSQUE
au	S+Da	À+LE
Mans	Nc	Mans
tu	Pp	TU
plaides	Vvc	PLAIDER
à	S	À
merveilles	Nc	MERVEILLE
,	Fw	,
Je	Vvc	Je
pourrais	Vvc	POUVOIR
bien	Rg	BIEN
ici	Rg	ICI
te	Pp	TU
couper	Vvn	COUPER
les	Da	LE
oreilles	Nc	OREILLE
.	Fs	.
Pour	S	POUR
me	Pp	JE
les	Pp	ILS
rendre	Vvn	RENDRE
après	S	APRÈS
je	Pp	JE
vous	Pp	VOUS
fais	Vvc	FAIRE
assigner	Vvn	ASSIGNER
.	Fs	.
Pour	S	POUR
l'	Da	LE
oncle	Nc	ONCLE
ils	Pp	ILS
ne	Rp	NE
pourront	Vvc	POUVOIR
morbleu	Nc	morbleu
pas	Rg	PAS
le	Pp	IL
gagner	Vvn	GAGNER
;	Fw	;
Quand	Nc	Quand
il	Pp	IL
saura	Vvc	SAURER|SAVOIR
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
il	Pp	IL
les	Pp	ILS
va	Vvc	ALLER
tous	Pi	TOUT
confondre	Vvn	CONFONDRE
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
l'	Pp	IL
attendre	Vvn	ATTENDRE
ici	Rg	ICI
.	Fs	.
De	S	DE
moi	Pp	JE
je	Pp	JE
puis	Vvc	POUVOIR
répondre	Vvn	RÉPONDRE
.	Fs	.
Je	Pp	JE
gagne	Vvc	GAGNER
trop	Rg	TROP
d'	S	DE
argent	Nc	ARGENT
à	S	À
servir	Vvn	SERVIR
un	Dn	UN
fripon	Nc	FRIPON
,	Fw	,
Pour	Nc	POUR
n'	Rp	NE
être	Vun	ÊTRE
pas	Rg	PAS
fidèle	Ag	FIDÈLE
,	Fw	,
et	Cc	ET
ne	Rp	NE
pas	Rg	PAS
tenir	Vvn	TENIR
bon	Ag	BON
.	Fs	.
Pour	S	POUR
mon	Ds	MON
maître	Nc	MAÎTRE
je	Pp	JE
vais	Vvc	ALLER
jouer	Vvn	JOUER
à	S	À
quitte	Vvc	QUITTER
ou	Cc	OU
double	Vvc	DOUBLER
;	Fw	;
Pour	Nc	POUR
ce	Dd	CE
maudit	Nc	MAUDIT
rival	Ag	RIVAL
,	Fw	,
la	Da	LE
Nérine	Nc	Nérine
nous	Pp	NOUS
trouble	Vvc	TROUBLER
:	Fw	:
Je	Pp	JE
croyais	Vvc	CROIRE
la	Pp	IL
charmer	Vvn	CHARMER
,	Fw	,
cet	Dd	CE
homme	Nc	HOMME
apparemment	Rg	APPAREMMENT
Plus	Vvc	PLAIRE
libéral	Ag	LIBÉRAL
encor	Nc	encor
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
charmant	Ag	CHARMANT
,	Fw	,
La	Vvc	La
paye	Vvc	PAYER
bien	Rg	BIEN
,	Fw	,
le	Da	LE
reste	Nc	RESTE
est	Vuc	ÊTRE
pure	Ag	PUR
bagatelle	Nc	BAGATELLE
;	Fw	;
Moi	Vvc	Moi
,	Fw	,
lui	Pp	IL
faisant	Ga	FAIRE
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
qu'	Pr	QUE
aurais	Vuc	AVOIR
-je	Ge	-je
tiré	Ge	TIRER
d'	S	DE
elle	Pp	IL
?	Fs	?
La	Da	LE
faveur	Nc	FAVEUR
d'	S	DE
un	Dn	UN
coup	Nc	COUP
d'	S	DE
oeil	Nc	IL
,	Fw	,
ou	Cc	OU
d'	S	DE
un	Dn	UN
air	Nc	AIR
minaudier	Nc	MINAUDIER
?	Fs	?
Bon	Ag	BON
!	Fs	!
J'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
avoir	Vun	AVOIR
la	Da	LE
faveur	Nc	FAVEUR
d'	S	DE
un	Dn	UN
greffier	Nc	GREFFIER
.	Fs	.
Mais	Cc	MAIS
le	Da	LE
Comte	Nc	COMTE|COMTÉ
paraît	Vvc	PARAÎTRE
.	Fs	.
Laissons	Vvc	LAISSER
-là	Vvc	-là
la	Da	LE
morale	Nc	MORALE
,	Fw	,
Et	Vvc	Et
tâchons	Vvc	TÂCHER
d'	S	DE
animer	Vvn	ANIMER
sa	Ds	SON
vengeance	Nc	VENGEANCE
brutale	Ag	BRUTAL
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
morbleu	Nc	morbleu
l'	Pp	IL
on	Pp	ON
apporte	Vvc	APPORTER
une	Dn	UN
Lettre	Nc	LETTRE|LETTRÉ
pour	S	POUR
moi	Pp	JE
,	Fw	,
Ici	I	Ici
je	Pp	JE
la	Pp	IL
demande	Vvc	DEMANDER
à	S	À
tous	Di	TOUT
ceux	Pd	CELUI
que	Pr	QUE
je	Pp	JE
vois	Vvc	ALLER|VOIR
...	Fs	...
D'	Nc	D'
une	Dn	UN
lettre	Nc	LETTRE|LETTRÉ
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
vous	Pp	VOUS
êtes	Vuc	ÊTRE
fort	Rg	FORT
en	S	EN
peine	Nc	PEINE
,	Fw	,
Je	Vvc	Je
courais	Vvc	COURIR
la	Pp	IL
chercher	Vvn	CHERCHER
,	Fw	,
j'	Pp	JE
étais	Vuc	ÊTRE
tout	Pi	TOUT
hors	S	HORS
d'	Dn	UN
haleine	Nc	HALEINE
,	Fw	,
Lorsqu'	Vvc	Lorsqu'
un	Dn	UN
homme	Nc	HOMME
inconnu	Ag	INCONNU
...	Fs	...
Que	Vvc	Que
tiens	Vvc	TENIR
-tu	Vvn	-tu
?	Fs	?
La	Da	LE
voilà	I	VOILÀ
.	Fs	.
Et	Cc	ET
donne	Vvc	DONNER
-la	Vvc	-la
,	Fw	,
maraud	Nc	MARAUD
,	Fw	,
sans	S	SANS
dire	Vvn	DIRE
tout	Di	TOUT
cela	Pd	CELA
.	Fs	.
Le	Da	LE
Comte	Ag	Comte
lit	Nc	LIT
.	Fs	.
«	Fw	«
De	Vvc	De
Procinville	Vvc	Procinville
.	Fs	.
»	Fw	»
Hon	Nc	Hon
,	Fw	,
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
quel	Dt	QUEL
verbiage	Nc	VERBIAGE
!	Fs	!
«	Fw	«
Votre	Nc	Votre
soeur	Nc	SUR
est	Vuc	ÊTRE
bizarre	Ag	BIZARRE
,	Fw	,
et	Cc	ET
maligne	Ag	MALIN
,	Fw	,
et	Cc	ET
volage	Ag	VOLAGE
.	Fs	.
»	Fw	»
Bon	Nc	BON
cela	Pd	CELA
.	Fs	.
«	Fw	«
Hon	Nc	Hon
,	Fw	,
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
l'	Da	LE
esprit	Nc	ESPRIT
très	Rg	TRÈS
dangereux	Ag	DANGEREUX
.	Fs	.
»	Fw	»
Fort	Vvc	Fort
bien	Rg	BIEN
.	Fs	.
«	Fw	«
Sur	Nc	Sur
le	Da	LE
complot	Nc	COMPLOT
que	Pr	QUE
nous	Pp	NOUS
faisons	Vvc	FAIRE
tous	Di	TOUT
deux	Nc	DEUX
...	Fw	...
»	Fw	»
«	Fw	«
Hon	Nc	Hon
,	Fw	,
hon	Nc	hon
...	Fs	...
Soyez	Vvc	Soyez
discret	Ag	DISCRET
,	Fw	,
prudent	Ag	PRUDENT
.	Fs	.
»	Fw	»
Mot	Nc	MOT
inutile	Ag	INUTILE
.	Fs	.
Et	Cc	ET
morbleu	Nc	morbleu
croyez	Vvc	CROIRE
-vous	Nc	-vous
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
de	S	DE
Procinville	Nc	Procinville
,	Fw	,
Que	Vvc	Que
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
pas	Rg	PAS
être	Vun	ÊTRE
aussi	Rg	AUSSI
prudent	Ag	PRUDENT
que	Cs	QUE
vous	Pp	VOUS
?	Fs	?
«	Fw	«
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
...	Fs	...
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
faire	Vvn	FAIRE
un	Dn	UN
acte	Nc	ACTE
entre	S	ENTRE
nous	Pp	NOUS
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
...	Fs	...
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
s'	Pp	SE
assurer	Vvn	ASSURER
d'	S	DE
Angélique	Nc	Angélique
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
...	Fw	...
»	Fw	»
Toujours	Vvc	Toujours
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
?	Fs	?
Votre	Ds	VOTRE
ton	Ds	TON
despotique	Ag	DESPOTIQUE
Impose	Nc	IMPOSÉ
trop	Rg	TROP
.	Fs	.
«	Fw	«
Hon	Nc	Hon
,	Fw	,
hon	Nc	hon
...	Fs	...
mais	Cc	MAIS
je	Pp	JE
crains	Vvc	CRAINDRE
votre	Ds	VOTRE
soeur	Nc	SUR
,	Fw	,
D'ailleurs	Nc	D'ailleurs
,	Fw	,
on	Pp	ON
me	Pp	JE
menace	Vvc	MENACER
.	Fs	.
Hon	Nc	Hon
,	Fw	,
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
J'	Vvc	J'
ai	Vuc	AVOIR
bien	Rg	BIEN
peur	Nc	PEUR
...	Fw	...
»	Fw	»
Vous	Nc	Vous
êtes	Vuc	ÊTRE
un	Dn	UN
poltron	Nc	POLTRON
.	Fs	.
«	Fw	«
L'	Vvc	L'
on	Pp	ON
m'	Pp	JE
écrit	Vvc	ÉCRIRE
que	Cs	QUE
la	Da	LE
nièce	Nc	NIÈCE
...	Fw	...
»	Fw	»
On	Vvc	On
ment	Vvc	MENTIR
.	Fs	.
«	Fw	«
On	Vvc	On
dit	Ge	DIRE
...	Fs	...
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fw	...
»	Fw	»
C'	Vvc	C'
est	Vuc	ÊTRE
pour	S	POUR
vous	Pp	VOUS
faire	Vvn	FAIRE
pièce	Nc	PIÈCE
.	Fs	.
Monsieur	Nc	MONSIEUR
de	S	DE
Procinville	Nc	Procinville
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
êtes	Vuc	ÊTRE
un	Dn	UN
sot	Ag	SOT
D'	Nc	D'
ajouter	Vvn	AJOUTER
foi	Nc	FOI
...	Fw	...
«	Fw	«
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
c'	Pd	CE
est	Vuc	ÊTRE
sans	S	SANS
doute	Nc	DOUTE
un	Dn	UN
complot	Nc	COMPLOT
...	Fw	...
»	Fw	»
Soupçons	Vvc	Soupçons
normands	Nc	NORMAND
.	Fs	.
«	Fw	«
Je	Vvc	Je
crois	Vvc	CROIRE|CROÎTRE
...	Fs	...
je	Pp	JE
n'	Rp	NE
en	Pp	EN
crois	Vvc	CROIRE|CROÎTRE
rien	Pi	RIEN
,	Fw	,
vous	Pp	VOUS
dis	Vvc	DIRE
-je	Nc	-je
.	Fs	.
Informez	Vvc	INFORMER
-vous	Nc	-vous
...	Fs	...
hon	Nc	hon
,	Fw	,
hon	Nc	hon
...	Fs	...
je	Pp	JE
prétends	Vvc	PRÉTENDRE
et	Cc	ET
j'	Pp	JE
exige	Vvc	EXIGER
...	Fw	...
»	Fw	»
Vous	Nc	Vous
êtes	Vuc	ÊTRE
obstiné	Ge	OBSTINER
.	Fs	.
«	Fw	«
Je	Vvc	Je
soutiens	Nc	SOUTIEN
qu'	Pr	QUE
on	Pp	ON
a	Vuc	AVOIR
vu	Ge	VOIR
...	Fw	...
»	Fw	»
Oh	Nc	Oh
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
soutiens	Vvc	SOUTENIR
,	Fw	,
moi	Pp	JE
...	Fw	...
«	Fw	«
J'	Vvc	J'
en	Pp	EN
suis	Vuc	ÊTRE
bien	Rg	BIEN
convaincu	Ge	CONVAINCRE
...	Fw	...
»	Fw	»
Morbleu	Vvc	Morbleu
,	Fw	,
cet	Dd	CE
homme	Nc	HOMME
-là	Vvc	-là
m'	Pp	JE
échauffe	Vvc	ÉCHAUFFER
les	Da	LE
oreilles	Nc	OREILLE
!	Fs	!
Car	Cc	CAR
a-t	Ag	a-t
-on	Nc	-on
jamais	Rg	JAMAIS
vu	Ge	VOIR
de	S	DE
disputes	Nc	DISPUTE
pareilles	Ag	PAREIL
.	Fs	.
À	Nc	À
Falaise	Vvc	Falaise
.	Fs	.
Je	Pp	JE
me	Pp	JE
fâchais	Vvc	FÂCHER
un	Dn	UN
peu	Rg	PEU
,	Fw	,
ton	Ds	TON
maître	Nc	MAÎTRE
a	Vuc	AVOIR
du	Dp	DU
soupçon	Nc	SOUPÇON
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
qu'	Cs	QUE
il	Pp	IL
connaît	Vvc	CONNAÎTRE
la	Da	LE
soeur	Nc	SUR
.	Fs	.
Ah	I	AH
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
a	Vuc	AVOIR
bien	Rg	BIEN
raison	Nc	RAISON
;	Fw	;
On	Vvc	On
vous	Pp	VOUS
trahit	Vvc	TRAHIR
.	Fs	.
Comment	Rt	COMMENT
?	Fs	?
Et	Cc	ET
la	Da	LE
tante	Nc	TANTE
à	S	À
la	Da	LE
nièce	Nc	NIÈCE
Donne	Vvc	DONNER
un	Dn	UN
amant	Nc	AMANT
secret	Ag	SECRET
.	Fs	.
Ah	I	AH
!	Fs	!
Quelle	Dt	QUEL
hardiesse	Nc	HARDIESSE
.	Fs	.
Et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
Chevalier	Nc	CHEVALIER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
,	Fw	,
vu	Ge	VOIR
de	S	DE
mes	Ds	MON
yeux	Nc	OEIL|YEUX
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Ma	Ds	MON
nièce	Nc	NIÈCE
me	Pp	JE
trompe	Vvc	TROMPER
aussi	Rg	AUSSI
?	Fs	?
Tout	Pi	TOUT
de	S	DE
son	Ds	SON
mieux	Nc	MIEUX
.	Fs	.
De	S	DE
ce	Dd	CE
complot	Nc	COMPLOT
secret	Ag	SECRET
j'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
la	Da	LE
découverte	Nc	DÉCOUVERTE
;	Fw	;
Sonnons	Vvc	SONNER
la	Da	LE
charge	Nc	CHARGE|CHARGÉ
,	Fw	,
allons	Vvc	ALLER
,	Fw	,
procédons	Vvc	PROCÉDER
,	Fw	,
guerre	Nc	GUERRE
ouverte	Ge	OUVRIR
.	Fs	.
Heureusement	Rg	HEUREUSEMENT
morbleu	Nc	morbleu
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
rien	Pi	RIEN
délivré	Ge	DÉLIVRER
.	Fs	.
De	S	DE
sa	Ds	SON
conquête	Nc	CONQUÊTE
enfin	Rg	ENFIN
l'	Da	LE
amant	Nc	AMANT
sera	Vuc	ÊTRE
sevré	Ge	SEVRER
;	Fw	;
Nous	Vvc	Nous
allons	Vvc	ALLER
replaider	Nc	replaider
et	Cc	ET
de	S	DE
tierce	Nc	TIERCE|TIERCÉ
et	Cc	ET
de	S	DE
quarte	Nc	QUARTE|QUARTÉ
.	Fs	.
En	S	EN
procès	Nc	PROCÈS
,	Fw	,
comme	Cs	COMME
au	S+Da	À+LE
jeu	Nc	JEU
,	Fw	,
plus	Rg	PLUS
on	Pp	ON
mêle	Vvc	MÊLER
la	Da	LE
carte	Nc	CARTE
,	Fw	,
Et	Vvc	Et
plus	Rg	PLUS
le	Da	LE
gain	Nc	GAIN
devient	Vvc	DEVENIR|DÉVIER
légitime	Ag	LÉGITIME
,	Fw	,
loyal	Ag	LOYAL
.	Fs	.
Accorder	Vvn	ACCORDER
un	Dn	UN
procès	Nc	PROCÈS
,	Fw	,
est-il	V	est-il
un	Dn	UN
plus	Rg	PLUS
grand	Ag	GRAND
mal	Nc	MAL
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
proprement	Rg	PROPREMENT
frauder	Vvn	FRAUDER
les	Da	LE
droits	Nc	DROIT|DROITS
de	S	DE
la	Da	LE
justice	Nc	JUSTICE
,	Fw	,
La	Vvc	La
voler	Vvn	VOLER
.	Fs	.
Ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
ruser	Vvn	RUSER
,	Fw	,
plus	Rg	PLUS
d'	S	DE
artifice	Nc	ARTIFICE
.	Fs	.
L'	Da	LE
arbitre	Nc	ARBITRE
,	Fw	,
la	Pp	IL
Nérine	Vvc	Nérine
,	Fw	,
et	Cc	ET
la	Da	LE
soeur	Nc	SUR
,	Fw	,
et	Cc	ET
l'	Da	LE
Amant	Nc	AMANT
,	Fw	,
Envoyons	Vvc	ENVOYER
tout	Pi	TOUT
au	S+Da	À+LE
diable	Nc	DIABLE
,	Fw	,
et	Cc	ET
la	Da	LE
Nièce	Nc	Nièce
au	S+Da	À+LE
couvent	Nc	COUVENT
.	Fs	.
Le	Da	LE
Chevalier	Nc	CHEVALIER
se	Pp	IL
moque	Vvc	MOQUER
,	Fw	,
il	Pp	IL
nous	Pp	NOUS
fait	Vvc	FAIRE
trop	Rg	TROP
attendre	Vvn	ATTENDRE
;	Fw	;
Il	Vvc	Il
nous	Pp	NOUS
quitte	Vvc	QUITTER
incertain	Ag	INCERTAIN
du	S+Da	DE+LE
parti	Nc	PARTI
qu'	Pr	QUE
il	Pp	IL
doit	Vvc	DEVOIR
prendre	Vvn	PRENDRE
,	Fw	,
Il	Vvc	Il
court	Rg	COURT
chercher	Vvn	CHERCHER
le	Da	LE
Comte	Nc	COMTE|COMTÉ
,	Fw	,
il	Pp	IL
nous	Pp	NOUS
dit	Vvc	DIRE
que	Cs	QUE
chez	S	CHEZ
lui	Pp	IL
,	Fw	,
Il	Vvc	Il
fulmine	Vvc	FULMINER
,	Fw	,
et	Cc	ET
ne	Rp	NE
veut	Vvc	VOULOIR
rien	Pi	RIEN
finir	Vvn	FINIR
aujourd'hui	Rg	AUJOURD'HUI
.	Fs	.
Mais	Cc	MAIS
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
calmer	Vvn	CALMER
la	Da	LE
colère	Nc	COLÈRE
du	S+Da	DE+LE
Comte	Nc	COMTE|COMTÉ
?	Fs	?
Tant	Rg	TANT
pis	Nc	PIS
.	Fs	.
Si	Cs	SI
nous	Pp	NOUS
n'	Rp	NE
avons	Vuc	AVOIR
une	Dn	UN
réponse	Nc	RÉPONSE
prompte	Ag	PROMPT
,	Fw	,
Tout	Vvc	Tout
est	Vuc	ÊTRE
perdu	Ge	PERDRE
.	Fs	.
D'	S	DE
accord	Nc	ACCORD
.	Fs	.
Je	Pp	JE
crains	Vvc	CRAINDRE
tout	Pi	TOUT
.	Fs	.
Finissons	Vvc	FINIR
.	Fs	.
Falaise	Nc	FALAISE
à	S	À
la	Da	LE
Marquise	Nc	MARQUIS|MARQUISE
a	Vuc	AVOIR
donné	Ge	DONNER
des	S+Da	DE+LE|DE+LES
soupçons	Nc	SOUPÇON
.	Fs	.
J'	Pp	JE
en	Pp	EN
tremble	Vvc	TREMBLER
.	Fs	.
Au	S+Da	À+LE
fond	Nc	FOND
je	Pp	JE
vois	Vvc	ALLER|VOIR
que	Cs	QUE
le	Da	LE
péril	Nc	PÉRIL
redouble	Vvc	REDOUBLER
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
de	S	DE
la	Da	LE
Marquise	Nc	MARQUIS|MARQUISE
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
trouble	Vvc	TROUBLER
.	Fs	.
Vous	Pp	VOUS
comprenez	Vvc	COMPRENDRE
bien	Rg	BIEN
?	Fs	?
Oui	Rg	OUI
.	Fs	.
Tout	Rg	TOUT
se	Pp	IL
découvrirait	Vvc	DÉCOUVRIR
.	Fs	.
J'	Pp	JE
attends	Vvc	ATTENDRE
le	Da	LE
Chevalier	Nc	CHEVALIER
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
Nérine	Vvc	Nérine
,	Fw	,
il	Pp	IL
faudrait	Vvc	FAILLIR|FALLOIR
Pour	Nc	POUR
finir	Vvn	FINIR
promptement	Rg	PROMPTEMENT
,	Fw	,
prendre	Vvn	PRENDRE
d'	Dn	UN
autres	Ag	AUTRE
mesures	Nc	MESURE
.	Fs	.
Voyons	Vvc	VOIR
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
sans	S	SANS
doute	Nc	DOUTE
en	S	EN
prendre	Vvn	PRENDRE
de	S	DE
plus	Rg	PLUS
sûres	Ag	SÛR
.	Fs	.
Prenons	Vvc	PRENDRE
-en	Vvn	-en
volontiers	Rg	VOLONTIERS
;	Fw	;
imaginez	Vvc	IMAGINER
-les	Vvc	-les
nous	Pp	NOUS
,	Fw	,
Réformez	Vvc	Réformez
nos	Ds	NOTRE
desseins	Nc	DESSEIN
.	Fs	.
Quelle	Dt	QUEL
idée	Nc	IDÉE
avez	Vuc	AVOIR
-vous	Nc	-vous
?	Fs	?
Quel	Dt	QUEL
autre	Ag	AUTRE
expédient	Nc	EXPÉDIENT
?	Fs	?
...	Fs	...
Je	Vvc	Je
suis	Vuc	ÊTRE
bien	Rg	BIEN
malheureuse	Ag	MALHEUREUX
?	Fs	?
Et	Cc	ET
votre	Ds	VOTRE
idée	Nc	IDÉE
à	S	À
vous	Pp	VOUS
?	Fs	?
La	Da	LE
Marquise	Nc	MARQUIS|MARQUISE
amoureuse	Ag	AMOUREUX
!	Fs	!
Et	Cc	ET
vous	Pp	VOUS
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Et	Cc	ET
vous	Pp	VOUS
?	Fs	?
Ah	I	AH
!	Fs	!
Ciel	Nc	CIEL
!	Fs	!
J'	Pp	JE
y	Pp	Y
périrai	Vvc	PÉRIR
.	Fs	.
Voilà	Vvc	Voilà
de	S	DE
bons	Ag	BON
avis	Nc	AVIS
,	Fw	,
et	Cc	ET
je	Pp	JE
m'	Pp	JE
en	Pp	EN
servirai	Vvc	SERVIR
.	Fs	.
Peste	Nc	PESTE
soit	Vuc	ÊTRE
des	Dn	UN
amants	Nc	AMANT
,	Fw	,
et	Cc	ET
de	S	DE
leurs	Ds	LEUR
faibles	Ag	FAIBLE
têtes	Nc	TÊTE
!	Fs	!
Ils	Pp	ILS
ne	Rp	NE
savent	Vvc	SAVOIR
qu'	Rg	QUE
aimer	Vvn	AIMER
,	Fw	,
l'	Da	LE
amour	Nc	AMOUR
les	Pp	ILS
rend	Vvc	RENDRE
si	Cs	SI
bêtes	Nc	BÊTE
!	Fs	!
De	S	DE
leurs	Ds	LEUR
tendres	Ag	TENDRE
soupirs	Nc	SOUPIR
,	Fw	,
et	Cc	ET
de	S	DE
leurs	Ds	LEUR
chagrins	Ag	CHAGRIN
noirs	Nc	NOIR
,	Fw	,
De	Vvc	De
leur	Ds	LEUR
joie	Nc	JOIE
excessive	Ag	EXCESSIF
,	Fw	,
et	Cc	ET
de	S	DE
leurs	Ds	LEUR
désespoirs	Nc	DÉSESPOIR
,	Fw	,
On	Vvc	On
ne	Rp	NE
tirerait	Vvc	TIRER
pas	Rg	PAS
une	Dn	UN
once	Nc	ONCE
de	S	DE
prudence	Nc	PRUDENCE
,	Fw	,
De	Vvc	De
bon	Ag	BON
conseil	Nc	CONSEIL
.	Fs	.
J'	Pp	JE
entends	Vvc	ENTENDRE
...	Fs	...
C'	Vvc	C'
est	Vuc	ÊTRE
mon	Ds	MON
oncle	Nc	ONCLE
,	Fw	,
je	Pp	JE
pense	Vvc	PENSER
.	Fs	.
Quoi	Pt	QUE|QUOI
donc	Rg	DONC
!	Fs	!
Il	Pp	IL
crie	Vvc	CRIER
,	Fw	,
il	Pp	IL
jure	Vvc	JURER
,	Fw	,
il	Pp	IL
menace	Vvc	MENACER
,	Fw	,
quel	Dt	QUEL
bruit	Nc	BRUIT
!	Fs	!
Pas	Rg	PAS
plutôt	Rg	PLUTÔT
un	Dn	UN
succès	Nc	SUCCÈS
,	Fw	,
qu'	Cs	QUE
un	Dn	UN
malheur	Nc	MALHEUR
le	Pp	IL
détruit	Vvc	DÉTRUIRE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
plus	Rg	PLUS
j'	Pp	JE
y	Pp	Y
pense	Vvc	PENSER
,	Fw	,
et	Cc	ET
plus	Rg	PLUS
ma	Ds	MON
colère	Nc	COLÈRE
s'	Pp	SE
augmente	Vvc	AUGMENTER
.	Fs	.
Têtebleu	Vvc	Têtebleu
;	Fw	;
ventrebleu	Nc	ventrebleu
,	Fw	,
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
pour	S	POUR
Dorante	Ga	DORER
!	Fs	!
Il	Pp	IL
sait	Vvc	SAVOIR
donc	Rg	DONC
notre	Ds	NOTRE
amour	Nc	AMOUR
?	Fs	?
Oh	I	OH
!	Fs	!
Vous	Pp	VOUS
ne	Rp	NE
l'	Pp	IL
aurez	Vuc	AVOIR
pas	Rg	PAS
.	Fs	.
Ah	I	AH
!	Fs	!
Nous	Pp	NOUS
voilà	S	VOILÀ
perdus	Ge	PERDRE
.	Fs	.
Il	Pp	IL
va	Vvc	ALLER
faire	Vvn	FAIRE
un	Dn	UN
fracas	Nc	FRACAS
...	Fs	...
.	Fs	.
Tâchons	Vvc	Tâchons
de	S	DE
l'	Pp	IL
apaiser	Vvn	APAISER
.	Fs	.
En	Pp	EN
nous	Pp	NOUS
voyons	Vvc	VOIR
ensemble	Rg	ENSEMBLE
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
irrite	Vvc	IRRITER
encore	Rg	ENCORE
plus	Rg	PLUS
.	Fs	.
Hon	Nc	Hon
...	Fs	...
têtebleu	Nc	têtebleu
!	Fs	!
Je	Pp	JE
tremble	Vvc	TREMBLER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
vous	Pp	VOUS
aimez	Vvc	AIMER
Dorante	Ag	Dorante
!	Fs	!
Ici	Rg	ICI
,	Fw	,
ma	Ds	MON
nièce	Nc	NIÈCE
,	Fw	,
ici	Rg	ICI
.	Fs	.
Nous	Pp	NOUS
allons	Vvc	ALLER
voir	Vvn	VOIR
beau	Ag	BEAU
jeu	Nc	JEU
.	Fs	.
Moi	Pp	JE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
le	Da	LE
coeur	Nc	CUR
transi	Ge	TRANSIR
.	Fs	.
Monsieur	Nc	MONSIEUR
Dorante	Ga	DORER
:	Fw	:
un	Dn	UN
mot	Nc	MOT
...	Fs	...
la	Da	LE
fuite	Nc	FUITE
est	Vuc	ÊTRE
inutile	Ag	INUTILE
.	Fs	.
Ouf	Rg	OUF
!	Fs	!
Je	Pp	JE
ne	Rp	NE
