Tiens	Vvc	TENIR
Je	Vvc	Je
vous	Pp	VOUS
défends	Vvc	DÉFENDRE
de	S	DE
parler	Vvn	PARLER
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
honteux	Ag	HONTEUX
d'	S	DE
être	Vun	ÊTRE
la	Da	LE
cause	Nc	CAUSE
de	S	DE
cette	Dd	CE
explication	Nc	EXPLICATION
-là	Vvc	-là
,	Fw	,
mais	Cc	MAIS
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
être	Vun	ÊTRE
persuadée	Ge	PERSUADER
que	Cs	QUE
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
me	Pp	JE
dire	Vvn	DIRE
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
aucune	Di	AUCUN
impression	Nc	IMPRESSION
.	Fs	.
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
m'	Pp	JE
aimez	Vvc	AIMER
point	Rg	POINT
,	Fw	,
et	Cc	ET
j'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
convaincu	Ge	CONVAINCRE
;	Fw	;
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
avouerai	Vvc	AVOUER
même	Rg	MÊME
,	Fw	,
dans	S	DANS
le	Da	LE
moment	Nc	MOMENT
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
que	Cs	QUE
cette	Dd	CE
conviction	Nc	CONVICTION
m'	Pp	JE
est	Vuc	ÊTRE
nécessaire	Ag	NÉCESSAIRE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
.	Fs	.
Si	Cs	SI
nos	Ds	NOTRE
paysans	Nc	PAYSAN
se	Pp	IL
raccommodent	Vvc	RACCOMMODER
,	Fw	,
je	Pp	JE
verrai	Vvc	VOIR
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
puis	Vvc	POUVOIR
faire	Vvn	FAIRE
pour	S	POUR
eux	Pp	EUX
:	Fw	:
puisque	Cs	PUISQUE
vous	Pp	VOUS
vous	Pp	VOUS
intéressez	Vvc	INTÉRESSER
à	S	À
leur	Ds	LEUR
mariage	Nc	MARIAGE
,	Fw	,
je	Pp	JE
me	Pp	JE
ferai	Vvc	FAIRE|FERRER
un	Dn	UN
plaisir	Nc	PLAISIR
de	S	DE
le	Pp	IL
hâter	Vvn	HÂTER
;	Fw	;
et	Cc	ET
j'	Pp	JE
aurai	Vuc	AVOIR
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
vous	Pp	VOUS
porter	Vvn	PORTER
tantôt	Rg	TANTÔT
ma	Ds	MON
réponse	Nc	RÉPONSE
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
me	Pp	JE
le	Pp	IL
permettez	Vvc	PERMETTRE
.	Fs	.
Juste	Ag	JUSTE
ciel	Nc	CIEL
!	Fs	!
Que	Pt	QUE
vient-il	Vvc	vient-il
de	S	DE
me	Pp	JE
dire	Vvn	DIRE
?	Fs	?
Et	Cc	ET
d'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
émue	Ge	ÉMOUVOIR
de	S	DE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
viens	Vvc	VENIR
d'	S	DE
entendre	Vvn	ENTENDRE
?	Fs	?
Cette	Dd	CE
conviction	Nc	CONVICTION
m'	Pp	JE
est	Vuc	ÊTRE
absolument	Rg	ABSOLUMENT
nécessaire	Ag	NÉCESSAIRE
.	Fs	.
Non	Rg	NON
,	Fw	,
cela	Pd	CELA
ne	Rp	NE
signifie	Vvc	SIGNIFIER
rien	Pi	RIEN
,	Fw	,
et	Cc	ET
je	Pp	JE
n'	Rp	NE
y	Pp	Y
veux	Vvc	VOULOIR
rien	Pi	RIEN
comprendre	Vvn	COMPRENDRE
.	Fs	.
Oh	I	OH
,	Fw	,
notre	Ds	NOTRE
amour	Nc	AMOUR
se	Pp	IL
fait	Vvc	FAIRE
grand	Ag	GRAND
!	Fs	!
Il	Pp	IL
parlera	Vvc	PARLER
bientôt	Rg	BIENTÔT
bon	Ag	BON
français	Nc	FRANÇAIS
.	Fs	.
Battons	Vvc	BATTRE
-lui	Nc	-lui
toujours	Rg	TOUJOURS
froid	Ag	FROID
.	Fs	.
Tous	Di	TOUT
les	Da	LE
diamants	Nc	DIAMANT
y	Pp	Y
sont	Vuc	ÊTRE
,	Fw	,
rien	Pi	RIEN
n'	Rp	NE
y	Pp	Y
manque	Vvc	MANQUER
,	Fw	,
hors	S	HORS
le	Da	LE
portrait	Nc	PORTRAIT
que	Pr	QUE
monsieur	Nc	MONSIEUR
Lélio	Nc	Lélio
a	Vuc	AVOIR
gardé	Ge	GARDER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
grand	Ag	GRAND
bonheur	Nc	BONHEUR
que	Pr	QUE
vous	Pp	VOUS
ayez	Vuc	AVOIR
trouvé	Ge	TROUVER
cela	Pd	CELA
;	Fw	;
je	Pp	JE
vous	Pp	VOUS
rends	Vvc	RENDRE
la	Da	LE
boîte	Nc	BOÎTE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
juste	Ag	JUSTE
que	Cs	QUE
vous	Pp	VOUS
la	Pp	IL
donniez	Vvc	DONNER
vous	Pp	VOUS
-même	Vvc	-même
à	S	À
madame	Nc	MADAME
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
:	Fw	:
adieu	Nc	ADIEU
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
pressée	Ge	PRESSER
.	Fs	.
Eh	I	EH
là	Rg	LÀ
,	Fw	,
là	Rg	LÀ
,	Fw	,
ne	Rp	NE
vous	Pp	VOUS
en	Pp	EN
allez	Vvc	ALLER
pas	Rg	PAS
si	Rg	SI
vite	Rg	VITE
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
de	S	DE
si	Rg	SI
bonne	Ag	BON
humeur	Nc	HUMEUR
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
dit	Ge	DIRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
pensais	Vvc	PENSER
de	S	DE
ma	Ds	MON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
à	S	À
l'	Da	LE
égard	Nc	ÉGARD
de	S	DE
votre	Ds	VOTRE
maître	Nc	MAÎTRE
:	Fw	:
Bonjour	I	BONJOUR
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
,	Fw	,
dites	Vvc	DIRE
à	S	À
cette	Dd	CE
heure	Nc	HEURE|HURE
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
pensez	Vvc	PENSER
de	S	DE
moi	Pp	JE
,	Fw	,
hé	I	HÉ
,	Fw	,
hé	I	HÉ
,	Fw	,
hé	I	HÉ
.	Fs	.
Je	Pp	JE
pense	Vvc	PENSER
de	S	DE
vous	Pp	VOUS
que	Cs	QUE
vous	Pp	VOUS
m'	Pp	JE
ennuieriez	Vvc	ENNUYER
si	Cs	SI
je	Pp	JE
restais	Vvc	RESTER
plus	Rg	PLUS
longtemps	Rg	LONGTEMPS
.	Fs	.
Fi	Rg	FI
,	Fw	,
la	Da	LE
mauvaise	Ag	MAUVAIS
pensée	Nc	PENSÉE
!	Fs	!
Causons	Vvc	CAUSER
pour	S	POUR
chasser	Vvn	CHASSER
cela	Pd	CELA
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
migraine	Nc	MIGRAINE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
le	Da	LE
temps	Nc	TEMPS
,	Fw	,
monsieur	Nc	MONSIEUR
Arlequin	Nc	ARLEQUIN
.	Fs	.
Et	Cc	ET
allons	Vvc	ALLER
donc	Rg	DONC
,	Fw	,
faut-il	Vvc	faut-il
avoir	Vun	AVOIR
des	Dn	UN
manières	Nc	MANIÈRE
comme	S	COMME
cela	Pd	CELA
avec	S	AVEC
moi	Pp	JE
?	Fs	?
Vous	Pp	VOUS
me	Pp	JE
traitez	Vvc	TRAITER
de	S	DE
Monsieur	Nc	MONSIEUR
,	Fw	,
cela	Pd	CELA
est-il	Ag	est-il
honnête	Ag	HONNÊTE
?	Fs	?
Très	Vvc	Très
honnête	Ag	HONNÊTE
;	Fw	;
mais	Cc	MAIS
vous	Pp	VOUS
m'	Pp	JE
amusez	Vvc	AMUSER
,	Fw	,
laissez	Vvc	LAISSER
-moI	Vvc	-moI
.	Fs	.
Que	Pt	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
fasse	Vvc	FAIRE
ici	Rg	ICI
?	Fs	?
Me	Pp	JE
dire	Vvn	DIRE
comment	Rt	COMMENT
je	Pp	JE
me	Pp	JE
porte	Vvc	PORTER
,	Fw	,
par	S	PAR
exemple	Nc	EXEMPLE
;	Fw	;
me	Pp	JE
faire	Vvn	FAIRE
de	S	DE
petites	Ag	PETIT
questions	Nc	QUESTION
:	Fw	:
Arlequin	Nc	ARLEQUIN
par-ci	Rg	PAR-CI
,	Fw	,
Arlequin	Nc	ARLEQUIN
par-là	Rg	PAR-LÀ
;	Fw	;
me	Pp	JE
demander	Vvn	DEMANDER
comme	S	COMME
tantôt	Rg	TANTÔT
si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
aime	Vvc	AIMER
:	Fw	:
que	Pr	QUE
sait	Vvc	SAVOIR
-on	Nc	-on
?	Fs	?
Peut-être	Rg	Peut-être
je	Pp	JE
vous	Pp	VOUS
répondrai	Vvc	RÉPONDRE
que	Rg	QUE
oui	Rg	OUI
.	Fs	.
Oh	I	OH
!	Fs	!
Je	Pp	JE
ne	Rp	NE
m'	Pp	JE
y	Pp	Y
fie	Vvc	FIER
plus	Rg	PLUS
.	Fs	.
Si	Rg	SI
fait	Ge	FAIRE
,	Fw	,
si	Rg	SI
fait	Ge	FAIRE
;	Fw	;
fiez	Vvc	FIER
-vous	Nc	-vous
-y	Vvc	-y
pour	S	POUR
voir	Vvn	VOIR
.	Fs	.
Non	Rg	NON
,	Fw	,
vous	Pp	VOUS
haïssez	Vvc	HAÏR
trop	Rg	TROP
les	Da	LE
femmes	Nc	FEMME
.	Fs	.
Cela	Pd	CELA
m'	Pp	JE
a	Vuc	AVOIR
passé	Ge	PASSER
,	Fw	,
je	Pp	JE
leur	Pp	LEUR
pardonne	Vvc	PARDONNER
.	Fs	.
Et	Cc	ET
moi	Pp	JE
,	Fw	,
à	S	À
compter	Vvn	COMPTER
d'	S	DE
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
je	Pp	JE
me	Pp	JE
brouille	Vvc	BROUILLER
avec	S	AVEC
les	Da	LE
hommes	Nc	HOMME
;	Fw	;
dans	S	DANS
un	Dn	UN
an	Nc	AN
ou	Cc	OU
deux	Nc	DEUX
,	Fw	,
je	Pp	JE
me	Pp	JE
raccommoderai	Vvc	RACCOMMODER
peut-être	Rg	PEUT-ÊTRE
avec	S	AVEC
ces	Dd	CE
nigauds	Ag	NIGAUD
-là	Nc	-là
.	Fs	.
Il	Pp	IL
faudra	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
que	Cs	QUE
je	Pp	JE
me	Pp	JE
tienne	Vvc	TENIR
pendant	S	PENDANT
ce	Dd	CE
temps	Nc	TEMPS
-là	Vvc	-là
les	Da	LE
bras	Nc	BRAS
croisés	Ge	CROISER
à	S	À
vous	Pp	VOUS
voir	Vvn	VOIR
venir	Vvn	VENIR
,	Fw	,
moi	Pp	JE
?	Fs	?
Voyez	Vvc	VOIR
-moi	Vvc	-moi
venir	Vvn	VENIR
dans	S	DANS
la	Da	LE
posture	Nc	POSTURE
qu'	Pr	QUE
il	Pp	IL
vous	Pp	VOUS
plaira	Vvc	PLAIRE
:	Fw	:
que	Cs	QUE
m'	Pp	JE
importe	Vvc	IMPORTER
que	Cs	QUE
vos	Ds	VOTRE
bras	Nc	BRAS
soient	Vuc	ÊTRE
croisés	Ge	CROISER
ou	Cc	OU
ne	Rp	NE
le	Pp	IL
soient	Vuc	ÊTRE
pas	Rg	PAS
?	Fs	?
Par	S	PAR
la	Da	LE
sambille	Nc	sambille
,	Fw	,
j'	Pp	JE
enrage	Vvc	ENRAGER
.	Fs	.
Maudit	Vvc	MAUDIRE
esprit	Nc	ESPRIT
lunatique	Nc	LUNATIQUE
,	Fw	,
que	Cs	QUE
je	Pp	JE
te	Pp	TU
donnerais	Vvc	DONNER
de	S	DE
grand	Ag	GRAND
coeur	Nc	CUR
un	Dn	UN
bon	Ag	BON
coup	Nc	COUP
de	S	DE
poing	Nc	POING
,	Fw	,
si	Cs	SI
tu	Pp	TU
ne	Rp	NE
portais	Vvc	PORTER
pas	Rg	PAS
une	Dn	UN
cornette	Nc	CORNETTE
!	Fs	!
Ah	I	AH
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
entends	Vvc	ENTENDRE
!	Fs	!
Vous	Pp	VOUS
m'	Pp	JE
aimez	Vvc	AIMER
;	Fw	;
j'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
fâchée	Ge	FÂCHER
,	Fw	,
mon	Ds	MON
ami	Nc	AMI
;	Fw	;
le	Da	LE
ciel	Nc	CIEL
vous	Pp	VOUS
assiste	Vvc	ASSISTER
!	Fs	!
Mardi	Rg	MARDI
oui	Ge	OUÏR
,	Fw	,
je	Pp	JE
t'	Pp	TU
aime	Vvc	AIMER
.	Fs	.
Mais	Cc	MAIS
laisse	Vvc	LAISSER
-moi	Vvc	-moi
faire	Vvn	FAIRE
;	Fw	;
tiens	Vvc	TENIR
,	Fw	,
mon	Ds	MON
chien	Nc	CHIEN
d'	S	DE
amour	Nc	AMOUR
s'	Pp	SE
en	Pp	EN
ira	Vvc	ALLER
,	Fw	,
je	Pp	JE
m'	Pp	JE
étranglerais	Vvc	ÉTRANGLER
plutôt	Rg	PLUTÔT
:	Fw	:
je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
être	Vun	ÊTRE
ivrogne	Nc	IVROGNE
,	Fw	,
je	Pp	JE
jouerai	Vvc	JOUER
à	S	À
la	Da	LE
boule	Nc	BOULE|BOULÉ|BOULÊ
toute	Di	TOUT
la	Da	LE
journée	Nc	JOURNÉE
,	Fw	,
je	Pp	JE
prierai	Vvc	PRIER
mon	Ds	MON
maître	Nc	MAÎTRE
de	S	DE
m'	Pp	JE
apprendre	Vvn	APPRENDRE
le	Da	LE
piquet	Nc	PIQUET
;	Fw	;
je	Pp	JE
jouerai	Vvc	JOUER
avec	S	AVEC
lui	Pp	IL
ou	Cc	OU
avec	S	AVEC
moi	Pp	JE
,	Fw	,
je	Pp	JE
dormirai	Vvc	DORMIR
plutôt	Rg	PLUTÔT
que	Cs	QUE
de	S	DE
rester	Vvn	RESTER
sans	S	SANS
rien	Pi	RIEN
faire	Vvn	FAIRE
.	Fs	.
Tu	Pp	TU
verras	Vvc	VOIR
,	Fw	,
va	Vvc	ALLER
;	Fw	;
je	Pp	JE
cours	Vvc	COURIR
tirer	Vvn	TIRER
bouteille	Nc	BOUTEILLE
,	Fw	,
pour	S	POUR
commencer	Vvn	COMMENCER
.	Fs	.
Tu	Pp	TU
mériterais	Vvc	MÉRITER
que	Cs	QUE
je	Pp	JE
te	Pp	TU
fisse	Vvc	FAIRE
expirer	Vvn	EXPIRER
de	S	DE
pur	Nc	PUR
chagrin	Ag	CHAGRIN
,	Fw	,
mais	Cc	MAIS
je	Pp	JE
suis	Vuc	ÊTRE
généreuse	Ag	GÉNÉREUX
.	Fs	.
Tu	Pp	TU
as	Vuc	AVOIR
méprisé	Ge	MÉPRISER
toutes	Di	TOUT
les	Da	LE
suivantes	Nc	SUIVANT
de	S	DE
France	Nc	France
en	S	EN
ma	Ds	MON
personne	Nc	PERSONNE
,	Fw	,
je	Pp	JE
les	Pp	ILS
représente	Vvc	REPRÉSENTER
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
une	Dn	UN
réparation	Nc	RÉPARATION
à	S	À
cette	Dd	CE
insulte	Nc	INSULTE|INSULTÉ
;	Fw	;
à	S	À
mon	Ds	MON
égard	Nc	ÉGARD
,	Fw	,
je	Pp	JE
t'	Pp	TU
en	Pp	EN
quitterais	Vvc	QUITTER
volontiers	Rg	VOLONTIERS
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
trahir	Vvn	TRAHIR
les	Da	LE
intérêts	Nc	INTÉRÊT
et	Cc	ET
l'	Da	LE
honneur	Nc	HONNEUR
d'	S	DE
un	Dn	UN
corps	Nc	CORPS
si	Rg	SI
respectable	Ag	RESPECTABLE
pour	S	POUR
toi	Pp	TU
;	Fw	;
fais	Vvc	FAIRE
-lui	Nc	-lui
donc	Rg	DONC
satisfaction	Nc	SATISFACTION
.	Fs	.
Demande	Vvc	DEMANDER
-lui	Nc	-lui
à	S	À
genoux	Nc	GENOU
pardon	Nc	PARDON
de	S	DE
toutes	Di	TOUT
tes	Ds	TON
impertinences	Nc	IMPERTINENCE
,	Fw	,
et	Cc	ET
la	Da	LE
grâce	Nc	GRÂCE
t'	Pp	TU
est	Vuc	ÊTRE
accordée	Ge	ACCORDER
.	Fs	.
M'	Pp	JE
aimeras	Vvc	AIMER
-tu	Vvn	-tu
après	S	APRÈS
cette	Dd	CE
autre	Ag	AUTRE
impertinence	Nc	IMPERTINENCE
-là	Vvc	-là
?	Fs	?
Humilie	Nc	HUMILIÉ
-toi	Vvc	-toi
,	Fw	,
et	Cc	ET
tu	Pp	TU
seras	Vuc	ÊTRE
instruit	Ge	INSTRUIRE
.	Fs	.
Pardi	Ge	Pardi
,	Fw	,
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
bien	Rg	BIEN
:	Fw	:
je	Pp	JE
demande	Vvc	DEMANDER
pardon	Rg	PARDON
à	S	À
ce	Dd	CE
drôle	Nc	DRÔLE
de	S	DE
corps	Nc	CORPS
pour	S	POUR
qui	Pr	QUI
tu	Pp	TU
parles	Vvc	PARLER
.	Fs	.
En	Pp	EN
diras	Vvc	DIRE
-tu	Vvn	-tu
du	S+Da	DE+LE
bien	Nc	BIEN
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
autre	Ag	AUTRE
affaire	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
défendu	Ge	DÉFENDRE
de	S	DE
mentir	Vvn	MENTIR
.	Fs	.
Point	Rg	POINT
de	S	DE
grâce	Nc	GRÂCE
.	Fs	.
Accommodons-nous	Vvc	Accommodons-nous
.	Fs	.
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
dirai	Vvc	DIRE
ni	Cc	NI
bien	Rg	BIEN
ni	Cc	NI
mal	Rg	MAL
.	Fs	.
Est	Vuc	ÊTRE
-ce	Ge	-ce
fait	Ge	FAIRE
?	Fs	?
Hé	Vvc	Hé
!	Fs	!
La	Da	LE
réparation	Nc	RÉPARATION
est	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
cavalière	Ag	CAVALIER
;	Fw	;
mais	Cc	MAIS
le	Da	LE
corps	Nc	CORPS
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
formaliste	Ag	FORMALISTE
.	Fs	.
Baise	Vvc	BAISER
-moi	Vvc	-moi
la	Da	LE
main	Nc	MAIN
en	S	EN
signe	Nc	SIGNE
de	S	DE
paix	Nc	PAIX
,	Fw	,
et	Cc	ET
lève	Nc	LÈVE
-toI	Vvc	-toI
.	Fs	.
Tu	Pp	TU
me	Pp	JE
parais	Vvc	PARAÎTRE|PARER
vraiment	Rg	VRAIMENT
repentant	Nc	REPENTANT
,	Fw	,
cela	Pd	CELA
me	Pp	JE
fait	Vvc	FAIRE
plaisir	Nc	PLAISIR
.	Fs	.
Tu	Pp	TU
m'	Pp	JE
aimeras	Vvc	AIMER
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
?	Fs	?
Je	Pp	JE
l'	Pp	IL
espère	Vvc	ESPÉRER
.	Fs	.
Je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
plus	Rg	PLUS
léger	Ag	LÉGER
qu'	Cs	QUE
une	Dn	UN
plume	Nc	PLUME
.	Fs	.
Écoute	Nc	Écoute
,	Fw	,
nous	Pp	NOUS
avons	Vuc	AVOIR
intérêt	Nc	INTÉRÊT
de	S	DE
hâter	Vvn	HÂTER
l'	Da	LE
amour	Nc	AMOUR
de	S	DE
nos	Ds	NOTRE
maîtres	Nc	MAÎTRE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
ils	Pp	ILS
se	Pp	IL
marient	Vvc	MARIER
ensemble	Rg	ENSEMBLE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
afin	S	AFIN
que	Cs	QUE
je	Pp	JE
t'	Pp	TU
épouse	Vvc	ÉPOUSER
par-dessus	S	PAR-DESSUS
le	Da	LE
marché	Nc	MARCHÉ
.	Fs	.
Tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
dit	Ge	DIRE
:	Fw	:
n'	Rp	NE
oublions	Vvc	OUBLIER
rien	Pi	RIEN
pour	S	POUR
les	Pp	ILS
conduire	Vvn	CONDUIRE
à	S	À
s'	Pp	SE
avouer	Vvn	AVOUER
qu'	Cs	QUE
ils	Pp	ILS
s'	Pp	SE
aiment	Vvc	AIMER
.	Fs	.
Quand	Cs	QUAND
tu	Pp	TU
rendras	Vvc	RENDRE
la	Da	LE
boîte	Nc	BOÎTE
à	S	À
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
,	Fw	,
ne	Rp	NE
manque	Vvc	MANQUER
pas	Rg	PAS
de	S	DE
lui	Pp	IL
dire	Vvn	DIRE
pourquoi	Rt	POURQUOI
ton	Ds	TON
maître	Nc	MAÎTRE
en	S	EN
garde	Nc	GARDE
le	Da	LE
portrait	Nc	PORTRAIT
.	Fs	.
Je	Pp	JE
la	Pp	IL
vois	Vvc	ALLER|VOIR
qui	Pr	QUI
rêve	Vvc	RÊVER
,	Fw	,
retire	Vvc	RETIRER
-toi	Vvc	-toi
,	Fw	,
et	Cc	ET
reviens	Vvc	REVENIR
dans	S	DANS
un	Dn	UN
moment	Nc	MOMENT
,	Fw	,
de	S	DE
peur	Nc	PEUR
qu'	Cs	QUE
en	S	EN
nous	Pp	NOUS
voyant	Ga	VOIR
ensemble	Rg	ENSEMBLE
,	Fw	,
elle	Pp	IL
ne	Rp	NE
nous	Pp	NOUS
soupçonne	Vvc	SOUPÇONNER
d'	S	DE
intelligence	Nc	INTELLIGENCE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
dessein	Nc	DESSEIN
de	S	DE
la	Pp	IL
faire	Vvn	FAIRE
parler	Vvn	PARLER
;	Fw	;
je	Pp	JE
veux	Vvc	VOULOIR
qu'	Cs	QUE
elle	Pp	IL
sache	Vvc	SAVOIR
qu'	Cs	QUE
elle	Pp	IL
aime	Vvc	AIMER
,	Fw	,
son	Ds	SON
amour	Nc	AMOUR
en	Pp	EN
ira	Vvc	ALLER
mieux	Rg	MIEUX
,	Fw	,
quand	Cs	QUAND
elle	Pp	IL
se	Pp	IL
l'	Pp	IL
avouera	Vvc	AVOUER
.	Fs	.
Ah	I	AH
!	Fs	!
Vous	Pp	VOUS
voilà	S	VOILÀ
:	Fw	:
a-t	Ag	a-t
-on	Nc	-on
trouvé	Ge	TROUVER
mon	Ds	MON
portrait	Nc	PORTRAIT
?	Fs	?
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
sais	Vvc	SAVOIR
rien	Pi	RIEN
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
le	Pp	IL
fais	Vvc	FAIRE
chercher	Vvn	CHERCHER
.	Fs	.
Je	Pp	JE
viens	Vvc	VENIR
de	S	DE
rencontrer	Vvn	RENCONTRER
Arlequin	Nc	ARLEQUIN
,	Fw	,
ne	Rp	NE
vous	Pp	VOUS
a-t-il	V	AVOIR
point	Rg	POINT
parlé	Ge	PARLER
?	Fs	?
N'	Rp	NE
a-t-il	V	AVOIR
rien	Pi	RIEN
à	S	À
me	Pp	JE
dire	Vvn	DIRE
de	S	DE
la	Da	LE
part	Nc	PART
de	S	DE
son	Ds	SON
maître	Nc	MAÎTRE
?	Fs	?
Je	Pp	JE
ne	Rp	NE
l'	Pp	IL
ai	Vuc	AVOIR
pas	Rg	PAS
vu	Ge	VOIR
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
l'	Pp	IL
avez	Vuc	AVOIR
pas	Rg	PAS
vu	Ge	VOIR
?	Fs	?
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
donc	Rg	DONC
aveugle	Ag	AVEUGLE
?	Fs	?
Avez	Vuc	AVOIR
-vous	Nc	-vous
dit	Ge	DIRE
au	S+Da	À+LE
cocher	Nc	COCHER|CÔCHER
de	S	DE
mettre	Vvn	METTRE
les	Da	LE
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
au	S+Da	À+LE
carrosse	Nc	CARROSSE
?	Fs	?
Moi	Pp	JE
?	Fs	?
Non	Rg	NON
,	Fw	,
vraiment	Rg	VRAIMENT
.	Fs	.
Et	Cc	ET
pourquoi	Rt	POURQUOI
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
?	Fs	?
Faute	Nc	FAUTE
de	S	DE
savoir	Vvn	SAVOIR
deviner	Vvn	DEVINER
.	Fs	.
Comment	Rt	COMMENT
,	Fw	,
deviner	Vvn	DEVINER
?	Fs	?
Faut-il	Vvc	Faut-il
tant	Rg	TANT
de	S	DE
fois	Nc	FOI|FOIS
vous	Pp	VOUS
répéter	Vvn	RÉPÉTER
les	Da	LE
choses	Nc	CHOSE
?	Fs	?
Ce	Pd	CE
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
jamais	Rg	JAMAIS
été	Ge	ÊTRE
dit	Ge	DIRE
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
été	Ge	ÊTRE
répété	Ge	RÉPÉTER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
cela	Pd	CELA
est	Vuc	ÊTRE
clair	Ag	CLAIR
:	Fw	:
demandez	Vvc	DEMANDER
cela	Pd	CELA
à	S	À
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
une	Dn	UN
grande	Ag	GRAND
raisonneuse	Nc	RAISONNEUR
!	Fs	!
Qui	Pt	QUI
diantre	I	DIANTRE
savait	Vvc	SAVOIR
que	Cs	QUE
vous	Pp	VOUS
voulussiez	Vvc	VOULOIR
partir	Vvn	PARTIR
pour	S	POUR
aller	Vvn	ALLER
quelque	Di	QUELQUE
part	Nc	PART
?	Fs	?
Mais	Cc	MAIS
je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
avertir	Vvn	AVERTIR
le	Da	LE
cocher	Nc	COCHER|CÔCHER
.	Fs	.
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
temps	Nc	TEMPS
.	Fs	.
Il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
qu'	Rg	QUE
un	Dn	UN
instant	Nc	INSTANT
.	Fs	.
Je	Pp	JE
