March	NP	March
,	,	,
and	CC	and
expressing	VVG	express
the	DT	the
confident	JJ	confident
hope	NN	hope
that	IN/that	that
I	PP	I
may	MD	may
be	VB	be
able	JJ	able
to	TO	to
resume	VV	resume
all	PDT	all
my	PP$	my
duties	NNS	duty
by	IN	by
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
summer	NN	summer
term	NN	term
.	SENT	.
Nothing	NN	nothing
could	MD	could
be	VB	be
more	RBR	more
flattering	VVG	flatter
than	IN	than
their	PP$	their
allusions	NNS	allusion
to	TO	to
my	PP$	my
career	NN	career
and	CC	and
to	TO	to
my	PP$	my
services	NNS	service
to	TO	to
the	DT	the
university	NN	university
.	SENT	.
It	PP	it
is	VBZ	be
only	RB	only
in	IN	in
misfortune	NN	misfortune
that	IN/that	that
one	PP	one
can	MD	can
test	VV	test
one	CD	one
's	POS	's
own	JJ	own
popularity	NN	popularity
.	SENT	.
This	DT	this
creature	NN	creature
may	MD	may
weary	VV	weary
of	IN	of
tormenting	VVG	torment
me	PP	me
,	,	,
and	CC	and
then	RB	then
all	DT	all
may	MD	may
yet	RB	yet
be	VB	be
well	RB	well
.	SENT	.
May	NP	May
God	NP	God
grant	VV	grant
it	PP	it
!	SENT	!
April	NP	April
29.	CD	@ord@
Our	PP$	our
sleepy	JJ	sleepy
little	JJ	little
town	NN	town
has	VHZ	have
had	VHN	have
a	DT	a
small	JJ	small
sensation	NN	sensation
.	SENT	.
The	DT	the
only	JJ	only
knowledge	NN	knowledge
of	IN	of
crime	NN	crime
which	WDT	which
we	PP	we
ever	RB	ever
have	VHP	have
is	VBZ	be
when	WRB	when
a	DT	a
rowdy	JJ	rowdy
undergraduate	NN	undergraduate
breaks	VVZ	break
a	DT	a
few	JJ	few
lamps	NNS	lamp
or	CC	or
comes	VVZ	come
to	TO	to
blows	NNS	blow
with	IN	with
a	DT	a
policeman	NN	policeman
.	SENT	.
Last	JJ	last
night	NN	night
,	,	,
however	RB	however
,	,	,
there	EX	there
was	VBD	be
an	DT	an
attempt	NN	attempt
made	VVN	make
to	TO	to
break-into	NN	break-into
the	DT	the
branch	NN	branch
of	IN	of
the	DT	the
Bank	NP	Bank
of	IN	of
England	NP	England
,	,	,
and	CC	and
we	PP	we
are	VBP	be
all	RB	all
in	IN	in
a	DT	a
flutter	NN	flutter
in	IN	in
replaced-dns	NNS	replaced-dns
"<repdns text=""consequence.Parkenson"" />"
,	,	,
the	DT	the
manager	NN	manager
,	,	,
is	VBZ	be
an	DT	an
intimate	JJ	intimate
friend	NN	friend
of	IN	of
mine	NN	mine
,	,	,
and	CC	and
I	PP	I
found	VVD	find
him	PP	him
very	RB	very
much	RB	much
excited	VVN	excite
when	WRB	when
I	PP	I
walked	VVD	walk
round	RB	round
there	RB	there
after	IN	after
breakfast	NN	breakfast
.	SENT	.
Had	VHD	have
the	DT	the
thieves	NNS	thief
broken	VVN	break
into	IN	into
the	DT	the
counting-house	NN	counting-house
,	,	,
they	PP	they
would	MD	would
still	RB	still
have	VH	have
had	VHN	have
the	DT	the
safes	NNS	safe
to	TO	to
reckon	VV	reckon
with	IN	with
,	,	,
so	RB	so
that	IN/that	that
the	DT	the
defence	NN	defence
was	VBD	be
considerably	RB	considerably
stronger	JJR	strong
than	IN	than
the	DT	the
attack	NN	attack
.	SENT	.
Indeed	RB	indeed
,	,	,
the	DT	the
latter	NN	latter
does	VVZ	do
not	RB	not
appear	VV	appear
to	TO	to
have	VH	have
ever	RB	ever
been	VBN	be
very	RB	very
formidable	JJ	formidable
.	SENT	.
Two	CD	Two
of	IN	of
the	DT	the
lower	JJR	low
windows	NNS	window
have	VHP	have
marks	NNS	mark
as	IN	as
if	IN	if
a	DT	a
chisel	NN	chisel
or	CC	or
some	DT	some
such	JJ	such
instrument	NN	instrument
had	VHD	have
been	VBN	be
pushed	VVN	push
under	IN	under
them	PP	them
to	TO	to
force	VV	force
them	PP	them
open	VV	open
.	SENT	.
The	DT	the
police	NN	police
should	MD	should
have	VH	have
a	DT	a
good	JJ	good
clue	NN	clue
,	,	,
for	IN	for
the	DT	the
wood-work	NN	wood-work
had	VHD	have
been	VBN	be
done	VVN	do
with	IN	with
green	JJ	green
paint	NN	paint
only	RB	only
the	DT	the
day	NN	day
before	RB	before
,	,	,
and	CC	and
from	IN	from
the	DT	the
smears	NNS	smear
it	PP	it
is	VBZ	be
evident	JJ	evident
that	IN/that	that
some	DT	some
of	IN	of
it	PP	it
has	VHZ	have
found	VVN	find
its	PP$	its
way	NN	way
on	IN	on
to	TO	to
the	DT	the
criminal	NN	criminal
's	POS	's
hands	NNS	hand
or	CC	or
clothes.4.30	JJ	clothes.4.30
P.	NP	P.
M	NP	M
.	SENT	.
Ah	UH	ah
,	,	,
that	DT	that
accursed	JJ	accursed
woman	NN	woman
!	SENT	!
That	DT	that
thrice	RB	thrice
accursed	JJ	accursed
woman	NN	woman
!	SENT	!
Never	RB	never
mind	NN	mind
!	SENT	!
She	PP	she
shall	MD	shall
not	RB	not
beat	VV	beat
me	PP	me
!	SENT	!
No	UH	No
,	,	,
she	PP	she
shall	MD	shall
not	RB	not
!	SENT	!
But	CC	but
,	,	,
oh	UH	oh
,	,	,
the	DT	the
she-devil	NN	she-devil
!	SENT	!
She	PP	she
has	VHZ	have
taken	VVN	take
my	PP$	my
professorship	NN	professorship
.	SENT	.
Now	RB	now
she	PP	she
would	MD	would
take	VV	take
my	PP$	my
honor	NN	honor
.	SENT	.
Is	VBZ	be
there	RB	there
nothing	NN	nothing
I	PP	I
can	MD	can
do	VV	do
against	IN	against
her	PP	her
,	,	,
nothing	NN	nothing
save	IN	save
---	NN	---
---	JJ	---
Ah	UH	ah
,	,	,
but	CC	but
,	,	,
hard	RB	hard
pushed	VVN	push
as	IN	as
I	PP	I
am	VBP	be
,	,	,
I	PP	I
cannot	MD	can
bring	VV	bring
myself	PP	myself
to	TO	to
think	VV	think
of	IN	of
that	DT	that
!	SENT	!
It	PP	it
was	VBD	be
about	RB	about
an	DT	an
hour	NN	hour
ago	RB	ago
that	IN/that	that
I	PP	I
went	VVD	go
into	IN	into
my	PP$	my
bedroom	NN	bedroom
,	,	,
and	CC	and
was	VBD	be
brushing	VVG	brush
my	PP$	my
hair	NN	hair
before	IN	before
the	DT	the
glass	NN	glass
,	,	,
when	WRB	when
suddenly	RB	suddenly
my	PP$	my
eyes	NNS	eye
lit	VVN	light
upon	IN	upon
something	NN	something
which	WDT	which
left	VVD	leave
me	PP	me
so	RB	so
sick	JJ	sick
and	CC	and
cold	JJ	cold
that	IN/that	that
I	PP	I
sat	VVD	sit
down	RP	down
upon	IN	upon
the	DT	the
edge	NN	edge
of	IN	of
the	DT	the
bed	NN	bed
and	CC	and
began	VVD	begin
to	TO	to
cry	VV	cry
.	SENT	.
It	PP	it
is	VBZ	be
many	JJ	many
a	DT	a
long	JJ	long
year	NN	year
since	IN	since
I	PP	I
shed	VVP	shed
tears	NNS	tear
,	,	,
but	CC	but
all	PDT	all
my	PP$	my
nerve	NN	nerve
was	VBD	be
gone	VVN	go
,	,	,
and	CC	and
I	PP	I
could	MD	could
but	RB	but
sob	VV	sob
and	CC	and
sob	VV	sob
in	IN	in
impotent	JJ	impotent
grief	NN	grief
and	CC	and
anger	NN	anger
.	SENT	.
There	EX	there
was	VBD	be
my	PP$	my
house	NN	house
jacket	NN	jacket
,	,	,
the	DT	the
coat	NN	coat
I	PP	I
usually	RB	usually
wear	VVP	wear
after	IN	after
dinner	NN	dinner
,	,	,
hanging	VVG	hang
on	IN	on
its	PP$	its
peg	NN	peg
by	IN	by
the	DT	the
wardrobe	NN	wardrobe
,	,	,
with	IN	with
the	DT	the
right	JJ	right
sleeve	NN	sleeve
thickly	RB	thickly
crusted	VVN	crust
from	IN	from
wrist	NN	wrist
to	TO	to
elbow	VV	elbow
with	IN	with
daubs	NNS	daub
of	IN	of
green	JJ	green
replaced-dns	NNS	replaced-dns
"<repdns text=""paint.So"" />"
this	DT	this
was	VBD	be
what	WP	what
she	PP	she
meant	VVD	mean
by	IN	by
another	DT	another
turn	NN	turn
of	IN	of
the	DT	the
screw	NN	screw
!	SENT	!
She	PP	she
had	VHD	have
made	VVN	make
a	DT	a
public	JJ	public
imbecile	NN	imbecile
of	IN	of
me	PP	me
.	SENT	.
Now	RB	now
she	PP	she
would	MD	would
brand	VV	brand
me	PP	me
as	IN	as
a	DT	a
criminal	NN	criminal
.	SENT	.
This	DT	this
time	NN	time
she	PP	she
has	VHZ	have
failed	VVN	fail
.	SENT	.
But	CC	but
how	WRB	how
about	RB	about
the	DT	the
next	JJ	next
?	SENT	?
I	PP	I
dare	VVP	dare
not	RB	not
think	VV	think
of	IN	of
it	PP	it
---	NN	---
and	CC	and
of	IN	of
Agatha	NP	Agatha
and	CC	and
my	PP$	my
poor	JJ	poor
old	JJ	old
mother	NN	mother
!	SENT	!
I	PP	I
wish	VVP	wish
that	IN/that	that
I	PP	I
were	VBD	be
dead	JJ	dead
!	SENT	!
Yes	UH	yes
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
other	JJ	other
turn	NN	turn
of	IN	of
the	DT	the
screw	NN	screw
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
also	RB	also
what	WP	what
she	PP	she
meant	VVD	mean
,	,	,
no	DT	no
doubt	NN	doubt
,	,	,
when	WRB	when
she	PP	she
said	VVD	say
that	IN/that	that
I	PP	I
had	VHD	have
not	RB	not
realized	VVN	realize
yet	RB	yet
the	DT	the
power	NN	power
she	PP	she
has	VHZ	have
over	IN	over
me	PP	me
.	SENT	.
I	PP	I
look	VVP	look
back	RB	back
at	IN	at
my	PP$	my
account	NN	account
of	IN	of
my	PP$	my
conversation	NN	conversation
with	IN	with
her	PP	her
,	,	,
and	CC	and
I	PP	I
see	VVP	see
how	WRB	how
she	PP	she
declared	VVD	declare
that	IN/that	that
with	IN	with
a	DT	a
slight	JJ	slight
exertion	NN	exertion
of	IN	of
her	PP	her
will	VVP	will
her	PP$	her
subject	NN	subject
would	MD	would
be	VB	be
conscious	JJ	conscious
,	,	,
and	CC	and
with	IN	with
a	DT	a
stronger	JJR	strong
one	CD	one
unconscious	NN	unconscious
.	SENT	.
Last	JJ	last
night	NN	night
I	PP	I
was	VBD	be
unconscious	JJ	unconscious
.	SENT	.
I	PP	I
could	MD	could
have	VH	have
sworn	VVN	swear
that	IN/that	that
I	PP	I
slept	VVD	sleep
soundly	RB	soundly
in	IN	in
my	PP$	my
bed	NN	bed
without	IN	without
so	RB	so
much	JJ	much
as	IN	as
a	DT	a
dream	NN	dream
.	SENT	.
And	CC	and
yet	RB	yet
those	DT	those
stains	NNS	stain
tell	VVP	tell
me	PP	me
that	IN/that	that
I	PP	I
dressed	VVD	dress
,	,	,
made	VVD	make
my	PP$	my
way	NN	way
out	RP	out
,	,	,
attempted	VVD	attempt
to	TO	to
open	VV	open
the	DT	the
bank	NN	bank
windows	NNS	window
,	,	,
and	CC	and
returned	VVN	return
.	SENT	.
Was	VBD	be
I	PP	I
observed	VVD	observe
?	SENT	?
Is	VBZ	be
it	PP	it
possible	JJ	possible
that	IN/that	that
some	DT	some
one	CD	one
saw	VVD	see
me	PP	me
do	VVP	do
it	PP	it
and	CC	and
followed	VVD	follow
me	PP	me
home	NN	home
?	SENT	?
Ah	UH	ah
,	,	,
what	WP	what
a	DT	a
hell	NN	hell
my	PP$	my
life	NN	life
has	VHZ	have
become	VVN	become
!	SENT	!
I	PP	I
have	VHP	have
no	DT	no
peace	NN	peace
,	,	,
no	DT	no
rest	NN	rest
.	SENT	.
But	CC	but
my	PP$	my
patience	NN	patience
is	VBZ	be
nearing	VVG	near
its	PP$	its
end.10	NN	end.10
P.	NP	P.
M	NP	M
.	SENT	.
I	PP	I
have	VHP	have
cleaned	VVN	clean
my	PP$	my
coat	NN	coat
with	IN	with
turpentine	NN	turpentine
.	SENT	.
I	PP	I
do	VVP	do
not	RB	not
think	VV	think
that	IN/that	that
any	DT	any
one	CD	one
could	MD	could
have	VH	have
seen	VVN	see
me	PP	me
.	SENT	.
It	PP	it
was	VBD	be
with	IN	with
my	PP$	my
screw-driver	NN	screw-driver
that	IN/that	that
I	PP	I
made	VVD	make
the	DT	the
marks	NNS	mark
.	SENT	.
I	PP	I
found	VVD	find
it	PP	it
all	RB	all
crusted	VVD	crust
with	IN	with
paint	NN	paint
,	,	,
and	CC	and
I	PP	I
have	VHP	have
cleaned	VVN	clean
it	PP	it
.	SENT	.
My	PP$	my
head	NN	head
aches	VVZ	ache
as	RB	as
if	IN	if
it	PP	it
would	MD	would
burst	VV	burst
,	,	,
and	CC	and
I	PP	I
have	VHP	have
taken	VVN	take
five	CD	five
grains	NNS	grain
of	IN	of
antipyrine	NN	antipyrine
.	SENT	.
If	IN	if
it	PP	it
were	VBD	be
not	RB	not
for	IN	for
Agatha	NP	Agatha
,	,	,
I	PP	I
should	MD	should
have	VH	have
taken	VVN	take
fifty	CD	fifty
and	CC	and
had	VHD	have
an	DT	an
end	NN	end
of	IN	of
replaced-dns	NNS	replaced-dns
"<repdns text=""it.May"" />"
3.	CD	@ord@
Three	CD	Three
quiet	JJ	quiet
days	NNS	day
.	SENT	.
This	DT	this
hell	NN	hell
fiend	NN	fiend
is	VBZ	be
like	IN	like
a	DT	a
cat	NN	cat
with	IN	with
a	DT	a
mouse	NN	mouse
.	SENT	.
She	PP	she
lets	VVZ	let
me	PP	me
loose	JJ	loose
only	RB	only
to	TO	to
pounce	VV	pounce
upon	IN	upon
me	PP	me
again	RB	again
.	SENT	.
I	PP	I
am	VBP	be
never	RB	never
so	RB	so
frightened	JJ	frightened
as	IN	as
when	WRB	when
every	DT	every
thing	NN	thing
is	VBZ	be
still	RB	still
.	SENT	.
My	PP$	my
physical	JJ	physical
state	NN	state
is	VBZ	be
deplorable	JJ	deplorable
---	NN	---
perpetual	JJ	perpetual
hiccough	NN	hiccough
and	CC	and
ptosis	NN	ptosis
of	IN	of
the	DT	the
left	JJ	left
eyelid.I.	NN	eyelid.I.
have	VHP	have
heard	VVN	hear
from	IN	from
the	DT	the
Mardens	NP	Mardens
that	IN/that	that
they	PP	they
will	MD	will
be	VB	be
back	RB	back
the	DT	the
day	NN	day
after	IN	after
to-morrow	NN	to-morrow
.	SENT	.
I	PP	I
do	VVP	do
not	RB	not
know	VV	know
whether	IN	whether
I	PP	I
am	VBP	be
glad	JJ	glad
or	CC	or
sorry	JJ	sorry
.	SENT	.
They	PP	they
were	VBD	be
safe	JJ	safe
in	IN	in
London	NP	London
.	SENT	.
Once	RB	once
here	RB	here
they	PP	they
may	MD	may
be	VB	be
drawn	VVN	draw
into	IN	into
the	DT	the
miserable	JJ	miserable
network	NN	network
in	IN	in
which	WDT	which
I	PP	I
am	VBP	be
myself	PP	myself
struggling	VVG	struggle
.	SENT	.
And	CC	and
I	PP	I
must	MD	must
tell	VV	tell
them	PP	them
of	IN	of
it	PP	it
.	SENT	.
I	PP	I
cannot	MD	can
marry	VV	marry
Agatha	NP	Agatha
so	RB	so
long	RB	long
as	IN	as
I	PP	I
know	VVP	know
that	IN/that	that
I	PP	I
am	VBP	be
not	RB	not
responsible	JJ	responsible
for	IN	for
my	PP$	my
own	JJ	own
actions	NNS	action
.	SENT	.
Yes	UH	yes
,	,	,
I	PP	I
must	MD	must
tell	VV	tell
them	PP	them
,	,	,
even	RB	even
if	IN	if
it	PP	it
brings	VVZ	bring
every	DT	every
thing	NN	thing
to	TO	to
an	DT	an
end	NN	end
between	IN	between
replaced-dns	NNS	replaced-dns
"<repdns text=""us.To-night"" />"
is	VBZ	be
the	DT	the
university	NN	university
ball	NN	ball
,	,	,
and	CC	and
I	PP	I
must	MD	must
go	VV	go
.	SENT	.
God	NP	God
knows	VVZ	know
I	PP	I
never	RB	never
felt	VVD	feel
less	JJR	less
in	IN	in
the	DT	the
humor	NN	humor
for	IN	for
festivity	NN	festivity
,	,	,
but	CC	but
I	PP	I
must	MD	must
not	RB	not
have	VH	have
it	PP	it
said	VVD	say
that	IN/that	that
I	PP	I
am	VBP	be
unfit	JJ	unfit
to	TO	to
appear	VV	appear
in	IN	in
public	NN	public
.	SENT	.
If	IN	if
I	PP	I
am	VBP	be
seen	VVN	see
there	RB	there
,	,	,
and	CC	and
have	VH	have
speech	NN	speech
with	IN	with
some	DT	some
of	IN	of
the	DT	the
elders	NNS	elder
of	IN	of
the	DT	the
university	NN	university
it	PP	it
will	MD	will
go	VV	go
a	DT	a
long	JJ	long
way	NN	way
toward	IN	toward
showing	VVG	show
them	PP	them
that	IN/that	that
it	PP	it
would	MD	would
be	VB	be
unjust	JJ	unjust
to	TO	to
take	VV	take
my	PP$	my
chair	NN	chair
away	RB	away
from	IN	from
me.10	JJ	me.10
P.	NP	P.
M	NP	M
.	SENT	.
I	PP	I
have	VHP	have
been	VBN	be
to	TO	to
the	DT	the
ball	NN	ball
.	SENT	.
Charles	NP	Charles
Sadler	NP	Sadler
and	CC	and
I	PP	I
went	VVD	go
together	RB	together
,	,	,
but	CC	but
I	PP	I
have	VHP	have
come	VVN	come
away	RB	away
before	IN	before
him	PP	him
.	SENT	.
I	PP	I
shall	MD	shall
wait	VV	wait
up	RP	up
for	IN	for
him	PP	him
,	,	,
however	RB	however
,	,	,
for	IN	for
,	,	,
indeed	RB	indeed
,	,	,
I	PP	I
fear	VVP	fear
to	TO	to
go	VV	go
to	TO	to
sleep	VV	sleep
these	DT	these
nights	NNS	night
.	SENT	.
He	PP	he
is	VBZ	be
a	DT	a
cheery	JJ	cheery
,	,	,
practical	JJ	practical
fellow	NN	fellow
,	,	,
and	CC	and
a	DT	a
chat	NN	chat
with	IN	with
him	PP	him
will	MD	will
steady	VV	steady
my	PP$	my
nerves	NNS	nerve
.	SENT	.
On	IN	on
the	DT	the
whole	NN	whole
,	,	,
the	DT	the
evening	NN	evening
was	VBD	be
a	DT	a
great	JJ	great
success	NN	success
.	SENT	.
I	PP	I
talked	VVD	talk
to	TO	to
every	DT	every
one	CD	one
who	WP	who
has	VHZ	have
influence	NN	influence
,	,	,
and	CC	and
I	PP	I
think	VVP	think
that	IN/that	that
I	PP	I
made	VVD	make
them	PP	them
realize	VVP	realize
that	IN/that	that
my	PP$	my
chair	NN	chair
is	VBZ	be
not	RB	not
vacant	JJ	vacant
quite	RB	quite
yet	RB	yet
.	SENT	.
The	DT	the
creature	NN	creature
was	VBD	be
at	IN	at
the	DT	the
ball	NN	ball
---	NN	---
unable	JJ	unable
to	TO	to
dance	VV	dance
,	,	,
of	IN	of
course	NN	course
,	,	,
but	CC	but
sitting	VVG	sit
with	IN	with
Mrs.	NP	Mrs.
Wilson	NP	Wilson
.	SENT	.
Again	RB	again
and	CC	and
again	RB	again
her	PP$	her
eyes	NNS	eye
rested	VVD	rest
upon	IN	upon
me	PP	me
.	SENT	.
They	PP	they
were	VBD	be
almost	RB	almost
the	DT	the
last	JJ	last
things	NNS	thing
I	PP	I
saw	VVD	see
before	IN	before
I	PP	I
left	VVD	leave
the	DT	the
room	NN	room
.	SENT	.
Once	RB	once
,	,	,
as	IN	as
I	PP	I
sat	VVD	sit
sideways	RB	sideways
to	TO	to
her	PP	her
,	,	,
I	PP	I
watched	VVD	watch
her	PP	her
,	,	,
and	CC	and
saw	VVD	see
that	IN/that	that
her	PP$	her
gaze	NN	gaze
was	VBD	be
following	VVG	follow
some	DT	some
one	CD	one
else	RB	else
.	SENT	.
It	PP	it
was	VBD	be
Sadler	NP	Sadler
,	,	,
who	WP	who
was	VBD	be
dancing	VVG	dance
at	IN	at
the	DT	the
time	NN	time
with	IN	with
the	DT	the
second	JJ	second
Miss	NP	Miss
Thurston	NP	Thurston
.	SENT	.
To	TO	To
judge	VV	judge
by	IN	by
her	PP$	her
expression	NN	expression
,	,	,
it	PP	it
is	VBZ	be
well	RB	well
for	IN	for
him	PP	him
that	IN/that	that
he	PP	he
is	VBZ	be
not	RB	not
in	IN	in
her	PP$	her
grip	NN	grip
as	IN	as
I	PP	I
am	VBP	be
.	SENT	.
He	PP	he
does	VVZ	do
not	RB	not
know	VV	know
the	DT	the
escape	NN	escape
he	PP	he
has	VHZ	have
had	VHN	have
.	SENT	.
I	PP	I
think	VVP	think
I	PP	I
hear	VV	hear
his	PP$	his
step	NN	step
in	IN	in
the	DT	the
street	NN	street
now	RB	now
,	,	,
and	CC	and
I	PP	I
will	MD	will
go	VV	go
down	RP	down
and	CC	and
let	VV	let
him	PP	him
in	RP	in
.	SENT	.
If	IN	if
he	PP	he
will	MD	will
---	NN	---
---	NN	---
May	NP	May
4.	CD	@ord@
Why	WRB	why
did	VVD	do
I	PP	I
break	VV	break
off	RP	off
in	IN	in
this	DT	this
way	NN	way
last	JJ	last
night	NN	night
?	SENT	?
I	PP	I
never	RB	never
went	VVD	go
down	RP	down
stairs	NNS	stair
,	,	,
after	IN	after
all	DT	all
---	NN	---
at	IN	at
least	JJS	least
,	,	,
I	PP	I
have	VHP	have
no	DT	no
recollection	NN	recollection
of	IN	of
doing	VVG	do
so	RB	so
.	SENT	.
But	CC	but
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
I	PP	I
cannot	MD	can
remember	VV	remember
going	VVG	go
to	TO	to
bed	NN	bed
.	SENT	.
One	CD	One
of	IN	of
my	PP$	my
hands	NNS	hand
is	VBZ	be
greatly	RB	greatly
swollen	VVN	swell
this	DT	this
morning	NN	morning
,	,	,
and	CC	and
yet	RB	yet
I	PP	I
have	VHP	have
no	DT	no
remembrance	NN	remembrance
of	IN	of
injuring	VVG	injure
it	PP	it
yesterday	NN	yesterday
.	SENT	.
Otherwise	RB	otherwise
,	,	,
I	PP	I
am	VBP	be
feeling	VVG	feel
all	PDT	all
the	DT	the
better	JJR	good
for	IN	for
last	JJ	last
night	NN	night
's	POS	's
festivity	NN	festivity
.	SENT	.
But	CC	but
I	PP	I
cannot	MD	can
understand	VV	understand
how	WRB	how
it	PP	it
is	VBZ	be
that	IN/that	that
I	PP	I
did	VVD	do
not	RB	not
meet	VV	meet
Charles	NP	Charles
Sadler	NP	Sadler
when	WRB	when
I	PP	I
so	RB	so
fully	RB	fully
intended	VVN	intend
to	TO	to
do	VV	do
so	RB	so
.	SENT	.
Is	VBZ	be
it	PP	it
possible	JJ	possible
---	NN	---
---	NN	---
My	NP	My
God	NP	God
,	,	,
it	PP	it
is	VBZ	be
only	RB	only
too	RB	too
probable	JJ	probable
!	SENT	!
Has	VHZ	have
she	PP	she
been	VBN	be
leading	VVG	lead
me	PP	me
some	DT	some
devil	NN	devil
's	POS	's
dance	NN	dance
again	RB	again
?	SENT	?
I	PP	I
will	MD	will
go	VV	go
down	RB	down
to	TO	to
Sadler	NP	Sadler
and	CC	and
ask	VV	ask
replaced-dns	NNS	replaced-dns
"<repdns text=""him.Mid-day"" />"
.	SENT	.
The	DT	the
thing	NN	thing
has	VHZ	have
come	VVN	come
to	TO	to
a	DT	a
crisis	NN	crisis
.	SENT	.
My	PP$	my
life	NN	life
is	VBZ	be
not	RB	not
worth	JJ	worth
living	NN	living
.	SENT	.
But	CC	but
,	,	,
if	IN	if
I	PP	I
am	VBP	be
to	TO	to
die	VV	die
,	,	,
then	RB	then
she	PP	she
shall	MD	shall
come	VV	come
also	RB	also
.	SENT	.
I	PP	I
will	MD	will
not	RB	not
leave	VV	leave
her	PP$	her
behind	NN	behind
,	,	,
to	TO	to
drive	VV	drive
some	DT	some
other	JJ	other
man	NN	man
mad	JJ	mad
as	IN	as
she	PP	she
has	VHZ	have
me	PP	me
.	SENT	.
No	UH	No
,	,	,
I	PP	I
have	VHP	have
come	VVN	come
to	TO	to
the	DT	the
limit	NN	limit
of	IN	of
my	PP$	my
endurance	NN	endurance
.	SENT	.
She	PP	she
has	VHZ	have
made	VVN	make
me	PP	me
as	IN	as
desperate	JJ	desperate
and	CC	and
dangerous	JJ	dangerous
a	DT	a
man	NN	man
as	RB	as
walks	VVZ	walk
the	DT	the
earth	NN	earth
.	SENT	.
God	NP	God
knows	VVZ	know
I	PP	I
have	VHP	have
never	RB	never
had	VHN	have
the	DT	the
heart	NN	heart
to	TO	to
hurt	VV	hurt
a	DT	a
fly	NN	fly
,	,	,
and	CC	and
yet	RB	yet
,	,	,
if	IN	if
I	PP	I
had	VHD	have
my	PP$	my
hands	NNS	hand
now	RB	now
upon	IN	upon
that	DT	that
woman	NN	woman
,	,	,
she	PP	she
should	MD	should
never	RB	never
leave	VV	leave
this	DT	this
room	NN	room
alive	RB	alive
.	SENT	.
I	PP	I
shall	MD	shall
see	VV	see
her	PP	her
this	DT	this
very	JJ	very
day	NN	day
,	,	,
and	CC	and
she	PP	she
shall	MD	shall
learn	VV	learn
what	WP	what
she	PP	she
has	VHZ	have
to	TO	to
expect	VV	expect
from	IN	from
me.I.	NP	me.I.
went	VVD	go
to	TO	to
Sadler	NP	Sadler
and	CC	and
found	VVD	find
him	PP	him
,	,	,
to	TO	to
my	PP$	my
surprise	NN	surprise
,	,	,
in	IN	in
bed	NN	bed
.	SENT	.
As	IN	as
I	PP	I
entered	VVD	enter
he	PP	he
sat	VVD	sit
up	RP	up
and	CC	and
turned	VVD	turn
a	DT	a
face	NN	face
toward	IN	toward
me	PP	me
which	WDT	which
sickened	VVD	sicken
me	PP	me
as	IN	as
I	PP	I
looked	VVD	look
at	IN	at
it	PP	it
.	SENT	.
""""	''	""""
Why	WRB	why
,	,	,
Sadler	NP	Sadler
,	,	,
what	WP	what
has	VHZ	have
happened	VVN	happen
?	SENT	?
""""	''	""""
I	PP	I
cried	VVD	cry
,	,	,
but	CC	but
my	PP$	my
heart	NN	heart
turned	VVD	turn
cold	JJ	cold
as	IN	as
I	PP	I
said	VVD	say
it	PP	it
.	SENT	.
""""	''	""""
Gilroy	NP	Gilroy
,	,	,
""""	''	""""
he	PP	he
answered	VVD	answer
,	,	,
mumbling	VVG	mumble
with	IN	with
his	PP$	his
swollen	JJ	swollen
lips	NNS	lip
,	,	,
""""	``	""""
I	PP	I
have	VHP	have
for	IN	for
some	DT	some
weeks	NNS	week
been	VBN	be
under	IN	under
the	DT	the
impression	NN	impression
that	IN/that	that
you	PP	you
are	VBP	be
a	DT	a
madman	NN	madman
.	SENT	.
Now	RB	now
I	PP	I
know	VVP	know
it	PP	it
,	,	,
and	CC	and
that	IN/that	that
you	PP	you
are	VBP	be
a	DT	a
dangerous	JJ	dangerous
one	CD	one
as	IN	as
well	RB	well
.	SENT	.
If	IN	if
it	PP	it
were	VBD	be
not	RB	not
that	IN/that	that
I	PP	I
am	VBP	be
unwilling	JJ	unwilling
to	TO	to
make	VV	make
a	DT	a
scandal	NN	scandal
in	IN	in
the	DT	the
college	NN	college
,	,	,
you	PP	you
would	MD	would
now	RB	now
be	VB	be
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
police	NN	police
.	SENT	.
""""	''	""""
""""	``	""""
Do	VV	do
you	PP	you
mean	VV	mean
---	NN	---
---	NN	---
""""	''	""""
I	PP	I
cried	VVD	cry
.	SENT	.
""""	``	""""
I	PP	I
mean	VVP	mean
that	IN/that	that
as	IN	as
I	PP	I
opened	VVD	open
the	DT	the
door	NN	door
last	JJ	last
night	NN	night
you	PP	you
rushed	VVD	rush
out	RP	out
upon	IN	upon
me	PP	me
,	,	,
struck	VVD	strike
me	PP	me
with	IN	with
both	CC	both
your	PP$	your
fists	NNS	fist
in	IN	in
the	DT	the
face	NN	face
,	,	,
knocked	VVD	knock
me	PP	me
down	RP	down
,	,	,
kicked	VVD	kick
me	PP	me
furiously	RB	furiously
in	IN	in
the	DT	the
side	NN	side
,	,	,
and	CC	and
left	VVD	leave
me	PP	me
lying	VVG	lie
almost	RB	almost
unconscious	JJ	unconscious
in	IN	in
the	DT	the
