	docprops1	docprops2	origzeta	scaledlogzeta	logzeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subtractfreqs	logrrf	scaledlogrrf
visit	0.15	0.029411764705882353	0.12058823529411763	0.1582949504328633	1.6024503063627111	5.099999998606	0.010000000000000002	0.0014705882352941176	6.799999960560003	0.008529411764705884	1.4934389985712189	2749197234.6271915
chap	0.12	0.0	0.12	0.4396128389875648	4.795790545596741	12000000001.0	0.007500000000000001	0.0	750000001.0000001	0.007500000000000001	2.1400661634962708	3022547936.3050227
indication	0.12	0.0	0.12	0.4396128389875648	4.795790545596741	12000000001.0	0.007000000000000001	0.0	700000001.0000001	0.007000000000000001	2.0794415416798353	2996919902.3909254
recollection	0.12	0.0	0.12	0.4396128389875648	4.795790545596741	12000000001.0	0.006000000000000002	0.0	600000001.0000002	0.006000000000000002	1.9459101490553135	2940471763.7264113
narrative	0.12	0.0	0.12	0.4396128389875648	4.795790545596741	12000000001.0	0.006500000000000001	0.0	650000001.0000001	0.006500000000000001	2.0149030205422642	2969637333.7097144
article	0.12	0.0	0.12	0.4396128389875648	4.795790545596741	12000000001.0	0.008500000000000002	0.0	850000001.0000004	0.008500000000000002	2.251291798606495	3069566693.0958333
inspector	0.12	0.0	0.12	0.4396128389875648	4.795790545596741	12000000001.0	0.0175	0.0	1750000001.0000002	0.0175	2.917770732084279	3351309394.30258
sign	0.48	0.3602941176470588	0.11970588235294116	0.0423374305223711	0.28617491316120947	1.3322448979499621	0.032000000000000015	0.025367647058823547	1.2614492752592545	0.006632352941176468	0.2243697930374542	2212719683.687014
manner	0.31	0.19117647058823528	0.11882352941176472	0.05953395633096487	0.4813788446343801	1.6215384615059505	0.021500000000000012	0.012500000000000006	1.719999999424	0.009000000000000006	0.5108256237659909	2333814043.1212134
track	0.28	0.16176470588235295	0.11823529411764708	0.06523108837770838	0.5460490336030359	1.7309090908639075	0.023000000000000013	0.011764705882352944	1.9549999991882505	0.011235294117647069	0.6313698208637026	2384772064.446639
truth	0.39	0.27205882352941174	0.11794117647058827	0.04875475962665959	0.35902031720719974	1.4335135134975792	0.029000000000000015	0.017647058823529422	1.6433333329687776	0.011352941176470593	0.47550895184109043	2318884517.1513042
doctor	0.14	0.022058823529411766	0.11794117647058824	0.1766417488427401	1.8107113946439217	6.346666664242845	0.010000000000000002	0.0011029411764705882	9.066666593528893	0.008897058823529414	1.6545583477145707	2817307715.4903264
morning	0.64	0.5220588235294118	0.11794117647058822	0.03503967965035493	0.20333552589279885	1.225915492953419	0.05950000000000004	0.042279411764705906	1.4073043477297507	0.017220588235294133	0.3349663219794299	2259472496.4812703
feeling	0.19	0.07352941176470588	0.11647058823529412	0.10003137717125857	0.9410795917817067	2.583999999784576	0.011000000000000005	0.004044117647058825	2.7199999957469094	0.00695588235294118	0.8666839077981674	2484247116.327068
effect	0.19	0.07352941176470588	0.11647058823529412	0.10003137717125857	0.9410795917817067	2.583999999784576	0.011500000000000003	0.003676470588235295	3.1279999942118404	0.007823529411764708	0.9831849667041856	2533495969.3378463
member	0.16	0.04411764705882353	0.11588235294117646	0.12919540299152377	1.2721309076734229	3.6266666660712885	0.012000000000000004	0.002573529411764706	4.662857128624329	0.009426470588235298	1.291395619297096	2663786811.914216
afternoon	0.16	0.04411764705882353	0.11588235294117646	0.12919540299152377	1.2721309076734229	3.6266666660712885	0.009000000000000003	0.002573529411764706	3.497142847439675	0.006426470588235297	1.0290313548296046	2552876754.8093786
victim	0.16	0.04411764705882353	0.11588235294117646	0.12919540299152377	1.2721309076734229	3.6266666660712885	0.009000000000000003	0.002573529411764706	3.497142847439675	0.006426470588235297	1.0290313548296046	2552876754.8093786
watch	0.16	0.04411764705882353	0.11588235294117646	0.12919540299152377	1.2721309076734229	3.6266666660712885	0.014000000000000004	0.003308823529411765	4.231111101345976	0.010691176470588239	1.247385297261249	2645182192.3403378
work	0.52	0.40441176470588236	0.11558823529411766	0.03922519293198368	0.25084678816176276	1.2858181818111143	0.04700000000000003	0.028308823529411782	1.6602597400265056	0.018691176470588246	0.4933123958712029	2326410622.1185727
view	0.27	0.15441176470588236	0.11558823529411766	0.06611130426947989	0.5560406798536464	1.7485714285229497	0.01750000000000001	0.00808823529411765	2.1636363621976864	0.009411764705882359	0.7107899798026951	2418345593.9098725
discovery	0.13	0.014705882352941176	0.11529411764705882	0.2039909521058146	2.1211620088571177	8.8399999946688	0.007000000000000001	0.0007352941176470588	9.519999884128003	0.006264705882352942	1.5282646223902772	2763919178.3123307
animal	0.13	0.014705882352941176	0.11529411764705882	0.2039909521058146	2.1211620088571177	8.8399999946688	0.009000000000000003	0.0007352941176470588	12.239999847136009	0.008264705882352945	1.7514081737044878	2858249342.0221906
people	0.43	0.3161764705882353	0.11382352941176471	0.04414116777461107	0.30664978156782097	1.359999999988614	0.03250000000000002	0.02463235294117648	1.3194029849449591	0.007867647058823542	0.2676900984871069	2231032610.4149423
pistol	0.15	0.03676470588235294	0.11323529411764705	0.13921834150623907	1.385904877181179	4.07999999916224	0.012000000000000004	0.003676470588235295	3.2639999938419204	0.008323529411764709	1.0224056798574672	2550075862.732825
bedroom	0.12	0.007352941176470588	0.1126470588235294	0.2526207982474975	2.673176832051696	16.3199999791648	0.007500000000000002	0.0003676470588235294	20.39999947232002	0.007132352941176473	1.8269743755191215	2890193676.2685766
description	0.12	0.007352941176470588	0.1126470588235294	0.2526207982474975	2.673176832051696	16.3199999791648	0.008500000000000002	0.0003676470588235294	23.119999398336024	0.008132352941176473	1.9382000106293455	2937212433.0593867
power	0.34	0.22794117647058823	0.1120588235294118	0.05222545085800463	0.39841737803383737	1.4916129032042391	0.024000000000000014	0.017647058823529422	1.359999999796	0.0063529411764705924	0.293187395047136	2241811161.46202
yesterday	0.2	0.08823529411764706	0.11176470588235295	0.08866257777605464	0.8120282727667594	2.266666666523111	0.013500000000000003	0.005147058823529414	2.6228571397041627	0.008352941176470589	0.8581749220778789	2480650086.4721947
eleven	0.14	0.029411764705882353	0.11058823529411765	0.15225867330252751	1.5339303599259553	4.7599999987216	0.009000000000000005	0.0014705882352941176	6.119999965184004	0.007529411764705887	1.398128818766894	2708906467.4900393
message	0.25	0.13970588235294118	0.11029411764705882	0.06811463171466892	0.5787811681174777	1.7894736841540166	0.019500000000000007	0.01286764705882353	1.5154285710280102	0.006632352941176476	0.3908663086870119	2283103270.780816
legend	0.11	0.0	0.11	0.4320137182856907	4.709530201312334	11000000001.0	0.007000000000000001	0.0	700000001.0000001	0.007000000000000001	2.0794415416798353	2996919902.3909254
hypothesis	0.11	0.0	0.11	0.4320137182856907	4.709530201312334	11000000001.0	0.005500000000000001	0.0	550000001.0000001	0.005500000000000001	1.8718021769015918	2909143871.415409
investigation	0.11	0.0	0.11	0.4320137182856907	4.709530201312334	11000000001.0	0.006500000000000001	0.0	650000001.0000001	0.006500000000000001	2.0149030205422642	2969637333.7097144
coal	0.11	0.0	0.11	0.4320137182856907	4.709530201312334	11000000001.0	0.007500000000000002	0.0	750000001.0000002	0.007500000000000002	2.1400661634962708	3022547936.3050227
advantage	0.16	0.051470588235294115	0.10852941176470589	0.11589485137778138	1.1211515764606697	3.1085714281617634	0.008500000000000002	0.002573529411764706	3.3028571339088995	0.005926470588235297	0.9777380604420536	2531193381.804426
breakfast	0.16	0.051470588235294115	0.10852941176470589	0.11589485137778138	1.1211515764606697	3.1085714281617634	0.012	0.002573529411764706	4.662857128624327	0.009426470588235295	1.291395619297095	2663786811.914216
ring	0.24	0.1323529411764706	0.1076470588235294	0.06926131902827512	0.5917976270393419	1.8133333332718813	0.036000000000000004	0.007720588235294119	4.66285713811287	0.028279411764705886	1.4452312188226055	2728818210.770158
return	0.18	0.07352941176470588	0.10647058823529411	0.09529393572653345	0.8873031950009025	2.4479999998030717	0.010500000000000002	0.004044117647058825	2.5963636324162644	0.006455882352941178	0.8241242933793709	2466255758.8717027
family	0.29	0.18382352941176472	0.10617647058823526	0.05711512232693498	0.4539217924121419	1.5775999999685784	0.02550000000000001	0.013970588235294124	1.8252631573040219	0.011529411764705885	0.5710572410578147	2359275941.016918
bit	0.15	0.04411764705882353	0.10588235294117646	0.12354634103201641	1.2080063795038842	3.3999999994559995	0.010000000000000002	0.0036764705882352945	2.7199999953216003	0.006323529411764707	0.8553515951943007	2479456572.7651396
assistance	0.12	0.014705882352941176	0.10529411764705882	0.19699559760579938	2.0417552312527074	8.1599999951312	0.007000000000000001	0.0007352941176470588	9.519999884128003	0.006264705882352942	1.5282646223902772	2763919178.3123307
occasion	0.2	0.09558823529411764	0.10441176470588237	0.08168717392231434	0.7328479621029185	2.0923076921934203	0.013500000000000005	0.005882352941176472	2.2949999977985005	0.007617647058823533	0.745188058684989	2432886800.201344
word	0.81	0.7058823529411765	0.10411764705882354	0.029231412742487393	0.13740380526032925	1.1474999999979105	0.09350000000000007	0.10183823529411772	0.9181227436903505	-0.008338235294117646	-0.08455738802806279	2082125940.8129404
possession	0.17	0.0661764705882353	0.10382352941176472	0.09943769656752424	0.9343405103429203	2.5688888886518124	0.009500000000000005	0.003308823529411765	2.871111105456199	0.00619117647058824	0.8907103533225174	2494403889.9659643
footstep	0.11	0.007352941176470588	0.10264705882352941	0.24502167754562337	2.586916487767289	14.9599999810144	0.007000000000000001	0.0003676470588235294	19.039999509312015	0.006632352941176471	1.766349753702686	2864565642.3544793
housekeeper	0.11	0.007352941176470588	0.10264705882352941	0.24502167754562337	2.586916487767289	14.9599999810144	0.009000000000000001	0.0003676470588235294	24.47999936134402	0.008632352941176471	1.9894933050168966	2958895806.0643387
observation	0.11	0.007352941176470588	0.10264705882352941	0.24502167754562337	2.586916487767289	14.9599999810144	0.009500000000000003	0.0003676470588235294	25.83999932435203	0.009132352941176473	2.0382834691863287	2979521023.0891085
agent	0.11	0.007352941176470588	0.10264705882352941	0.24502167754562337	2.586916487767289	14.9599999810144	0.005500000000000001	0.0003676470588235294	14.959999620288015	0.005132352941176472	1.5587103889244425	2776789611.3789625
mind	0.72	0.6176470588235294	0.10235294117647054	0.03061454247050119	0.15310420682113668	1.1657142857116027	0.06100000000000004	0.05551470588235298	1.098807947002069	0.00548529411764706	0.09263349965635426	2157030392.878556
mistake	0.13	0.029411764705882353	0.10058823529411764	0.14577816558191403	1.4603677927489382	4.4199999988372	0.006500000000000002	0.0022058823529411764	2.946666657841779	0.004294117647058826	0.8499156629292832	2477158624.3034663
organization	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.006500000000000001	0.0	650000001.0000001	0.006500000000000001	2.0149030205422642	2969637333.7097144
naturalist	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.005500000000000001	0.0	550000001.0000001	0.005500000000000001	1.8718021769015918	2909143871.415409
rifle	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.0075	0.0	750000001.0	0.0075	2.1400661634962708	3022547936.3050227
countryside	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.0055000000000000005	0.0	550000001.0000001	0.0055000000000000005	1.871802176901591	2909143871.415408
reference	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.0055	0.0	550000001.0	0.0055	1.871802176901591	2909143871.415408
probability	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.007000000000000001	0.0	700000001.0000001	0.007000000000000001	2.0794415416798353	2996919902.3909254
today	0.1	0.0	0.1	0.4236966799794659	4.615120516841259	10000000001.000002	0.006000000000000002	0.0	600000001.0000002	0.006000000000000002	1.9459101490553135	2940471763.7264113
part	0.57	0.47058823529411764	0.09941176470588231	0.03397790910579812	0.19128298766927465	1.2112499999955109	0.04600000000000003	0.03051470588235296	1.5074698793517687	0.015485294117647066	0.39969331141258824	2286834736.948075
energy	0.18	0.08088235294117647	0.09911764705882352	0.08700508998373299	0.7932135344276767	2.2254545453030343	0.010000000000000005	0.004411764705882355	2.266666663795556	0.005588235294117651	0.7093200398055464	2417724201.6278276
advice	0.18	0.08088235294117647	0.09911764705882352	0.08700508998373299	0.7932135344276767	2.2254545453030343	0.012500000000000002	0.004779411764705883	2.615384612004734	0.00772058823529412	0.8483877787512295	2476512737.0985856
scent	0.15	0.051470588235294115	0.09852941176470588	0.11024578941827402	1.057027048291131	2.914285713913796	0.010500000000000002	0.002573529411764706	4.079999988032001	0.007926470588235297	1.168793297204763	2611958753.043298
quarter	0.26	0.16176470588235295	0.09823529411764706	0.05872664565132792	0.47221477159198355	1.6072727272351868	0.016500000000000004	0.011029411764705885	1.4959999995502933	0.0054705882352941194	0.37484624950282797	2276331061.606114
driver	0.12	0.022058823529411766	0.09794117647058823	0.1631658866221114	1.6577420498624944	5.439999997987199	0.007500000000000002	0.0022058823529411764	3.3999999891200012	0.005294117647058826	0.9750788058832889	2530069226.898774
sergeant	0.12	0.022058823529411766	0.09794117647058823	0.1631658866221114	1.6577420498624944	5.439999997987199	0.014000000000000004	0.003676470588235295	3.8079999923622405	0.010323529411764709	1.1655065234981397	2610569325.0271306
arrangement	0.12	0.022058823529411766	0.09794117647058823	0.1631658866221114	1.6577420498624944	5.439999997987199	0.006000000000000002	0.0011029411764705882	5.439999959744002	0.004897058823529414	1.2025732239715134	2626238645.9788
garden	0.14	0.04411764705882353	0.09588235294117647	0.11751006390168062	1.1394864330671284	3.173333332840711	0.011000000000000003	0.0022058823529411764	4.98666664859378	0.008794117647058827	1.319919292175019	2675844712.3838215
gloom	0.14	0.04411764705882353	0.09588235294117647	0.11751006390168062	1.1394864330671284	3.173333332840711	0.009000000000000005	0.002573529411764706	3.4971428474396755	0.006426470588235299	1.0290313548296046	2552876754.8093786
present	0.14	0.04411764705882353	0.09588235294117647	0.11751006390168062	1.1394864330671284	3.173333332840711	0.008500000000000002	0.0022058823529411764	3.8533333203982236	0.006294117647058826	1.086304440993513	2577087983.6895847
success	0.14	0.04411764705882353	0.09588235294117647	0.11751006390168062	1.1394864330671284	3.173333332840711	0.007500000000000002	0.002573529411764706	2.914285706847348	0.004926470588235296	0.8665124253318295	2484174625.013616
sum	0.11	0.014705882352941176	0.09529411764705882	0.18939647690392525	1.9554948869683004	7.4799999955936	0.006000000000000001	0.0007352941176470588	8.159999902624003	0.005264705882352942	1.3947332297657553	2707471039.6478167
hour	0.58	0.4852941176470588	0.09470588235294114	0.0328022038479103	0.17793713565545166	1.1951515151474938	0.05300000000000003	0.04264705882352944	1.2427586206327323	0.010352941176470593	0.21284814745311031	2207849102.808574
opinion	0.19	0.09558823529411764	0.09441176470588236	0.07719154641900569	0.6818164820904726	1.98769230758898	0.012000000000000005	0.005514705882352942	2.1759999978675206	0.006485294117647063	0.6908872925925085	2409932069.379381
book	0.16	0.0661764705882353	0.09382352941176471	0.09412915214258732	0.8740813188247234	2.417777777563536	0.016000000000000004	0.004044117647058825	3.9563636290533553	0.011955882352941179	1.2149906020663828	2631487882.632235
